RANK,MOVEMENT,PLAYER_ID,PLAYER,STROKE DIFFERENTIAL,PLAYER'S SCORE,FIELD AVERAGE SCORE
79,3,36699,Patrick Rodgers,+.33,70.31,70.64
80,3,27064,Jhonattan Vegas,+.32,70.10,70.42
81,3,24361,Pat Perez,+.31,70.09,70.40
82,3,39977,Max Homa,+.30,70.56,70.86
82,3,32254,Xinjun Zhang,+.30,70.60,70.90
84,3,27214,Kevin Streelman,+.29,70.42,70.71
85,4,10809,Jim Furyk,+.28,70.23,70.51
86,4,33122,Russell Knox,+.27,70.02,70.29
86,4,23325,Vaughn Taylor,+.27,70.48,70.75
88,4,29926,Danny Lee,+.26,70.19,70.45
88,4,01810,Phil Mickelson,+.26,70.57,70.83
90,4,21209,Sergio Garcia,+.25,70.11,70.36
90,4,12716,Charley Hoffman,+.25,70.32,70.57
90,9,35506,Mackenzie Hughes,+.25,70.26,70.51
90,4,30944,Jason Kokrak,+.25,70.21,70.46
94,3,27649,Brandt Snedeker,+.24,69.92,70.16
95,3,27095,Nick Watney,+.23,70.32,70.55
96,4,26329,Louis Oosthuizen,+.21,70.40,70.61
96,4,25349,Tim Wilkinson,+.21,70.09,70.30
98,4,20229,Stewart Cink,+.20,71.00,71.20
98,4,33597,Harry Higgs,+.20,70.41,70.61
98,-11,35891,Cameron Smith,+.20,70.27,70.47
101,3,45609,Tyler Duncan,+.19,70.31,70.50
101,3,23621,Rory Sabbatini,+.19,70.38,70.57
103,3,30110,Kyle Stanley,+.16,70.13,70.29
104,3,33141,Keegan Bradley,+.14,70.60,70.74
104,3,27129,Luke List,+.14,70.43,70.57
104,3,39953,Chase Seiffert,+.14,70.48,70.62
104,3,31560,Brian Stuard,+.14,70.11,70.25
104,3,49964,Aaron Wise,+.14,70.27,70.41
109,3,31646,Emiliano Grillo,+.12,70.26,70.38
109,3,22056,Cameron Percy,+.12,70.27,70.39
109,3,26476,Chez Reavie,+.12,70.49,70.61
112,5,25900,Lucas Glover,+.09,70.51,70.60
112,5,26300,Matt Jones,+.09,70.32,70.41
112,5,34046,Jordan Spieth,+.09,70.44,70.53
115,5,33120,Mark Anderson,+.07,70.62,70.69
116,5,22371,Aaron Baddeley,+.05,70.40,70.45
116,5,33413,Ben Martin,+.05,70.33,70.38
118,5,27936,Martin Laird,+.04,70.41,70.45
119,5,33404,Chris Baker,+.03,70.49,70.52
119,5,37275,Sam Ryder,+.03,70.31,70.34
121,5,49960,Sepp Straka,+.02,70.61,70.63
122,5,33490,Bo Hoag,+.01,70.42,70.43
123,5,34563,Chesson Hadley,E,70.31,70.31
124,5,28679,Fabián Gómez,-.03,70.36,70.33
125,5,32448,James Hahn,-.04,70.50,70.46
126,5,25686,Jason Dufner,-.05,70.81,70.76
127,5,32640,Troy Merritt,-.07,70.46,70.39
128,5,19803,Ryan Armour,-.08,70.14,70.06
129,5,27330,Josh Teater,-.09,70.29,70.20
130,5,29974,Branden Grace,-.10,70.24,70.14
130,5,27942,Rob Oppenheim,-.10,70.77,70.67
132,5,46550,Brandon Hagy,-.11,70.48,70.37
132,5,26758,David Hearn,-.11,70.43,70.32
132,5,32150,Michael Thompson,-.11,70.50,70.39
132,5,48887,Matt Wallace,-.11,71.11,71.00
136,5,19846,Brian Gay,-.12,70.81,70.69
137,5,37455,Si Woo Kim,-.13,70.55,70.42
138,5,32791,K.H. Lee,-.14,70.65,70.51
139,5,51766,Wyndham Clark,-.15,70.87,70.72
140,5,35461,Beau Hossler,-.18,70.79,70.61
140,5,23788,D.J. Trahan,-.18,70.60,70.42
142,5,29484,Peter Uihlein,-.19,70.14,69.95
143,6,34255,Joseph Bramlett,-.21,70.77,70.56
144,6,39546,Keith Mitchell,-.22,71.16,70.94
145,6,35732,Wes Roach,-.23,70.78,70.55
145,6,46441,Robby Shelton,-.23,70.82,70.59
147,6,51894,Vince Whaley,-.24,70.71,70.47
148,6,31420,Anirban Lahiri,-.25,70.71,70.46
149,6,35658,Kris Ventura,-.27,70.43,70.16
150,6,32366,Kevin Chappell,-.28,70.90,70.62
151,6,33410,Andrew Landry,-.29,70.68,70.39
152,-5,26851,Marc Leishman,-.30,71.20,70.90
153,6,28775,Nate Lashley,-.32,70.69,70.37
153,6,25818,Scott Piercy,-.32,70.80,70.48
155,6,52375,Doug Ghim,-.33,70.65,70.32
156,6,46435,Austin Cook,-.37,70.60,70.23
157,6,27963,Chris Stroud,-.38,70.78,70.40
158,6,27554,Scott Harrington,-.39,71.19,70.80
158,6,40042,Tyler McCumber,-.39,70.96,70.57
160,6,26499,Rafa Cabrera Bello,-.40,70.74,70.34
160,6,34466,Peter Malnati,-.40,70.81,70.41
162,6,40058,Zac Blair,-.41,71.18,70.77
163,6,27974,Sung Kang,-.44,71.21,70.77
164,6,32662,Michael Gligic,-.45,70.90,70.45
164,6,33486,Roger Sloan,-.45,70.75,70.30
166,6,49766,Hank Lebioda,-.47,70.80,70.33
166,6,48119,Ben Taylor,-.47,70.86,70.39
168,6,33449,Zack Sucher,-.48,71.03,70.55
169,6,29479,Scott Brown,-.49,70.95,70.46
170,6,28420,Ryan Brehm,-.50,70.86,70.36
171,6,49298,Kramer Hickok,-.51,70.69,70.18
172,6,32757,Patton Kizzire,-.53,70.58,70.05
173,7,34431,Robert Streb,-.58,71.08,70.50
174,7,21407,Arjun Atwal,-.61,70.84,70.23
174,7,32139,Danny Willett,-.61,71.68,71.07
176,7,29908,C.T. Pan,-.63,71.21,70.58
177,7,48045,Michael Gellerman,-.64,71.02,70.38
177,7,34213,Grayson Murray,-.64,71.08,70.44
179,7,34256,Andrew Putnam,-.65,71.26,70.61
180,7,27556,Ted Potter Jr.,-.67,71.07,70.40
181,7,25572,Graeme McDowell,-.68,71.65,70.97
182,7,24924,Bill Haas,-.72,70.93,70.21
183,7,25632,Jimmy Walker,-.73,72.04,71.31
184,7,40009,Dominic Bozzelli,-.75,71.33,70.58
185,7,34314,Sebastian Cappelen,-.76,71.26,70.50
186,7,39324,J.J. Spaun,-.78,71.28,70.50
187,7,32618,Rhein Gibson,-.79,71.18,70.39
188,7,32333,Kevin Tway,-.82,71.54,70.72
189,7,31557,Jim Herman,-.98,71.82,70.84
190,7,35230,Nelson Ledesma,-1.20,71.65,70.45
191,7,28307,Matt Every,-1.41,71.87,70.46
192,8,23623,Bo Van Pelt,-2.30,72.67,70.37
193,8,35617,Martin Trainer,-3.49,74.26,70.77
