RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,08793,Tiger Woods,75.00,30,40
2,0,20766,Padraig Harrington,70.49,43,61
3,0,25562,Andres Romero,66.67,24,36
4,0,23108,Matt Kuchar,66.15,43,65
5,0,26300,Matt Jones,65.12,28,43
6,0,10809,Jim Furyk,63.77,44,69
7,0,29221,Webb Simpson,63.41,78,123
8,0,21350,Ryuji Imada,62.77,59,94
9,0,26498,Matt Weibring,62.50,35,56
10,0,10423,Mike Weir,62.16,46,74
11,0,26695,Michael Letzig,61.63,53,86
12,0,01941,Tom Pernice Jr.,61.54,48,78
13,0,23983,Luke Donald,61.43,43,70
14,0,02239,Scott Verplank,61.36,54,88
15,0,25632,Jimmy Walker,61.18,52,85
16,0,25686,Jason Dufner,61.11,44,72
17,0,21731,Freddie Jacobson,61.04,47,77
18,0,01948,Tim Petrovic,61.00,61,100
19,0,10585,Scott McCarron,60.67,54,89
20,0,28620,Aron Price,60.42,58,96
21,0,19846,Brian Gay,60.36,67,111
22,0,06595,Kevin Sutherland,59.09,52,88
23,0,20127,Chris Riley,59.04,49,83
24,0,06567,Vijay Singh,58.93,33,56
25,0,22371,Aaron Baddeley,58.14,50,86
26,0,01707,Steve Lowery,57.78,52,90
27,0,20098,Stuart Appleby,57.33,43,75
28,0,20104,Ken Duke,57.32,47,82
28,0,23353,J.J. Henry,57.32,47,82
30,0,28475,Jeff Overton,57.28,59,103
31,0,01945,Kenny Perry,56.96,45,79
32,0,01810,Phil Mickelson,56.90,33,58
33,0,01132,Mark Brooks,56.82,25,44
34,0,01035,Tommy Armour III,56.45,35,62
35,0,21878,Mark Wilson,56.44,57,101
36,0,24138,Ian Poulter,56.25,27,48
37,0,25396,Kevin Na,56.18,50,89
38,0,01928,Corey Pavin,56.06,37,66
39,0,12602,Dean Wilson,56.00,42,75
40,0,20472,Alex Cejka,55.88,38,68
41,0,25919,Brian Vranesh,55.77,29,52
42,0,12782,Tim Herron,55.56,50,90
43,0,10860,Justin Leonard,55.29,47,85
44,0,06522,Ernie Els,55.26,21,38
45,0,02206,David Toms,55.22,37,67
46,0,10885,Robert Allenby,55.17,32,58
47,0,23623,Bo Van Pelt,55.13,43,78
