RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
1,0,20848,Ángel Cabrera,100.00,4,4
2,0,23135,Tim Clark,71.43,5,7
2,0,12705,Cliff Kresge,71.43,5,7
4,0,01473,Todd Hamilton,66.67,4,6
4,0,24502,Adam Scott,66.67,4,6
6,0,25190,Jeff Quinney,64.29,9,14
7,0,20157,Retief Goosen,62.50,5,8
8,0,22621,Ben Curtis,60.00,6,10
8,0,26300,Matt Jones,60.00,3,5
8,0,26476,Chez Reavie,60.00,6,10
11,0,20572,Rod Pampling,58.33,7,12
12,0,01928,Corey Pavin,55.56,5,9
12,0,24138,Ian Poulter,55.56,5,9
12,0,20160,Charlie Wi,55.56,10,18
15,0,23778,Brad Adamonis,53.33,8,15
15,0,24781,Hunter Mahan,53.33,8,15
17,0,23718,Nathan Green,52.94,9,17
17,0,27141,J.B. Holmes,52.94,9,17
19,0,29221,Webb Simpson,52.63,10,19
20,0,21753,Brian Davis,52.38,11,21
21,0,10885,Robert Allenby,50.00,5,10
21,0,09011,David Duval,50.00,2,4
21,0,31416,Derek Fathauer,50.00,5,10
21,0,06643,Paul Goydos,50.00,6,12
21,0,12782,Tim Herron,50.00,11,22
21,0,26301,James Nitties,50.00,5,10
21,0,06527,Steve Stricker,50.00,5,10
21,0,30927,Brendon Todd,50.00,7,14
21,0,12602,Dean Wilson,50.00,6,12
30,0,21805,Harrison Frazar,47.06,8,17
30,0,25818,Scott Piercy,47.06,8,17
32,0,23614,Rich Beem,46.67,7,15
32,0,21731,Freddie Jacobson,46.67,7,15
34,0,22348,Nick O'Hern,46.15,6,13
34,0,21878,Mark Wilson,46.15,6,13
36,0,01132,Mark Brooks,45.45,5,11
36,0,12716,Charley Hoffman,45.45,5,11
36,0,27649,Brandt Snedeker,45.45,5,11
36,0,23349,Charles Warren,45.45,5,11
40,0,27120,Troy Matteson,44.44,4,9
40,0,23800,Bryce Molder,44.44,4,9
40,0,25345,Carl Pettersson,44.44,4,9
40,0,23325,Vaughn Taylor,44.44,4,9
40,0,10423,Mike Weir,44.44,8,18
45,0,20098,Stuart Appleby,42.86,6,14
45,0,28089,Jason Day,42.86,3,7
45,0,20104,Ken Duke,42.86,6,14
45,0,23108,Matt Kuchar,42.86,3,7
45,0,27963,Chris Stroud,42.86,6,14
50,0,25900,Lucas Glover,41.67,5,12
50,0,27214,Kevin Streelman,41.67,5,12
52,0,20229,Stewart Cink,40.00,2,5
52,0,20574,Mathew Goggin,40.00,6,15
52,0,30925,Dustin Johnson,40.00,6,15
52,0,08075,Jerry Kelly,40.00,8,20
52,0,24140,Sean O'Hair,40.00,4,10
52,0,25919,Brian Vranesh,40.00,2,5
58,0,21350,Ryuji Imada,38.89,7,18
58,0,26695,Michael Letzig,38.89,7,18
58,0,02239,Scott Verplank,38.89,7,18
61,0,12652,Cameron Beckman,38.46,5,13
61,0,24924,Bill Haas,38.46,5,13
61,0,26851,Marc Leishman,38.46,5,13
64,0,10117,Bob Heintz,37.50,3,8
64,0,23353,J.J. Henry,37.50,6,16
64,0,21961,Charles Howell III,37.50,6,16
64,0,01577,Lee Janzen,37.50,3,8
64,0,01766,Billy Mayfair,37.50,3,8
64,0,01810,Phil Mickelson,37.50,3,8
64,0,25632,Jimmy Walker,37.50,6,16
64,0,10425,Jay Williamson,37.50,3,8
72,0,01724,Jeff Maggert,36.84,7,19
73,0,26881,Jarrod Lyle,36.36,4,11
73,0,10585,Scott McCarron,36.36,4,11
73,0,21949,Joe Ogilvie,36.36,4,11
73,0,24361,Pat Perez,36.36,4,11
73,0,01945,Kenny Perry,36.36,4,11
73,0,20645,John Senden,36.36,8,22
73,0,27095,Nick Watney,36.36,4,11
80,0,20070,Matt Bettencourt,35.71,5,14
80,0,23983,Luke Donald,35.71,5,14
80,0,23621,Rory Sabbatini,35.71,5,14
80,0,22293,Heath Slocum,35.71,5,14
84,0,20127,Chris Riley,35.29,6,17
84,0,28780,Nicholas Thompson,35.29,6,17
86,0,20634,Peter Lonard,35.00,7,20
87,0,20498,Briny Baird,33.33,3,9
87,0,12510,Chad Campbell,33.33,2,6
87,0,06251,Chris DiMarco,33.33,5,15
87,0,22892,Jason Gore,33.33,4,12
87,0,24449,Parker McLachlin,33.33,4,12
87,0,24490,George McNeill,33.33,4,12
87,0,26596,Ryan Moore,33.33,5,15
87,0,21959,Ted Purdy,33.33,3,9
87,0,08845,Scott Sterling,33.33,3,9
96,0,06522,Ernie Els,31.25,5,16
96,0,01320,Bob Estes,31.25,5,16
96,0,26668,Marc Turnesa,31.25,5,16
99,0,22371,Aaron Baddeley,30.77,4,13
99,0,29718,Anthony Kim,30.77,4,13
101,0,20593,Greg Chalmers,30.00,3,10
101,0,24357,K.J. Choi,30.00,3,10
101,0,06012,Greg Kraft,30.00,3,10
101,0,27466,Spencer Levin,30.00,3,10
101,0,01797,Rocco Mediate,30.00,3,10
101,0,25240,D.A. Points,30.00,6,20
101,0,22405,Justin Rose,30.00,3,10
101,0,26498,Matt Weibring,30.00,3,10
101,0,24663,Y.E. Yang,30.00,3,10
110,0,23788,D.J. Trahan,29.41,5,17
111,0,23048,Eric Axley,28.57,4,14
111,0,01142,Bart Bryant,28.57,2,7
111,0,23638,Brendon de Jonge,28.57,4,14
111,0,25686,Jason Dufner,28.57,2,7
111,0,01948,Tim Petrovic,28.57,4,14
111,0,26951,Johnson Wagner,28.57,4,14
117,0,07867,Woody Austin,27.27,3,11
117,0,24846,Ricky Barnes,27.27,3,11
117,0,01226,Fred Couples,27.27,3,11
117,0,10733,Kent Jones,27.27,3,11
