RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# SAVES,# BUNKERS,TOTAL O/U PAR
72,0,12782,Tim Herron,52.29,80,153,+47.00
73,0,01706,Davis Love III,52.21,71,136,+44.00
74,0,25190,Jeff Quinney,52.10,62,119,+49.00
75,0,12510,Chad Campbell,52.07,63,121,+37.00
76,0,20848,Ángel Cabrera,51.92,54,104,+44.00
77,0,09011,David Duval,51.85,42,81,+41.00
77,0,31416,Derek Fathauer,51.85,56,108,+37.00
77,0,10425,Jay Williamson,51.85,42,81,+30.00
80,0,24140,Sean O'Hair,51.75,59,114,+36.00
81,0,02239,Scott Verplank,51.70,76,147,+57.00
82,0,23353,J.J. Henry,51.64,63,122,+28.00
83,0,21753,Brian Davis,51.55,83,161,+64.00
84,0,08931,Glen Day,51.46,53,103,+35.00
85,0,06004,Stephen Ames,51.33,58,113,+29.00
86,0,25345,Carl Pettersson,51.05,73,143,+46.00
87,0,26881,Jarrod Lyle,51.02,50,98,+33.00
88,0,01161,Mark Calcavecchia,50.96,53,104,+38.00
89,0,26420,Richard Johnson,50.72,70,138,+58.00
89,0,27649,Brandt Snedeker,50.72,70,138,+55.00
91,0,26679,Kevin Stadler,50.67,38,75,+25.00
92,0,28118,Peter Tomasulo,50.59,43,85,+34.00
93,0,01724,Jeff Maggert,50.41,62,123,+45.00
94,0,26476,Chez Reavie,50.39,65,129,+52.00
94,0,02206,David Toms,50.39,64,127,+40.00
96,0,22371,Aaron Baddeley,50.36,70,139,+66.00
97,0,23638,Brendon de Jonge,50.00,72,144,+42.00
97,0,23621,Rory Sabbatini,50.00,69,138,+46.00
97,0,28780,Nicholas Thompson,50.00,83,166,+47.00
100,0,27095,Nick Watney,49.67,76,153,+51.00
101,0,23320,Ryan Palmer,49.63,67,135,+39.00
102,0,24503,Jeff Klauk,49.38,80,162,+63.00
103,0,20850,Daniel Chopra,49.08,80,163,+60.00
104,0,23623,Bo Van Pelt,49.02,75,153,+45.00
105,0,27770,Camilo Villegas,48.84,63,129,+42.00
106,0,23548,Bill Lunde,48.80,61,125,+45.00
107,0,26851,Marc Leishman,48.59,69,142,+46.00
108,0,21961,Charles Howell III,48.32,72,149,+55.00
109,0,01329,Brad Faxon,48.28,70,145,+67.00
110,0,06522,Ernie Els,48.00,60,125,+47.00
110,0,22892,Jason Gore,48.00,48,100,+30.00
112,0,27466,Spencer Levin,47.87,45,94,+29.00
113,0,20593,Greg Chalmers,47.83,55,115,+37.00
114,0,01797,Rocco Mediate,47.37,54,114,+42.00
114,0,23349,Charles Warren,47.37,45,95,+24.00
116,0,23614,Rich Beem,47.31,44,93,+34.00
117,0,26596,Ryan Moore,47.26,69,146,+64.00
118,0,23048,Eric Axley,47.20,59,125,+69.00
119,0,06197,Michael Allen,47.17,50,106,+33.00
120,0,20098,Stuart Appleby,47.06,72,153,+59.00
120,0,22548,Patrick Sheehan,47.06,24,51,+23.00
122,0,26301,James Nitties,46.81,66,141,+52.00
123,0,24502,Adam Scott,46.74,43,92,+33.00
124,0,20229,Stewart Cink,46.72,57,122,+58.00
124,0,01473,Todd Hamilton,46.72,64,137,+70.00
126,0,01810,Phil Mickelson,46.61,55,118,+45.00
127,0,25919,Brian Vranesh,46.58,34,73,+31.00
128,0,21805,Harrison Frazar,46.56,61,131,+39.00
129,0,01320,Bob Estes,46.51,60,129,+59.00
130,0,12716,Charley Hoffman,46.47,79,170,+56.00
131,0,27963,Chris Stroud,46.40,58,125,+52.00
132,0,25818,Scott Piercy,46.38,64,138,+51.00
133,0,20574,Mathew Goggin,46.34,57,123,+41.00
134,0,01313,Steve Elkington,46.30,50,108,+43.00
135,0,24925,Jonathan Byrd,46.25,74,160,+52.00
136,0,27214,Kevin Streelman,46.15,66,143,+61.00
137,0,20691,Greg Owen,45.86,61,133,+43.00
137,0,25804,Bubba Watson,45.86,61,133,+54.00
139,0,20070,Matt Bettencourt,45.73,75,164,+72.00
140,0,06539,Rick Price,45.71,32,70,+29.00
141,0,28475,Jeff Overton,45.68,74,162,+58.00
142,0,07749,Brett Quigley,45.60,57,125,+67.00
143,0,26497,Casey Wittenberg,45.45,45,99,+45.00
144,0,25240,D.A. Points,45.22,71,157,+52.00
145,0,24361,Pat Perez,45.16,56,124,+47.00
145,0,08845,Scott Sterling,45.16,28,62,+25.00
147,0,28158,Steve Marino,45.06,73,162,+55.00
148,0,06567,Vijay Singh,44.92,53,118,+40.00
149,0,21959,Ted Purdy,44.76,64,143,+57.00
150,0,20634,Peter Lonard,44.63,54,121,+54.00
151,0,01707,Steve Lowery,44.44,76,171,+71.00
152,0,26951,Johnson Wagner,43.94,58,132,+47.00
153,0,06643,Paul Goydos,43.80,60,137,+74.00
154,0,23497,Tag Ridings,43.75,28,64,+22.00
155,0,30927,Brendon Todd,43.42,33,76,+39.00
156,0,22293,Heath Slocum,43.17,60,139,+61.00
157,0,27141,J.B. Holmes,42.86,60,140,+73.00
158,0,24846,Ricky Barnes,42.70,38,89,+29.00
159,0,27060,John Mallinger,42.54,57,134,+68.00
159,0,01766,Billy Mayfair,42.54,57,134,+64.00
161,0,25562,Andres Romero,42.42,42,99,+44.00
162,0,26289,Boo Weekley,42.00,42,100,+37.00
163,0,23788,D.J. Trahan,41.91,57,136,+50.00
164,0,24358,Robert Garrigus,41.59,47,113,+35.00
165,0,25686,Jason Dufner,41.09,53,129,+57.00
166,0,07223,Brian Bateman,40.74,33,81,+35.00
166,0,01677,Tom Lehman,40.74,33,81,+42.00
168,0,01142,Bart Bryant,40.63,39,96,+53.00
169,0,10733,Kent Jones,39.64,44,111,+56.00
170,0,27933,John Merrick,39.53,51,129,+58.00
171,0,30711,Colt Knost,39.51,32,81,+45.00
172,0,02214,Kirk Triplett,39.19,29,74,+44.00
173,0,28087,Kris Blanks,38.89,28,72,+35.00
173,0,27936,Martin Laird,38.89,49,126,+49.00
175,0,06621,Joe Durant,38.46,25,65,+38.00
176,0,26668,Marc Turnesa,38.41,53,138,+78.00
177,0,01035,Tommy Armour III,38.03,27,71,+40.00
178,0,24912,Will MacKenzie,37.50,42,112,+45.00
179,0,27120,Troy Matteson,37.40,49,131,+61.00
180,0,27683,Leif Olson,36.71,29,79,+51.00
181,0,06012,Greg Kraft,36.14,30,83,+64.00
182,0,24507,Jason Bohn,34.82,39,112,+56.00
183,0,01226,Fred Couples,33.33,28,84,+44.00
184,0,31323,Gary Woodland,31.67,19,60,+31.00
