RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,08845,Scott Sterling,77.38,65,84
2,0,23800,Bryce Molder,76.42,94,123
3,0,24138,Ian Poulter,75.78,97,128
4,0,27466,Spencer Levin,74.68,118,158
5,0,20127,Chris Riley,74.07,140,189
6,0,20766,Padraig Harrington,73.85,96,130
7,0,19846,Brian Gay,73.61,159,216
8,0,08793,Tiger Woods,73.15,79,108
9,0,10809,Jim Furyk,73.05,122,167
10,0,24490,George McNeill,72.73,152,209
11,0,20572,Rod Pampling,71.52,118,165
12,0,08931,Glen Day,71.34,112,157
13,0,26497,Casey Wittenberg,71.21,94,132
14,0,07749,Brett Quigley,71.19,126,177
15,0,26300,Matt Jones,70.91,78,110
16,0,24024,Zach Johnson,70.83,136,192
17,0,27649,Brandt Snedeker,70.74,133,188
18,0,25396,Kevin Na,70.69,164,232
19,0,28089,Jason Day,70.68,94,133
20,0,21350,Ryuji Imada,70.65,142,201
21,0,24361,Pat Perez,70.56,127,180
22,0,20593,Greg Chalmers,70.41,138,196
23,0,23541,Ben Crane,70.23,151,215
24,0,07457,Steve Flesch,70.20,106,151
25,0,07867,Woody Austin,70.10,136,194
26,0,06527,Steve Stricker,70.06,110,157
27,0,21961,Charles Howell III,70.05,138,197
28,0,23548,Bill Lunde,70.00,133,190
29,0,26420,Richard Johnson,69.80,141,202
30,0,25632,Jimmy Walker,69.66,124,178
31,0,28158,Steve Marino,69.61,142,204
32,0,06251,Chris DiMarco,69.46,166,239
33,0,26596,Ryan Moore,69.40,127,183
34,0,01577,Lee Janzen,69.36,120,173
35,0,22371,Aaron Baddeley,69.09,114,165
36,0,23048,Eric Axley,68.94,111,161
37,0,01948,Tim Petrovic,68.91,164,238
38,0,01945,Kenny Perry,68.89,124,180
39,0,24503,Jeff Klauk,68.72,156,227
39,0,26476,Chez Reavie,68.72,134,195
41,0,22621,Ben Curtis,68.71,101,147
42,0,12716,Charley Hoffman,68.64,151,220
42,0,10860,Justin Leonard,68.64,116,169
44,0,23108,Matt Kuchar,68.52,148,216
44,0,20160,Charlie Wi,68.52,148,216
46,0,06012,Greg Kraft,68.47,76,111
47,0,10425,Jay Williamson,68.38,80,117
47,0,21878,Mark Wilson,68.38,173,253
49,0,01320,Bob Estes,68.36,121,177
50,0,29221,Webb Simpson,68.31,166,243
51,0,22961,David Mathis,68.22,146,214
52,0,26951,Johnson Wagner,68.18,135,198
53,0,23621,Rory Sabbatini,67.92,108,159
54,0,23983,Luke Donald,67.74,105,155
55,0,10423,Mike Weir,67.60,121,179
56,0,23718,Nathan Green,67.43,176,261
56,0,21949,Joe Ogilvie,67.43,147,218
58,0,26881,Jarrod Lyle,67.42,89,132
59,0,24449,Parker McLachlin,67.39,124,184
60,0,22295,Darron Stiles,67.24,78,116
61,0,02214,Kirk Triplett,67.15,92,137
62,0,26695,Michael Letzig,67.07,167,249
63,0,20848,Ángel Cabrera,66.96,77,115
64,0,06522,Ernie Els,66.88,103,154
65,0,23778,Brad Adamonis,66.87,111,166
65,0,24358,Robert Garrigus,66.87,111,166
65,0,01473,Todd Hamilton,66.87,109,163
68,0,21805,Harrison Frazar,66.82,141,211
69,0,24357,K.J. Choi,66.67,84,126
69,0,23135,Tim Clark,66.67,100,150
69,0,10585,Scott McCarron,66.67,152,228
69,0,25345,Carl Pettersson,66.67,134,201
69,0,27770,Camilo Villegas,66.67,98,147
74,0,20229,Stewart Cink,66.47,113,170
75,0,22548,Patrick Sheehan,66.29,59,89
76,0,10117,Bob Heintz,66.19,92,139
77,0,23614,Rich Beem,66.15,86,130
78,0,25919,Brian Vranesh,66.13,82,124
79,0,30927,Brendon Todd,66.10,78,118
80,0,22405,Justin Rose,66.06,109,165
81,0,06595,Kevin Sutherland,65.93,120,182
82,0,25804,Bubba Watson,65.81,102,155
83,0,12782,Tim Herron,65.80,152,231
83,0,27060,John Mallinger,65.80,127,193
85,0,21753,Brian Davis,65.79,175,266
86,0,30711,Colt Knost,65.67,88,134
87,0,29718,Anthony Kim,65.65,86,131
88,0,08075,Jerry Kelly,65.64,128,195
89,0,12705,Cliff Kresge,65.63,105,160
90,0,20691,Greg Owen,65.56,118,180
91,0,24924,Bill Haas,65.47,146,223
92,0,26301,James Nitties,65.44,142,217
93,0,01161,Mark Calcavecchia,65.41,104,159
93,0,26498,Matt Weibring,65.41,87,133
95,0,22046,Geoff Ogilvy,65.34,115,176
96,0,25900,Lucas Glover,65.30,143,219
97,0,28620,Aron Price,65.24,122,187
98,0,23320,Ryan Palmer,65.22,120,184
99,0,28475,Jeff Overton,65.09,151,232
100,0,20498,Briny Baird,65.03,106,163
101,0,06004,Stephen Ames,64.96,89,137
102,0,01132,Mark Brooks,64.86,72,111
103,0,21731,Freddie Jacobson,64.81,140,216
104,0,01941,Tom Pernice Jr.,64.78,149,230
105,0,22348,Nick O'Hern,64.44,145,225
106,0,20104,Ken Duke,64.25,142,221
107,0,25686,Jason Dufner,64.08,132,206
108,0,23623,Bo Van Pelt,63.96,142,222
108,0,24663,Y.E. Yang,63.96,126,197
110,0,26851,Marc Leishman,63.92,124,194
111,0,01226,Fred Couples,63.81,67,105
112,0,23353,J.J. Henry,63.78,118,185
113,0,20472,Alex Cejka,63.74,116,182
114,0,07223,Brian Bateman,63.72,72,113
115,0,20850,Daniel Chopra,63.71,158,248
116,0,12652,Cameron Beckman,63.68,121,190
