RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,10585,Scott McCarron,70.63,101,143
2,0,24138,Ian Poulter,70.53,67,95
3,0,01941,Tom Pernice Jr.,70.08,89,127
4,0,23623,Bo Van Pelt,70.00,91,130
5,0,08793,Tiger Woods,69.49,41,59
6,0,20766,Padraig Harrington,68.82,64,93
7,0,01945,Kenny Perry,67.54,77,114
8,0,08931,Glen Day,67.26,76,113
9,0,06527,Steve Stricker,66.32,63,95
10,0,25919,Brian Vranesh,65.79,50,76
11,0,21878,Mark Wilson,65.71,92,140
12,0,02214,Kirk Triplett,65.56,59,90
13,0,10809,Jim Furyk,65.52,76,116
14,0,22913,John Rollins,65.47,91,139
15,0,26497,Casey Wittenberg,65.22,45,69
16,0,22621,Ben Curtis,65.06,54,83
17,0,27466,Spencer Levin,64.80,81,125
18,0,20593,Greg Chalmers,64.75,90,139
19,0,01320,Bob Estes,64.39,85,132
20,0,29221,Webb Simpson,64.20,104,162
21,0,26695,Michael Letzig,64.05,98,153
22,0,28158,Steve Marino,63.91,85,133
22,0,26596,Ryan Moore,63.91,85,133
24,0,23983,Luke Donald,63.81,67,105
25,0,25686,Jason Dufner,63.77,88,138
25,0,20691,Greg Owen,63.77,88,138
27,0,21753,Brian Davis,63.69,107,168
27,0,01948,Tim Petrovic,63.69,100,157
29,0,23541,Ben Crane,63.64,91,143
30,0,10117,Bob Heintz,63.44,59,93
31,0,26951,Johnson Wagner,63.43,85,134
32,0,19846,Brian Gay,63.23,98,155
33,0,25632,Jimmy Walker,63.00,63,100
34,0,23800,Bryce Molder,62.89,61,97
35,0,12716,Charley Hoffman,62.82,98,156
36,0,24490,George McNeill,62.81,76,121
37,0,06643,Paul Goydos,62.60,77,123
38,0,06522,Ernie Els,62.35,53,85
38,0,24503,Jeff Klauk,62.35,101,162
40,0,23614,Rich Beem,62.00,62,100
41,0,12705,Cliff Kresge,61.74,92,149
42,0,01707,Steve Lowery,61.72,79,128
43,0,06197,Michael Allen,61.54,72,117
44,0,06595,Kevin Sutherland,61.27,87,142
45,0,06251,Chris DiMarco,61.22,90,147
46,0,25396,Kevin Na,61.16,74,121
47,0,23108,Matt Kuchar,61.03,83,136
48,0,10860,Justin Leonard,60.99,86,141
49,0,01035,Tommy Armour III,60.95,64,105
50,0,28620,Aron Price,60.87,84,138
51,0,20229,Stewart Cink,60.82,59,97
52,0,21949,Joe Ogilvie,60.78,93,153
53,0,12510,Chad Campbell,60.50,72,119
54,0,27095,Nick Watney,60.40,61,101
55,0,10423,Mike Weir,60.33,73,121
56,0,27649,Brandt Snedeker,60.32,76,126
57,0,01473,Todd Hamilton,60.14,89,148
58,0,26881,Jarrod Lyle,60.00,60,100
59,0,20127,Chris Riley,59.84,73,122
60,0,26300,Matt Jones,59.74,46,77
61,0,26476,Chez Reavie,59.70,80,134
62,0,26498,Matt Weibring,59.65,68,114
63,0,27120,Troy Matteson,59.59,87,146
64,0,28089,Jason Day,59.52,50,84
65,0,22293,Heath Slocum,59.42,82,138
66,0,20572,Rod Pampling,59.38,57,96
67,0,23718,Nathan Green,59.36,111,187
68,0,26301,James Nitties,59.35,73,123
69,0,20472,Alex Cejka,59.03,85,144
70,0,24507,Jason Bohn,59.02,72,122
71,0,22405,Justin Rose,59.00,59,100
72,0,27060,John Mallinger,58.78,77,131
73,0,22371,Aaron Baddeley,58.77,67,114
74,0,22046,Geoff Ogilvy,58.75,47,80
75,0,08075,Jerry Kelly,58.73,74,126
76,0,24358,Robert Garrigus,58.68,71,121
76,0,29718,Anthony Kim,58.68,71,121
78,0,26420,Richard Johnson,58.67,88,150
79,0,01329,Brad Faxon,58.52,79,135
79,0,02239,Scott Verplank,58.52,79,135
81,0,23548,Bill Lunde,58.50,86,147
82,0,24924,Bill Haas,58.33,70,120
82,0,06567,Vijay Singh,58.33,49,84
82,0,08845,Scott Sterling,58.33,35,60
85,0,21731,Freddie Jacobson,58.27,74,127
86,0,25818,Scott Piercy,58.04,65,112
87,0,01132,Mark Brooks,57.97,40,69
88,0,20098,Stuart Appleby,57.94,62,107
89,0,07749,Brett Quigley,57.67,94,163
90,0,23788,D.J. Trahan,57.55,61,106
91,0,10425,Jay Williamson,57.32,47,82
92,0,20104,Ken Duke,57.26,67,117
93,0,01928,Corey Pavin,57.14,56,98
94,0,12782,Tim Herron,56.97,94,165
95,0,20574,Mathew Goggin,56.88,62,109
96,0,24024,Zach Johnson,56.78,67,118
97,0,24663,Y.E. Yang,56.76,63,111
98,0,20160,Charlie Wi,56.58,86,152
99,0,21961,Charles Howell III,56.38,84,149
100,0,23778,Brad Adamonis,56.30,76,135
100,0,01797,Rocco Mediate,56.30,67,119
102,0,21350,Ryuji Imada,56.25,81,144
103,0,01706,Davis Love III,56.20,68,121
104,0,23135,Tim Clark,56.12,55,98
105,0,27933,John Merrick,55.71,78,140
106,0,31416,Derek Fathauer,55.67,54,97
107,0,24781,Hunter Mahan,55.56,65,117
108,0,12652,Cameron Beckman,55.47,71,128
109,0,23320,Ryan Palmer,55.38,72,130
110,0,27770,Camilo Villegas,55.32,52,94
111,0,07867,Woody Austin,55.17,80,145
112,0,24925,Jonathan Byrd,55.14,59,107
113,0,02206,David Toms,55.10,81,147
114,0,22295,Darron Stiles,55.06,49,89
115,0,10885,Robert Allenby,54.90,56,102
116,0,28118,Peter Tomasulo,54.88,45,82
117,0,26289,Boo Weekley,54.81,57,104
118,0,22961,David Mathis,54.72,87,159
119,0,21209,Sergio Garcia,54.67,41,75
120,0,07457,Steve Flesch,54.64,53,97
121,0,25345,Carl Pettersson,54.61,83,152
122,0,20848,Ángel Cabrera,54.55,36,66
123,0,30925,Dustin Johnson,54.46,55,101
124,0,20070,Matt Bettencourt,54.43,86,158
125,0,20634,Peter Lonard,54.32,88,162
125,0,23349,Charles Warren,54.32,44,81
127,0,20850,Daniel Chopra,54.30,82,151
128,0,06621,Joe Durant,54.29,38,70
129,0,01724,Jeff Maggert,54.21,58,107
130,0,28780,Nicholas Thompson,54.10,66,122
131,0,10733,Kent Jones,54.08,53,98
132,0,23638,Brendon de Jonge,54.03,67,124
133,0,01677,Tom Lehman,53.85,28,52
133,0,26679,Kevin Stadler,53.85,56,104
135,0,24361,Pat Perez,53.72,65,121
136,0,25190,Jeff Quinney,53.69,80,149
137,0,24912,Will MacKenzie,53.64,59,110
138,0,27963,Chris Stroud,53.60,67,125
139,0,01161,Mark Calcavecchia,53.57,60,112
140,0,24449,Parker McLachlin,53.42,78,146
141,0,23497,Tag Ridings,53.25,41,77
142,0,25562,Andres Romero,53.23,33,62
143,0,21959,Ted Purdy,53.15,76,143
144,0,01226,Fred Couples,53.13,51,96
145,0,27683,Leif Olson,53.03,35,66
146,0,28087,Kris Blanks,52.81,47,89
147,0,22892,Jason Gore,52.76,67,127
148,0,24140,Sean O'Hair,52.63,40,76
149,0,27141,J.B. Holmes,52.59,61,116
150,0,28475,Jeff Overton,52.55,72,137
151,0,22548,Patrick Sheehan,52.54,31,59
152,0,30711,Colt Knost,52.50,63,120
153,0,27214,Kevin Streelman,52.44,86,164
154,0,01766,Billy Mayfair,52.38,55,105
154,0,22348,Nick O'Hern,52.38,77,147
156,0,23048,Eric Axley,52.23,82,157
157,0,25900,Lucas Glover,52.11,74,142
158,0,23621,Rory Sabbatini,52.03,64,123
159,0,07223,Brian Bateman,51.92,54,104
160,0,01577,Lee Janzen,51.72,60,116
161,0,20157,Retief Goosen,51.58,49,95
162,0,24502,Adam Scott,51.56,33,64
163,0,01313,Steve Elkington,51.35,57,111
164,0,25240,D.A. Points,51.30,79,154
165,0,21805,Harrison Frazar,51.27,81,158
166,0,24846,Ricky Barnes,51.14,45,88
167,0,30927,Brendon Todd,51.00,51,100
168,0,20498,Briny Baird,50.91,56,110
169,0,20645,John Senden,50.86,59,116
170,0,26851,Marc Leishman,50.81,63,124
171,0,24357,K.J. Choi,50.00,41,82
171,0,01810,Phil Mickelson,50.00,40,80
171,0,25804,Bubba Watson,50.00,57,114
174,0,27936,Martin Laird,49.60,62,125
175,0,06004,Stephen Ames,49.07,53,108
176,0,01142,Bart Bryant,48.39,45,93
177,0,23353,J.J. Henry,48.28,84,174
178,0,23325,Vaughn Taylor,48.25,69,143
179,0,26668,Marc Turnesa,48.06,62,129
180,0,12602,Dean Wilson,47.62,70,147
181,0,06539,Rick Price,43.94,29,66
182,0,06012,Greg Kraft,41.43,29,70
183,0,09011,David Duval,38.04,35,92
184,0,31323,Gary Woodland,37.18,29,78
