RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
1,0,01161,Mark Calcavecchia,3.89,401,103
1,0,02206,David Toms,3.89,580,149
1,0,08793,Tiger Woods,3.89,509,131
4,0,07867,Woody Austin,3.90,312,80
5,0,20628,Arron Oberholser,3.92,290,74
5,0,01945,Kenny Perry,3.92,561,143
7,0,21350,Ryuji Imada,3.94,614,156
8,0,20850,Daniel Chopra,3.95,718,182
8,0,10860,Justin Leonard,3.95,474,120
10,0,21407,Arjun Atwal,3.96,547,138
10,0,23983,Luke Donald,3.96,479,121
10,0,12782,Tim Herron,3.96,653,165
10,0,06573,Brandt Jobe,3.96,745,188
10,0,01810,Phil Mickelson,3.96,491,124
15,0,26420,Richard Johnson,3.97,373,94
15,0,12680,Shigeki Maruyama,3.97,909,229
17,0,10809,Jim Furyk,3.98,502,126
17,0,23353,J.J. Henry,3.98,1087,273
17,0,21961,Charles Howell III,3.98,728,183
17,0,01677,Tom Lehman,3.98,418,105
17,0,20474,Phillip Price,3.98,621,156
17,0,20645,John Senden,3.98,807,203
17,0,12602,Dean Wilson,3.98,745,187
24,0,22371,Aaron Baddeley,3.99,659,165
24,0,19824,Craig Barlow,3.99,731,183
24,0,24507,Jason Bohn,3.99,662,166
24,0,01142,Bart Bryant,3.99,459,115
24,0,06034,Marco Dawson,3.99,495,124
24,0,20157,Retief Goosen,3.99,371,93
24,0,06575,Dudley Hart,3.99,630,158
24,0,01685,J.L. Lewis,3.99,627,157
24,0,01706,Davis Love III,3.99,566,142
24,0,01797,Rocco Mediate,3.99,694,174
24,0,22046,Geoff Ogilvy,3.99,635,159
24,0,01941,Tom Pernice Jr.,3.99,738,185
24,0,02223,Bob Tway,3.99,591,148
37,0,20498,Briny Baird,4.00,1048,262
37,0,08537,J.P. Hayes,4.00,460,115
37,0,01707,Steve Lowery,4.00,564,141
37,0,20160,Charlie Wi,4.00,584,146
41,0,20472,Alex Cejka,4.01,706,176
41,0,21209,Sergio Garcia,4.01,389,97
41,0,12645,Brent Geiberger,4.01,493,123
41,0,01553,John Huston,4.01,690,172
41,0,24024,Zach Johnson,4.01,742,185
41,0,23320,Ryan Palmer,4.01,789,197
41,0,12660,Jesper Parnevik,4.01,445,111
41,0,24361,Pat Perez,4.01,562,140
41,0,22548,Patrick Sheehan,4.01,815,203
41,0,06567,Vijay Singh,4.01,746,186
41,0,21951,Joey Snyder III,4.01,670,167
41,0,26287,Roland Thatcher,4.01,745,186
41,0,27095,Nick Watney,4.01,718,179
54,0,20229,Stewart Cink,4.02,813,202
54,0,12826,Paul Claxton,4.02,752,187
54,0,01329,Brad Faxon,4.02,526,131
54,0,21805,Harrison Frazar,4.02,813,202
54,0,20378,Mathias Grönberg,4.02,402,100
54,0,24604,Hunter Haas,4.02,808,201
54,0,08075,Jerry Kelly,4.02,809,201
54,0,20691,Greg Owen,4.02,414,103
54,0,22913,John Rollins,4.02,990,246
54,0,22405,Justin Rose,4.02,735,183
54,0,02101,Joey Sindelar,4.02,824,205
54,0,23788,D.J. Trahan,4.02,667,166
54,0,20396,Lee Westwood,4.02,438,109
67,0,01024,Billy Andrade,4.03,859,213
67,0,12510,Chad Campbell,4.03,693,172
67,0,19972,José Coceres,4.03,379,94
67,0,01226,Fred Couples,4.03,737,183
67,0,01361,Dan Forsman,4.03,451,112
67,0,24980,Scott Gutschewski,4.03,815,202
67,0,01473,Todd Hamilton,4.03,745,185
67,0,24781,Hunter Mahan,4.03,879,218
67,0,25396,Kevin Na,4.03,701,174
67,0,25345,Carl Pettersson,4.03,924,229
67,0,24502,Adam Scott,4.03,524,130
67,0,02104,Jeff Sluman,4.03,818,203
67,0,06595,Kevin Sutherland,4.03,762,189
67,0,02214,Kirk Triplett,4.03,427,106
81,0,06004,Stephen Ames,4.04,916,227
81,0,24925,Jonathan Byrd,4.04,880,218
81,0,01157,Tom Byrum,4.04,517,128
81,0,06251,Chris DiMarco,4.04,408,101
81,0,01320,Bob Estes,4.04,764,189
81,0,10733,Kent Jones,4.04,767,190
81,0,01723,Andrew Magee,4.04,622,154
81,0,01766,Billy Mayfair,4.04,743,184
81,0,21959,Ted Purdy,4.04,832,206
81,0,20548,Hidemichi Tanaka,4.04,791,196
91,0,06197,Michael Allen,4.05,997,246
91,0,01219,John Cook,4.05,704,174
91,0,08931,Glen Day,4.05,648,160
91,0,10201,Matt Gogel,4.05,684,169
91,0,10117,Bob Heintz,4.05,462,114
91,0,10585,Scott McCarron,4.05,684,169
91,0,25240,D.A. Points,4.05,665,164
91,0,23497,Tag Ridings,4.05,765,189
91,0,02106,Chris Smith,4.05,802,198
91,0,22295,Darron Stiles,4.05,640,158
101,0,12652,Cameron Beckman,4.06,503,124
101,0,24227,Justin Bolli,4.06,763,188
101,0,01249,John Daly,4.06,438,108
101,0,01619,Skip Kendall,4.06,711,175
101,0,08993,Franklin Langham,4.06,751,185
101,0,06515,Shaun Micheel,4.06,714,176
101,0,21949,Joe Ogilvie,4.06,760,187
101,0,06373,José María Olazábal,4.06,357,88
101,0,01948,Tim Petrovic,4.06,630,155
101,0,07749,Brett Quigley,4.06,877,216
101,0,02010,Loren Roberts,4.06,361,89
101,0,23325,Vaughn Taylor,4.06,707,174
101,0,23349,Charles Warren,4.06,710,175
114,0,01139,Olin Browne,4.07,874,215
114,0,24357,K.J. Choi,4.07,716,176
114,0,23541,Ben Crane,4.07,464,114
114,0,06621,Joe Durant,4.07,684,168
114,0,01313,Steve Elkington,4.07,468,115
114,0,12823,Carlos Franco,4.07,558,137
114,0,21731,Freddie Jacobson,4.07,427,105
114,0,01599,Steve Jones,4.07,472,116
114,0,23108,Matt Kuchar,4.07,602,148
114,0,01666,Bernhard Langer,4.07,541,133
114,0,24140,Sean O'Hair,4.07,866,213
114,0,20663,Brenden Pappas,4.07,594,146
114,0,22293,Heath Slocum,4.07,932,229
114,0,06527,Steve Stricker,4.07,496,122
114,0,23623,Bo Van Pelt,4.07,1017,250
129,0,20098,Stuart Appleby,4.08,486,119
129,0,20099,Doug Barron,4.08,514,126
129,0,08123,Jeff Brehaut,4.08,547,134
129,0,07457,Steve Flesch,4.08,551,135
129,0,01381,Fred Funk,4.08,914,224
129,0,08725,Tom Gillis,4.08,645,158
129,0,20766,Padraig Harrington,4.08,433,106
129,0,23322,Brett Wetterich,4.08,779,191
137,0,21633,Steve Allan,4.09,916,224
137,0,10885,Robert Allenby,4.09,862,211
137,0,23540,Jason Allred,4.09,597,146
137,0,01042,Paul Azinger,4.09,760,186
137,0,01457,Jay Haas,4.09,442,108
137,0,20094,Jonathan Kaye,4.09,511,125
137,0,01927,Dennis Paulson,4.09,790,193
137,0,01928,Corey Pavin,4.09,417,102
137,0,25847,Rob Rashell,4.09,720,176
146,0,01035,Tommy Armour III,4.10,803,196
146,0,23135,Tim Clark,4.10,631,154
146,0,21753,Brian Davis,4.10,701,171
