RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,21731,Freddie Jacobson,69.81,37,53
2,0,23541,Ben Crane,67.53,52,77
3,0,06527,Steve Stricker,66.67,24,36
4,0,24357,K.J. Choi,66.13,41,62
5,0,22371,Aaron Baddeley,65.09,69,106
6,0,20098,Stuart Appleby,64.37,56,87
7,0,23983,Luke Donald,63.77,44,69
8,0,23108,Matt Kuchar,63.51,47,74
9,0,26951,Johnson Wagner,63.38,45,71
10,0,10213,Dicky Pride,62.32,43,69
11,0,06004,Stephen Ames,62.30,38,61
11,0,01320,Bob Estes,62.30,38,61
13,0,31557,Jim Herman,61.54,24,39
14,0,24494,Erik Compton,61.45,51,83
15,0,35139,Richard Lee,60.98,50,82
16,0,28089,Jason Day,60.53,46,76
17,0,24663,Y.E. Yang,60.47,26,43
18,0,24924,Bill Haas,60.29,41,68
19,0,25274,Steven Bowditch,60.26,47,78
20,0,22792,Peter Hanson,60.00,30,50
20,0,22378,Trevor Immelman,60.00,42,70
20,0,25572,Graeme McDowell,60.00,27,45
23,0,21961,Charles Howell III,59.80,61,102
24,0,27895,Jonas Blixt,59.78,55,92
25,0,25562,Andres Romero,59.42,41,69
26,0,25632,Jimmy Walker,59.41,60,101
27,0,28310,Lee Williams,59.38,38,64
28,0,32698,Bobby Gates,59.26,32,54
29,0,33461,Morgan Hoffmann,59.02,36,61
29,0,21878,Mark Wilson,59.02,36,61
31,0,23135,Tim Clark,58.82,30,51
31,0,33869,Eric Meierdierks,58.82,20,34
31,0,31560,Brian Stuard,58.82,40,68
34,0,28237,Rory McIlroy,58.54,24,41
34,0,21528,Henrik Stenson,58.54,24,41
36,0,25686,Jason Dufner,58.21,39,67
37,0,08725,Tom Gillis,58.06,36,62
38,0,19846,Brian Gay,57.89,66,114
39,0,24024,Zach Johnson,57.81,37,64
40,0,30926,Chris Kirk,57.69,45,78
41,0,23638,Brendon de Jonge,57.58,57,99
42,0,28135,Aaron Watkins,57.50,23,40
43,0,19970,Robert Karlsson,57.14,20,35
43,0,26331,Charl Schwartzel,57.14,28,49
43,0,33418,Shawn Stefani,57.14,36,63
46,0,27963,Chris Stroud,56.96,45,79
47,0,22405,Justin Rose,56.82,25,44
48,0,02206,David Toms,56.76,21,37
49,0,21209,Sergio Garcia,56.25,27,48
50,0,27649,Brandt Snedeker,56.14,32,57
51,0,34098,Russell Henley,56.00,42,75
51,0,27933,John Merrick,56.00,42,75
53,0,10423,Mike Weir,55.74,34,61
54,0,12782,Tim Herron,55.71,39,70
55,0,25336,Alistair Presnell,55.38,36,65
56,0,23800,Bryce Molder,55.24,58,105
57,0,01810,Phil Mickelson,55.22,37,67
58,0,34099,Harris English,55.17,48,87
59,0,23325,Vaughn Taylor,55.00,22,40
60,0,22621,Ben Curtis,54.84,34,62
60,0,24781,Hunter Mahan,54.84,34,62
60,0,32150,Michael Thompson,54.84,34,62
63,0,26497,Casey Wittenberg,54.55,42,77
64,0,34431,Robert Streb,54.43,43,79
65,0,27095,Nick Watney,54.41,37,68
66,0,28092,D.H. Lee,54.39,31,57
67,0,24138,Ian Poulter,54.29,19,35
68,0,22046,Geoff Ogilvy,54.24,32,59
68,0,20443,Jin Park,54.24,32,59
70,0,23409,James Driscoll,54.22,45,83
71,0,20593,Greg Chalmers,54.21,58,107
72,0,24399,Scott Gardiner,54.05,40,74
73,0,27556,Ted Potter Jr.,53.97,34,63
74,0,34174,John Huh,53.95,41,76
75,0,26476,Chez Reavie,53.73,36,67
76,0,28500,Martin Flores,53.66,44,82
77,0,26596,Ryan Moore,53.62,37,69
78,0,22295,Darron Stiles,53.57,30,56
79,0,30110,Kyle Stanley,53.33,32,60
80,0,32200,Roberto Castro,53.25,41,77
81,0,10885,Robert Allenby,53.23,33,62
82,0,26300,Matt Jones,53.16,42,79
83,0,29289,S.Y. Noh,53.09,43,81
84,0,23497,Tag Ridings,52.86,37,70
85,0,32366,Kevin Chappell,52.78,38,72
85,0,22913,John Rollins,52.78,38,72
87,0,30711,Colt Knost,52.63,40,76
88,0,20160,Charlie Wi,52.50,42,80
89,0,22806,Doug LaBelle II,52.44,43,82
90,0,27408,Martin Kaymer,52.38,22,42
91,0,29479,Scott Brown,52.24,35,67
91,0,28679,Fabián Gómez,52.24,35,67
93,0,27644,Brian Harman,52.17,48,92
93,0,25345,Carl Pettersson,52.17,36,69
95,0,26758,David Hearn,52.00,52,100
96,0,29518,Brendan Steele,51.65,47,91
97,0,10860,Justin Leonard,51.58,49,95
97,0,31202,William McGirt,51.58,49,95
99,0,30944,Jason Kokrak,51.52,34,66
100,0,24502,Adam Scott,51.22,21,41
101,0,24490,George McNeill,51.16,44,86
102,0,20229,Stewart Cink,50.94,27,53
103,0,20766,Padraig Harrington,50.88,29,57
104,0,23320,Ryan Palmer,50.82,31,61
105,0,34261,Scott Langley,50.67,38,75
106,0,12510,Chad Campbell,50.65,39,77
106,0,20104,Ken Duke,50.65,39,77
108,0,28475,Jeff Overton,50.62,41,81
109,0,30852,Ryo Ishikawa,50.00,29,58
109,0,22056,Cameron Percy,50.00,26,52
109,0,23788,D.J. Trahan,50.00,22,44
109,0,33419,Cameron Tringale,50.00,40,80
109,0,20396,Lee Westwood,50.00,20,40
114,0,35539,Luke Guthrie,49.32,36,73
115,0,27436,Graham DeLaet,49.28,34,69
115,0,27770,Camilo Villegas,49.28,34,69
117,0,27936,Martin Laird,49.12,28,57
118,0,01116,Michael Bradley,49.09,27,55
118,0,34046,Jordan Spieth,49.09,27,55
120,0,31323,Gary Woodland,48.94,46,94
121,0,21753,Brian Davis,48.89,44,90
