RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,06527,Steve Stricker,78.69,48,61
2,0,24138,Ian Poulter,69.66,62,89
3,0,21528,Henrik Stenson,67.57,50,74
4,0,21731,Freddie Jacobson,67.52,79,117
5,0,21099,David Lynn,66.67,112,168
6,0,22792,Peter Hanson,66.36,71,107
7,0,26300,Matt Jones,66.25,106,160
8,0,34261,Scott Langley,65.77,98,149
9,0,21209,Sergio Garcia,65.22,60,92
9,0,35139,Richard Lee,65.22,105,161
11,0,23623,Bo Van Pelt,64.91,74,114
12,0,27649,Brandt Snedeker,64.62,84,130
13,0,20160,Charlie Wi,64.53,111,172
14,0,28310,Lee Williams,64.49,89,138
15,0,27895,Jonas Blixt,63.98,119,186
16,0,35539,Luke Guthrie,63.78,125,196
17,0,24924,Bill Haas,63.58,96,151
18,0,24357,K.J. Choi,63.25,74,117
19,0,20098,Stuart Appleby,63.19,115,182
20,0,23409,James Driscoll,62.58,102,163
21,0,27556,Ted Potter Jr.,62.50,80,128
22,0,30926,Chris Kirk,62.20,102,164
23,0,34174,John Huh,61.78,97,157
24,0,23135,Tim Clark,61.47,67,109
25,0,28500,Martin Flores,61.45,110,179
26,0,19846,Brian Gay,61.43,137,223
27,0,26596,Ryan Moore,61.33,92,150
28,0,25572,Graeme McDowell,61.22,60,98
29,0,34431,Robert Streb,61.07,91,149
30,0,27963,Chris Stroud,60.96,114,187
31,0,23638,Brendon de Jonge,60.95,128,210
31,0,25632,Jimmy Walker,60.95,103,169
33,0,10860,Justin Leonard,60.75,113,186
34,0,24663,Y.E. Yang,60.71,68,112
35,0,24024,Zach Johnson,60.65,94,155
36,0,01810,Phil Mickelson,60.63,97,160
37,0,29518,Brendan Steele,60.36,102,169
38,0,34098,Russell Henley,60.12,98,163
39,0,22046,Geoff Ogilvy,60.00,78,130
39,0,31560,Brian Stuard,60.00,93,155
41,0,27436,Graham DeLaet,59.87,91,152
42,0,22056,Cameron Percy,59.85,82,137
43,0,25686,Jason Dufner,59.84,76,127
44,0,23800,Bryce Molder,59.77,104,174
45,0,28679,Fabián Gómez,59.73,89,149
46,0,27214,Kevin Streelman,59.65,102,171
47,0,24494,Erik Compton,59.63,96,161
48,0,33141,Keegan Bradley,59.62,93,156
49,0,25240,D.A. Points,59.55,106,178
50,0,10809,Jim Furyk,59.52,75,126
50,0,23621,Rory Sabbatini,59.52,100,168
52,0,28092,D.H. Lee,59.38,76,128
53,0,06522,Ernie Els,59.22,61,103
53,0,26758,David Hearn,59.22,106,179
55,0,32102,Rickie Fowler,59.15,97,164
56,0,23541,Ben Crane,59.09,78,132
57,0,34046,Jordan Spieth,58.94,89,151
58,0,25345,Carl Pettersson,58.70,81,138
59,0,36884,Ben Kohles,58.60,92,157
59,0,27095,Nick Watney,58.60,92,157
61,0,23983,Luke Donald,58.56,65,111
62,0,28089,Jason Day,58.47,107,183
62,0,33419,Cameron Tringale,58.47,107,183
64,0,12510,Chad Campbell,58.39,94,161
65,0,30692,Scott Stallings,58.28,95,163
66,0,22405,Justin Rose,58.14,50,86
67,0,25818,Scott Piercy,58.06,90,155
67,0,20396,Lee Westwood,58.06,72,124
69,0,08793,Tiger Woods,58.00,58,100
70,0,34409,David Lingmerth,57.99,98,169
71,0,30110,Kyle Stanley,57.78,78,135
72,0,25562,Andres Romero,57.72,71,123
73,0,21753,Brian Davis,57.69,120,208
73,0,24502,Adam Scott,57.69,60,104
75,0,19970,Robert Karlsson,57.63,68,118
76,0,08075,Jerry Kelly,57.58,76,132
77,0,26331,Charl Schwartzel,57.43,58,101
77,0,20645,John Senden,57.43,85,148
79,0,20848,Ángel Cabrera,57.41,93,162
80,0,25834,Daniel Summerhays,57.39,101,176
81,0,01724,Jeff Maggert,57.38,70,122
82,0,21961,Charles Howell III,57.30,106,185
83,0,27503,Steve LeBrun,57.26,71,124
84,0,26851,Marc Leishman,57.06,93,163
85,0,01320,Bob Estes,57.02,65,114
86,0,08725,Tom Gillis,56.98,98,172
87,0,28475,Jeff Overton,56.86,87,153
88,0,34360,Patrick Reed,56.70,127,224
88,0,06567,Vijay Singh,56.70,55,97
90,0,22378,Trevor Immelman,56.34,80,142
91,0,27933,John Merrick,56.33,89,158
92,0,28135,Aaron Watkins,56.31,58,103
93,0,23108,Matt Kuchar,56.29,94,167
94,0,22913,John Rollins,56.20,77,137
95,0,32200,Roberto Castro,56.15,105,187
