RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
45,0,10423,Mike Weir,46.67,7,15
46,0,23409,James Driscoll,46.15,6,13
46,0,26758,David Hearn,46.15,6,13
48,0,28092,D.H. Lee,45.45,5,11
48,0,33418,Shawn Stefani,45.45,5,11
48,0,31560,Brian Stuard,45.45,5,11
51,0,29479,Scott Brown,44.44,4,9
51,0,25686,Jason Dufner,44.44,4,9
51,0,08075,Jerry Kelly,44.44,4,9
54,0,30926,Chris Kirk,43.75,7,16
54,0,25632,Jimmy Walker,43.75,7,16
56,0,24846,Ricky Barnes,42.86,6,14
56,0,12716,Charley Hoffman,42.86,3,7
56,0,23621,Rory Sabbatini,42.86,6,14
56,0,24502,Adam Scott,42.86,3,7
60,0,23638,Brendon de Jonge,42.11,8,19
61,0,26300,Matt Jones,41.67,5,12
61,0,34046,Jordan Spieth,41.67,5,12
63,0,06004,Stephen Ames,40.00,4,10
63,0,25274,Steven Bowditch,40.00,6,15
63,0,28089,Jason Day,40.00,4,10
63,0,28307,Matt Every,40.00,6,15
63,0,27503,Steve LeBrun,40.00,4,10
63,0,26851,Marc Leishman,40.00,4,10
63,0,33419,Cameron Tringale,40.00,4,10
70,0,25804,Bubba Watson,38.46,5,13
71,0,20098,Stuart Appleby,37.50,6,16
71,0,23135,Tim Clark,37.50,3,8
71,0,28455,Will Claxton,37.50,6,16
71,0,29740,Brad Fritsch,37.50,3,8
71,0,24399,Scott Gardiner,37.50,3,8
71,0,32698,Bobby Gates,37.50,3,8
71,0,19846,Brian Gay,37.50,3,8
71,0,01810,Phil Mickelson,37.50,3,8
71,0,23325,Vaughn Taylor,37.50,3,8
80,0,27644,Brian Harman,36.36,4,11
80,0,27936,Martin Laird,36.36,4,11
80,0,20691,Greg Owen,36.36,4,11
80,0,25240,D.A. Points,36.36,4,11
80,0,26331,Charl Schwartzel,36.36,4,11
85,0,10860,Justin Leonard,35.71,5,14
85,0,25562,Andres Romero,35.71,5,14
87,0,22806,Doug LaBelle II,35.29,6,17
88,0,27963,Chris Stroud,35.00,7,20
89,0,10885,Robert Allenby,33.33,4,12
89,0,27895,Jonas Blixt,33.33,6,18
89,0,24227,Justin Bolli,33.33,3,9
89,0,34021,Bud Cauley,33.33,3,9
89,0,27436,Graham DeLaet,33.33,5,15
89,0,06522,Ernie Els,33.33,2,6
89,0,32102,Rickie Fowler,33.33,3,9
89,0,24358,Robert Garrigus,33.33,2,6
89,0,08725,Tom Gillis,33.33,4,12
89,0,25572,Graeme McDowell,33.33,1,3
89,0,24490,George McNeill,33.33,3,9
89,0,27933,John Merrick,33.33,4,12
89,0,26596,Ryan Moore,33.33,4,12
89,0,23320,Ryan Palmer,33.33,6,18
89,0,27556,Ted Potter Jr.,33.33,3,9
89,0,10213,Dicky Pride,33.33,3,9
89,0,34360,Patrick Reed,33.33,3,9
89,0,06567,Vijay Singh,33.33,2,6
89,0,23623,Bo Van Pelt,33.33,2,6
89,0,28310,Lee Williams,33.33,3,9
89,0,21878,Mark Wilson,33.33,2,6
89,0,08793,Tiger Woods,33.33,3,9
111,0,24781,Hunter Mahan,31.25,5,16
111,0,26476,Chez Reavie,31.25,5,16
111,0,34431,Robert Streb,31.25,5,16
114,0,24357,K.J. Choi,30.77,4,13
114,0,37273,Derek Ernst,30.77,4,13
114,0,25818,Scott Piercy,30.77,4,13
117,0,28259,Sangmoon Bae,30.00,3,10
117,0,23353,J.J. Henry,30.00,3,10
117,0,26951,Johnson Wagner,30.00,3,10
120,0,06573,Brandt Jobe,28.57,2,7
120,0,27408,Martin Kaymer,28.57,2,7
120,0,33869,Eric Meierdierks,28.57,2,7
120,0,27770,Camilo Villegas,28.57,2,7
124,0,28475,Jeff Overton,27.78,5,18
125,0,20593,Greg Chalmers,27.27,3,11
125,0,21753,Brian Davis,27.27,3,11
125,0,20104,Ken Duke,27.27,3,11
125,0,28500,Martin Flores,27.27,3,11
125,0,30711,Colt Knost,27.27,3,11
130,0,21961,Charles Howell III,26.67,4,15
130,0,22913,John Rollins,26.67,4,15
130,0,27095,Nick Watney,26.67,4,15
133,0,12782,Tim Herron,25.00,2,8
133,0,24024,Zach Johnson,25.00,3,12
133,0,35139,Richard Lee,25.00,2,8
133,0,34409,David Lingmerth,25.00,2,8
133,0,22961,David Mathis,25.00,3,12
133,0,31323,Gary Woodland,25.00,2,8
139,0,24494,Erik Compton,23.08,3,13
139,0,34174,John Huh,23.08,3,13
139,0,28135,Aaron Watkins,23.08,3,13
142,0,20229,Stewart Cink,22.22,2,9
142,0,24924,Bill Haas,22.22,2,9
142,0,30852,Ryo Ishikawa,22.22,2,9
142,0,28237,Rory McIlroy,22.22,2,9
142,0,22056,Cameron Percy,22.22,2,9
142,0,32150,Michael Thompson,22.22,2,9
142,0,24663,Y.E. Yang,22.22,2,9
149,0,26679,Kevin Stadler,21.43,3,14
149,0,26289,Boo Weekley,21.43,3,14
151,0,28780,Nicholas Thompson,21.05,4,19
152,0,22621,Ben Curtis,20.00,1,5
152,0,21209,Sergio Garcia,20.00,2,10
152,0,35539,Luke Guthrie,20.00,2,10
152,0,36884,Ben Kohles,20.00,2,10
152,0,29518,Brendan Steele,20.00,2,10
152,0,22295,Darron Stiles,20.00,1,5
158,0,22378,Trevor Immelman,18.75,3,16
159,0,30110,Kyle Stanley,18.18,2,11
160,0,33141,Keegan Bradley,16.67,1,6
160,0,20645,John Senden,16.67,1,6
160,0,02206,David Toms,16.67,1,6
163,0,34098,Russell Henley,15.38,2,13
163,0,30692,Scott Stallings,15.38,2,13
165,0,12510,Chad Campbell,14.29,1,7
165,0,34261,Scott Langley,14.29,1,7
167,0,21731,Freddie Jacobson,12.50,1,8
167,0,23497,Tag Ridings,12.50,2,16
169,0,24140,Sean O'Hair,11.11,1,9
170,0,30925,Dustin Johnson,10.00,1,10
170,0,27120,Troy Matteson,10.00,1,10
172,0,22371,Aaron Baddeley,7.69,1,13
173,0,20848,Ángel Cabrera,.00,0,2
173,0,25444,Justin Hicks,.00,0,6
173,0,19970,Robert Karlsson,.00,0,3
173,0,01724,Jeff Maggert,.00,0,9
173,0,20572,Rod Pampling,.00,0,7
173,0,25834,Daniel Summerhays,.00,0,11
173,0,29425,Andrew Svoboda,.00,0,2
173,0,23788,D.J. Trahan,.00,0,4
