RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,48081,Xander Schauffele,22' 11",3855.417,168,-29
2,0,34046,Jordan Spieth,24' 4",3454.417,142,-13
3,0,32366,Kevin Chappell,24' 5",1661.833,68,-3
3,0,46717,Viktor Hovland,24' 5",4538.833,186,-31
5,0,37455,Si Woo Kim,24' 6",5755.083,235,-11
6,0,25900,Lucas Glover,24' 8",5645.417,229,-9
6,0,50525,Collin Morikawa,24' 8",4765.250,193,-25
8,0,55454,Carl Yuan,24' 9",3533.667,143,-12
9,0,25686,Jason Dufner,24' 10",4075.083,164,+2
9,0,35532,Tom Hoge,24' 10",5334.750,215,-24
9,0,33122,Russell Knox,24' 10",5290.250,213,-17
9,0,26596,Ryan Moore,24' 10",4519.000,182,-8
13,0,22405,Justin Rose,25' 0",3856.333,154,-5
13,0,57366,Cameron Young,25' 0",3850.083,154,-4
15,0,46970,Jon Rahm,25' 1",3433.083,137,-24
16,0,49960,Sepp Straka,25' 2",5562.250,221,-23
17,0,45157,Cam Davis,25' 3",5636.917,223,-29
17,0,31646,Emiliano Grillo,25' 3",6006.333,238,-18
17,0,46046,Scottie Scheffler,25' 3",4880.917,193,-24
20,0,35450,Patrick Cantlay,25' 5",4350.833,171,-16
21,0,51890,Greyson Sigg,25' 6",5303.083,208,-21
21,0,45242,Kevin Yu,25' 6",3083.500,121,-15
23,0,22056,Cameron Percy,25' 8",2721.583,106,-6
24,0,33413,Ben Martin,25' 9",4911.500,191,-12
25,0,32839,Hideki Matsuyama,25' 10",4672.833,181,-12
26,0,55182,Tom Kim,25' 11",5151.083,199,-18
27,0,30926,Chris Kirk,26' 0",5153.000,198,-22
27,0,37275,Sam Ryder,26' 0",5701.417,219,-21
29,0,39997,Corey Conners,26' 2",5261.667,201,-25
29,0,51997,Andrew Novak,26' 2",4311.167,165,-2
29,0,52374,Brandon Wu,26' 2",5921.833,226,-6
32,0,29535,Brice Garnett,26' 3",4167.250,159,-19
32,0,59018,Ryan Gerard,26' 3",2760.250,105,+16
34,0,56630,Akshay Bhatia,26' 4",3797.250,144,-8
35,0,47591,Eric Cole,26' 5",7062.000,267,-32
35,0,40162,Justin Lower,26' 5",5437.750,206,-8
35,0,49771,J.T. Poston,26' 5",6094.500,231,-21
38,0,19803,Ryan Armour,26' 6",4928.667,186,+3
38,0,40058,Zac Blair,26' 6",4976.083,188,-22
38,0,31323,Gary Woodland,26' 6",4773.917,180,-6
41,0,25493,Nick Taylor,26' 7",4355.083,164,-16
42,0,36801,Mark Hubbard,26' 8",6509.667,244,-32
43,0,48084,Wesley Bryan,26' 9",1765.333,66,-1
43,0,32102,Rickie Fowler,26' 9",5754.917,215,-28
43,0,34363,Tyrrell Hatton,26' 9",4632.667,173,-10
43,0,27349,Alex Noren,26' 9",5299.667,198,-30
43,0,47347,Adam Schenk,26' 9",6608.750,247,-27
43,0,46441,Robby Shelton,26' 9",5325.833,199,-6
49,0,34099,Harris English,26' 10",6926.167,258,-29
49,0,34563,Chesson Hadley,26' 10",5586.750,208,-16
49,0,46414,Aaron Rai,26' 10",6838.833,255,-16
49,0,26476,Chez Reavie,26' 10",5846.083,218,-15
49,0,53165,Doc Redman,26' 10",4888.750,182,-25
54,0,33948,Byeong Hun An,27' 0",5510.500,204,-23
54,0,51349,Nico Echavarria,27' 0",3209.417,119,-6
54,0,29725,Tony Finau,27' 0",5002.500,185,-15
54,0,33399,Adam Hadwin,27' 0",5404.917,200,-22
58,0,52955,Ludvig Åberg,27' 1",3165.833,117,-11
58,0,37338,Zecheng Dou,27' 1",4439.417,164,-16
58,0,30911,Tommy Fleetwood,27' 1",5125.750,189,-18
58,0,27974,Sung Kang,27' 1",1923.417,71,-2
62,0,28775,Nate Lashley,27' 2",6005.917,221,-14
62,0,36326,David Lipsky,27' 2",5683.000,209,-4
62,0,39546,Keith Mitchell,27' 2",5021.417,185,-11
62,0,48699,Callum Tarren,27' 2",5297.417,195,-16
66,0,52375,Doug Ghim,27' 3",5101.000,187,-16
66,0,35879,Kelly Kraft,27' 3",4991.333,183,-6
66,0,31202,William McGirt,27' 3",2892.750,106,-10
66,0,32640,Troy Merritt,27' 3",5480.333,201,-3
66,0,25818,Scott Piercy,27' 3",4909.583,180,-7
66,0,40115,Adam Svensson,27' 3",7612.417,279,-31
66,0,48887,Matt Wallace,27' 3",5178.583,190,-20
73,0,34255,Joseph Bramlett,27' 4",4232.667,155,-13
73,0,46340,Alex Smalley,27' 4",6255.083,229,-10
75,0,45522,Christiaan Bezuidenhout,27' 5",5729.250,209,-11
75,0,55708,Hayden Buckley,27' 5",5146.583,188,-12
75,0,27644,Brian Harman,27' 5",5859.833,214,-14
75,0,28237,Rory McIlroy,27' 5",3750.667,137,-17
