RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 280-300,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
43,0,32150,Michael Thompson,34.70,329,948,-0.012
44,0,32816,Satoshi Kodaira,34.62,297,858,-0.057
45,0,32791,K.H. Lee,34.57,448,1296,-0.078
46,0,24924,Bill Haas,34.56,150,434,+0.007
46,0,24024,Zach Johnson,34.56,365,1056,-0.096
48,0,28679,Fabián Gómez,34.53,163,472,-0.025
49,0,24138,Ian Poulter,34.46,264,766,-0.114
50,0,27349,Alex Noren,34.41,353,1026,-0.054
51,0,34174,John Huh,34.32,243,708,E
52,0,25493,Nick Taylor,34.31,398,1160,-0.033
53,0,33413,Ben Martin,34.24,163,476,-0.123
54,0,29478,Kevin Kisner,34.23,330,964,-0.079
55,0,33404,Chris Baker,34.21,182,532,+0.011
56,0,27556,Ted Potter Jr.,34.12,275,806,-0.047
57,0,23983,Luke Donald,33.97,212,624,-0.009
58,0,30163,Henrik Norlander,33.72,352,1044,-0.045
59,0,35230,Nelson Ledesma,33.61,164,488,-0.098
60,0,33410,Andrew Landry,33.53,285,850,-0.032
61,0,34046,Jordan Spieth,33.50,345,1030,-0.070
62,0,32662,Michael Gligic,33.49,280,836,-0.018
62,0,23788,D.J. Trahan,33.49,215,642,-0.126
64,0,39324,J.J. Spaun,33.47,243,726,-0.095
65,0,29479,Scott Brown,33.45,297,888,-0.114
66,0,19846,Brian Gay,33.33,290,870,+0.038
66,0,31420,Anirban Lahiri,33.33,252,756,-0.079
68,0,29535,Brice Garnett,33.26,320,962,-0.050
69,0,48045,Michael Gellerman,33.18,144,434,-0.076
69,0,35506,Mackenzie Hughes,33.18,351,1058,-0.048
71,0,39997,Corey Conners,33.16,386,1164,-0.052
72,0,01810,Phil Mickelson,33.10,280,846,+0.014
73,0,48822,Sebastián Muñoz,32.99,411,1246,-0.073
73,0,49964,Aaron Wise,32.99,322,976,-0.040
75,0,49771,J.T. Poston,32.97,362,1098,-0.028
76,0,47128,Richy Werenski,32.93,382,1160,-0.031
77,0,30926,Chris Kirk,32.85,343,1044,-0.128
78,0,52375,Doug Ghim,32.80,330,1006,-0.145
79,0,26476,Chez Reavie,32.76,325,992,-0.105
80,0,34256,Andrew Putnam,32.75,338,1032,-0.056
81,0,31557,Jim Herman,32.68,268,820,-0.034
82,0,34466,Peter Malnati,32.54,300,922,-0.027
83,0,40098,Matt Fitzpatrick,32.52,240,738,-0.088
84,0,34363,Tyrrell Hatton,32.46,211,650,-0.033
85,0,19803,Ryan Armour,32.44,303,934,-0.116
85,0,36801,Mark Hubbard,32.44,401,1236,-0.077
87,0,26851,Marc Leishman,32.43,286,882,-0.112
88,0,48887,Matt Wallace,32.14,171,532,+0.053
89,0,34314,Sebastian Cappelen,32.08,170,530,-0.029
90,0,24781,Hunter Mahan,31.75,181,570,+0.017
91,0,29974,Branden Grace,31.62,277,876,-0.029
92,0,30110,Kyle Stanley,31.59,326,1032,-0.037
93,0,47347,Adam Schenk,31.42,350,1114,-0.094
94,0,27936,Martin Laird,31.37,303,966,-0.076
95,0,27974,Sung Kang,31.36,328,1046,-0.003
96,0,32102,Rickie Fowler,31.35,284,906,-0.028
97,0,46442,Maverick McNealy,31.30,288,920,-0.038
98,0,47993,Denny McCarthy,31.29,348,1112,-0.032
99,0,33204,Shane Lowry,31.21,274,878,-0.026
100,0,21961,Charles Howell III,31.17,230,738,-0.100
101,0,34563,Chesson Hadley,31.11,252,810,+0.040
101,0,32139,Danny Willett,31.11,121,389,+0.008
103,0,25396,Kevin Na,31.07,338,1088,-0.172
104,0,32839,Hideki Matsuyama,30.97,363,1172,-0.069
105,0,40026,Daniel Berger,30.92,316,1022,-0.155
106,0,31646,Emiliano Grillo,30.87,297,962,+0.003
107,0,33597,Harry Higgs,30.78,322,1046,-0.050
108,0,30911,Tommy Fleetwood,30.73,201,654,-0.015
109,0,49766,Hank Lebioda,30.72,231,752,-0.208
110,0,37275,Sam Ryder,30.70,291,948,+0.034
111,0,29908,C.T. Pan,30.68,278,906,-0.086
112,0,46402,Talor Gooch,30.64,353,1152,-0.042
112,0,27770,Camilo Villegas,30.64,277,904,-0.047
114,0,36871,Matthew NeSmith,30.61,341,1114,-0.035
115,0,29268,Bronson Burgoon,30.59,238,778,-0.088
115,0,34099,Harris English,30.59,334,1092,-0.036
117,0,32757,Patton Kizzire,30.57,387,1266,-0.062
118,0,51894,Vince Whaley,30.45,246,808,-0.016
119,0,35891,Cameron Smith,30.43,294,966,-0.126
120,0,32070,Rafael Campos,30.42,174,572,+0.046
121,0,25818,Scott Piercy,30.34,287,946,+0.024
122,0,39977,Max Homa,30.32,282,930,-0.043
123,0,28252,Seamus Power,30.27,178,588,-0.146
124,0,33948,Byeong Hun An,30.25,294,972,+0.068
125,0,49960,Sepp Straka,30.17,324,1074,+0.019
125,0,25632,Jimmy Walker,30.17,264,875,+0.091
127,0,30692,Scott Stallings,30.13,285,946,-0.074
128,0,35104,Tom Lewis,30.08,293,974,+0.010
129,0,23325,Vaughn Taylor,29.93,258,862,-0.109
130,0,39975,Michael Kim,29.92,225,752,+0.040
131,0,33419,Cameron Tringale,29.91,341,1140,-0.100
132,0,26331,Charl Schwartzel,29.89,312,1044,-0.026
133,0,46046,Scottie Scheffler,29.79,348,1168,-0.149
134,0,25686,Jason Dufner,29.71,306,1030,-0.046
135,0,24140,Sean O'Hair,29.51,180,610,+0.011
136,0,23320,Ryan Palmer,29.44,275,934,-0.036
137,0,27942,Rob Oppenheim,29.41,230,782,-0.122
138,0,31560,Brian Stuard,29.36,360,1226,-0.111
139,0,35450,Patrick Cantlay,29.10,277,952,-0.181
140,0,29926,Danny Lee,29.06,229,788,+0.035
141,0,46717,Viktor Hovland,29.01,282,972,-0.032
142,0,33667,Carlos Ortiz,28.93,335,1158,-0.009
143,0,34264,Hudson Swafford,28.79,266,924,-0.034
144,0,37189,Harold Varner III,28.77,317,1102,-0.006
145,0,34213,Grayson Murray,28.60,143,500,+0.077
146,0,40006,Erik van Rooyen,28.44,269,946,+0.007
147,0,32618,Rhein Gibson,28.30,150,530,+0.093
148,0,25364,Paul Casey,28.11,226,804,-0.062
149,0,22405,Justin Rose,27.99,159,568,-0.019
150,0,35461,Beau Hossler,27.82,271,974,+0.022
151,0,28089,Jason Day,27.71,215,776,-0.060
152,0,48081,Xander Schauffele,27.66,244,882,-0.135
153,0,48119,Ben Taylor,27.42,119,434,-0.076
154,0,29725,Tony Finau,27.39,275,1004,-0.033
155,0,39546,Keith Mitchell,27.36,255,932,+0.102
156,0,27095,Nick Watney,26.96,158,586,+0.019
157,0,21209,Sergio Garcia,26.94,257,954,-0.058
158,0,26300,Matt Jones,26.88,315,1172,-0.022
159,0,46970,Jon Rahm,26.34,236,896,-0.093
160,0,29518,Brendan Steele,26.23,245,934,-0.016
161,0,26758,David Hearn,26.09,167,640,-0.132
162,0,29970,Dylan Frittelli,26.02,217,834,+0.032
163,0,33448,Justin Thomas,25.95,246,948,-0.041
164,0,20229,Stewart Cink,25.87,283,1094,-0.021
165,0,30927,Brendon Todd,25.75,256,994,-0.133
166,0,35310,Lanto Griffin,25.67,286,1114,-0.010
167,0,47504,Sam Burns,25.54,259,1014,-0.085
168,0,25804,Bubba Watson,25.36,211,832,+0.028
169,0,12716,Charley Hoffman,25.23,277,1098,-0.018
170,0,27554,Scott Harrington,25.20,221,877,-0.009
171,0,35617,Martin Trainer,25.00,167,668,+0.078
172,0,24502,Adam Scott,24.46,202,826,+0.025
173,0,35658,Kris Ventura,24.24,175,722,+0.086
174,0,27141,J.B. Holmes,24.02,147,612,-0.014
175,0,27129,Luke List,24.00,251,1046,-0.016
176,0,45157,Cam Davis,23.84,299,1254,+0.037
177,0,45486,Joaquin Niemann,23.75,295,1242,-0.092
178,0,36689,Brooks Koepka,23.62,171,724,-0.006
179,0,56278,Matthew Wolff,22.68,161,710,+0.031
180,0,36699,Patrick Rodgers,22.52,245,1088,+0.069
181,0,30944,Jason Kokrak,22.36,237,1060,-0.008
182,0,40042,Tyler McCumber,22.22,168,756,+0.024
183,0,32333,Kevin Tway,22.11,157,710,-0.025
184,0,47483,Will Zalatoris,21.74,207,952,-0.145
185,0,34255,Joseph Bramlett,21.54,168,780,-0.083
186,0,46550,Brandon Hagy,20.67,167,808,+0.102
187,0,30925,Dustin Johnson,20.37,176,864,+0.023
188,0,24357,K.J. Choi,20.33,122,600,-0.197
189,0,27064,Jhonattan Vegas,19.89,185,930,-0.011
190,0,31323,Gary Woodland,19.75,160,810,-0.006
191,0,56762,Will Gordon,19.41,184,948,+0.076
192,0,52372,Cameron Champ,19.01,173,910,+0.029
193,0,51766,Wyndham Clark,18.02,178,988,+0.180
194,0,28420,Ryan Brehm,17.62,86,488,+0.116
195,0,28237,Rory McIlroy,17.20,151,878,+0.007
196,0,47959,Bryson DeChambeau,13.28,127,956,-0.031
