RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300-320,TOTAL DRVS - OVERALL,RELATIVE TO PAR
1,0,20229,Stewart Cink,42.78,77,180,-0.16
2,0,30944,Jason Kokrak,42.61,75,176,-0.17
3,0,35658,Kris Ventura,41.43,58,140,-0.24
4,0,32333,Kevin Tway,41.13,51,124,-0.20
5,0,40006,Erik van Rooyen,40.41,59,146,-0.12
6,0,21209,Sergio Garcia,39.19,58,148,-0.33
7,0,33448,Justin Thomas,38.69,65,168,-0.31
8,0,36689,Brooks Koepka,38.64,51,132,-0.04
9,0,27141,J.B. Holmes,38.54,37,96,-0.22
10,0,30911,Tommy Fleetwood,38.33,46,120,-0.13
11,0,25364,Paul Casey,37.50,54,144,-0.28
11,0,29970,Dylan Frittelli,37.50,54,144,-0.19
13,0,39546,Keith Mitchell,36.90,62,168,-0.16
14,0,29518,Brendan Steele,36.84,56,152,+0.02
15,0,34363,Tyrrell Hatton,36.61,41,112,+0.02
16,0,33419,Cameron Tringale,36.41,67,184,-0.22
17,0,56278,Matthew Wolff,36.36,40,110,-0.15
18,0,33204,Shane Lowry,36.18,55,152,-0.09
19,0,49964,Aaron Wise,35.63,57,160,-0.12
20,0,35617,Martin Trainer,35.59,42,118,-0.07
21,0,36699,Patrick Rodgers,35.29,72,204,-0.29
22,0,23320,Ryan Palmer,35.14,52,148,-0.29
23,0,39997,Corey Conners,35.10,73,208,-0.26
24,0,35310,Lanto Griffin,35.00,63,180,-0.14
25,0,34213,Grayson Murray,34.69,34,98,-0.26
26,0,45157,Cam Davis,34.57,65,188,-0.15
27,0,47483,Will Zalatoris,34.48,60,174,-0.08
28,0,46550,Brandon Hagy,34.46,51,148,-0.22
29,0,46717,Viktor Hovland,34.34,57,166,-0.12
30,0,36871,Matthew NeSmith,34.09,60,176,-0.28
31,0,24502,Adam Scott,34.03,49,144,-0.04
32,0,26300,Matt Jones,33.82,69,204,-0.14
32,0,47347,Adam Schenk,33.82,69,204,-0.33
34,0,34099,Harris English,33.70,62,184,-0.29
35,0,47504,Sam Burns,33.33,56,168,-0.32
35,0,29725,Tony Finau,33.33,60,180,-0.25
35,0,12716,Charley Hoffman,33.33,66,198,-0.33
35,0,45486,Joaquin Niemann,33.33,68,204,-0.18
39,0,46970,Jon Rahm,33.12,51,154,-0.18
40,0,29926,Danny Lee,33.05,39,118,E
41,0,24924,Bill Haas,32.95,29,88,-0.21
42,0,34255,Joseph Bramlett,32.69,51,156,-0.24
42,0,35450,Patrick Cantlay,32.69,51,156,-0.18
42,0,51766,Wyndham Clark,32.69,51,156,-0.10
45,0,25804,Bubba Watson,32.61,45,138,-0.27
46,0,27936,Martin Laird,32.50,52,160,-0.17
47,0,35461,Beau Hossler,32.39,57,176,-0.44
47,0,34046,Jordan Spieth,32.39,57,176,-0.25
49,0,31646,Emiliano Grillo,32.29,62,192,-0.31
50,0,40026,Daniel Berger,32.14,54,168,-0.11
50,0,31323,Gary Woodland,32.14,45,140,-0.09
52,0,27129,Luke List,32.02,57,178,-0.30
53,0,33141,Keegan Bradley,31.98,55,172,-0.40
54,0,28420,Ryan Brehm,31.90,37,116,-0.24
55,0,46046,Scottie Scheffler,31.63,62,196,-0.18
56,0,39971,Sungjae Im,31.56,77,244,-0.29
57,0,33948,Byeong Hun An,31.55,53,168,-0.06
58,0,33667,Carlos Ortiz,31.52,58,184,-0.28
59,0,22405,Justin Rose,31.48,34,108,-0.24
60,0,39977,Max Homa,31.40,54,172,-0.28
61,0,49771,J.T. Poston,30.95,52,168,-0.23
62,0,48081,Xander Schauffele,30.92,47,152,-0.11
63,0,30925,Dustin Johnson,30.56,44,144,-0.14
64,0,24140,Sean O'Hair,30.39,31,102,-0.16
65,0,27554,Scott Harrington,30.38,48,158,E
66,0,26331,Charl Schwartzel,30.23,52,172,-0.38
67,0,32839,Hideki Matsuyama,30.11,56,186,-0.29
68,0,46441,Robby Shelton,30.00,48,160,-0.06
69,0,28237,Rory McIlroy,29.73,44,148,-0.36
70,0,56762,Will Gordon,29.55,52,176,-0.25
71,0,46402,Talor Gooch,29.44,53,180,-0.28
72,0,33597,Harry Higgs,29.38,47,160,-0.19
73,0,29268,Bronson Burgoon,29.17,42,144,-0.26
74,0,37275,Sam Ryder,29.07,50,172,-0.22
75,0,39975,Michael Kim,28.99,40,138,-0.18
76,0,24781,Hunter Mahan,28.95,33,114,E
77,0,32757,Patton Kizzire,28.92,59,204,-0.15
78,0,32791,K.H. Lee,28.77,61,212,-0.18
79,0,27095,Nick Watney,28.70,31,108,-0.35
80,0,40042,Tyler McCumber,28.68,39,136,-0.23
81,0,32448,James Hahn,28.57,40,140,-0.18
82,0,28089,Jason Day,28.46,37,130,-0.32
83,0,29974,Branden Grace,28.40,46,162,-0.41
84,0,25632,Jimmy Walker,28.38,42,148,-0.17
85,0,37189,Harold Varner III,28.33,51,180,-0.04
86,0,48887,Matt Wallace,28.30,30,106,-0.33
87,0,32102,Rickie Fowler,28.21,44,156,-0.34
88,0,51894,Vince Whaley,28.13,45,160,-0.27
89,0,52372,Cameron Champ,28.00,42,150,-0.26
89,0,27644,Brian Harman,28.00,56,200,-0.32
