RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 260-280,TOTAL DRVS - OVERALL,RELATIVE TO PAR
48,0,33399,Adam Hadwin,23.30,41,176,+0.07
49,0,35449,Adam Long,23.21,39,168,+0.26
50,0,29479,Scott Brown,23.13,37,160,+0.24
51,0,27556,Ted Potter Jr.,22.79,31,136,-0.16
52,0,35506,Mackenzie Hughes,22.78,41,180,+0.05
52,0,30110,Kyle Stanley,22.78,41,180,E
54,0,23108,Matt Kuchar,22.73,30,132,+0.07
55,0,29420,Billy Horschel,22.67,39,172,-0.03
56,0,45526,Abraham Ancer,22.45,44,196,+0.20
57,0,32618,Rhein Gibson,22.32,25,112,+0.04
58,0,33404,Chris Baker,22.22,24,108,-0.13
58,0,23623,Bo Van Pelt,22.22,32,144,-0.13
60,0,25818,Scott Piercy,22.15,35,158,-0.03
61,0,23788,D.J. Trahan,21.97,29,132,+0.10
62,0,33486,Roger Sloan,21.95,36,164,+0.03
63,0,34360,Patrick Reed,21.79,34,156,-0.18
64,0,27974,Sung Kang,21.51,37,172,+0.30
65,0,48045,Michael Gellerman,21.28,20,94,-0.20
65,0,32139,Danny Willett,21.28,20,94,+0.10
67,0,25493,Nick Taylor,21.11,38,180,-0.11
68,0,26851,Marc Leishman,21.05,32,152,+0.16
69,0,52375,Doug Ghim,20.93,36,172,+0.03
70,0,49766,Hank Lebioda,20.83,30,144,-0.07
71,0,34431,Robert Streb,20.73,34,164,-0.09
72,0,28252,Seamus Power,20.69,24,116,-0.33
73,0,27644,Brian Harman,20.50,41,200,-0.20
74,0,32640,Troy Merritt,20.41,40,196,+0.03
75,0,28775,Nate Lashley,20.39,31,152,-0.16
76,0,24781,Hunter Mahan,20.18,23,114,+0.09
77,0,34076,Joel Dahmen,20.12,33,164,+0.06
77,0,27349,Alex Noren,20.12,33,164,+0.12
79,0,48119,Ben Taylor,20.00,20,100,-0.05
80,0,53165,Doc Redman,19.74,30,152,+0.03
81,0,34563,Chesson Hadley,19.44,28,144,+0.18
82,0,47993,Denny McCarthy,19.15,36,188,-0.03
83,0,24361,Pat Perez,18.75,36,192,-0.14
84,0,30163,Henrik Norlander,18.45,31,168,E
85,0,27214,Kevin Streelman,18.23,35,192,-0.11
86,0,29908,C.T. Pan,18.13,29,160,+0.07
87,0,29974,Branden Grace,17.90,29,162,+0.34
88,0,24140,Sean O'Hair,17.65,18,102,-0.06
89,0,22405,Justin Rose,17.59,19,108,+0.16
90,0,32662,Michael Gligic,17.50,28,160,-0.04
91,0,39975,Michael Kim,17.39,24,138,-0.13
92,0,50525,Collin Morikawa,17.31,27,156,-0.11
93,0,28089,Jason Day,16.92,22,130,E
94,0,32254,Xinjun Zhang,16.91,23,136,-0.13
95,0,40026,Daniel Berger,16.67,28,168,-0.14
95,0,29268,Bronson Burgoon,16.67,24,144,-0.04
95,0,46442,Maverick McNealy,16.67,26,156,-0.04
98,0,29518,Brendan Steele,16.45,25,152,+0.08
99,0,21961,Charles Howell III,16.43,23,140,-0.17
100,0,39971,Sungjae Im,16.39,40,244,-0.05
101,0,47128,Richy Werenski,16.28,28,172,+0.21
102,0,25632,Jimmy Walker,16.22,24,148,+0.21
103,0,48887,Matt Wallace,16.04,17,106,-0.24
104,0,24924,Bill Haas,15.91,14,88,-0.21
105,0,27095,Nick Watney,15.74,17,108,+0.24
106,0,31420,Anirban Lahiri,15.44,21,136,-0.19
107,0,34363,Tyrrell Hatton,15.18,17,112,+0.06
108,0,25900,Lucas Glover,15.10,29,192,-0.07
109,0,46441,Robby Shelton,15.00,24,160,-0.21
110,0,34314,Sebastian Cappelen,14.81,16,108,-0.13
111,0,34099,Harris English,14.67,27,184,-0.15
112,0,24502,Adam Scott,14.58,21,144,+0.05
113,0,33141,Keegan Bradley,14.53,25,172,-0.28
113,0,37275,Sam Ryder,14.53,25,172,-0.28
115,0,32839,Hideki Matsuyama,14.52,27,186,+0.19
115,0,20396,Lee Westwood,14.52,18,124,+0.06
117,0,30692,Scott Stallings,14.47,22,152,E
118,0,35310,Lanto Griffin,14.44,26,180,+0.04
118,0,37189,Harold Varner III,14.44,26,180,+0.19
120,0,33597,Harry Higgs,14.38,23,160,+0.09
120,0,51894,Vince Whaley,14.38,23,160,-0.04
120,0,49964,Aaron Wise,14.38,23,160,-0.04
123,0,32070,Rafael Campos,14.17,17,120,E
124,0,26331,Charl Schwartzel,13.95,24,172,+0.42
125,0,46402,Talor Gooch,13.89,25,180,-0.08
126,0,27936,Martin Laird,13.75,22,160,E
127,0,48822,Sebastián Muñoz,13.73,28,204,-0.07
128,0,33948,Byeong Hun An,13.69,23,168,-0.43
129,0,32448,James Hahn,13.57,19,140,+0.11
130,0,27141,J.B. Holmes,13.54,13,96,-0.08
131,0,32102,Rickie Fowler,13.46,21,156,+0.14
132,0,25364,Paul Casey,13.19,19,144,-0.37
133,0,31646,Emiliano Grillo,13.02,25,192,+0.08
134,0,35891,Cameron Smith,12.80,21,164,E
135,0,37455,Si Woo Kim,12.77,24,188,-0.04
136,0,32791,K.H. Lee,12.74,27,212,+0.04
137,0,29926,Danny Lee,12.71,15,118,+0.07
138,0,47504,Sam Burns,12.50,21,168,-0.05
138,0,39997,Corey Conners,12.50,26,208,-0.12
138,0,35104,Tom Lewis,12.50,20,160,E
138,0,49771,J.T. Poston,12.50,21,168,+0.19
142,0,35450,Patrick Cantlay,12.18,19,156,-0.11
143,0,36871,Matthew NeSmith,11.93,21,176,+0.24
143,0,34046,Jordan Spieth,11.93,21,176,-0.05
145,0,47347,Adam Schenk,11.76,24,204,+0.04
146,0,01810,Phil Mickelson,11.49,17,148,+0.18
147,0,35658,Kris Ventura,11.43,16,140,+0.25
148,0,34264,Hudson Swafford,10.98,18,164,-0.39
149,0,26329,Louis Oosthuizen,10.81,16,148,-0.06
150,0,35461,Beau Hossler,10.80,19,176,-0.21
151,0,33448,Justin Thomas,10.71,18,168,+0.28
152,0,33204,Shane Lowry,10.53,16,152,+0.19
152,0,48081,Xander Schauffele,10.53,16,152,-0.13
154,0,36699,Patrick Rodgers,10.29,21,204,-0.33
155,0,35617,Martin Trainer,10.17,12,118,-0.25
156,0,23320,Ryan Palmer,10.14,15,148,-0.13
156,0,25804,Bubba Watson,10.14,14,138,+0.29
158,0,30911,Tommy Fleetwood,10.00,12,120,E
159,0,33667,Carlos Ortiz,9.78,18,184,-0.06
160,0,12716,Charley Hoffman,9.60,19,198,E
161,0,28420,Ryan Brehm,9.48,11,116,-0.45
162,0,20229,Stewart Cink,9.44,17,180,+0.06
163,0,49960,Sepp Straka,9.38,18,192,-0.17
164,0,39977,Max Homa,9.30,16,172,+0.19
165,0,33419,Cameron Tringale,9.24,17,184,+0.06
166,0,46970,Jon Rahm,9.09,14,154,-0.29
167,0,30925,Dustin Johnson,9.03,13,144,+0.15
168,0,40042,Tyler McCumber,8.82,12,136,+0.17
169,0,46046,Scottie Scheffler,8.67,17,196,-0.06
170,0,47483,Will Zalatoris,8.62,15,174,-0.07
171,0,31323,Gary Woodland,8.57,12,140,+0.08
172,0,30944,Jason Kokrak,8.52,15,176,+0.07
173,0,29725,Tony Finau,8.33,15,180,+0.20
173,0,45486,Joaquin Niemann,8.33,17,204,+0.18
175,0,40006,Erik van Rooyen,8.22,12,146,-0.17
176,0,34213,Grayson Murray,8.16,8,98,-0.50
177,0,32333,Kevin Tway,8.06,10,124,-0.30
178,0,27064,Jhonattan Vegas,7.95,14,176,-0.07
179,0,32757,Patton Kizzire,7.84,16,204,-0.19
180,0,46717,Viktor Hovland,7.83,13,166,-0.23
181,0,45157,Cam Davis,7.45,14,188,+0.21
182,0,26300,Matt Jones,7.35,15,204,+0.27
183,0,52372,Cameron Champ,6.67,10,150,+0.50
184,0,29970,Dylan Frittelli,6.25,9,144,+0.44
185,0,46550,Brandon Hagy,6.08,9,148,+1.00
186,0,36689,Brooks Koepka,6.06,8,132,-0.25
187,0,27554,Scott Harrington,5.70,9,158,+0.33
188,0,39546,Keith Mitchell,5.36,9,168,+0.11
189,0,56762,Will Gordon,4.55,8,176,+0.88
190,0,34255,Joseph Bramlett,4.49,7,156,+0.71
190,0,51766,Wyndham Clark,4.49,7,156,+0.43
192,0,21209,Sergio Garcia,4.05,6,148,-0.17
193,0,28237,Rory McIlroy,3.38,5,148,-0.20
194,0,27129,Luke List,3.37,6,178,+0.17
195,0,47959,Bryson DeChambeau,3.13,5,160,E
196,0,56278,Matthew Wolff,2.73,3,110,-0.33
