RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300+,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
89,0,33419,Cameron Tringale,37.37,426,1140,-0.204
90,0,26329,Louis Oosthuizen,37.32,312,836,-0.224
91,0,34099,Harris English,36.90,403,1092,-0.273
92,0,48822,Sebastián Muñoz,36.60,456,1246,-0.193
93,0,31420,Anirban Lahiri,36.51,276,756,-0.236
94,0,48119,Ben Taylor,36.18,157,434,-0.153
95,0,34563,Chesson Hadley,36.17,293,810,-0.126
96,0,27095,Nick Watney,36.01,211,586,-0.133
97,0,32662,Michael Gligic,36.00,301,836,-0.156
98,0,33486,Roger Sloan,35.91,311,866,-0.170
99,0,32791,K.H. Lee,35.88,465,1296,-0.142
100,0,24924,Bill Haas,35.71,155,434,-0.161
101,0,40098,Matt Fitzpatrick,35.64,263,738,-0.156
102,0,37455,Si Woo Kim,35.60,413,1160,-0.235
103,0,22405,Justin Rose,35.56,202,568,-0.114
104,0,46402,Talor Gooch,35.42,408,1152,-0.243
105,0,29974,Branden Grace,35.27,309,876,-0.204
106,0,29908,C.T. Pan,35.10,318,906,-0.157
107,0,33404,Chris Baker,34.96,186,532,-0.161
108,0,46441,Robby Shelton,34.65,343,990,-0.111
109,0,36871,Matthew NeSmith,34.38,383,1114,-0.201
110,0,32448,James Hahn,34.11,294,862,-0.201
111,0,32139,Danny Willett,33.93,132,389,-0.144
112,0,29420,Billy Horschel,33.75,326,966,-0.132
113,0,25493,Nick Taylor,33.71,391,1160,-0.169
114,0,26851,Marc Leishman,33.56,296,882,-0.162
115,0,49766,Hank Lebioda,33.51,252,752,-0.159
116,0,40026,Daniel Berger,33.27,340,1022,-0.262
117,0,34076,Joel Dahmen,33.15,305,920,-0.095
118,0,27349,Alex Noren,33.14,340,1026,-0.212
119,0,34466,Peter Malnati,32.97,304,922,-0.204
120,0,28252,Seamus Power,32.65,192,588,-0.156
121,0,50525,Collin Morikawa,32.58,301,924,-0.213
122,0,23623,Bo Van Pelt,32.33,247,764,-0.138
123,0,27214,Kevin Streelman,32.19,376,1168,-0.170
124,0,33413,Ben Martin,31.93,152,476,-0.138
125,0,47128,Richy Werenski,31.90,370,1160,-0.197
126,0,35506,Mackenzie Hughes,31.66,335,1058,-0.131
127,0,27936,Martin Laird,31.57,305,966,-0.180
128,0,39975,Michael Kim,31.38,236,752,-0.102
129,0,27644,Brian Harman,31.13,368,1182,-0.209
130,0,25900,Lucas Glover,30.85,348,1128,-0.175
131,0,29221,Webb Simpson,30.80,263,854,-0.224
132,0,32254,Xinjun Zhang,30.75,214,696,-0.093
133,0,27770,Camilo Villegas,30.42,275,904,-0.269
134,0,23788,D.J. Trahan,30.22,194,642,-0.139
135,0,27974,Sung Kang,29.73,311,1046,-0.125
136,0,47993,Denny McCarthy,29.59,329,1112,-0.204
137,0,34431,Robert Streb,29.57,291,984,-0.165
138,0,34360,Patrick Reed,29.50,272,922,-0.210
139,0,30110,Kyle Stanley,29.36,303,1032,-0.185
140,0,29479,Scott Brown,29.17,259,888,-0.154
141,0,27330,Josh Teater,28.79,133,462,-0.203
142,0,25686,Jason Dufner,28.64,295,1030,-0.129
143,0,45526,Abraham Ancer,28.58,323,1130,-0.248
144,0,30163,Henrik Norlander,28.54,298,1044,-0.154
145,0,20396,Lee Westwood,28.23,201,712,-0.194
146,0,48045,Michael Gellerman,28.11,122,434,-0.049
147,0,33399,Adam Hadwin,28.09,309,1100,-0.123
148,0,33122,Russell Knox,28.06,312,1112,-0.250
149,0,32618,Rhein Gibson,27.92,148,530,-0.135
150,0,53165,Doc Redman,27.87,267,958,-0.210
151,0,33490,Bo Hoag,27.82,291,1046,-0.227
152,0,30926,Chris Kirk,27.59,288,1044,-0.167
153,0,39953,Chase Seiffert,27.37,214,782,-0.164
154,0,34098,Russell Henley,27.17,294,1082,-0.207
155,0,34174,John Huh,27.12,192,708,-0.156
156,0,24361,Pat Perez,26.80,291,1086,-0.268
157,0,33410,Andrew Landry,26.47,225,850,-0.160
158,0,28775,Nate Lashley,26.03,214,822,-0.136
159,0,39324,J.J. Spaun,25.90,188,726,-0.112
160,0,22371,Aaron Baddeley,25.50,128,502,-0.148
161,0,31557,Jim Herman,25.37,208,820,-0.135
162,0,46435,Austin Cook,25.33,229,904,-0.170
163,0,35230,Nelson Ledesma,25.20,123,488,-0.138
164,0,35449,Adam Long,25.10,247,984,-0.194
165,0,35532,Tom Hoge,25.00,306,1224,-0.180
166,0,27556,Ted Potter Jr.,24.69,199,806,-0.166
167,0,29478,Kevin Kisner,24.48,236,964,-0.140
168,0,32640,Troy Merritt,24.37,271,1112,-0.177
169,0,45609,Tyler Duncan,24.10,254,1054,-0.130
169,0,49298,Kramer Hickok,24.10,187,776,-0.305
171,0,32816,Satoshi Kodaira,23.89,205,858,-0.151
171,0,24138,Ian Poulter,23.89,183,766,-0.142
173,0,26499,Rafa Cabrera Bello,23.51,197,838,-0.142
174,0,24024,Zach Johnson,23.20,245,1056,-0.224
175,0,52375,Doug Ghim,22.76,229,1006,-0.223
176,0,25396,Kevin Na,22.61,246,1088,-0.248
177,0,23621,Rory Sabbatini,22.57,211,935,-0.232
178,0,33120,Mark Anderson,22.48,107,476,-0.206
179,0,19846,Brian Gay,22.41,195,870,-0.174
180,0,23108,Matt Kuchar,22.14,182,822,-0.132
181,0,32150,Michael Thompson,21.94,208,948,-0.130
182,0,29535,Brice Garnett,21.62,208,962,-0.231
183,0,28679,Fabián Gómez,20.55,97,472,-0.196
184,0,22056,Cameron Percy,20.53,172,838,-0.157
185,0,27942,Rob Oppenheim,20.08,157,782,-0.306
186,0,23983,Luke Donald,19.07,119,624,-0.185
187,0,27649,Brandt Snedeker,17.80,178,1000,-0.230
188,0,34256,Andrew Putnam,17.64,182,1032,-0.170
189,0,26476,Chez Reavie,17.04,169,992,-0.160
190,0,19803,Ryan Armour,14.99,140,934,-0.236
191,0,23325,Vaughn Taylor,14.27,123,862,-0.171
192,0,36801,Mark Hubbard,13.35,165,1236,-0.224
193,0,30927,Brendon Todd,11.37,113,994,-0.257
194,0,31560,Brian Stuard,10.20,125,1226,-0.192
195,0,26758,David Hearn,8.28,53,640,-0.302
196,0,24357,K.J. Choi,5.83,35,600,E
