RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
1,0,47959,Bryson DeChambeau,57.12,721937,126386
2,0,28237,Rory McIlroy,56.26,686371,122010
3,0,52372,Cameron Champ,56.05,733916,130951
4,0,27129,Luke List,55.57,782260,140768
5,0,28420,Ryan Brehm,55.49,364952,65771
6,0,56762,Will Gordon,55.44,687822,124060
7,0,46550,Brandon Hagy,55.34,603450,109052
8,0,40042,Tyler McCumber,55.32,523179,94566
9,0,56278,Matthew Wolff,55.31,511386,92452
10,0,51766,Wyndham Clark,54.99,716477,130296
11,0,27064,Jhonattan Vegas,54.94,678292,123453
12,0,34255,Joseph Bramlett,54.86,590585,107660
13,0,30925,Dustin Johnson,54.80,603666,110168
14,0,46970,Jon Rahm,54.72,704123,128670
15,0,30944,Jason Kokrak,54.68,780231,142680
16,0,32333,Kevin Tway,54.62,491039,89896
17,0,39546,Keith Mitchell,54.59,641531,117509
18,0,45157,Cam Davis,54.58,908132,166395
19,0,24502,Adam Scott,54.52,540142,99080
20,0,20229,Stewart Cink,54.48,740915,136010
21,0,45486,Joaquin Niemann,54.45,859761,157896
22,0,29970,Dylan Frittelli,54.43,616795,113310
23,0,27554,Scott Harrington,54.39,628010,115456
24,0,21209,Sergio Garcia,54.37,670832,123387
25,0,47504,Sam Burns,54.34,742168,136580
26,0,36689,Brooks Koepka,54.30,518315,95459
27,0,35658,Kris Ventura,54.22,540179,99623
28,0,47483,Will Zalatoris,54.21,673311,124214
29,0,49960,Sepp Straka,54.18,719387,132766
30,0,48081,Xander Schauffele,54.16,655474,121025
31,0,34213,Grayson Murray,54.14,371270,68574
32,0,35617,Martin Trainer,54.11,465019,85946
33,0,36699,Patrick Rodgers,54.10,791037,146214
34,0,33448,Justin Thomas,54.02,696911,129012
35,0,28089,Jason Day,53.99,588340,108969
36,0,35461,Beau Hossler,53.97,700649,129814
37,0,12716,Charley Hoffman,53.92,802371,148814
38,0,34099,Harris English,53.90,757376,140516
39,0,34264,Hudson Swafford,53.89,642508,119217
40,0,33667,Carlos Ortiz,53.86,852474,158266
41,0,32070,Rafael Campos,53.82,400271,74369
42,0,31323,Gary Woodland,53.78,610756,113562
43,0,23320,Ryan Palmer,53.77,708460,131769
44,0,46717,Viktor Hovland,53.70,739938,137796
45,0,33948,Byeong Hun An,53.65,722198,134612
45,0,25364,Paul Casey,53.65,606873,113121
45,0,26300,Matt Jones,53.65,778290,145064
48,0,47347,Adam Schenk,53.64,774523,144384
49,0,49964,Aaron Wise,53.61,694603,129575
50,0,35450,Patrick Cantlay,53.58,679121,126740
51,0,35891,Cameron Smith,53.54,669505,125058
52,0,40006,Erik van Rooyen,53.53,655659,122489
53,0,37189,Harold Varner III,53.51,753488,140811
54,0,25804,Bubba Watson,53.47,612202,114488
55,0,29518,Brendan Steele,53.44,694585,129982
56,0,35310,Lanto Griffin,53.41,827401,154920
57,0,29908,C.T. Pan,53.38,592355,110977
58,0,46046,Scottie Scheffler,53.37,881769,165224
59,0,29725,Tony Finau,53.36,719414,134815
59,0,21961,Charles Howell III,53.36,515444,96599
61,0,31646,Emiliano Grillo,53.30,680275,127638
62,0,33597,Harry Higgs,53.28,746354,140093
62,0,32839,Hideki Matsuyama,53.28,859523,161309
64,0,30911,Tommy Fleetwood,53.23,459407,86313
64,0,46402,Talor Gooch,53.23,842706,158321
66,0,24781,Hunter Mahan,53.22,399647,75087
67,0,32448,James Hahn,53.21,596433,112100
67,0,25818,Scott Piercy,53.21,633788,119121
69,0,22405,Justin Rose,53.17,386298,72660
70,0,34046,Jordan Spieth,53.16,764468,143815
71,0,34314,Sebastian Cappelen,53.14,380383,71583
72,0,29926,Danny Lee,53.11,577775,108791
73,0,26331,Charl Schwartzel,53.10,793377,149403
74,0,35104,Tom Lewis,53.09,685762,129164
74,0,28252,Seamus Power,53.09,391917,73818
76,0,46442,Maverick McNealy,53.08,647577,121998
76,0,48119,Ben Taylor,53.08,307775,57978
78,0,33141,Keegan Bradley,53.05,788721,148681
79,0,32662,Michael Gligic,53.04,585972,110476
80,0,29268,Bronson Burgoon,53.02,536687,101226
80,0,32757,Patton Kizzire,53.02,891743,168191
80,0,31420,Anirban Lahiri,53.02,524620,98950
83,0,40026,Daniel Berger,52.98,712007,134394
83,0,24924,Bill Haas,52.98,310689,58643
85,0,27141,J.B. Holmes,52.92,435425,82274
86,0,34563,Chesson Hadley,52.91,547622,103506
87,0,34363,Tyrrell Hatton,52.88,472902,89424
87,0,33204,Shane Lowry,52.88,610156,115376
