RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
1,0,28420,Ryan Brehm,71.19,1130734,158836
2,0,47959,Bryson DeChambeau,70.52,2284368,323933
3,0,34255,Joseph Bramlett,69.77,1756249,251712
4,0,39546,Keith Mitchell,69.67,2169210,311370
5,0,46550,Brandon Hagy,69.40,1834634,264342
6,0,35461,Beau Hossler,69.30,2201802,317726
7,0,56762,Will Gordon,69.12,2153454,311546
8,0,52372,Cameron Champ,69.10,2042739,295634
9,0,27129,Luke List,68.83,2359656,342805
10,0,51766,Wyndham Clark,68.69,2259050,328880
11,0,21209,Sergio Garcia,68.54,2216991,323469
12,0,36699,Patrick Rodgers,68.49,2468510,360427
13,0,40042,Tyler McCumber,68.46,1725113,251987
14,0,45157,Cam Davis,68.45,2827494,413081
15,0,34314,Sebastian Cappelen,68.43,1174198,171592
16,0,35617,Martin Trainer,68.42,1514863,221414
17,0,27554,Scott Harrington,68.33,1963339,287315
18,0,33667,Carlos Ortiz,68.26,2606039,381760
19,0,32333,Kevin Tway,68.23,1609769,235925
19,0,27064,Jhonattan Vegas,68.23,2117691,310392
21,0,27141,J.B. Holmes,68.19,1362993,199894
22,0,33948,Byeong Hun An,68.16,2161309,317107
23,0,30925,Dustin Johnson,68.14,2021233,296610
24,0,45486,Joaquin Niemann,68.05,2867870,421419
25,0,28237,Rory McIlroy,67.98,2013755,296226
26,0,29970,Dylan Frittelli,67.96,1884141,277245
27,0,56278,Matthew Wolff,67.95,1643773,241925
28,0,36689,Brooks Koepka,67.94,1680153,247297
29,0,12716,Charley Hoffman,67.90,2456508,361798
30,0,35104,Tom Lewis,67.86,2179482,321180
30,0,35658,Kris Ventura,67.86,1583432,233324
32,0,47504,Sam Burns,67.77,2267668,334627
32,0,46442,Maverick McNealy,67.77,2036002,300435
34,0,23320,Ryan Palmer,67.70,2069012,305617
34,0,49964,Aaron Wise,67.70,2176778,321532
36,0,34213,Grayson Murray,67.69,1108585,163783
37,0,51894,Vince Whaley,67.65,1770779,261755
38,0,32070,Rafael Campos,67.60,1275056,188607
39,0,24781,Hunter Mahan,67.59,1269554,187832
39,0,25818,Scott Piercy,67.59,2124854,314357
41,0,31420,Anirban Lahiri,67.58,1673778,247681
41,0,46046,Scottie Scheffler,67.58,2593824,383837
43,0,33486,Roger Sloan,67.52,1928905,285675
44,0,49960,Sepp Straka,67.50,2433083,360477
45,0,46970,Jon Rahm,67.48,2007820,297529
46,0,35450,Patrick Cantlay,67.46,2156009,319605
47,0,20229,Stewart Cink,67.43,2518635,373495
48,0,46717,Viktor Hovland,67.41,2163251,320926
49,0,32757,Patton Kizzire,67.35,2792241,414577
50,0,26300,Matt Jones,67.31,2695737,400506
51,0,48119,Ben Taylor,67.29,946388,140640
52,0,21961,Charles Howell III,67.28,1642965,244194
53,0,47347,Adam Schenk,67.27,2464932,366437
54,0,30944,Jason Kokrak,67.23,2373404,353037
55,0,25493,Nick Taylor,67.22,2533102,376821
56,0,32662,Michael Gligic,67.20,1834563,272983
56,0,24140,Sean O'Hair,67.20,1349827,200860
56,0,30692,Scott Stallings,67.20,2087295,310587
59,0,28089,Jason Day,67.19,1692289,251860
59,0,33597,Harry Higgs,67.19,2301009,342457
59,0,47483,Will Zalatoris,67.19,2148272,319718
62,0,29926,Danny Lee,67.13,1731043,257871
63,0,29268,Bronson Burgoon,67.12,1717230,255830
64,0,33448,Justin Thomas,67.04,2138630,319027
65,0,34264,Hudson Swafford,66.99,2046666,305520
66,0,48081,Xander Schauffele,66.98,1998446,298362
66,0,27330,Josh Teater,66.98,994485,148466
68,0,29725,Tony Finau,66.96,2255409,336833
69,0,37189,Harold Varner III,66.93,2452817,366497
70,0,34076,Joel Dahmen,66.89,1988350,297266
71,0,25804,Bubba Watson,66.82,1864509,279045
72,0,33413,Ben Martin,66.81,1032438,154536
73,0,31646,Emiliano Grillo,66.80,2112970,316296
74,0,33141,Keegan Bradley,66.69,2375456,356183
75,0,24924,Bill Haas,66.68,948369,142227
76,0,34046,Jordan Spieth,66.67,2274504,341174
77,0,23788,D.J. Trahan,66.66,1402418,210391
78,0,28252,Seamus Power,66.64,1305873,195952
79,0,26331,Charl Schwartzel,66.63,2275400,341513
