RANK,MOVEMENT,PLAYER_ID,PLAYER,STROKE DIFFERENTIAL,PLAYER'S SCORE,FIELD AVERAGE SCORE
122,0,20099,Doug Barron,-.03,71.57,71.54
123,0,08075,Jerry Kelly,-.04,71.71,71.67
124,0,02245,Grant Waite,-.06,71.63,71.57
125,0,10457,Frank Nobilo,-.07,72.15,72.08
125,0,06581,David Sutherland,-.07,71.51,71.44
127,0,02131,Mike Springer,-.09,71.31,71.22
128,0,01549,Mike Hulbert,-.10,71.63,71.53
128,0,12663,Phil Tataurangi,-.10,71.59,71.49
128,0,07753,Kevin Wentworth,-.10,71.58,71.48
131,0,01717,Sandy Lyle,-.11,72.36,72.25
131,0,01996,Mike Reid,-.11,71.71,71.60
133,0,01378,David Frost,-.13,71.94,71.81
134,0,08545,Glen Hnatiuk,-.16,71.54,71.38
134,0,10423,Mike Weir,-.16,71.75,71.59
136,0,01633,Tom Kite,-.20,72.36,72.16
136,0,02159,Curtis Strange,-.20,72.02,71.82
138,0,02002,John Riegger,-.21,71.74,71.53
138,0,02241,Bobby Wadkins,-.21,71.92,71.71
140,0,01093,Ronnie Black,-.22,72.01,71.79
140,0,01249,John Daly,-.22,71.92,71.70
140,0,02106,Chris Smith,-.22,71.66,71.44
143,0,07569,Mark Carnevale,-.24,71.52,71.28
144,0,01928,Corey Pavin,-.25,71.70,71.45
145,0,10962,Bradley Hughes,-.26,71.86,71.60
146,0,06064,Jeff Gallagher,-.27,71.73,71.46
147,0,08339,Spike McRoy,-.28,71.73,71.45
148,0,01302,R.W. Eaks,-.30,71.86,71.56
148,0,01705,Tim Loustalot,-.30,71.78,71.48
150,0,02135,Mike Standly,-.39,72.05,71.66
151,0,19824,Craig Barlow,-.46,71.94,71.48
152,0,01096,Phil Blackmar,-.47,72.24,71.77
153,0,07707,Mike Small,-.48,72.11,71.63
154,0,01388,Robert Gamez,-.50,72.13,71.63
155,0,01960,Don Pooley,-.51,71.72,71.21
156,0,01414,Bob Gilder,-.52,72.13,71.61
156,0,07235,John Morse,-.52,72.10,71.58
158,0,01060,Dave Barr,-.53,71.87,71.34
158,0,06613,Tommy Tolles,-.53,72.33,71.80
160,0,07087,Hugh Royer III,-.54,72.05,71.51
161,0,10733,Kent Jones,-.55,72.00,71.45
162,0,01006,John Adams,-.57,72.36,71.79
163,0,06315,Pete Jordan,-.58,72.10,71.52
164,0,10569,Mike Brisky,-.61,72.16,71.55
164,0,02099,Scott Simpson,-.61,72.61,72.00
164,0,06132,Sonny Skinner,-.61,72.13,71.52
167,0,01306,David Edwards,-.62,71.89,71.27
168,0,01385,Jim Gallagher Jr.,-.70,72.04,71.34
169,0,10195,Tim Conley,-.81,72.30,71.49
170,0,06056,Jim Estes,-.82,72.32,71.50
171,0,10207,Jimmy Johnston,-.85,72.37,71.52
172,0,01201,Lennie Clements,-.87,72.24,71.37
173,0,01014,Fulton Allem,-.91,72.40,71.49
174,0,06270,Bobby Gage,-.95,72.37,71.42
174,0,01607,Brian Kamm,-.95,72.42,71.47
176,0,19883,Joe Daley,-.97,72.59,71.62
177,0,01604,Steve Jurgensen,-1.03,72.61,71.58
178,0,01133,Billy Ray Brown,-1.06,72.70,71.64
179,0,12755,Vance Veazey,-1.10,72.55,71.45
180,0,21007,Gabriel Hjertstedt,-1.12,72.86,71.74
181,0,20154,Guy Hill,-1.14,72.86,71.72
182,0,06214,Guy Boros,-1.15,72.61,71.46
183,0,06791,Mark Wurtz,-1.21,72.74,71.53
184,0,01068,Andy Bean,-1.22,72.79,71.57
185,0,10213,Dicky Pride,-1.33,72.86,71.53
186,0,21593,Keith Nolan,-1.37,72.89,71.52
187,0,21631,Iain Steel,-1.61,73.18,71.57
188,0,01072,Chip Beck,-2.31,73.92,71.61
