RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ADJUSTMENT,TOTAL ROUNDS
43,0,01723,Andrew Magee,70.718,6665,- 17.481,94
44,0,02101,Joey Sindelar,70.757,6826,- 33.282,96
45,0,01185,Brandel Chamblee,70.773,5656,5.816,80
46,0,01457,Jay Haas,70.782,5621,- 29.225,79
47,0,06595,Kevin Sutherland,70.791,7098,- 18.863,100
48,0,02214,Kirk Triplett,70.796,5808,- 2.692,82
49,0,19881,Robert Damron,70.805,6238,- 7.169,88
49,0,06575,Dudley Hart,70.805,5928,- 51.175,83
51,0,01361,Dan Forsman,70.808,5439,13.234,77
52,0,12782,Tim Herron,70.811,6683,- 26.729,94
53,0,01797,Rocco Mediate,70.818,5819,- 11.885,82
54,0,02133,Craig Stadler,70.825,4323,- 2.664,61
55,0,01098,Jay Don Blake,70.849,5516,10.234,78
56,0,06621,Joe Durant,70.874,5633,- 33.986,79
57,0,12645,Brent Geiberger,70.886,6306,2.889,89
58,0,10585,Scott McCarron,70.900,5913,- 28.312,83
59,0,02206,David Toms,70.913,6025,2.633,85
60,0,01905,Joe Ozaki,70.917,4067,- 24.735,57
61,0,11032,Frank Lickliter II,70.927,7536,- 17.790,106
62,0,01329,Brad Faxon,70.933,5876,- 59.492,82
63,0,01761,Len Mattiace,70.934,7302,4.167,103
64,0,01024,Billy Andrade,70.952,6769,- 28.525,95
65,0,06332,Neal Lancaster,70.960,6122,- 19.479,86
66,0,06643,Paul Goydos,70.963,7083,13.266,100
67,0,01569,Peter Jacobsen,70.967,4598,14.836,65
68,0,01941,Tom Pernice Jr.,70.980,5611,- 3.577,79
69,0,02267,D.A. Weibring,70.991,4918,- 19.611,69
70,0,01707,Steve Lowery,70.994,6113,- 7.531,86
71,0,01771,Blaine McCallister,71.004,7371,13.438,104
72,0,01331,Rick Fehr,71.016,4402,.970,62
73,0,01139,Olin Browne,71.039,5504,- 34.031,77
74,0,06044,Scott Gump,71.049,6909,- 17.236,97
75,0,06012,Greg Kraft,71.056,5899,- 1.363,83
76,0,01063,Ben Bates,71.057,7092,13.714,100
77,0,02279,Mark Wiebe,71.066,5611,3.245,79
78,0,06078,Esteban Toledo,71.080,6599,11.440,93
79,0,01175,Jim Carter,71.082,7531,3.689,106
80,0,01748,Doug Martin,71.091,7813,7.045,110
81,0,01266,Clark Dennis,71.097,5340,- 7.749,75
82,0,02246,Duffy Waldorf,71.099,5827,3.153,82
83,0,01282,Trevor Dodds,71.109,6509,- 38.123,91
84,0,01510,Nolan Henke,71.113,6241,16.968,88
85,0,02321,Fuzzy Zoeller,71.115,4843,- 7.209,68
86,0,01891,David Ogrin,71.125,7112,.542,100
87,0,08375,Paul Stankowski,71.133,5461,16.208,77
87,0,07101,Dave Stockton Jr.,71.133,4608,15.619,65
89,0,21805,Harrison Frazar,71.147,5774,- 11.093,81
90,0,20098,Stuart Appleby,71.169,4669,- 43.036,65
91,0,20094,Jonathan Kaye,71.171,4488,- 4.212,63
92,0,02294,Willie Wood,71.173,5918,- 10.655,83
93,0,01116,Michael Bradley,71.178,5011,- 28.536,70
94,0,06251,Chris DiMarco,71.179,6846,- 12.772,96
95,0,01533,P.H. Horgan III,71.189,7477,- 2.202,105
96,0,01326,Nick Faldo,71.192,3545,- 56.597,49
97,0,01376,Bob Friend,71.209,6069,- 16.193,85
98,0,08553,Lee Porter,71.220,6498,- 16.939,91
99,0,01353,Bruce Fleisher,71.235,5492,- 6.927,77
100,0,01132,Mark Brooks,71.236,6607,- 53.280,92
101,0,02008,Lee Rinker,71.237,7435,- 26.347,104
102,0,08385,Omar Uresti,71.249,7761,5.117,109
103,0,02007,Larry Rinker,71.253,6625,1.500,93
104,0,01203,Russ Cochran,71.259,6256,14.805,88
105,0,07749,Brett Quigley,71.266,6268,3.394,88
106,0,02218,Ted Tryba,71.268,7492,- 8.908,105
107,0,01334,Keith Fergus,71.301,3768,10.961,53
108,0,01323,Brad Fabel,71.317,6570,- 8.854,92
109,0,08537,J.P. Hayes,71.332,4794,- 14.766,67
110,0,01191,Barry Cheesman,71.349,6624,11.500,93
111,0,06617,Brian Henninger,71.355,6754,24.771,95
111,0,10457,Frank Nobilo,71.355,4473,- 48.960,62
113,0,01468,Gary Hallberg,71.365,4341,12.279,61
114,0,01157,Tom Byrum,71.421,6572,- 1.250,92
115,0,01378,David Frost,71.445,5177,- 32.982,72
116,0,12663,Phil Tataurangi,71.448,5655,- 10.595,79
117,0,02023,Clarence Rose,71.450,7010,- 7.927,98
118,0,06090,Jim McGovern,71.466,6060,14.610,85
119,0,06581,David Sutherland,71.467,6648,- 1.599,93
120,0,08993,Franklin Langham,71.486,6573,3.739,92
121,0,01408,Kelly Gibson,71.490,7650,- .582,107
122,0,01633,Tom Kite,71.507,4776,- 56.511,66
123,0,21584,Richie Coughlan,71.515,6715,7.405,94
124,0,01475,Donnie Hammond,71.520,6219,3.216,87
125,0,02245,Grant Waite,71.535,6805,- 9.155,95
126,0,01685,J.L. Lewis,71.546,6706,19.347,94
127,0,20099,Doug Barron,71.549,6370,- 2.115,89
128,0,01249,John Daly,71.552,5540,- 30.517,77
129,0,01261,Jay Delsing,71.554,5356,10.521,75
130,0,01549,Mike Hulbert,71.586,6375,- 3.840,89
131,0,08545,Glen Hnatiuk,71.591,5938,4.068,83
132,0,01996,Mike Reid,71.593,5596,- 11.774,78
133,0,02131,Mike Springer,71.600,7495,22.970,105
134,0,07753,Kevin Wentworth,71.609,5589,- 3.512,78
135,0,08075,Jerry Kelly,71.616,6669,- 8.748,93
136,0,01928,Corey Pavin,71.641,4803,- 3.036,67
137,0,02106,Chris Smith,71.644,6591,.270,92
138,0,10962,Bradley Hughes,71.653,4527,- 12.880,63
139,0,07569,Mark Carnevale,71.669,6651,14.236,93
140,0,02159,Curtis Strange,71.724,3601,- 14.790,50
141,0,01717,Sandy Lyle,71.731,4414,- 38.402,61
142,0,10423,Mike Weir,71.735,5527,- 3.425,77
143,0,01093,Ronnie Black,71.736,5617,- 21.576,78
144,0,06064,Jeff Gallagher,71.752,6380,5.918,89
145,0,02002,John Riegger,71.756,5954,1.743,83
146,0,01705,Tim Loustalot,71.786,4591,3.291,64
147,0,02241,Bobby Wadkins,71.790,6473,- 11.884,90
148,0,08339,Spike McRoy,71.811,6236,11.544,87
149,0,01302,R.W. Eaks,71.812,5749,- 4.020,80
150,0,02099,Scott Simpson,71.897,4139,- 40.894,57
151,0,01960,Don Pooley,71.927,4303,12.639,60
152,0,02135,Mike Standly,71.929,6196,- 10.133,86
153,0,07707,Mike Small,71.930,4683,- 7.518,65
154,0,19824,Craig Barlow,71.937,5826,.884,81
155,0,07235,John Morse,71.983,4254,- 7.000,59
156,0,01060,Dave Barr,71.989,4312,7.311,60
157,0,07087,Hugh Royer III,72.039,5908,- .765,82
158,0,01306,David Edwards,72.044,5464,11.308,76
159,0,10569,Mike Brisky,72.049,6278,- 9.747,87
160,0,01096,Phil Blackmar,72.062,5779,- 14.005,80
161,0,06315,Pete Jordan,72.075,6413,1.660,89
162,0,10733,Kent Jones,72.080,6263,7.965,87
163,0,06613,Tommy Tolles,72.099,5852,- 11.983,81
164,0,06056,Jim Estes,72.127,4625,- 8.895,64
165,0,01414,Bob Gilder,72.130,5838,4.521,81
166,0,06132,Sonny Skinner,72.137,6200,3.805,86
167,0,01006,John Adams,72.161,4488,- 14.018,62
168,0,10207,Jimmy Johnston,72.206,4194,- 6.046,58
169,0,01388,Robert Gamez,72.209,4977,5.404,69
170,0,01385,Jim Gallagher Jr.,72.271,5187,16.538,72
171,0,01201,Lennie Clements,72.276,5057,2.347,70
172,0,06270,Bobby Gage,72.333,3763,- 1.668,52
173,0,10195,Tim Conley,72.372,5063,3.010,70
174,0,19883,Joe Daley,72.409,4936,- 12.158,68
175,0,01014,Fulton Allem,72.462,4271,4.232,59
176,0,01607,Brian Kamm,72.481,5068,5.654,70
177,0,06214,Guy Boros,72.503,6317,- 9.281,87
178,0,12755,Vance Veazey,72.550,4862,- 1.130,67
179,0,21007,Gabriel Hjertstedt,72.556,5246,- 21.979,72
180,0,01133,Billy Ray Brown,72.603,4650,- 3.435,64
181,0,01604,Steve Jurgensen,72.605,5230,- 2.467,72
182,0,20154,Guy Hill,72.651,5173,- 14.791,71
183,0,01068,Andy Bean,72.717,3494,- 3.583,48
184,0,06791,Mark Wurtz,72.777,4001,1.749,55
185,0,10213,Dicky Pride,72.874,4298,1.564,59
186,0,21593,Keith Nolan,72.998,3938,3.867,54
187,0,21631,Iain Steel,73.151,4538,- 2.654,62
188,0,01072,Chip Beck,73.861,4583,- 3.627,62
