RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,35891,Cameron Smith,11' 8",455.750,39,-13
2,0,32839,Hideki Matsuyama,12' 2",414.333,34,-10
3,0,24024,Zach Johnson,12' 8",972.417,77,-25
4,0,20229,Stewart Cink,13' 5",563.417,42,-6
5,0,29478,Kevin Kisner,14' 0",812.000,58,-17
6,0,32640,Troy Merritt,14' 1",913.500,65,-22
7,0,20691,Greg Owen,14' 2",791.583,56,-5
8,0,25818,Scott Piercy,14' 4",602.917,42,-18
9,0,32102,Rickie Fowler,14' 5",576.750,40,-13
9,0,31646,Emiliano Grillo,14' 5",821.083,57,-8
11,0,30692,Scott Stallings,14' 6",405.833,28,E
11,0,25632,Jimmy Walker,14' 6",695.583,48,-9
13,0,31560,Brian Stuard,14' 7",699.333,48,-7
14,0,34262,Jon Curran,14' 8",1393.167,95,-19
15,0,23325,Vaughn Taylor,14' 9",971.417,66,-6
16,0,20104,Ken Duke,14' 10",669.083,45,-12
16,0,26329,Louis Oosthuizen,14' 10",371.833,25,-2
16,0,26331,Charl Schwartzel,14' 10",639.250,43,-6
19,0,29926,Danny Lee,14' 11",700.583,47,-12
19,0,23800,Bryce Molder,14' 11",1071.583,72,-14
21,0,25720,Chad Collins,15' 0",705.500,47,-3
21,0,20157,Retief Goosen,15' 0",598.667,40,-9
23,0,31557,Jim Herman,15' 1",1025.500,68,-14
24,0,32200,Roberto Castro,15' 2",1392.583,92,-25
24,0,21209,Sergio Garcia,15' 2",227.500,15,-5
24,0,34360,Patrick Reed,15' 2",1016.500,67,-21
24,0,25349,Tim Wilkinson,15' 2",696.917,46,-11
28,0,24490,George McNeill,15' 4",428.667,28,-4
28,0,24502,Adam Scott,15' 4",490.833,32,+1
30,0,28089,Jason Day,15' 6",698.083,45,-7
31,0,06522,Ernie Els,15' 7",544.250,35,-11
31,0,31416,Derek Fathauer,15' 7",796.667,51,-9
31,0,25198,Francesco Molinari,15' 7",872.417,56,-6
31,0,34431,Robert Streb,15' 7",732.083,47,-3
35,0,24507,Jason Bohn,15' 8",831.750,53,-12
35,0,23108,Matt Kuchar,15' 8",1096.667,70,-15
37,0,37454,Whee Kim,15' 9",723.917,46,-8
38,0,28237,Rory McIlroy,15' 10",569.250,36,-2
39,0,27895,Jonas Blixt,15' 11",605.917,38,-5
39,0,25900,Lucas Glover,15' 11",877.333,55,-8
39,0,24912,Will MacKenzie,15' 11",1097.833,69,-14
39,0,20645,John Senden,15' 11",1101.083,69,-16
43,0,10809,Jim Furyk,16' 0",432.500,27,-3
43,0,27936,Martin Laird,16' 0",913.417,57,-7
43,0,33410,Andrew Landry,16' 0",448.333,28,-5
43,0,06527,Steve Stricker,16' 0",864.833,54,-14
43,0,02206,David Toms,16' 0",927.000,58,-13
48,0,35532,Tom Hoge,16' 2",792.083,49,-9
48,0,26476,Chez Reavie,16' 2",954.167,59,-12
50,0,20098,Stuart Appleby,16' 3",1135.250,70,-18
50,0,23638,Brendon de Jonge,16' 3",619.000,38,-8
52,0,25364,Paul Casey,16' 4",539.500,33,-7
52,0,39975,Michael Kim,16' 4",1241.917,76,-11
54,0,24494,Erik Compton,16' 5",673.500,41,-1
54,0,34099,Harris English,16' 5",869.250,53,-10
54,0,12716,Charley Hoffman,16' 5",967.333,59,-11
54,0,30925,Dustin Johnson,16' 5",802.500,49,-10
54,0,34409,David Lingmerth,16' 5",984.833,60,-11
54,0,30163,Henrik Norlander,16' 5",460.167,28,-7
54,0,27649,Brandt Snedeker,16' 5",1032.083,63,-9
54,0,30927,Brendon Todd,16' 5",935.750,57,-11
62,0,33122,Russell Knox,16' 6",1141.167,69,-7
62,0,25240,D.A. Points,16' 6",511.833,31,-1
64,0,25686,Jason Dufner,16' 7",959.667,58,-11
64,0,25396,Kevin Na,16' 7",629.583,38,-8
64,0,29289,S.Y. Noh,16' 7",795.750,48,-8
64,0,22046,Geoff Ogilvy,16' 7",646.917,39,-5
64,0,10213,Dicky Pride,16' 7",943.083,57,-10
69,0,12510,Chad Campbell,16' 8",733.833,44,-7
69,0,25834,Daniel Summerhays,16' 8",850.333,51,-12
69,0,34264,Hudson Swafford,16' 8",1251.000,75,-16
72,0,08075,Jerry Kelly,16' 9",822.000,49,-3
72,0,35879,Kelly Kraft,16' 9",736.083,44,-6
72,0,29476,Kyle Reifers,16' 9",1492.167,89,-11
75,0,30711,Colt Knost,16' 10",1413.917,84,-12
75,0,27942,Rob Oppenheim,16' 10",742.083,44,-10
75,0,28132,Tyrone Van Aswegen,16' 10",1143.417,68,-5
78,0,29420,Billy Horschel,16' 11",541.833,32,-4
79,0,20766,Padraig Harrington,17' 0",494.000,29,-4
79,0,21731,Freddie Jacobson,17' 0",967.333,57,-5
79,0,36689,Brooks Koepka,17' 0",746.250,44,-7
82,0,26596,Ryan Moore,17' 1",1159.917,68,-13
82,0,28475,Jeff Overton,17' 1",701.083,41,-5
84,0,28158,Steve Marino,17' 2",840.333,49,-5
85,0,27644,Brian Harman,17' 3",1569.417,91,-14
85,0,34466,Peter Malnati,17' 3",1604.667,93,-18
85,0,01810,Phil Mickelson,17' 3",706.417,41,-9
85,0,28114,Dawie van der Walt,17' 3",793.083,46,-9
85,0,26951,Johnson Wagner,17' 3",999.833,58,-6
90,0,24357,K.J. Choi,17' 4",1124.083,65,-10
90,0,33419,Cameron Tringale,17' 4",1127.583,65,-7
90,0,27770,Camilo Villegas,17' 4",1057.167,61,-7
90,0,26289,Boo Weekley,17' 4",972.583,56,-19
94,0,23541,Ben Crane,17' 5",1060.500,61,-9
94,0,21961,Charles Howell III,17' 5",1043.083,60,-16
94,0,27214,Kevin Streelman,17' 5",1025.750,59,-10
97,0,30926,Chris Kirk,17' 6",1363.667,78,-11
98,0,35539,Luke Guthrie,17' 7",561.667,32,-8
98,0,37455,Si Woo Kim,17' 7",1407.333,80,-14
98,0,32150,Michael Thompson,17' 7",825.000,47,-9
101,0,35545,Blayne Barber,17' 8",1217.917,69,-10
101,0,24846,Ricky Barnes,17' 8",1219.333,69,-6
101,0,27466,Spencer Levin,17' 8",1096.667,62,-9
101,0,33204,Shane Lowry,17' 8",583.167,33,-6
105,0,32757,Patton Kizzire,17' 9",745.083,42,-4
105,0,29223,Sam Saunders,17' 9",586.417,33,+3
105,0,34265,Will Wilcox,17' 9",691.583,39,E
108,0,20472,Alex Cejka,17' 10",801.417,45,-8
108,0,24358,Robert Garrigus,17' 10",731.583,41,-4
108,0,34098,Russell Henley,17' 10",1156.667,65,-7
108,0,23353,J.J. Henry,17' 10",892.083,50,-11
108,0,23621,Rory Sabbatini,17' 10",605.417,34,-4
108,0,06567,Vijay Singh,17' 10",855.250,48,-7
114,0,31323,Gary Woodland,17' 11",861.250,48,-6
115,0,10885,Robert Allenby,18' 1",488.667,27,-1
115,0,33141,Keegan Bradley,18' 1",884.500,49,E
117,0,29479,Scott Brown,18' 2",1143.083,63,-13
117,0,32618,Rhein Gibson,18' 2",708.833,39,-5
117,0,33399,Adam Hadwin,18' 2",1162.083,64,-13
120,0,29974,Branden Grace,18' 3",546.833,30,-4
120,0,27141,J.B. Holmes,18' 3",1041.000,57,-6
120,0,34046,Jordan Spieth,18' 3",949.750,52,-11
120,0,30110,Kyle Stanley,18' 3",1112.417,61,-5
120,0,25493,Nick Taylor,18' 3",1039.500,57,-3
125,0,40058,Zac Blair,18' 4",1541.750,84,-14
125,0,33461,Morgan Hoffmann,18' 4",734.417,40,-6
127,0,29461,Jamie Lovemark,18' 5",1288.083,70,-5
127,0,25804,Bubba Watson,18' 5",884.917,48,-4
129,0,23983,Luke Donald,18' 6",963.417,52,-9
129,0,35451,Scott Pinckney,18' 6",867.667,47,-4
129,0,35732,Wes Roach,18' 6",648.750,35,-3
132,0,27129,Luke List,18' 7",670.333,36,-3
133,0,25274,Steven Bowditch,18' 8",895.000,48,-2
133,0,31420,Anirban Lahiri,18' 8",820.583,44,-5
135,0,33413,Ben Martin,18' 9",1179.583,63,-6
136,0,26300,Matt Jones,18' 10",885.750,47,+7
136,0,21878,Mark Wilson,18' 10",810.167,43,-4
138,0,26758,David Hearn,18' 11",1402.833,74,-7
138,0,46440,Smylie Kaufman,18' 11",1228.500,65,-6
140,0,45526,Abraham Ancer,19' 0",702.833,37,-10
140,0,29725,Tony Finau,19' 0",702.833,37,+1
140,0,29518,Brendan Steele,19' 0",1122.667,59,-3
140,0,25892,Steve Wheatcroft,19' 0",1235.000,65,-9
144,0,37273,Derek Ernst,19' 1",553.667,29,-1
145,0,32876,Martin Piller,19' 2",918.750,48,-8
146,0,32366,Kevin Chappell,19' 3",1057.333,55,-4
146,0,27974,Sung Kang,19' 3",771.167,40,-6
146,0,23320,Ryan Palmer,19' 3",1095.750,57,-5
149,0,24461,Thomas Aiken,19' 5",718.417,37,-2
149,0,27436,Graham DeLaet,19' 5",914.167,47,-2
149,0,22892,Jason Gore,19' 5",1109.000,57,-8
149,0,29221,Webb Simpson,19' 5",1046.583,54,-6
149,0,29485,Brett Stegmaier,19' 5",1224.333,63,-10
149,0,27963,Chris Stroud,19' 5",951.333,49,-2
155,0,36801,Mark Hubbard,19' 8",1551.333,79,-11
155,0,24781,Hunter Mahan,19' 8",1041.667,53,-7
155,0,33448,Justin Thomas,19' 8",1319.583,67,-5
155,0,37189,Harold Varner III,19' 8",1257.583,64,-2
159,0,29745,Tyler Aldridge,19' 9",1165.583,59,-8
159,0,22371,Aaron Baddeley,19' 9",829.083,42,-10
161,0,40026,Daniel Berger,19' 11",1136.000,57,-2
161,0,33667,Carlos Ortiz,19' 11",716.917,36,+2
163,0,20848,Ángel Cabrera,20' 1",804.750,40,-5
163,0,35300,Andrew Loupe,20' 1",1448.500,72,-1
163,0,20572,Rod Pampling,20' 1",662.167,33,-5
166,0,24140,Sean O'Hair,20' 2",1432.500,71,-11
167,0,29222,Billy Hurley III,20' 3",1315.583,65,-12
167,0,22405,Justin Rose,20' 3",808.667,40,-7
167,0,33418,Shawn Stefani,20' 3",1093.750,54,+3
170,0,34563,Chesson Hadley,20' 5",1183.667,58,-1
170,0,34261,Scott Langley,20' 5",817.917,40,+1
172,0,27747,Hiroshi Iwata,20' 7",740.333,36,-1
172,0,28092,D.H. Lee,20' 7",678.667,33,-1
172,0,26851,Marc Leishman,20' 7",760.750,37,-5
175,0,24924,Bill Haas,20' 8",973.083,47,-8
176,0,32448,James Hahn,20' 9",1181.500,57,+2
176,0,31202,William McGirt,20' 9",1015.167,49,-13
178,0,28679,Fabián Gómez,21' 0",923.333,44,-4
179,0,34174,John Huh,21' 2",888.417,42,-3
180,0,30944,Jason Kokrak,21' 3",914.583,43,-6
181,0,29268,Bronson Burgoon,21' 4",852.917,40,E
181,0,36699,Patrick Rodgers,21' 4",959.417,45,E
183,0,29720,Andres Gonzales,21' 11",964.000,44,+1
183,0,27064,Jhonattan Vegas,21' 11",899.667,41,-3
185,0,25572,Graeme McDowell,22' 10",662.083,29,+1
