RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,06581,David Sutherland,61.11,11,18
1,0,07753,Kevin Wentworth,61.11,11,18
3,0,01723,Andrew Magee,58.33,21,36
4,0,20098,Stuart Appleby,55.56,10,18
4,0,01553,John Huston,55.56,10,18
4,0,06315,Pete Jordan,55.56,10,18
4,0,11032,Frank Lickliter II,55.56,10,18
4,0,01823,Larry Mize,55.56,10,18
4,0,01887,Mark O'Meara,55.56,10,18
10,0,01226,Fred Couples,52.78,19,36
10,0,01771,Blaine McCallister,52.78,19,36
12,0,01072,Chip Beck,50.00,9,18
12,0,01132,Mark Brooks,50.00,9,18
12,0,01323,Brad Fabel,50.00,9,18
12,0,01361,Dan Forsman,50.00,9,18
12,0,06332,Neal Lancaster,50.00,9,18
12,0,01685,J.L. Lewis,50.00,9,18
12,0,01706,Davis Love III,50.00,9,18
12,0,01707,Steve Lowery,50.00,9,18
12,0,01761,Len Mattiace,50.00,9,18
12,0,01926,Steve Pate,50.00,18,36
12,0,01960,Don Pooley,50.00,9,18
12,0,02007,Larry Rinker,50.00,18,36
12,0,02101,Joey Sindelar,50.00,9,18
12,0,07101,Dave Stockton Jr.,50.00,9,18
12,0,02214,Kirk Triplett,50.00,18,36
27,0,20229,Stewart Cink,47.22,17,36
27,0,19881,Robert Damron,47.22,17,36
27,0,01619,Skip Kendall,47.22,17,36
30,0,01042,Paul Azinger,44.44,16,36
30,0,01185,Brandel Chamblee,44.44,8,18
30,0,01203,Russ Cochran,44.44,8,18
30,0,01385,Jim Gallagher Jr.,44.44,8,18
30,0,12645,Brent Geiberger,44.44,16,36
30,0,01705,Tim Loustalot,44.44,8,18
30,0,01905,Joe Ozaki,44.44,8,18
30,0,01943,Chris Perry,44.44,16,36
30,0,06527,Steve Stricker,44.44,8,18
30,0,06078,Esteban Toledo,44.44,8,18
30,0,02223,Bob Tway,44.44,16,36
30,0,02267,D.A. Weibring,44.44,8,18
30,0,02279,Mark Wiebe,44.44,8,18
43,0,01331,Rick Fehr,41.67,15,36
43,0,01577,Lee Janzen,41.67,15,36
43,0,01928,Corey Pavin,41.67,15,36
46,0,01161,Mark Calcavecchia,38.89,14,36
46,0,01249,John Daly,38.89,7,18
46,0,06251,Chris DiMarco,38.89,7,18
46,0,01320,Bob Estes,38.89,14,36
46,0,07457,Steve Flesch,38.89,7,18
46,0,10809,Jim Furyk,38.89,7,18
46,0,01414,Bob Gilder,38.89,14,36
46,0,01457,Jay Haas,38.89,7,18
46,0,10733,Kent Jones,38.89,7,18
46,0,01607,Brian Kamm,38.89,7,18
46,0,10860,Justin Leonard,38.89,7,18
46,0,01748,Doug Martin,38.89,7,18
46,0,01891,David Ogrin,38.89,7,18
46,0,01941,Tom Pernice Jr.,38.89,7,18
46,0,02010,Loren Roberts,38.89,7,18
46,0,02170,Hal Sutton,38.89,7,18
46,0,02206,David Toms,38.89,7,18
46,0,02218,Ted Tryba,38.89,7,18
46,0,02321,Fuzzy Zoeller,38.89,7,18
65,0,01098,Jay Don Blake,36.11,13,36
65,0,01599,Steve Jones,36.11,13,36
65,0,02239,Scott Verplank,36.11,13,36
68,0,01024,Billy Andrade,33.33,6,18
68,0,01060,Dave Barr,33.33,6,18
68,0,01063,Ben Bates,33.33,6,18
68,0,07569,Mark Carnevale,33.33,6,18
68,0,01191,Barry Cheesman,33.33,6,18
68,0,10195,Tim Conley,33.33,6,18
68,0,09011,David Duval,33.33,6,18
68,0,01302,R.W. Eaks,33.33,6,18
68,0,06064,Jeff Gallagher,33.33,6,18
68,0,06044,Scott Gump,33.33,6,18
68,0,01533,P.H. Horgan III,33.33,6,18
68,0,01549,Mike Hulbert,33.33,6,18
68,0,08993,Franklin Langham,33.33,6,18
68,0,02104,Jeff Sluman,33.33,6,18
68,0,02106,Chris Smith,33.33,6,18
68,0,02135,Mike Standly,33.33,6,18
68,0,06595,Kevin Sutherland,33.33,6,18
85,0,08375,Paul Stankowski,30.56,11,36
86,0,20099,Doug Barron,27.78,5,18
86,0,01157,Tom Byrum,27.78,5,18
86,0,08931,Glen Day,27.78,5,18
86,0,01381,Fred Funk,27.78,5,18
86,0,01475,Donnie Hammond,27.78,10,36
86,0,06575,Dudley Hart,27.78,5,18
86,0,01510,Nolan Henke,27.78,5,18
86,0,06617,Brian Henninger,27.78,5,18
86,0,08075,Jerry Kelly,27.78,10,36
86,0,01677,Tom Lehman,27.78,5,18
86,0,01797,Rocco Mediate,27.78,5,18
86,0,12660,Jesper Parnevik,27.78,5,18
86,0,02008,Lee Rinker,27.78,5,18
86,0,02245,Grant Waite,27.78,5,18
100,0,06643,Paul Goydos,25.00,9,36
100,0,08553,Lee Porter,25.00,9,36
102,0,01219,John Cook,22.22,4,18
102,0,08339,Spike McRoy,22.22,4,18
102,0,08385,Omar Uresti,22.22,4,18
105,0,21584,Richie Coughlan,16.67,3,18
105,0,01408,Kelly Gibson,16.67,3,18
105,0,01945,Kenny Perry,16.67,3,18
105,0,02131,Mike Springer,16.67,3,18
105,0,02133,Craig Stadler,16.67,6,36
105,0,06613,Tommy Tolles,16.67,3,18
111,0,02246,Duffy Waldorf,5.56,1,18
