RANK,MOVEMENT,PLAYER_ID,PLAYER,VICTORIES
1,0,28237,Rory McIlroy,3
1,0,25632,Jimmy Walker,3
3,0,29420,Billy Horschel,2
3,0,27408,Martin Kaymer,2
3,0,30926,Chris Kirk,2
3,0,34360,Patrick Reed,2
3,0,25804,Bubba Watson,2
8,0,25274,Steven Bowditch,1
8,0,20848,Ángel Cabrera,1
8,0,23135,Tim Clark,1
8,0,23541,Ben Crane,1
8,0,28089,Jason Day,1
8,0,34099,Harris English,1
8,0,28307,Matt Every,1
8,0,34563,Chesson Hadley,1
8,0,27644,Brian Harman,1
8,0,34098,Russell Henley,1
8,0,27141,J.B. Holmes,1
8,0,30925,Dustin Johnson,1
8,0,24024,Zach Johnson,1
8,0,26300,Matt Jones,1
8,0,23108,Matt Kuchar,1
8,0,24781,Hunter Mahan,1
8,0,32839,Hideki Matsuyama,1
8,0,26596,Ryan Moore,1
8,0,29289,S.Y. Noh,1
8,0,22046,Geoff Ogilvy,1
8,0,22405,Justin Rose,1
8,0,24502,Adam Scott,1
8,0,20645,John Senden,1
8,0,29221,Webb Simpson,1
8,0,26679,Kevin Stadler,1
8,0,30692,Scott Stallings,1
8,0,27214,Kevin Streelman,1
8,0,30927,Brendon Todd,1
8,0,27770,Camilo Villegas,1
37,0,29910,Blake Adams
37,0,46565,Brian Agee
37,0,23783,Felipe Aguilar
37,0,24461,Thomas Aiken
37,0,45642,Neal Ajubita
37,0,20771,Steven Alker
37,0,10885,Robert Allenby
37,0,23540,Jason Allred
37,0,31289,Benjamín Alvarado
37,0,31587,Max Alverio
37,0,06004,Stephen Ames
37,0,33948,Byeong Hun An
37,0,46508,Brian Anania
37,0,33120,Mark Anderson
37,0,01024,Billy Andrade
37,0,30978,Kiradech Aphibarnrat
37,0,20098,Stuart Appleby
37,0,25936,Alex Aragon
37,0,21407,Arjun Atwal
37,0,07867,Woody Austin
37,0,23048,Eric Axley
37,0,22371,Aaron Baddeley
37,0,28259,Sangmoon Bae
37,0,32354,Seuk-hyun Baek
37,0,20498,Briny Baird
37,0,32622,Matthew Baldwin
37,0,34387,Daniel Balin
37,0,19824,Craig Barlow
37,0,24846,Ricky Barnes
37,0,12652,Cameron Beckman
37,0,23614,Rich Beem
37,0,32334,Charlie Beljan
37,0,40026,Daniel Berger
37,0,10505,Shane Bertsch
37,0,20070,Matt Bettencourt
37,0,28697,Gaganjeet Bhullar
37,0,33803,Lucas Bjerregaard
37,0,10944,Thomas Bjørn
37,0,40058,Zac Blair
37,0,32331,Mark Blakefield
37,0,28087,Kris Blanks
