RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES (OVERALL)
1,0,20593,Greg Chalmers,1.83,24,1314
2,0,23108,Matt Kuchar,1.85,29,1566
3,0,19846,Brian Gay,1.90,27,1422
4,0,10860,Justin Leonard,2.00,31,1548
5,0,01320,Bob Estes,2.10,25,1188
6,0,23800,Bryce Molder,2.15,31,1440
7,0,26758,David Hearn,2.27,36,1584
8,0,27644,Brian Harman,2.29,35,1530
8,0,26331,Charl Schwartzel,2.29,28,1224
10,0,26476,Chez Reavie,2.31,30,1296
10,0,23497,Tag Ridings,2.31,27,1170
12,0,22792,Peter Hanson,2.33,18,774
13,0,33141,Keegan Bradley,2.36,37,1566
14,0,31202,William McGirt,2.37,32,1350
15,0,24507,Jason Bohn,2.38,30,1260
15,0,21209,Sergio Garcia,2.38,27,1134
15,0,20572,Rod Pampling,2.38,18,756
18,0,23983,Luke Donald,2.39,25,1044
18,0,30711,Colt Knost,2.39,28,1170
20,0,27963,Chris Stroud,2.40,38,1584
21,0,25834,Daniel Summerhays,2.41,36,1494
22,0,24924,Bill Haas,2.45,37,1512
23,0,23638,Brendon de Jonge,2.47,49,1980
23,0,32698,Bobby Gates,2.47,20,810
25,0,28475,Jeff Overton,2.49,35,1404
25,0,10423,Mike Weir,2.49,26,1044
27,0,06522,Ernie Els,2.51,28,1116
28,0,32448,James Hahn,2.55,34,1332
29,0,27895,Jonas Blixt,2.56,35,1368
29,0,29479,Scott Brown,2.56,30,1170
29,0,21753,Brian Davis,2.56,42,1638
29,0,28679,Fabián Gómez,2.56,30,1170
33,0,25632,Jimmy Walker,2.58,39,1512
34,0,08075,Jerry Kelly,2.59,35,1350
34,0,24502,Adam Scott,2.59,28,1080
36,0,23320,Ryan Palmer,2.60,37,1422
37,0,06004,Stephen Ames,2.61,23,882
37,0,23353,J.J. Henry,2.61,38,1458
37,0,21961,Charles Howell III,2.61,40,1530
40,0,26497,Casey Wittenberg,2.62,33,1260
41,0,31560,Brian Stuard,2.63,35,1332
42,0,25345,Carl Pettersson,2.64,38,1440
43,0,29425,Andrew Svoboda,2.65,21,792
44,0,22371,Aaron Baddeley,2.69,32,1188
45,0,28089,Jason Day,2.71,39,1440
45,0,29221,Webb Simpson,2.71,43,1584
47,0,31323,Gary Woodland,2.72,44,1620
48,0,21099,David Lynn,2.74,34,1242
48,0,27649,Brandt Snedeker,2.74,39,1422
50,0,23409,James Driscoll,2.78,36,1296
50,0,32102,Rickie Fowler,2.78,37,1332
50,0,10809,Jim Furyk,2.78,39,1404
