RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES
1,0,20593,Greg Chalmers,.72,3,414
2,0,23497,Tag Ridings,1.21,5,414
3,0,25345,Carl Pettersson,1.26,5,396
4,0,37273,Derek Ernst,1.32,5,378
5,0,32698,Bobby Gates,1.54,5,324
5,0,26331,Charl Schwartzel,1.54,5,324
7,0,10860,Justin Leonard,1.62,7,432
7,0,31202,William McGirt,1.62,7,432
9,0,21528,Henrik Stenson,1.63,5,306
10,0,27963,Chris Stroud,1.78,8,450
11,0,27644,Brian Harman,1.79,9,504
12,0,06522,Ernie Els,1.85,6,324
12,0,24924,Bill Haas,1.85,8,432
12,0,22792,Peter Hanson,1.85,4,216
12,0,25572,Graeme McDowell,1.85,5,270
12,0,20572,Rod Pampling,1.85,5,270
12,0,34431,Robert Streb,1.85,8,432
18,0,24358,Robert Garrigus,1.94,7,360
18,0,28092,D.H. Lee,1.94,7,360
18,0,24361,Pat Perez,1.94,7,360
21,0,23409,James Driscoll,2.02,8,396
21,0,26951,Johnson Wagner,2.02,8,396
23,0,22621,Ben Curtis,2.05,7,342
24,0,29425,Andrew Svoboda,2.08,6,288
25,0,08725,Tom Gillis,2.12,8,378
26,0,06004,Stephen Ames,2.16,7,324
27,0,24357,K.J. Choi,2.17,9,414
27,0,30711,Colt Knost,2.17,9,414
27,0,23800,Bryce Molder,2.17,9,414
30,0,12782,Tim Herron,2.22,6,270
30,0,24502,Adam Scott,2.22,6,270
32,0,24399,Scott Gardiner,2.27,9,396
32,0,25444,Justin Hicks,2.27,9,396
32,0,23108,Matt Kuchar,2.27,9,396
35,0,20098,Stuart Appleby,2.31,10,432
35,0,12510,Chad Campbell,2.31,10,432
35,0,30926,Chris Kirk,2.31,10,432
35,0,29221,Webb Simpson,2.31,10,432
39,0,23135,Tim Clark,2.34,8,342
40,0,26758,David Hearn,2.35,11,468
41,0,29479,Scott Brown,2.38,9,378
41,0,10809,Jim Furyk,2.38,9,378
41,0,01810,Phil Mickelson,2.38,9,378
44,0,22371,Aaron Baddeley,2.42,10,414
44,0,27120,Troy Matteson,2.42,10,414
44,0,22913,John Rollins,2.42,10,414
47,0,23983,Luke Donald,2.43,7,288
47,0,21209,Sergio Garcia,2.43,7,288
49,0,21731,Freddie Jacobson,2.47,8,324
49,0,28135,Aaron Watkins,2.47,8,324
49,0,21878,Mark Wilson,2.47,8,324
52,0,33418,Shawn Stefani,2.50,9,360
53,0,28679,Fabián Gómez,2.53,10,396
53,0,23320,Ryan Palmer,2.53,10,396
53,0,10213,Dicky Pride,2.53,10,396
56,0,33141,Keegan Bradley,2.55,11,432
56,0,21961,Charles Howell III,2.55,11,432
58,0,30750,Tommy Gainey,2.58,13,504
59,0,24490,George McNeill,2.63,9,342
59,0,22056,Cameron Percy,2.63,9,342
61,0,32102,Rickie Fowler,2.65,10,378
62,0,34098,Russell Henley,2.66,11,414
63,0,32448,James Hahn,2.67,12,450
63,0,23353,J.J. Henry,2.67,12,450
63,0,30692,Scott Stallings,2.67,13,486
66,0,28089,Jason Day,2.78,10,360
66,0,23638,Brendon de Jonge,2.78,15,540
66,0,01320,Bob Estes,2.78,9,324
66,0,06573,Brandt Jobe,2.78,9,324
66,0,34360,Patrick Reed,2.78,13,468
66,0,25834,Daniel Summerhays,2.78,13,468
66,0,23325,Vaughn Taylor,2.78,7,252
73,0,28500,Martin Flores,2.89,13,450
74,0,29740,Brad Fritsch,2.90,12,414
74,0,27933,John Merrick,2.90,12,414
