RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,GIR PUTTS,GREENS HIT,BIRDIE CONVERSION
1,0,01331,Rick Fehr,1.722,1159,673,3.21
2,0,20229,Stewart Cink,1.724,1936,1123,3.34
3,0,01706,Davis Love III,1.728,1474,853,3.39
4,0,01553,John Huston,1.730,1903,1100,3.26
5,0,09011,David Duval,1.732,1737,1003,3.46
5,0,07101,Dave Stockton Jr.,1.732,1342,775,3.28
7,0,06527,Steve Stricker,1.740,1592,915,3.21
8,0,01302,R.W. Eaks,1.744,1517,870,3.34
9,0,10809,Jim Furyk,1.745,2057,1179,3.08
10,0,01943,Chris Perry,1.746,2242,1284,3.15
10,0,02010,Loren Roberts,1.746,1563,895,3.04
12,0,01024,Billy Andrade,1.747,1894,1084,3.17
12,0,08931,Glen Day,1.747,1869,1070,3.22
12,0,01320,Bob Estes,1.747,2091,1197,3.04
12,0,01577,Lee Janzen,1.747,1667,954,3.14
12,0,01887,Mark O'Meara,1.747,1284,735,3.27
17,0,02223,Bob Tway,1.749,2094,1197,3.03
18,0,01249,John Daly,1.750,1470,840,3.30
18,0,01329,Brad Faxon,1.750,1456,832,3.10
20,0,06012,Greg Kraft,1.751,1674,956,3.12
21,0,01527,Scott Hoch,1.752,2087,1191,3.13
22,0,08537,J.P. Hayes,1.753,1311,748,3.05
22,0,01619,Skip Kendall,1.753,2167,1236,3.15
22,0,02239,Scott Verplank,1.753,2049,1169,3.12
25,0,06613,Tommy Tolles,1.756,1603,913,3.14
26,0,06617,Brian Henninger,1.757,1938,1103,3.15
26,0,02133,Craig Stadler,1.757,1253,713,3.24
28,0,01761,Len Mattiace,1.758,2067,1176,2.95
29,0,01723,Andrew Magee,1.761,1981,1125,3.10
30,0,01042,Paul Azinger,1.762,1468,833,3.17
30,0,08993,Franklin Langham,1.762,1864,1058,2.95
32,0,19881,Robert Damron,1.763,1784,1012,3.15
32,0,01282,Trevor Dodds,1.763,1823,1034,2.94
32,0,01891,David Ogrin,1.763,2012,1141,2.97
35,0,01724,Jeff Maggert,1.764,1697,962,3.18
35,0,01926,Steve Pate,1.764,1789,1014,3.01
35,0,02131,Mike Springer,1.764,2108,1195,3.15
38,0,01226,Fred Couples,1.765,1368,775,3.26
38,0,06270,Bobby Gage,1.765,955,541,3.07
40,0,06004,Stephen Ames,1.766,1003,568,2.99
40,0,01599,Steve Jones,1.766,1694,959,2.92
40,0,01920,Craig Parry,1.766,906,513,2.71
40,0,02146,Payne Stewart,1.766,1499,849,3.02
40,0,02206,David Toms,1.766,1791,1014,3.01
45,0,10860,Justin Leonard,1.767,2022,1144,2.93
46,0,01261,Jay Delsing,1.768,1501,849,2.99
46,0,06332,Neal Lancaster,1.768,1761,996,2.94
48,0,01361,Dan Forsman,1.770,1735,980,2.95
48,0,12645,Brent Geiberger,1.770,1834,1036,3.12
48,0,01457,Jay Haas,1.770,1641,927,2.91
51,0,01185,Brandel Chamblee,1.771,1713,967,3.10
51,0,11032,Frank Lickliter II,1.771,2235,1262,2.97
51,0,01941,Tom Pernice Jr.,1.771,1663,939,2.99
51,0,02007,Larry Rinker,1.771,1881,1062,2.98
55,0,01132,Mark Brooks,1.772,1726,974,2.80
55,0,01945,Kenny Perry,1.772,1740,982,3.00
55,0,02170,Hal Sutton,1.772,2365,1335,2.85
58,0,06643,Paul Goydos,1.773,2124,1198,3.02
58,0,01510,Nolan Henke,1.773,1886,1064,2.89
58,0,01905,Joe Ozaki,1.773,1099,620,2.84
61,0,01096,Phil Blackmar,1.774,1524,859,2.98
61,0,01823,Larry Mize,1.774,1694,955,2.87
61,0,02321,Fuzzy Zoeller,1.774,1382,779,3.02
64,0,01381,Fred Funk,1.775,2433,1371,2.91
65,0,02267,D.A. Weibring,1.776,1373,773,2.87
66,0,07457,Steve Flesch,1.777,2234,1257,2.98
67,0,21805,Harrison Frazar,1.778,1668,938,3.07
67,0,01378,David Frost,1.778,1298,730,2.85
67,0,02159,Curtis Strange,1.778,951,535,2.84
67,0,06595,Kevin Sutherland,1.778,2116,1190,2.77
71,0,06522,Ernie Els,1.779,911,512,2.77
71,0,02294,Willie Wood,1.779,1679,944,2.72
73,0,01175,Jim Carter,1.780,2254,1266,2.73
73,0,08375,Paul Stankowski,1.780,1695,952,3.05
73,0,02218,Ted Tryba,1.780,2141,1203,2.93
73,0,07753,Kevin Wentworth,1.780,1547,869,3.03
77,0,06064,Jeff Gallagher,1.781,1811,1017,2.88
77,0,01748,Doug Martin,1.781,2266,1272,2.72
77,0,10585,Scott McCarron,1.781,1710,960,2.94
80,0,01063,Ben Bates,1.782,2114,1186,3.01
80,0,06214,Guy Boros,1.782,1689,948,2.87
80,0,01810,Phil Mickelson,1.782,1540,864,3.22
83,0,10569,Mike Brisky,1.783,1694,950,2.80
83,0,01203,Russ Cochran,1.783,1902,1067,2.92
83,0,12663,Phil Tataurangi,1.783,1578,885,2.87
86,0,01475,Donnie Hammond,1.784,1864,1045,2.77
86,0,02214,Kirk Triplett,1.784,1830,1026,2.72
88,0,06621,Joe Durant,1.785,1667,934,2.86
88,0,01685,J.L. Lewis,1.785,1990,1115,3.03
88,0,08385,Omar Uresti,1.785,2239,1254,2.97
91,0,20098,Stuart Appleby,1.786,1268,710,2.96
91,0,10195,Tim Conley,1.786,1404,786,2.84
91,0,06251,Chris DiMarco,1.786,2048,1147,2.70
91,0,01797,Rocco Mediate,1.786,1813,1015,2.81
91,0,10457,Frank Nobilo,1.786,1134,635,2.76
96,0,01098,Jay Don Blake,1.788,1711,957,2.74
96,0,01533,P.H. Horgan III,1.788,2222,1243,2.84
96,0,01549,Mike Hulbert,1.788,1851,1035,2.70
96,0,01707,Steve Lowery,1.788,1860,1040,2.92
96,0,01996,Mike Reid,1.788,1634,914,2.63
101,0,01139,Olin Browne,1.789,1601,895,2.60
101,0,12660,Jesper Parnevik,1.789,1385,774,2.87
101,0,02104,Jeff Sluman,1.789,2299,1285,2.63
