RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PLAYOFF POINTS WON,POTENTIAL PTS,# OF WINS,# OF TOP 10'S
1,0,21528,Henrik Stenson,53.03,5303,10000,2,2
2,0,06527,Steve Stricker,44.17,3313,7500,0,3
3,0,24024,Zach Johnson,41.87,3140,7500,1,2
4,0,24502,Adam Scott,30.53,3053,10000,1,1
5,0,27436,Graham DeLaet,23.70,2370,10000,0,2
6,0,34046,Jordan Spieth,23.33,2333,10000,0,2
7,0,27095,Nick Watney,23.08,2308,10000,0,2
8,0,10809,Jim Furyk,19.38,1938,10000,0,2
9,0,22405,Justin Rose,18.95,1895,10000,0,2
10,0,31323,Gary Woodland,15.85,1585,10000,0,1
11,0,08793,Tiger Woods,15.35,1535,10000,0,1
12,0,21209,Sergio Garcia,13.55,1355,10000,0,2
13,0,28089,Jason Day,13.41,1341,10000,0,1
14,0,29221,Webb Simpson,13.20,1320,10000,0,1
15,0,24781,Hunter Mahan,13.16,1316,10000,0,1
16,0,23108,Matt Kuchar,12.60,1260,10000,0,1
17,0,32200,Roberto Castro,12.30,1230,10000,0,2
18,0,26679,Kevin Stadler,11.53,865,7500,0,1
19,0,23638,Brendon de Jonge,11.28,1128,10000,0,1
20,0,23983,Luke Donald,11.10,1110,10000,0,1
21,0,01810,Phil Mickelson,10.86,1086,10000,0,1
22,0,26331,Charl Schwartzel,10.58,1058,10000,0,1
23,0,33141,Keegan Bradley,10.35,1035,10000,0
24,0,25686,Jason Dufner,9.80,980,10000,0,2
25,0,25834,Daniel Summerhays,9.50,713,7500,0
26,0,23621,Rory Sabbatini,9.03,678,7500,0
27,0,34174,John Huh,8.23,618,7500,0
28,0,21753,Brian Davis,8.03,603,7500,0,1
29,0,27214,Kevin Streelman,7.95,795,10000,0
30,0,30925,Dustin Johnson,7.93,793,10000,0,1
31,0,26300,Matt Jones,7.77,583,7500,0,1
32,0,27649,Brandt Snedeker,7.60,760,10000,0,1
33,0,25240,D.A. Points,7.48,748,10000,0,1
34,0,28307,Matt Every,7.37,553,7500,0,1
35,0,32366,Kevin Chappell,7.30,548,7500,0
36,0,25804,Bubba Watson,7.13,535,7500,0
37,0,26596,Ryan Moore,7.09,532,7500,0
38,0,29420,Billy Horschel,6.97,697,10000,0,1
39,0,32102,Rickie Fowler,6.83,513,7500,0,1
40,0,30926,Chris Kirk,6.60,495,7500,0
41,0,30944,Jason Kokrak,6.56,492,7500,0,1
42,0,24924,Bill Haas,6.50,650,10000,0
42,0,21099,David Lynn,6.50,488,7500,0
42,0,24138,Ian Poulter,6.50,488,7500,0,1
45,0,23800,Bryce Molder,6.33,475,7500,0
46,0,28780,Nicholas Thompson,6.10,458,7500,0
47,0,27963,Chris Stroud,5.93,445,7500,0
48,0,20396,Lee Westwood,5.80,435,7500,0
49,0,26851,Marc Leishman,5.63,422,7500,0
49,0,27933,John Merrick,5.63,423,7500,0
51,0,25818,Scott Piercy,5.61,421,7500,0
52,0,28237,Rory McIlroy,5.50,413,7500,0
53,0,21961,Charles Howell III,5.37,403,7500,0
54,0,25632,Jimmy Walker,5.23,393,7500,0
55,0,26289,Boo Weekley,5.10,510,10000,0
56,0,26758,David Hearn,5.03,377,7500,0
57,0,22371,Aaron Baddeley,5.00,125,2500,0
57,0,24490,George McNeill,5.00,125,2500,0
59,0,27770,Camilo Villegas,4.90,245,5000,0
60,0,19846,Brian Gay,4.73,355,7500,0
61,0,06522,Ernie Els,4.63,348,7500,0
62,0,20229,Stewart Cink,4.30,215,5000,0
63,0,34099,Harris English,4.10,308,7500,0
63,0,27408,Martin Kaymer,4.10,205,5000,0
65,0,29518,Brendan Steele,4.03,303,7500,0
66,0,20098,Stuart Appleby,3.50,175,5000,0
67,0,01320,Bob Estes,3.30,165,5000,0
68,0,20593,Greg Chalmers,3.25,163,5000,0
68,0,21731,Freddie Jacobson,3.25,163,5000,0
70,0,25345,Carl Pettersson,3.10,78,2500,0
71,0,24357,K.J. Choi,3.00,150,5000,0
72,0,27895,Jonas Blixt,2.97,223,7500,0
72,0,12716,Charley Hoffman,2.97,223,7500,0
74,0,34098,Russell Henley,2.53,190,7500,0
75,0,24494,Erik Compton,2.50,125,5000,0
76,0,25572,Graeme McDowell,2.33,175,7500,0
76,0,30692,Scott Stallings,2.33,175,7500,0
78,0,10860,Justin Leonard,2.15,108,5000,0
79,0,30110,Kyle Stanley,1.95,98,5000,0
80,0,20848,Ángel Cabrera,1.73,129,7500,0
81,0,34261,Scott Langley,1.60,40,2500,0
81,0,20645,John Senden,1.60,40,2500,0
83,0,28500,Martin Flores,1.55,78,5000,0
84,0,32150,Michael Thompson,1.47,110,7500,0
85,0,33419,Cameron Tringale,1.45,73,5000,0
86,0,08075,Jerry Kelly,1.40,70,5000,0
86,0,23623,Bo Van Pelt,1.40,70,5000,0
88,0,22046,Geoff Ogilvy,1.20,30,2500,0
89,0,28259,Sangmoon Bae,1.07,80,7500,0
90,0,28475,Jeff Overton,.90,23,2500,0
91,0,27330,Josh Teater,.89,45,5000,0
92,0,34360,Patrick Reed,.83,62,7500,0
93,0,29479,Scott Brown,.80,40,5000,0
94,0,23320,Ryan Palmer,.45,23,5000,0
95,0,20104,Ken Duke,.37,28,7500,0
96,0,31560,Brian Stuard,.30,15,5000,0
97,0,24361,Pat Perez,.10,5,5000,0
98,0,27936,Martin Laird,.09,5,5000,0
98,0,35139,Richard Lee,.09,5,5000,0
