RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,30925,Dustin Johnson,39' 8",7816.917,197,+2
2,0,26289,Boo Weekley,40' 10",6123.583,150,+9
3,0,34099,Harris English,41' 5",12431.333,300,+19
4,0,34409,David Lingmerth,41' 7",7982.417,192,+5
5,0,27129,Luke List,42' 2",12999.000,308,-3
5,0,30692,Scott Stallings,42' 2",10293.750,244,+50
7,0,27095,Nick Watney,42' 5",9155.417,216,+25
8,0,29221,Webb Simpson,42' 11",9489.750,221,+2
9,0,23320,Ryan Palmer,43' 0",7316.167,170,+25
10,0,34021,Bud Cauley,43' 2",10228.833,237,+25
10,0,25198,Francesco Molinari,43' 2",6263.500,145,+24
12,0,25686,Jason Dufner,43' 5",9809.250,226,+22
13,0,20771,Steven Alker,43' 6",5962.750,137,+16
13,0,35300,Andrew Loupe,43' 6",9130.250,210,+27
15,0,36801,Mark Hubbard,43' 8",9207.333,211,+30
15,0,34046,Jordan Spieth,43' 8",8990.000,206,-6
17,0,24924,Bill Haas,43' 9",10235.833,234,+18
17,0,25804,Bubba Watson,43' 9",7091.917,162,+15
19,0,27436,Graham DeLaet,43' 10",9067.250,207,+12
20,0,33120,Mark Anderson,43' 11",6674.083,152,+10
20,0,28500,Martin Flores,43' 11",12176.333,277,+16
20,0,26596,Ryan Moore,43' 11",7547.333,172,+34
20,0,25632,Jimmy Walker,43' 11",7556.833,172,+23
24,0,46970,Jon Rahm,44' 0",8491.250,193,-9
25,0,19803,Ryan Armour,44' 1",5771.917,131,+14
25,0,26331,Charl Schwartzel,44' 1",7846.500,178,+7
27,0,31557,Jim Herman,44' 2",7381.917,167,+10
28,0,22371,Aaron Baddeley,44' 3",7748.750,175,+23
28,0,26329,Louis Oosthuizen,44' 3",6545.917,148,+12
30,0,48081,Xander Schauffele,44' 4",10819.167,244,+14
31,0,20104,Ken Duke,44' 5",7455.167,168,+21
32,0,29926,Danny Lee,44' 6",10229.583,230,+26
33,0,23621,Rory Sabbatini,44' 7",7084.333,159,+6
34,0,35532,Tom Hoge,44' 11",6878.333,153,+21
35,0,01810,Phil Mickelson,45' 0",10629.417,236,+32
36,0,46601,Trey Mullinax,45' 1",12406.917,275,+22
37,0,32200,Roberto Castro,45' 2",6550.167,145,+12
37,0,25396,Kevin Na,45' 2",9386.667,208,+2
39,0,29420,Billy Horschel,45' 3",11944.167,264,+39
39,0,22046,Geoff Ogilvy,45' 3",9451.667,209,+15
39,0,49771,J.T. Poston,45' 3",12071.833,267,+32
42,0,24358,Robert Garrigus,45' 4",9019.500,199,+26
42,0,34358,Jonathan Randolph,45' 4",7076.583,156,+24
44,0,28237,Rory McIlroy,45' 5",4769.750,105,+3
45,0,25900,Lucas Glover,45' 6",10645.250,234,+23
46,0,27064,Jhonattan Vegas,45' 8",11318.250,248,+14
47,0,28093,Miguel Angel Carballo,45' 9",6587.083,144,+25
47,0,29740,Brad Fritsch,45' 9",7453.750,163,+29
47,0,33461,Morgan Hoffmann,45' 9",11766.917,257,+38
