RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,32150,Michael Thompson,26' 8",26.667,1,-1
2,0,24507,Jason Bohn,31' 1",31.083,1,-1
3,0,33122,Russell Knox,37' 9",37.750,1,E
4,0,47128,Richy Werenski,47' 5",47.417,1,-1
5,0,29740,Brad Fritsch,48' 0",48.000,1,E
6,0,33204,Shane Lowry,49' 1",49.083,1,E
7,0,33448,Justin Thomas,51' 2",153.500,3,-3
8,0,24358,Robert Garrigus,51' 11",103.833,2,-1
9,0,48822,Sebastián Muñoz,55' 0",109.917,2,-2
10,0,24361,Pat Perez,55' 4",110.667,2,-2
11,0,33413,Ben Martin,55' 9",55.750,1,-1
12,0,36689,Brooks Koepka,59' 5",178.250,3,-2
13,0,31646,Emiliano Grillo,60' 1",120.083,2,+1
14,0,46550,Brandon Hagy,60' 3",120.500,2,-2
15,0,27141,J.B. Holmes,61' 5",184.167,3,-2
16,0,35879,Kelly Kraft,63' 1",189.250,3,-2
17,0,35532,Tom Hoge,63' 2",189.500,3,-2
18,0,48084,Wesley Bryan,64' 5",257.667,4,-2
19,0,25274,Steven Bowditch,65' 6",65.500,1,E
20,0,25349,Tim Wilkinson,65' 9",131.417,2,-1
21,0,27064,Jhonattan Vegas,69' 10",209.500,3,-2
22,0,25364,Paul Casey,70' 6",211.417,3,-1
23,0,25900,Lucas Glover,70' 7",211.750,3,-3
24,0,31416,Derek Fathauer,71' 11",71.917,1,+3
25,0,23325,Vaughn Taylor,73' 6",73.500,1,-1
26,0,27770,Camilo Villegas,73' 8",73.667,1,E
27,0,33948,Byeong Hun An,74' 1",148.083,2,E
27,0,26596,Ryan Moore,74' 1",370.500,5,-1
29,0,27436,Graham DeLaet,74' 5",148.750,2,E
30,0,21209,Sergio Garcia,75' 2",376.000,5,-4
30,0,35506,Mackenzie Hughes,75' 2",225.500,3,-2
32,0,34358,Jonathan Randolph,75' 6",226.500,3,-2
33,0,31557,Jim Herman,76' 4",305.333,4,-3
34,0,29518,Brendan Steele,76' 5",305.750,4,-1
35,0,26300,Matt Jones,76' 8",459.833,6,-2
36,0,40026,Daniel Berger,76' 9",307.000,4,-3
37,0,49771,J.T. Poston,77' 5",232.333,3,-2
38,0,28420,Ryan Brehm,77' 11",233.667,3,-2
38,0,47959,Bryson DeChambeau,77' 11",467.250,6,-1
40,0,10809,Jim Furyk,78' 0",78.000,1,-1
41,0,32333,Kevin Tway,78' 5",235.250,3,-2
42,0,20229,Stewart Cink,78' 6",235.500,3,E
43,0,25892,Steve Wheatcroft,79' 5",79.417,1,-1
44,0,25804,Bubba Watson,79' 11",159.750,2,E
45,0,25240,D.A. Points,80' 0",240.000,3,-2
46,0,23320,Ryan Palmer,80' 1",160.083,2,-1
47,0,34213,Grayson Murray,80' 11",323.500,4,-3
48,0,32757,Patton Kizzire,81' 4",162.583,2,E
49,0,28237,Rory McIlroy,81' 9",245.167,3,-1
50,0,32366,Kevin Chappell,82' 4",329.250,4,-2
51,0,12716,Charley Hoffman,82' 8",578.417,7,-3
52,0,46970,Jon Rahm,82' 9",413.750,5,-4
53,0,22986,Søren Kjeldsen,86' 8",173.333,2,-1
54,0,32102,Rickie Fowler,86' 11",86.917,1,-1
55,0,24781,Hunter Mahan,87' 5",174.833,2,-1
56,0,24924,Bill Haas,87' 8",263.000,3,-1
57,0,31323,Gary Woodland,88' 4",88.333,1,E
58,0,27895,Jonas Blixt,88' 7",177.083,2,E
59,0,24502,Adam Scott,88' 8",177.333,2,E
60,0,32200,Roberto Castro,90' 2",90.167,1,-1
60,0,34409,David Lingmerth,90' 2",180.333,2,E
62,0,34264,Hudson Swafford,90' 4",90.333,1,-1
63,0,19846,Brian Gay,90' 5",271.333,3,-3
64,0,32839,Hideki Matsuyama,91' 1",364.167,4,-3
65,0,46443,Brian Campbell,91' 6",183.000,2,E
66,0,31202,William McGirt,91' 8",275.000,3,-1
67,0,35545,Blayne Barber,91' 9",275.250,3,-2
68,0,22371,Aaron Baddeley,92' 10",278.583,3,E
69,0,26331,Charl Schwartzel,94' 11",284.833,3,-2
70,0,29725,Tony Finau,95' 11",767.417,8,-1
71,0,32448,James Hahn,96' 3",192.500,2,-2
72,0,33399,Adam Hadwin,96' 8",386.750,4,-2
73,0,27936,Martin Laird,97' 2",485.833,5,-2
74,0,27974,Sung Kang,97' 5",1363.333,14,-3
75,0,37278,Nicholas Lindheim,97' 6",97.500,1,-1
76,0,29720,Andres Gonzales,97' 9",684.333,7,E
77,0,40009,Dominic Bozzelli,98' 0",588.083,6,-3
78,0,25396,Kevin Na,98' 10",494.083,5,-2
79,0,34099,Harris English,98' 11",197.833,2,-1
80,0,29974,Branden Grace,99' 4",496.750,5,-3
81,0,26851,Marc Leishman,100' 6",502.500,5,-3
82,0,27963,Chris Stroud,100' 8",402.750,4,-2
83,0,28307,Matt Every,101' 0",505.083,5,-3
84,0,26329,Louis Oosthuizen,101' 9",101.750,1,E
85,0,23497,Tag Ridings,102' 10",102.833,1,-1
86,0,25834,Daniel Summerhays,103' 2",206.250,2,-1
86,0,27095,Nick Watney,103' 2",516.000,5,+1
88,0,37189,Harold Varner III,103' 8",207.333,2,E
89,0,20104,Ken Duke,103' 9",207.417,2,-3
90,0,30692,Scott Stallings,104' 0",311.917,3,-1
91,0,27214,Kevin Streelman,104' 3",416.833,4,-2
