RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
1,0,10860,Justin Leonard,147.9,1011936000,190
1,0,20572,Rod Pampling,147.9,979493000,184
3,0,08835,Kris Cox,149.8,1186509000,220
4,0,24358,Robert Garrigus,150.2,1378782000,255
5,0,23983,Luke Donald,150.6,542002000,100
6,0,20608,David Howell,151.8,513702000,94
6,0,01945,Kenny Perry,151.8,918364000,168
8,0,20766,Padraig Harrington,151.9,481318000,88
8,0,06595,Kevin Sutherland,151.9,1262807000,231
10,0,06197,Michael Allen,152.4,1196275000,218
11,0,24140,Sean O'Hair,152.5,1361196000,248
12,0,21805,Harrison Frazar,152.6,1269232000,231
13,0,20548,Hidemichi Tanaka,152.7,1357898000,247
14,0,27141,J.B. Holmes,152.8,1220964000,222
14,0,06527,Steve Stricker,152.8,555513000,101
16,0,12510,Chad Campbell,152.9,1073236000,195
16,0,20593,Greg Chalmers,152.9,1150113000,209
18,0,24980,Scott Gutschewski,153.1,815723000,148
19,0,23322,Brett Wetterich,153.3,1219439000,221
20,0,22293,Heath Slocum,153.4,1347438000,244
21,0,08375,Paul Stankowski,153.5,1077250000,195
22,0,02206,David Toms,153.7,985219000,178
23,0,01249,John Daly,153.9,847476000,153
24,0,20229,Stewart Cink,154.0,1092187000,197
25,0,01473,Todd Hamilton,154.2,1310381000,236
26,0,21407,Arjun Atwal,154.3,1516765000,273
26,0,22378,Trevor Immelman,154.3,966811000,174
26,0,28475,Jeff Overton,154.3,1438737000,259
26,0,23349,Charles Warren,154.3,1238483000,223
30,0,23320,Ryan Palmer,154.5,1473496000,265
30,0,23623,Bo Van Pelt,154.5,1457089000,262
32,0,25804,Bubba Watson,154.7,1141594000,205
33,0,20157,Retief Goosen,154.8,730260000,131
34,0,26596,Ryan Moore,154.9,992664000,178
35,0,23409,James Driscoll,155.0,1612126000,289
35,0,08537,J.P. Hayes,155.0,892726000,160
35,0,25632,Jimmy Walker,155.0,1065536000,191
38,0,23135,Tim Clark,155.2,938605000,168
38,0,20105,Jeff Gove,155.2,1151156000,206
38,0,01761,Len Mattiace,155.2,1084186000,194
38,0,23621,Rory Sabbatini,155.2,1061326000,190
38,0,23325,Vaughn Taylor,155.2,1374789000,246
43,0,12760,Danny Ellis,155.3,989545000,177
43,0,01677,Tom Lehman,155.3,822041000,147
43,0,02214,Kirk Triplett,155.3,821848000,147
46,0,24781,Hunter Mahan,155.4,1482427000,265
47,0,22405,Justin Rose,155.5,1338011000,239
48,0,23048,Eric Axley,155.7,1300472000,232
48,0,01381,Fred Funk,155.7,1283589000,229
50,0,01219,John Cook,155.8,875075000,156
50,0,02246,Duffy Waldorf,155.8,1295437000,231
52,0,20378,Mathias Grönberg,155.9,1341295000,239
52,0,21731,Freddie Jacobson,155.9,925841000,165
54,0,23497,Tag Ridings,156.1,1776198000,316
55,0,25900,Lucas Glover,156.4,1373794000,244
56,0,19824,Craig Barlow,156.5,1076386000,191
56,0,01666,Bernhard Langer,156.5,941016000,167
56,0,21660,Jason Schultz,156.5,1222520000,217
59,0,23614,Rich Beem,156.6,1166791000,207
59,0,01619,Skip Kendall,156.6,811921000,144
59,0,20631,David McKenzie,156.6,1195109000,212
62,0,26360,Bubba Dickerson,156.8,1653836000,293
62,0,06350,Bob May,156.8,869438000,154
64,0,01320,Bob Estes,156.9,1163538000,206
65,0,07867,Woody Austin,157.1,1685140000,298
65,0,24507,Jason Bohn,157.1,1453237000,257
65,0,12782,Tim Herron,157.1,1165040000,206
68,0,25936,Alex Aragon,157.2,1272957000,225
68,0,01553,John Huston,157.2,1233878000,218
68,0,22913,John Rollins,157.2,1330009000,235
68,0,02110,Jerry Smith,157.2,1437016000,254
72,0,06373,José María Olazábal,157.3,594576000,105
72,0,02239,Scott Verplank,157.3,962723000,170
74,0,01706,Davis Love III,157.4,935204000,165
75,0,19881,Robert Damron,157.5,1507896000,266
75,0,25842,Jon Mills,157.5,1054327000,186
75,0,24138,Ian Poulter,157.5,606762000,107
78,0,21753,Brian Davis,157.7,1396727000,246
78,0,01823,Larry Mize,157.7,670111000,118
80,0,06251,Chris DiMarco,157.8,977349000,172
80,0,20812,Tjaart van der Walt,157.8,857585000,151
82,0,01024,Billy Andrade,157.9,1023179000,180
82,0,20634,Peter Lonard,157.9,1227696000,216
82,0,07749,Brett Quigley,157.9,1330367000,234
82,0,06567,Vijay Singh,157.9,1245274000,219
86,0,07013,Wes Short Jr.,158.0,1871886000,329
87,0,20574,Mathew Goggin,158.1,1058620000,186
87,0,10733,Kent Jones,158.1,1502519000,264
89,0,24924,Bill Haas,158.3,1476199000,259
89,0,23353,J.J. Henry,158.3,1236497000,217
89,0,01810,Phil Mickelson,158.3,746642000,131
92,0,06012,Greg Kraft,158.4,1186047000,208
92,0,20628,Arron Oberholser,158.4,946602000,166
94,0,01035,Tommy Armour III,158.5,975622000,171
94,0,23541,Ben Crane,158.5,1055666000,185
94,0,12823,Carlos Franco,158.5,1528862000,268
94,0,01388,Robert Gamez,158.5,1477673000,259
94,0,02223,Bob Tway,158.5,1249446000,219
99,0,10565,Ian Leggatt,158.6,1370190000,240
99,0,25345,Carl Pettersson,158.6,1352882000,237
99,0,02106,Chris Smith,158.6,1102171000,193
102,0,11123,Chris Couch,158.8,1366599000,239
102,0,23788,D.J. Trahan,158.8,1372226000,240
102,0,12755,Vance Veazey,158.8,1091778000,191
105,0,27770,Camilo Villegas,158.9,1384338000,242
106,0,22946,Henrik Bjornstad,159.1,1620677000,283
106,0,06522,Ernie Els,159.1,755925000,132
106,0,08385,Omar Uresti,159.1,830366000,145
109,0,22548,Patrick Sheehan,159.2,1564755000,273
109,0,10423,Mike Weir,159.2,1094949000,191
111,0,20099,Doug Barron,159.3,1267206000,221
111,0,06575,Dudley Hart,159.3,1295778000,226
111,0,24912,Will MacKenzie,159.3,1404750000,245
111,0,22046,Geoff Ogilvy,159.3,905948000,158
115,0,21949,Joe Ogilvie,159.4,1314097000,229
115,0,20645,John Senden,159.4,1141660000,199
117,0,27120,Troy Matteson,159.5,1607348000,280
118,0,09011,David Duval,159.6,1154801000,201
118,0,01724,Jeff Maggert,159.6,1286768000,224
120,0,01142,Bart Bryant,159.7,1149760000,200
120,0,22892,Jason Gore,159.7,1471695000,256
120,0,12602,Dean Wilson,159.7,1558005000,271
123,0,21961,Charles Howell III,159.8,1346559000,234
124,0,06004,Stephen Ames,160.0,662591000,115
124,0,07223,Brian Bateman,160.0,1082755000,188
124,0,23307,Roger Tambellini,160.0,1168948000,203
127,0,20498,Briny Baird,160.1,1118263000,194
127,0,07457,Steve Flesch,160.1,1619904000,281
127,0,28780,Nicholas Thompson,160.1,1614054000,280
130,0,23673,Michael Connell,160.2,899474000,156
131,0,06621,Joe Durant,160.3,1557696000,270
131,0,20094,Jonathan Kaye,160.3,1466142000,254
131,0,01707,Steve Lowery,160.3,1430898000,248
131,0,21959,Ted Purdy,160.3,1396317000,242
135,0,08123,Jeff Brehaut,160.4,1490025000,258
136,0,12645,Brent Geiberger,160.5,1490884000,258
136,0,12716,Charley Hoffman,160.5,1468016000,254
138,0,24357,K.J. Choi,160.6,1161888000,201
139,0,01685,J.L. Lewis,160.7,989318000,171
140,0,24502,Adam Scott,160.8,845225000,146
141,0,01226,Fred Couples,160.9,677736000,117
142,0,25935,John Engler Jr.,161.0,1391345000,240
143,0,10505,Shane Bertsch,161.1,1711204000,295
144,0,23616,Ryan Hietala,161.2,1114357000,192
144,0,24024,Zach Johnson,161.2,1224342000,211
146,0,01042,Paul Azinger,161.3,1237030000,213
146,0,01139,Olin Browne,161.3,1561822000,269
148,0,22621,Ben Curtis,161.4,1133083000,195
148,0,26420,Richard Johnson,161.4,1289825000,222
148,0,11011,Mike Sposa,161.4,1109673000,191
151,0,11032,Frank Lickliter II,161.5,1307834000,225
151,0,24361,Pat Perez,161.5,872352000,150
151,0,21878,Mark Wilson,161.5,1186173000,204
154,0,06034,Marco Dawson,161.6,1355545000,233
154,0,21209,Sergio Garcia,161.6,750404000,129
156,0,01577,Lee Janzen,161.7,1432243000,246
156,0,27095,Nick Watney,161.7,1478224000,254
158,0,20850,Daniel Chopra,161.8,1549134000,266
158,0,01599,Steve Jones,161.8,1310905000,225
160,0,19913,Ron Whittaker,162.0,1324194000,227
161,0,10885,Robert Allenby,162.1,962587000,165
161,0,21350,Ryuji Imada,162.1,1464724000,251
161,0,01948,Tim Petrovic,162.1,1528516000,262
164,0,27943,Matt Hansen,162.4,1157481000,198
164,0,20691,Greg Owen,162.4,917913000,157
166,0,12660,Jesper Parnevik,162.5,1141034000,195
167,0,22371,Aaron Baddeley,162.6,1281909000,219
167,0,02104,Jeff Sluman,162.6,1422470000,243
169,0,01313,Steve Elkington,162.7,679397000,116
170,0,20127,Chris Riley,162.8,1242625000,212
171,0,01161,Mark Calcavecchia,162.9,1560080000,266
171,0,01928,Corey Pavin,162.9,885538000,151
173,0,21470,Daisuke Maruyama,163.0,1284848000,219
174,0,01941,Tom Pernice Jr.,163.2,1521292000,259
175,0,12680,Shigeki Maruyama,163.5,1383020000,235
176,0,20098,Stuart Appleby,163.7,1019378000,173
176,0,06515,Shaun Micheel,163.7,1231768000,209
178,0,08793,Tiger Woods,163.9,442436000,75
179,0,01329,Brad Faxon,164.7,1535608000,259
179,0,20121,Todd Fischer,164.7,1737009000,293
181,0,01766,Billy Mayfair,164.8,1251862000,211
182,0,24925,Jonathan Byrd,164.9,807529000,136
182,0,20472,Alex Cejka,164.9,1436756000,242
184,0,19846,Brian Gay,165.0,1479326000,249
185,0,23718,Nathan Green,165.1,1598726000,269
185,0,01887,Mark O'Meara,165.1,731222000,123
187,0,06573,Brandt Jobe,165.4,1262609000,212
187,0,08075,Jerry Kelly,165.4,1321845000,222
189,0,02101,Joey Sindelar,165.7,1389725000,233
190,0,25240,D.A. Points,166.3,1436509000,240
191,0,06643,Paul Goydos,166.5,1126880000,188
192,0,20382,Stephen Leaney,166.8,1194721000,199
193,0,01132,Mark Brooks,166.9,1400343000,233
194,0,21646,David Branshaw,167.7,1448802000,240
195,0,10809,Jim Furyk,168.0,731630000,121
196,0,12662,Thomas Levet,169.2,938034000,154
