RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
1,0,10912,Craig Perks,3,3,100.0
2,0,01941,Tom Pernice Jr.,2,2,100.0
2,0,02099,Scott Simpson,2,2,100.0
4,0,10885,Robert Allenby,1,1,100.0
4,0,20098,Stuart Appleby,1,2,50.0
4,0,01042,Paul Azinger,1,1,100.0
4,0,20229,Stewart Cink,1,1,100.0
4,0,19972,José Coceres,1,1,100.0
4,0,06036,Scott Dunlap,1,1,100.0
4,0,01320,Bob Estes,1,1,100.0
4,0,22051,Ben Ferguson,1,1,100.0
4,0,07457,Steve Flesch,1,1,100.0
4,0,01381,Fred Funk,1,1,100.0
4,0,21007,Gabriel Hjertstedt,1,1,100.0
4,0,06573,Brandt Jobe,1,1,100.0
4,0,08633,Per-Ulrik Johansson,1,1,100.0
4,0,10565,Ian Leggatt,1,1,100.0
4,0,01685,J.L. Lewis,1,1,100.0
4,0,19817,Michael Muehr,1,1,100.0
4,0,08535,Gary Nicklaus,1,2,50.0
4,0,01945,Kenny Perry,1,1,100.0
4,0,08553,Lee Porter,1,1,100.0
4,0,01968,Nick Price,1,1,100.0
4,0,10649,Tom Scherrer,1,1,100.0
4,0,11011,Mike Sposa,1,1,100.0
4,0,20566,Kaname Yokoo,1,1,100.0
