RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
1,0,06643,Paul Goydos,28' 8",1052,30155.667,-14.00
1,0,30925,Dustin Johnson,28' 8",657,18853.750,-77.00
3,0,12510,Chad Campbell,28' 9",1205,34666.083,-114.00
4,0,22293,Heath Slocum,28' 10",1072,30922.000,-91.00
5,0,20472,Alex Cejka,29' 0",644,18668.667,-32.00
5,0,32102,Rickie Fowler,29' 0",832,24138.500,-81.00
7,0,23983,Luke Donald,29' 1",729,21176.667,-115.00
7,0,06522,Ernie Els,29' 1",780,22699.583,-76.00
7,0,30110,Kyle Stanley,29' 1",1017,29542.750,-93.00
10,0,26758,David Hearn,29' 3",1022,29905.583,-107.00
11,0,10809,Jim Furyk,29' 4",1011,29671.917,-90.00
11,0,08725,Tom Gillis,29' 4",658,19278.250,-22.00
13,0,28087,Kris Blanks,29' 5",1120,32936.833,-95.00
13,0,24358,Robert Garrigus,29' 5",823,24228.750,-62.00
13,0,30926,Chris Kirk,29' 5",974,28625.750,-117.00
13,0,02206,David Toms,29' 5",856,25155.583,-107.00
17,0,10505,Shane Bertsch,29' 6",742,21859.250,-43.00
18,0,06573,Brandt Jobe,29' 7",1127,33307.250,-110.00
18,0,30692,Scott Stallings,29' 7",883,26134.917,-58.00
20,0,20498,Briny Baird,29' 9",693,20616.750,-67.00
20,0,25686,Jason Dufner,29' 9",893,26594.333,-75.00
20,0,06621,Joe Durant,29' 9",951,28287.833,-32.00
20,0,24140,Sean O'Hair,29' 9",756,22482.083,-43.00
20,0,25818,Scott Piercy,29' 9",772,22984.417,-84.00
20,0,24138,Ian Poulter,29' 9",535,15924.833,-37.00
20,0,26679,Kevin Stadler,29' 9",975,28991.583,-60.00
20,0,31323,Gary Woodland,29' 9",876,26052.833,-108.00
28,0,32366,Kevin Chappell,29' 11",769,23004.333,-33.00
28,0,30946,Alex Prugh,29' 11",906,27100.417,-37.00
28,0,23788,D.J. Trahan,29' 11",1058,31612.583,-77.00
31,0,24357,K.J. Choi,30' 0",791,23734.250,-86.00
31,0,22913,John Rollins,30' 0",994,29780.833,-102.00
31,0,29221,Webb Simpson,30' 0",1110,33281.833,-210.00
31,0,27095,Nick Watney,30' 0",787,23593.750,-128.00
35,0,24846,Ricky Barnes,30' 1",818,24619.417,-47.00
35,0,27963,Chris Stroud,30' 1",1007,30255.083,-47.00
37,0,30750,Tommy Gainey,30' 2",1186,35743.167,-92.00
37,0,27974,Sung Kang,30' 2",661,19935.083,-47.00
37,0,01706,Davis Love III,30' 2",678,20478.917,-71.00
40,0,23108,Matt Kuchar,30' 3",958,28984.500,-140.00
40,0,29518,Brendan Steele,30' 3",1041,31498.833,-89.00
42,0,21753,Brian Davis,30' 4",1328,40280.083,-126.00
42,0,19846,Brian Gay,30' 4",1096,33264.167,-87.00
42,0,25900,Lucas Glover,30' 4",807,24491.083,-78.00
42,0,06527,Steve Stricker,30' 4",723,21953.417,-119.00
46,0,10885,Robert Allenby,30' 5",933,28373.083,-111.00
46,0,27120,Troy Matteson,30' 5",1028,31277.583,-74.00
46,0,26476,Chez Reavie,30' 5",1152,35046.583,-105.00
49,0,21407,Arjun Atwal,30' 6",1035,31577.000,-79.00
49,0,21805,Harrison Frazar,30' 6",507,15483.667,-8.00
49,0,29720,Andres Gonzales,30' 6",625,19061.167,-31.00
49,0,31193,Jim Renner,30' 6",686,20895.667,-56.00
49,0,32150,Michael Thompson,30' 6",933,28470.167,-73.00
49,0,23623,Bo Van Pelt,30' 6",939,28629.167,-109.00
55,0,06004,Stephen Ames,30' 7",854,26091.333,-26.00
55,0,07867,Woody Austin,30' 7",691,21139.667,-69.00
55,0,24507,Jason Bohn,30' 7",947,28980.417,-83.00
55,0,20766,Padraig Harrington,30' 7",563,17236.833,-41.00
55,0,08075,Jerry Kelly,30' 7",990,30288.917,-106.00
55,0,10860,Justin Leonard,30' 7",1063,32534.000,-30.00
55,0,24361,Pat Perez,30' 7",959,29327.417,-71.00
62,0,20229,Stewart Cink,30' 8",672,20609.250,-52.00
62,0,27466,Spencer Levin,30' 8",1269,38875.750,-124.00
62,0,22961,David Mathis,30' 8",975,29939.417,-36.00
62,0,27939,Matt McQuillan,30' 8",675,20698.917,-38.00
62,0,01810,Phil Mickelson,30' 8",709,21755.500,-82.00
62,0,23621,Rory Sabbatini,30' 8",768,23577.750,-66.00
62,0,23325,Vaughn Taylor,30' 8",1105,33881.083,-85.00
62,0,27770,Camilo Villegas,30' 8",731,22401.750,-57.00
62,0,12602,Dean Wilson,30' 8",772,23658.250,-49.00
71,0,27141,J.B. Holmes,30' 9",557,17128.250,-45.00
72,0,23638,Brendon de Jonge,30' 10",1251,38624.333,-137.00
72,0,24024,Zach Johnson,30' 10",931,28703.417,-114.00
72,0,06567,Vijay Singh,30' 10",926,28548.583,-82.00
75,0,01577,Lee Janzen,30' 11",689,21291.000,-38.00
75,0,26851,Marc Leishman,30' 11",968,29944.083,-79.00
77,0,23800,Bryce Molder,31' 0",1007,31206.833,-107.00
77,0,26596,Ryan Moore,31' 0",805,24923.667,-82.00
77,0,22046,Geoff Ogilvy,31' 0",723,22441.667,-56.00
77,0,24663,Y.E. Yang,31' 0",558,17307.917,-25.00
81,0,09011,David Duval,31' 1",701,21787.167,-22.00
81,0,25396,Kevin Na,31' 1",873,27121.583,-91.00
83,0,19970,Robert Karlsson,31' 2",574,17867.250,-55.00
83,0,20436,Garrett Willis,31' 2",884,27522.250,-60.00
85,0,23673,Michael Connell,31' 3",989,30884.583,-48.00
85,0,22621,Ben Curtis,31' 3",891,27873.833,-43.00
85,0,06251,Chris DiMarco,31' 3",1123,35137.000,-73.00
85,0,27936,Martin Laird,31' 3",804,25130.167,-104.00
85,0,28158,Steve Marino,31' 3",813,25382.917,-68.00
85,0,22348,Nick O'Hern,31' 3",1117,34862.500,-73.00
85,0,22405,Justin Rose,31' 3",840,26260.250,-104.00
85,0,26289,Boo Weekley,31' 3",771,24076.333,-54.00
93,0,01116,Michael Bradley,31' 4",756,23660.250,-43.00
93,0,20157,Retief Goosen,31' 4",531,16657.583,-37.00
93,0,31557,Jim Herman,31' 4",725,22696.417,-54.00
93,0,08375,Paul Stankowski,31' 4",829,25986.167,-64.00
97,0,24925,Jonathan Byrd,31' 5",946,29756.167,-101.00
97,0,21949,Joe Ogilvie,31' 5",747,23480.667,-45.00
97,0,24502,Adam Scott,31' 5",606,19058.500,-65.00
97,0,20645,John Senden,31' 5",1085,34102.000,-134.00
97,0,27649,Brandt Snedeker,31' 5",892,28025.417,-104.00
97,0,26668,Marc Turnesa,31' 5",621,19533.500,-9.00
103,0,12652,Cameron Beckman,31' 6",841,26479.667,-40.00
103,0,33141,Keegan Bradley,31' 6",1017,32052.000,-69.00
103,0,34255,Joseph Bramlett,31' 6",793,24969.083,-27.00
103,0,10733,Kent Jones,31' 6",920,29015.083,-45.00
103,0,25804,Bubba Watson,31' 6",724,22830.083,-78.00
108,0,23541,Ben Crane,31' 7",866,27339.250,-67.00
108,0,23548,Bill Lunde,31' 7",1028,32456.333,-80.00
108,0,24490,George McNeill,31' 7",751,23734.083,-42.00
108,0,28620,Aron Price,31' 7",710,22440.167,-47.00
108,0,27330,Josh Teater,31' 7",1205,38030.083,-88.00
113,0,20070,Matt Bettencourt,31' 8",952,30140.583,-34.00
113,0,20848,Ángel Cabrera,31' 8",407,12899.833,-38.00
113,0,12782,Tim Herron,31' 8",970,30731.500,-59.00
113,0,27933,John Merrick,31' 8",840,26586.917,-72.00
113,0,27214,Kevin Streelman,31' 8",973,30773.417,-100.00
113,0,21878,Mark Wilson,31' 8",972,30742.750,-98.00
119,0,24980,Scott Gutschewski,31' 9",700,22230.750,-45.00
119,0,12716,Charley Hoffman,31' 9",949,30159.667,-121.00
121,0,25444,Justin Hicks,31' 10",626,19922.750,+17.00
121,0,21961,Charles Howell III,31' 10",1160,36961.417,-137.00
121,0,22378,Trevor Immelman,31' 10",901,28650.833,-49.00
121,0,21731,Freddie Jacobson,31' 10",923,29380.333,-83.00
121,0,25632,Jimmy Walker,31' 10",927,29472.500,-82.00
126,0,21209,Sergio Garcia,31' 11",574,18338.917,-44.00
126,0,31202,William McGirt,31' 11",1215,38730.000,-76.00
126,0,28486,Michael Putnam,31' 11",634,20212.167,-22.00
126,0,20127,Chris Riley,31' 11",981,31293.750,-57.00
130,0,28089,Jason Day,32' 0",719,23018.917,-122.00
130,0,26287,Roland Thatcher,32' 0",784,25078.833,-48.00
132,0,23320,Ryan Palmer,32' 1",727,23315.083,-39.00
132,0,25345,Carl Pettersson,32' 1",1215,39017.250,-113.00
132,0,23497,Tag Ridings,32' 1",915,29360.917,-68.00
132,0,26951,Johnson Wagner,32' 1",979,31411.583,-53.00
136,0,27797,Derek Lamely,32' 2",690,22204.333,-11.00
137,0,20098,Stuart Appleby,32' 3",766,24725.917,-10.00
137,0,29420,Billy Horschel,32' 3",857,27619.333,-56.00
137,0,25572,Graeme McDowell,32' 3",511,16485.917,-39.00
137,0,25562,Andres Romero,32' 3",848,27372.667,-92.00
141,0,33413,Ben Martin,32' 4",873,28231.667,-67.00
141,0,25457,Alexandre Rocha,32' 4",647,20895.583,-29.00
143,0,23614,Rich Beem,32' 5",622,20142.250,+8.00
143,0,01766,Billy Mayfair,32' 5",1198,38802.833,-78.00
145,0,31401,Zack Miller,32' 6",969,31481.083,+4.00
146,0,28679,Fabián Gómez,32' 7",922,30049.333,-33.00
146,0,29718,Anthony Kim,32' 7",646,21022.083,-41.00
146,0,28475,Jeff Overton,32' 7",927,30190.500,-68.00
146,0,01948,Tim Petrovic,32' 7",1046,34090.583,-66.00
150,0,29910,Blake Adams,32' 8",1450,47351.917,-119.00
150,0,11123,Chris Couch,32' 8",910,29740.917,-70.00
150,0,26420,Richard Johnson,32' 8",726,23693.750,-1.00
150,0,32640,Troy Merritt,32' 8",748,24442.833,-29.00
150,0,33911,Nate Smith,32' 8",702,22917.000,-28.00
155,0,21350,Ryuji Imada,32' 9",982,32198.250,-57.00
155,0,24781,Hunter Mahan,32' 9",1044,34225.833,-144.00
155,0,32876,Martin Piller,32' 9",648,21232.667,-11.00
158,0,24604,Hunter Haas,32' 10",1115,36649.167,-73.00
158,0,26881,Jarrod Lyle,32' 10",928,30470.083,-19.00
160,0,23409,James Driscoll,32' 11",756,24888.333,-34.00
160,0,25834,Daniel Summerhays,32' 11",894,29457.333,+1.00
162,0,32698,Bobby Gates,33' 0",867,28637.917,-26.00
162,0,23353,J.J. Henry,33' 0",1122,36987.000,-68.00
164,0,06515,Shaun Micheel,33' 1",823,27210.667,-33.00
165,0,23718,Nathan Green,33' 2",898,29801.833,-38.00
165,0,08537,J.P. Hayes,33' 2",642,21278.000,-20.00
165,0,29478,Kevin Kisner,33' 2",755,25041.417,+5.00
168,0,24290,D.J. Brigman,33' 3",692,22995.250,-11.00
168,0,20593,Greg Chalmers,33' 3",1052,35011.667,-86.00
168,0,07457,Steve Flesch,33' 3",1031,34286.000,-50.00
168,0,25240,D.A. Points,33' 3",995,33114.750,-83.00
172,0,30711,Colt Knost,33' 4",940,31297.167,-17.00
172,0,20572,Rod Pampling,33' 4",836,27835.083,-67.00
172,0,26331,Charl Schwartzel,33' 4",521,17384.583,-55.00
172,0,27064,Jhonattan Vegas,33' 4",834,27818.917,-45.00
176,0,22371,Aaron Baddeley,33' 5",745,24879.417,-114.00
176,0,20160,Charlie Wi,33' 5",1022,34142.333,-71.00
178,0,33419,Cameron Tringale,33' 7",1266,42556.250,-85.00
179,0,01797,Rocco Mediate,33' 9",670,22591.583,-6.00
180,0,26300,Matt Jones,33' 10",814,27541.000,-33.00
181,0,25274,Steven Bowditch,34' 0",922,31350.833,-47.00
181,0,24924,Bill Haas,34' 0",958,32582.417,-104.00
183,0,01313,Steve Elkington,34' 7",595,20599.917,-37.00
184,0,35087,Bio Kim,34' 8",688,23869.583,E
185,0,34072,Will Strickler,35' 4",556,19639.250,-17.00
186,0,10585,Scott McCarron,35' 8",714,25477.250,-32.00
