RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,GIR RANK
122,0,20098,Stuart Appleby,36' 2",38857.250,1074,Over
122,0,26420,Richard Johnson,36' 2",35007.583,967,Over
122,0,27330,Josh Teater,36' 2",59615.583,1647,Under
122,0,26287,Roland Thatcher,36' 2",39565.667,1093,Over
126,0,28679,Fabián Gómez,36' 3",44648.167,1233,Over
126,0,29420,Billy Horschel,36' 3",40212.917,1110,Under
126,0,26951,Johnson Wagner,36' 3",45460.250,1253,Under
129,0,20766,Padraig Harrington,36' 4",29322.083,807,Under
129,0,27141,J.B. Holmes,36' 4",30715.917,846,Under
131,0,33911,Nate Smith,36' 5",34548.917,948,Over
132,0,21407,Arjun Atwal,36' 6",54313.083,1489,Over
132,0,27936,Martin Laird,36' 6",40297.333,1105,Under
132,0,26851,Marc Leishman,36' 6",52086.083,1427,Under
135,0,29910,Blake Adams,36' 7",68677.917,1878,Under
135,0,32698,Bobby Gates,36' 7",43952.333,1201,Over
135,0,28158,Steve Marino,36' 7",40673.417,1113,Under
135,0,33413,Ben Martin,36' 7",42435.417,1161,Over
135,0,01797,Rocco Mediate,36' 7",31350.833,857,Over
135,0,21949,Joe Ogilvie,36' 7",39943.250,1093,Under
135,0,25240,D.A. Points,36' 7",48371.583,1321,Under
142,0,20848,Ángel Cabrera,36' 8",22761.083,621,Under
142,0,12782,Tim Herron,36' 8",50514.583,1379,Under
142,0,20572,Rod Pampling,36' 8",39458.083,1075,Under
142,0,01948,Tim Petrovic,36' 8",50628.833,1381,Under
146,0,25632,Jimmy Walker,36' 9",50090.667,1364,Under
147,0,34255,Joseph Bramlett,36' 10",40302.083,1094,Over
147,0,30711,Colt Knost,36' 10",44116.667,1197,Over
147,0,24781,Hunter Mahan,36' 10",50236.167,1363,1 Under
147,0,31401,Zack Miller,36' 10",49375.167,1340,Over
151,0,21961,Charles Howell III,36' 11",60188.417,1630,1 Under
152,0,20593,Greg Chalmers,37' 0",52313.500,1415,Under
152,0,32640,Troy Merritt,37' 0",37673.667,1019,Over
152,0,25562,Andres Romero,37' 0",45123.167,1219,Under
155,0,20070,Matt Bettencourt,37' 1",50890.750,1373,Over
155,0,24924,Bill Haas,37' 1",47841.500,1291,Under
155,0,21350,Ryuji Imada,37' 1",50511.833,1363,Under
158,0,25457,Alexandre Rocha,37' 2",32609.583,878,Over
158,0,25834,Daniel Summerhays,37' 2",43887.000,1181,Over
160,0,23614,Rich Beem,37' 3",30682.250,824,Over
160,0,07457,Steve Flesch,37' 3",52016.500,1395,Over
160,0,28475,Jeff Overton,37' 3",48763.333,1308,Under
163,0,22371,Aaron Baddeley,37' 5",41516.167,1110,Under
163,0,01313,Steve Elkington,37' 5",28146.333,753,Under
163,0,29478,Kevin Kisner,37' 5",38182.000,1021,Over
163,0,28486,Michael Putnam,37' 5",35336.083,944,Over
167,0,23320,Ryan Palmer,37' 6",40355.583,1076,Under
167,0,32876,Martin Piller,37' 6",34885.583,930,Over
167,0,23497,Tag Ridings,37' 6",49627.500,1322,Over
170,0,26331,Charl Schwartzel,37' 7",26915.583,716,Under
171,0,24290,D.J. Brigman,37' 8",37018.417,983,Over
171,0,23718,Nathan Green,37' 8",47154.667,1253,Over
171,0,23353,J.J. Henry,37' 8",53437.750,1418,Under
174,0,26881,Jarrod Lyle,37' 9",48606.917,1287,Over
174,0,20160,Charlie Wi,37' 9",51993.500,1376,Under
176,0,28089,Jason Day,37' 10",40009.083,1058,Under
177,0,26300,Matt Jones,38' 0",43477.000,1144,Over
177,0,27797,Derek Lamely,38' 0",39342.667,1035,Over
179,0,25274,Steven Bowditch,38' 1",53020.417,1392,Over
179,0,29718,Anthony Kim,38' 1",39716.833,1042,Over
181,0,33419,Cameron Tringale,38' 2",66299.750,1739,Under
182,0,27064,Jhonattan Vegas,38' 3",47916.583,1253,Under
183,0,23409,James Driscoll,38' 6",41975.917,1091,Even
184,0,34072,Will Strickler,38' 11",29928.917,769,Over
185,0,35087,Bio Kim,39' 9",41438.667,1042,Over
186,0,10585,Scott McCarron,39' 11",38420.833,962,Over
