RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
53,0,56149,Wilson Furr,43' 4",93,4033.083,+9.00
53,0,37455,Si Woo Kim,43' 4",100,4337.167,-1.00
57,0,34374,Erik Barnes,43' 5",96,4168.583,+14.00
57,0,33653,Thomas Detry,43' 5",97,4208.667,-6.00
57,0,48153,Matthieu Pavon,43' 5",73,3166.667,-12.00
57,0,27214,Kevin Streelman,43' 5",89,3864.667,+14.00
61,0,37212,Paul Barjon,43' 6",69,3001.083,+11.00
61,0,59095,Chris Gotterup,43' 6",117,5093.000,-3.00
63,0,48084,Wesley Bryan,43' 7",74,3224.917,-1.00
64,0,52514,Trace Crowe,43' 8",103,4495.333,+11.00
64,0,37275,Sam Ryder,43' 8",96,4191.500,+17.00
64,0,39327,Ben Silverman,43' 8",107,4675.250,-9.00
64,0,34046,Jordan Spieth,43' 8",88,3845.167,+2.00
64,0,45242,Kevin Yu,43' 8",113,4938.083,+1.00
69,0,34021,Bud Cauley,43' 10",80,3505.000,E
69,0,46717,Viktor Hovland,43' 10",83,3639.167,-14.00
69,0,40250,Taylor Pendrith,43' 10",134,5877.500,+1.00
69,0,26476,Chez Reavie,43' 10",87,3815.667,+17.00
73,0,35506,Mackenzie Hughes,43' 11",169,7421.000,+2.00
73,0,35617,Martin Trainer,43' 11",83,3645.500,+8.00
75,0,60004,Jacob Bridgeman,44' 2",114,5038.583,+10.00
75,0,51890,Greyson Sigg,44' 2",98,4330.667,+11.00
77,0,35450,Patrick Cantlay,44' 3",107,4734.917,+4.00
78,0,52955,Ludvig Ãberg,44' 4",101,4478.083,+4.00
78,0,39975,Michael Kim,44' 4",124,5493.917,+18.00
80,0,22371,Aaron Baddeley,44' 5",105,4667.167,+14.00
80,0,32757,Patton Kizzire,44' 5",75,3331.500,+14.00
82,0,36326,David Lipsky,44' 6",97,4314.667,+27.00
83,0,28420,Ryan Brehm,44' 7",93,4148.667,+7.00
84,0,46340,Alex Smalley,44' 8",85,3797.000,+6.00
85,0,29535,Brice Garnett,44' 9",46,2058.667,+9.00
85,0,40162,Justin Lower,44' 9",156,6985.667,+14.00
85,0,48319,Tom Whitney,44' 9",83,3717.417,+11.00
88,0,45609,Tyler Duncan,44' 10",59,2644.250,+13.00
88,0,36699,Patrick Rodgers,44' 10",150,6723.000,-2.00
90,0,57362,Austin Eckroat,44' 11",84,3770.667,+9.00
91,0,34076,Joel Dahmen,45' 1",105,4737.250,+6.00
91,0,47483,Will Zalatoris,45' 1",87,3923.667,+9.00
93,0,27064,Jhonattan Vegas,45' 2",136,6147.833,+12.00
94,0,30926,Chris Kirk,45' 3",84,3804.083,+7.00
94,0,50095,Austin Smotherman,45' 3",60,2716.000,+4.00
96,0,51977,Max Greyserman,45' 4",114,5172.250,+1.00
96,0,23108,Matt Kuchar,45' 4",106,4801.917,+5.00
98,0,51696,Rico Hoey,45' 5",93,4221.167,+7.00
99,0,47679,Victor Perez,45' 6",103,4684.667,+13.00
99,0,27139,David Skinns,45' 6",158,7194.583,+26.00
99,0,51894,Vince Whaley,45' 6",124,5641.917,+6.00
102,0,33399,Adam Hadwin,45' 7",121,5514.083,+25.00
103,0,59442,Parker Coody,45' 8",101,4611.583,+9.00
103,0,47993,Denny McCarthy,45' 8",101,4615.417,+12.00
105,0,29478,Kevin Kisner,45' 9",76,3479.750,+19.00
106,0,30927,Brendon Todd,45' 11",140,6428.833,+7.00
107,0,27936,Martin Laird,46' 0",102,4692.417,+18.00
107,0,46442,Maverick McNealy,46' 0",130,5984.500,E
107,0,47995,Davis Riley,46' 0",160,7359.250,+12.00
107,0,58168,Davis Thompson,46' 0",135,6208.583,-4.00
111,0,50497,Adrien Dumont de Chassart,46' 3",117,5410.167,+21.00
111,0,51349,Nico Echavarria,46' 3",103,4766.083,+29.00
111,0,48119,Ben Taylor,46' 3",99,4582.500,+15.00
114,0,55708,Hayden Buckley,46' 4",86,3986.667,+14.00
114,0,48887,Matt Wallace,46' 4",129,5973.833,+2.00
116,0,48699,Callum Tarren,46' 5",118,5473.000,+25.00
117,0,32839,Hideki Matsuyama,46' 6",103,4787.167,+8.00
118,0,33408,Tyson Alexander,46' 7",120,5585.917,+10.00
118,0,51287,Ryo Hisatsune,46' 7",97,4521.750,+4.00
120,0,52372,Cameron Champ,46' 8",98,4569.917,+1.00
120,0,45157,Cam Davis,46' 8",119,5548.750,+10.00
120,0,54576,Patrick Fishburn,46' 8",92,4293.750,+9.00
123,0,55182,Tom Kim,46' 9",92,4299.167,+5.00
123,0,40006,Erik van Rooyen,46' 9",113,5284.500,+10.00
125,0,47591,Eric Cole,46' 11",191,8956.417,+29.00
125,0,46113,Ryan McCormick,46' 11",103,4831.083,+23.00
125,0,49947,Taylor Moore,46' 11",143,6706.833,-1.00
128,0,27770,Camilo Villegas,47' 1",85,4000.750,+13.00
129,0,52215,Robert MacIntyre,47' 3",114,5382.583,-4.00
129,0,59143,Mac Meissner,47' 3",120,5674.083,+24.00
131,0,36801,Mark Hubbard,47' 4",101,4782.167,+20.00
131,0,47420,Jake Knapp,47' 4",138,6528.333,+13.00
133,0,32333,Kevin Tway,47' 5",84,3984.333,+9.00
134,0,32070,Rafael Campos,47' 6",91,4324.083,+14.00
134,0,47663,Kevin Dougherty,47' 6",91,4320.917,+15.00
136,0,50188,S.H. Kim,47' 7",188,8945.417,+20.00
136,0,32791,K.H. Lee,47' 7",106,5046.083,+8.00
138,0,35532,Tom Hoge,47' 8",127,6053.250,+11.00
138,0,49771,J.T. Poston,47' 8",91,4334.583,+12.00
138,0,29221,Webb Simpson,47' 8",96,4573.500,+13.00
141,0,50525,Collin Morikawa,47' 9",72,3438.250,+15.00
142,0,29908,C.T. Pan,47' 10",74,3537.167,+4.00
143,0,24502,Adam Scott,47' 11",95,4554.000,+9.00
144,0,27129,Luke List,48' 0",128,6146.667,+28.00
145,0,46414,Aaron Rai,48' 1",67,3218.833,-1.00
145,0,25493,Nick Taylor,48' 1",116,5581.083,+8.00
147,0,33141,Keegan Bradley,48' 2",122,5877.917,+18.00
147,0,32102,Rickie Fowler,48' 2",88,4237.750,+1.00
149,0,59836,Pierceson Coody,48' 5",121,5855.917,+9.00
150,0,33948,Byeong Hun An,48' 6",136,6600.083,+3.00
151,0,28089,Jason Day,48' 8",87,4233.083,+3.00
152,0,54628,Lee Hodges,48' 9",112,5460.250,+15.00
152,0,39977,Max Homa,48' 9",122,5950.833,+8.00
152,0,22405,Justin Rose,48' 9",75,3655.000,+9.00
155,0,34098,Russell Henley,48' 10",102,4978.583,+7.00
155,0,54783,Dylan Wu,48' 10",138,6736.667,+11.00
157,0,37378,Min Woo Lee,48' 11",97,4746.917,+9.00
157,0,27349,Alex Noren,48' 11",109,5333.667,-5.00
157,0,34256,Andrew Putnam,48' 11",101,4944.083,+8.00
160,0,28252,Seamus Power,49' 1",125,6134.667,+8.00
161,0,60067,Joe Highsmith,49' 2",122,5995.000,+27.00
161,0,27649,Brandt Snedeker,49' 2",101,4968.000,+26.00
163,0,26596,Ryan Moore,49' 3",94,4629.000,+8.00
164,0,49960,Sepp Straka,49' 4",81,3996.000,+7.00
165,0,40115,Adam Svensson,49' 7",146,7237.333,+14.00
166,0,36884,Ben Kohles,49' 8",94,4671.333,+28.00
167,0,52453,Nicolai HÃ¸jgaard,49' 9",71,3530.750,+4.00
168,0,12716,Charley Hoffman,49' 10",105,5228.167,+26.00
168,0,46441,Robby Shelton,49' 10",103,5134.417,+10.00
168,0,57366,Cameron Young,49' 10",117,5834.750,+7.00
171,0,40098,Matt Fitzpatrick,50' 2",105,5267.167,+15.00
171,0,30911,Tommy Fleetwood,50' 2",72,3612.917,+8.00
171,0,51634,Sahith Theegala,50' 2",134,6720.167,+3.00
174,0,29420,Billy Horschel,50' 3",134,6734.833,+10.00
175,0,23320,Ryan Palmer,50' 7",81,4095.667,+18.00
175,0,47347,Adam Schenk,50' 7",122,6175.500,+6.00
177,0,34099,Harris English,50' 10",98,4982.167,+3.00
178,0,55789,Taylor Montgomery,51' 2",119,6088.750,+5.00
179,0,45522,Christiaan Bezuidenhout,51' 3",113,5789.333,+24.00
180,0,51070,Vincent Norrman,51' 7",61,3147.417,+8.00
181,0,59866,Nick Dunlap,51' 8",104,5374.917,+12.00
182,0,34466,Peter Malnati,52' 1",132,6878.750,+24.00
183,0,56630,Akshay Bhatia,53' 6",123,6578.083,+9.00
184,0,48081,Xander Schauffele,55' 3",105,5798.333,+4.00
