RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
132,0,24024,Zach Johnson,48' 1",73,3507.667,+8.00
132,0,29478,Kevin Kisner,48' 1",96,4617.750,+14.00
132,0,38991,Alejandro Tosti,48' 1",153,7356.500,+20.00
136,0,36326,David Lipsky,48' 2",101,4861.750,+2.00
136,0,47983,Chad Ramey,48' 2",122,5873.750,+11.00
138,0,52215,Robert MacIntyre,48' 3",130,6272.417,-1.00
138,0,46442,Maverick McNealy,48' 3",161,7772.000,+12.00
140,0,60004,Jacob Bridgeman,48' 4",126,6091.583,-1.00
140,0,49947,Taylor Moore,48' 4",181,8745.083,-1.00
140,0,47347,Adam Schenk,48' 4",168,8126.583,+21.00
143,0,32070,Rafael Campos,48' 7",78,3791.083,+4.00
144,0,40098,Matt Fitzpatrick,48' 8",101,4915.667,+6.00
144,0,48119,Ben Taylor,48' 8",129,6278.583,+2.00
146,0,35617,Martin Trainer,48' 9",97,4728.333,+3.00
147,0,27644,Brian Harman,48' 10",98,4787.833,+17.00
147,0,51287,Ryo Hisatsune,48' 10",116,5669.083,+18.00
147,0,36871,Matt NeSmith,48' 10",116,5663.667,+15.00
147,0,40006,Erik van Rooyen,48' 10",141,6886.917,+4.00
147,0,31323,Gary Woodland,48' 10",167,8151.750,+26.00
152,0,59442,Parker Coody,48' 11",96,4694.750,+14.00
152,0,29936,Ryan Fox,48' 11",149,7288.333,+11.00
152,0,27330,Josh Teater,48' 11",94,4599.833,+6.00
155,0,39977,Max Homa,49' 0",138,6762.083,+24.00
156,0,45609,Tyler Duncan,49' 2",116,5700.833,+9.00
157,0,45157,Cam Davis,49' 4",132,6508.167,+25.00
158,0,51766,Wyndham Clark,49' 5",140,6923.917,+1.00
159,0,56630,Akshay Bhatia,49' 7",122,6053.250,+6.00
159,0,30911,Tommy Fleetwood,49' 7",90,4459.917,+10.00
161,0,55789,Taylor Montgomery,49' 8",106,5260.833,+7.00
161,0,25493,Nick Taylor,49' 8",130,6454.750,+4.00
163,0,36884,Ben Kohles,49' 9",96,4774.083,+20.00
164,0,54628,Lee Hodges,50' 2",146,7321.333,+32.00
165,0,29535,Brice Garnett,50' 3",62,3113.500,+8.00
165,0,47993,Denny McCarthy,50' 3",154,7738.833,+8.00
167,0,28252,Seamus Power,50' 7",140,7083.500,+12.00
168,0,29221,Webb Simpson,50' 9",89,4516.833,+14.00
169,0,26596,Ryan Moore,51' 1",88,4494.750,+8.00
169,0,46414,Aaron Rai,51' 1",105,5362.000,+7.00
171,0,30927,Brendon Todd,51' 2",115,5888.500,+7.00
172,0,48887,Matt Wallace,51' 3",95,4866.083,+6.00
173,0,50525,Collin Morikawa,51' 7",99,5109.167,+8.00
174,0,32333,Kevin Tway,51' 8",90,4647.000,+10.00
175,0,35506,Mackenzie Hughes,51' 11",181,9397.083,+3.00
176,0,28420,Ryan Brehm,52' 5",89,4663.000,+22.00
177,0,47420,Jake Knapp,52' 10",120,6341.250,+11.00
178,0,22405,Justin Rose,53' 1",97,5146.250,+13.00
179,0,33486,Roger Sloan,53' 6",128,6846.083,+15.00
180,0,34099,Harris English,53' 7",133,7122.583,+21.00
181,0,51977,Max Greyserman,54' 3",122,6616.500,-10.00
182,0,30163,Henrik Norlander,55' 7",84,4666.917,+4.00
183,0,34021,Bud Cauley,56' 2",104,5842.417,+11.00
184,0,49960,Sepp Straka,56' 10",92,5226.167,+11.00
