RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
1,0,08793,Tiger Woods,11365.627
2,0,01810,Phil Mickelson,5342.500
3,0,20229,Stewart Cink,4952.665
4,0,01945,Kenny Perry,4480.700
5,0,10809,Jim Furyk,4423.892
6,0,29718,Anthony Kim,4035.297
7,0,10860,Justin Leonard,3379.273
8,0,22621,Ben Curtis,3120.062
9,0,26289,Boo Weekley,2785.096
10,0,06527,Steve Stricker,2663.571
11,0,07867,Woody Austin,2422.983
12,0,23788,D.J. Trahan,2372.566
13,0,24781,Hunter Mahan,2304.517
14,0,24140,Sean O'Hair,2282.822
15,0,01797,Rocco Mediate,2273.660
16,0,27649,Brandt Snedeker,2248.887
17,0,24024,Zach Johnson,2184.508
18,0,27141,J.B. Holmes,2126.047
19,0,25190,Jeff Quinney,2024.187
20,0,01142,Bart Bryant,1900.256
21,0,12510,Chad Campbell,1827.430
22,0,08075,Jerry Kelly,1774.992
23,0,07457,Steve Flesch,1720.528
24,0,22293,Heath Slocum,1665.654
25,0,06643,Paul Goydos,1614.467
26,0,20498,Briny Baird,1586.664
27,0,25804,Bubba Watson,1547.341
28,0,01707,Steve Lowery,1517.986
29,0,24361,Pat Perez,1456.916
30,0,20104,Ken Duke,1427.965
31,0,01766,Billy Mayfair,1416.853
32,0,06595,Kevin Sutherland,1412.536
33,0,28780,Nicholas Thompson,1391.738
34,0,02239,Scott Verplank,1369.377
35,0,26476,Chez Reavie,1366.169
36,0,19846,Brian Gay,1362.828
37,0,23541,Ben Crane,1345.619
38,0,01941,Tom Pernice Jr.,1337.303
39,0,02206,David Toms,1334.639
40,0,01035,Tommy Armour III,1329.821
41,0,26951,Johnson Wagner,1326.796
42,0,28158,Steve Marino,1296.910
43,0,21961,Charles Howell III,1290.458
44,0,12602,Dean Wilson,1264.775
45,0,27933,John Merrick,1244.653
46,0,26596,Ryan Moore,1229.330
47,0,06575,Dudley Hart,1140.803
48,0,27120,Troy Matteson,1118.443
49,0,24925,Jonathan Byrd,1109.085
50,0,25900,Lucas Glover,1106.598
51,0,27095,Nick Watney,1101.283
52,0,23048,Eric Axley,1073.997
53,0,06621,Joe Durant,1051.325
54,0,24449,Parker McLachlin,1004.990
55,0,24507,Jason Bohn,1001.786
56,0,12705,Cliff Kresge,985.740
57,0,22913,John Rollins,981.589
58,0,01161,Mark Calcavecchia,971.252
59,0,01226,Fred Couples,963.308
60,0,07749,Brett Quigley,947.237
61,0,23108,Matt Kuchar,916.973
62,0,27060,John Mallinger,914.212
63,0,01928,Corey Pavin,903.962
64,0,25396,Kevin Na,872.756
65,0,01706,Davis Love III,842.823
66,0,12716,Charley Hoffman,832.646
67,0,21878,Mark Wilson,831.184
68,0,01677,Tom Lehman,789.172
69,0,21949,Joe Ogilvie,765.770
70,0,24490,George McNeill,751.878
71,0,23325,Vaughn Taylor,735.625
72,0,26695,Michael Letzig,723.035
73,0,23778,Brad Adamonis,717.031
74,0,24924,Bill Haas,696.287
75,0,20628,Arron Oberholser,687.119
76,0,11032,Frank Lickliter II,683.599
77,0,23349,Charles Warren,654.132
78,0,10425,Jay Williamson,638.315
79,0,30925,Dustin Johnson,624.545
80,0,06012,Greg Kraft,614.529
81,0,01320,Bob Estes,604.946
82,0,27214,Kevin Streelman,579.670
83,0,06251,Chris DiMarco,563.917
84,0,23409,James Driscoll,560.003
85,0,10505,Shane Bertsch,559.796
86,0,01948,Tim Petrovic,553.045
87,0,23623,Bo Van Pelt,547.456
88,0,01473,Todd Hamilton,545.901
89,0,12782,Tim Herron,540.268
90,0,06197,Michael Allen,518.396
91,0,02223,Bob Tway,513.556
92,0,22548,Patrick Sheehan,507.647
93,0,01577,Lee Janzen,481.379
94,0,22892,Jason Gore,474.586
95,0,23353,J.J. Henry,471.248
96,0,23320,Ryan Palmer,457.973
97,0,28475,Jeff Overton,448.841
98,0,26679,Kevin Stadler,420.667
99,0,07223,Brian Bateman,420.506
100,0,26287,Roland Thatcher,396.212
101,0,23497,Tag Ridings,383.999
102,0,24912,Will MacKenzie,381.217
103,0,23614,Rich Beem,371.565
104,0,10585,Scott McCarron,370.757
105,0,06034,Marco Dawson,367.437
106,0,23322,Brett Wetterich,359.092
107,0,08931,Glen Day,356.551
108,0,07547,Craig Kanada,332.203
109,0,24358,Robert Garrigus,325.032
110,0,01381,Fred Funk,318.386
111,0,01553,John Huston,316.904
112,0,06573,Brandt Jobe,302.844
113,0,24227,Justin Bolli,300.319
114,0,19803,Ryan Armour,290.546
115,0,08537,J.P. Hayes,283.198
116,0,01724,Jeff Maggert,278.648
117,0,20127,Chris Riley,260.150
118,0,20105,Jeff Gove,258.291
119,0,21959,Ted Purdy,257.102
120,0,06515,Shaun Micheel,257.018
121,0,22806,Doug LaBelle II,250.310
122,0,12652,Cameron Beckman,245.978
123,0,08385,Omar Uresti,237.120
124,0,26668,Marc Turnesa,234.662
