RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
1,0,06567,Vijay Singh,4018563
2,0,27770,Camilo Villegas,3256000
3,0,21209,Sergio Garcia,2437500
4,0,10423,Mike Weir,1537517
5,0,20766,Padraig Harrington,1436820
6,0,22621,Ben Curtis,1409233
7,0,06595,Kevin Sutherland,1385479
8,0,01706,Davis Love III,1328756
9,0,25345,Carl Pettersson,1280813
10,0,30925,Dustin Johnson,1168290
11,0,01810,Phil Mickelson,1153890
12,0,10885,Robert Allenby,1139558
13,0,10809,Jim Furyk,1098717
14,0,26668,Marc Turnesa,1091811
15,0,06575,Dudley Hart,1074654
16,0,20098,Stuart Appleby,1072540
17,0,12652,Cameron Beckman,1065242
18,0,29718,Anthony Kim,1060900
19,0,23320,Ryan Palmer,1059625
20,0,24024,Zach Johnson,1037488
21,0,20104,Ken Duke,1022925
22,0,20574,Mathew Goggin,932506
23,0,10860,Justin Leonard,892282
24,0,06522,Ernie Els,847825
25,0,27214,Kevin Streelman,784382
26,0,23135,Tim Clark,782238
27,0,21878,Mark Wilson,769609
28,0,24357,K.J. Choi,747125
29,0,23353,J.J. Henry,718792
30,0,19846,Brian Gay,718630
31,0,27936,Martin Laird,705177
32,0,12510,Chad Campbell,688655
33,0,24912,Will MacKenzie,675197
34,0,24781,Hunter Mahan,658859
35,0,12782,Tim Herron,649895
36,0,20396,Lee Westwood,635000
37,0,28158,Steve Marino,633877
38,0,23788,D.J. Trahan,609775
39,0,21350,Ryuji Imada,605487
40,0,06527,Steve Stricker,597040
41,0,21633,Steve Allan,591489
42,0,20160,Charlie Wi,584526
43,0,10585,Scott McCarron,581313
44,0,28780,Nicholas Thompson,574666
45,0,24449,Parker McLachlin,570899
46,0,07867,Woody Austin,570154
47,0,24490,George McNeill,563416
48,0,02239,Scott Verplank,560884
49,0,23325,Vaughn Taylor,559048
50,0,24361,Pat Perez,533559
51,0,30750,Tommy Gainey,532020
52,0,25364,Paul Casey,513933
53,0,21753,Brian Davis,513423
54,0,07457,Steve Flesch,504987
55,0,06197,Michael Allen,503817
56,0,06004,Stephen Ames,494535
57,0,21961,Charles Howell III,492081
58,0,24358,Robert Garrigus,490335
59,0,28475,Jeff Overton,489536
60,0,23614,Rich Beem,474909
61,0,22371,Aaron Baddeley,474650
62,0,23108,Matt Kuchar,453150
63,0,25349,Tim Wilkinson,447954
64,0,26695,Michael Letzig,437992
65,0,25562,Andres Romero,436693
66,0,27120,Troy Matteson,419888
67,0,20498,Briny Baird,417804
68,0,20634,Peter Lonard,416127
69,0,21528,Henrik Stenson,412625
70,0,08845,Scott Sterling,412400
71,0,01766,Billy Mayfair,400089
72,0,22378,Trevor Immelman,393390
73,0,20848,Ángel Cabrera,389223
74,0,23621,Rory Sabbatini,369563
75,0,20157,Retief Goosen,367000
76,0,27963,Chris Stroud,360552
77,0,25804,Bubba Watson,347430
78,0,01948,Tim Petrovic,345140
79,0,22892,Jason Gore,329578
80,0,20645,John Senden,327780
81,0,01320,Bob Estes,326563
82,0,21805,Harrison Frazar,325225
83,0,27060,John Mallinger,325134
84,0,22913,John Rollins,324660
85,0,06251,Chris DiMarco,313605
86,0,01313,Steve Elkington,300505
87,0,06621,Joe Durant,294397
88,0,22348,Nick O'Hern,291125
89,0,02206,David Toms,287208
90,0,23048,Eric Axley,286616
91,0,21731,Freddie Jacobson,286350
92,0,10505,Shane Bertsch,276972
93,0,21949,Joe Ogilvie,276001
94,0,24140,Sean O'Hair,273780
95,0,23541,Ben Crane,261112
96,0,20229,Stewart Cink,260630
97,0,06012,Greg Kraft,258880
98,0,02223,Bob Tway,257929
99,0,25900,Lucas Glover,257354
100,0,24924,Bill Haas,256483
101,0,06643,Paul Goydos,250520
102,0,08075,Jerry Kelly,248639
103,0,27141,J.B. Holmes,242028
104,0,10649,Tom Scherrer,241060
105,0,22405,Justin Rose,236725
106,0,01577,Lee Janzen,235177
107,0,01941,Tom Pernice Jr.,235033
108,0,12716,Charley Hoffman,232383
109,0,28089,Jason Day,231859
110,0,27933,John Merrick,223658
111,0,26289,Boo Weekley,221469
112,0,22548,Patrick Sheehan,221227
113,0,19825,Darren Clarke,220000
114,0,23125,Brad Elder,217904
115,0,23623,Bo Van Pelt,217419
116,0,20663,Brenden Pappas,216911
117,0,01945,Kenny Perry,207243
118,0,20628,Arron Oberholser,206667
119,0,26882,Michael Sim,202758
120,0,12660,Jesper Parnevik,197479
