RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS,# OF WINS,# OF TOP 10'S,POINTS BEHIND LEAD
1,0,06567,Vijay Singh,125101,2,2,0
2,0,27770,Camilo Villegas,124550,2,3,551
3,0,21209,Sergio Garcia,119400,0,3,5701
4,0,29718,Anthony Kim,114419,0,2,10682
5,0,10809,Jim Furyk,113180,0,3,11921
6,0,10423,Mike Weir,113118,0,3,11983
7,0,01810,Phil Mickelson,112201,0,1,12900
8,0,10860,Justin Leonard,111638,0,3,13463
9,0,22621,Ben Curtis,110702,0,2,14399
10,0,24357,K.J. Choi,110646,0,2,14455
11,0,06595,Kevin Sutherland,109378,0,1,15723
12,0,06575,Dudley Hart,108931,0,2,16170
13,0,06522,Ernie Els,108475,0,2,16626
14,0,06527,Steve Stricker,108381,0,1,16720
15,0,01945,Kenny Perry,108090,0,17011
16,0,22378,Trevor Immelman,108028,0,1,17073
17,0,20098,Stuart Appleby,108025,0,1,17076
18,0,24781,Hunter Mahan,107999,0,1,17102
19,0,10885,Robert Allenby,107701,0,17400
20,0,20229,Stewart Cink,107407,0,17694
21,0,25345,Carl Pettersson,107394,0,17707
22,0,20104,Ken Duke,107082,0,1,18019
23,0,01766,Billy Mayfair,106689,0,1,18412
24,0,23788,D.J. Trahan,106303,0,1,18798
25,0,21350,Ryuji Imada,106203,0,18898
26,0,23135,Tim Clark,105920,0,1,19181
27,0,20498,Briny Baird,105609,0,19492
28,0,25562,Andres Romero,105378,0,19723
29,0,12510,Chad Campbell,105262,0,1,19839
30,0,25804,Bubba Watson,105003,0,20098
31,0,06004,Stephen Ames,102570,0,1,22531
32,0,22046,Geoff Ogilvy,102563,0,22538
33,0,26289,Boo Weekley,102513,0,22588
34,0,27649,Brandt Snedeker,102432,0,22669
35,0,27214,Kevin Streelman,102396,0,1,22705
36,0,28158,Steve Marino,102024,0,1,23077
37,0,20645,John Senden,101937,0,23164
38,0,27141,J.B. Holmes,101891,0,23210
39,0,12602,Dean Wilson,101713,0,23388
40,0,27933,John Merrick,101627,0,23474
41,0,28780,Nicholas Thompson,101556,0,1,23545
42,0,20160,Charlie Wi,101550,0,23551
43,0,22371,Aaron Baddeley,101375,0,1,23726
44,0,21731,Freddie Jacobson,101343,0,1,23758
45,0,21878,Mark Wilson,101331,0,23770
46,0,19846,Brian Gay,101323,0,23778
47,0,24502,Adam Scott,101295,0,23806
48,0,02239,Scott Verplank,101197,0,23904
49,0,25900,Lucas Glover,101195,0,23906
50,0,20766,Padraig Harrington,101113,0,23988
51,0,08075,Jerry Kelly,101105,0,23996
52,0,20574,Mathew Goggin,101067,0,1,24034
53,0,12782,Tim Herron,101016,0,1,24085
54,0,01142,Bart Bryant,101005,0,24096
55,0,24925,Jonathan Byrd,100919,0,24182
56,0,21753,Brian Davis,100905,0,24196
57,0,26476,Chez Reavie,100806,0,24295
58,0,07867,Woody Austin,100775,0,24326
59,0,23541,Ben Crane,100750,0,1,24351
60,0,26951,Johnson Wagner,100643,0,24458
61,0,22293,Heath Slocum,100636,0,24465
62,0,01035,Tommy Armour III,100621,0,24480
63,0,23048,Eric Axley,100610,0,24491
64,0,27060,John Mallinger,100493,0,24608
65,0,20848,Ángel Cabrera,100435,0,24666
66,0,10425,Jay Williamson,100401,0,24700
67,0,27936,Martin Laird,100393,0,1,24708
68,0,12716,Charley Hoffman,100187,0,24914
69,0,23621,Rory Sabbatini,100177,0,24924
70,0,08793,Tiger Woods,100000,0,25101
71,0,24361,Pat Perez,97850,0,27251
72,0,07749,Brett Quigley,97800,0,27301
73,0,24924,Bill Haas,97762,0,27339
74,0,25364,Paul Casey,97685,0,1,27416
75,0,24140,Sean O'Hair,97675,0,27426
76,0,20634,Peter Lonard,97565,0,27536
77,0,26420,Richard Johnson,97552,0,27549
78,0,01797,Rocco Mediate,97490,0,27611
79,0,23623,Bo Van Pelt,97440,0,27661
80,0,01941,Tom Pernice Jr.,97265,0,27836
81,0,07457,Steve Flesch,97245,0,27856
82,0,01948,Tim Petrovic,97180,0,27921
83,0,28089,Jason Day,97149,0,27952
84,0,01313,Steve Elkington,97102,0,27999
85,0,06643,Paul Goydos,97048,0,28053
86,0,22348,Nick O'Hern,97021,0,28080
87,0,26596,Ryan Moore,97002,0,28099
88,0,25190,Jeff Quinney,97000,0,28101
89,0,12660,Jesper Parnevik,96924,0,28177
90,0,06197,Michael Allen,96922,0,28179
91,0,10585,Scott McCarron,96901,0,28200
92,0,23353,J.J. Henry,96890,0,28211
93,0,25396,Kevin Na,96794,0,28307
94,0,23320,Ryan Palmer,96773,0,28328
95,0,21961,Charles Howell III,96756,0,28345
96,0,22913,John Rollins,96750,0,28351
97,0,11032,Frank Lickliter II,96596,0,28505
98,0,20572,Rod Pampling,96510,0,28591
99,0,28475,Jeff Overton,96446,0,28655
100,0,01928,Corey Pavin,96436,0,28665
101,0,24227,Justin Bolli,96400,0,28701
102,0,20850,Daniel Chopra,96230,0,28871
103,0,01707,Steve Lowery,96190,0,28911
104,0,24490,George McNeill,96074,0,29027
105,0,23983,Luke Donald,96070,0,29031
106,0,20396,Lee Westwood,95830,0,29271
107,0,24449,Parker McLachlin,95670,0,29431
108,0,20157,Retief Goosen,95510,0,29591
109,0,27095,Nick Watney,95498,0,29603
110,0,22548,Patrick Sheehan,95426,0,29675
111,0,23614,Rich Beem,95382,0,29719
112,0,24138,Ian Poulter,95310,0,29791
113,0,12705,Cliff Kresge,94830,0,30271
114,0,22405,Justin Rose,94710,0,30391
115,0,23108,Matt Kuchar,94590,0,30511
116,0,08931,Glen Day,94506,0,30595
117,0,26695,Michael Letzig,94310,0,30791
118,0,01226,Fred Couples,94270,0,30831
119,0,01577,Lee Janzen,94194,0,30907
120,0,20472,Alex Cejka,94190,0,30911
121,0,23778,Brad Adamonis,94110,0,30991
122,0,23718,Nathan Green,94070,0,31031
123,0,24507,Jason Bohn,93990,0,31111
124,0,27120,Troy Matteson,93950,0,31151
125,0,06012,Greg Kraft,93710,0,31391
126,0,01161,Mark Calcavecchia,93670,0,31431
127,0,26300,Matt Jones,93590,0,31511
128,0,10505,Shane Bertsch,93510,0,31591
129,0,21949,Joe Ogilvie,93470,0,31631
130,0,25349,Tim Wilkinson,93430,0,31671
131,0,24024,Zach Johnson,93350,0,31751
132,0,23325,Vaughn Taylor,93310,0,31791
133,0,23349,Charles Warren,93230,0,31871
134,0,30925,Dustin Johnson,93150,0,31951
135,0,02223,Bob Tway,93070,0,32031
136,0,02206,David Toms,92990,0,32111
137,0,23409,James Driscoll,92910,0,32191
138,0,01320,Bob Estes,92870,0,32231
139,0,01677,Tom Lehman,92830,0,32271
140,0,06621,Joe Durant,92670,0,32431
141,0,22892,Jason Gore,92630,0,32471
142,0,25842,Jon Mills,92350,0,32751
143,0,06251,Chris DiMarco,92310,0,32791
144,0,26287,Roland Thatcher,92230,0,32871
