RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG POINTS,TOTAL POINTS,POINTS LOST,POINTS GAINED
120,0,26965,Rick Kulacz,.51,20.21,-.20,.00
121,0,25586,Takuya Taniguchi,.50,24.86,-.41,.00
122,0,27687,Masaya Tomida,.49,23.03,-.28,.00
123,1,25457,Alexandre Rocha,.49,24.77,-.38,.00
124,-1,23580,Tetsuji Hiratsuka,.48,24.19,-.55,.00
125,1,20772,Toru Suzuki,.47,21.16,-.21,.00
126,-1,22253,Taichiro Kiyota,.47,22.48,-.44,.00
127,2,24527,Mo Joong-kyung,.47,18.64,-.25,.00
128,0,25539,Rafael Echenique,.47,26.06,-.49,.00
129,-2,27518,James Kamte,.46,23.21,-.50,.00
130,0,22275,Terry Pilkadaris,.46,26.91,-.27,.00
131,0,25486,Sushi Ishigaki,.45,20.47,-.20,.00
132,0,23828,Satoru Hirota,.45,20.59,-.32,.00
133,0,29974,Branden Grace,.45,17.81,-.18,.00
134,0,24461,Thomas Aiken,.44,19.48,-.18,.00
135,0,26908,Yuta Ikeda,.44,17.71,-.15,.00
136,0,22328,Marc Cayeux,.44,17.47,-.33,.00
137,0,22907,Marc Pucay,.44,17.40,-.18,.00
138,0,26345,Ewan Porter,.43,17.29,-.25,.00
139,2,22036,Mamo Osanai,.43,20.23,-.21,.00
140,0,20480,Marco Ruiz,.43,17.19,-.25,.00
141,-2,26877,Andrew Tampion,.43,22.30,-.38,.00
142,1,25692,Akio Sadakata,.42,16.66,-.12,.00
143,-1,24219,Wes Heffernan,.41,16.57,-.32,.00
144,0,23167,Dinesh Chand,.41,16.57,-.18,.00
145,0,28620,Aron Price,.41,24.58,-.41,.00
146,0,23043,Paul Sheehan,.41,22.82,-.36,.00
147,1,27929,Shiv Kapur,.40,24.37,-.52,.00
148,1,21058,Norio Shinozaki,.40,18.30,-.29,.00
149,-2,19972,José Coceres,.39,15.73,-.78,.00
150,0,21489,Nobuhito Sato,.39,17.34,-.28,.00
151,1,27091,Kunihiro Kamii,.38,15.09,-.09,.00
152,-1,26435,Angelo Que,.38,15.82,-.26,.00
153,0,24039,Prom Meesawat,.37,23.39,-.69,.00
154,0,12682,Hirofumi Miyase,.37,16.81,-.33,.00
155,1,26434,Antonio Lascuna,.36,15.46,-.26,.00
156,-1,11106,Frankie Minoza,.36,20.76,-.64,.00
157,0,20663,Brenden Pappas,.35,18.57,-.35,.00
158,1,02076,Peter Senior,.35,13.92,-.14,.00
159,1,20038,Bryan DeCorso,.35,13.85,-.20,.00
160,-2,23364,Yui Ueda,.34,15.85,-.35,.00
161,2,22038,Wayne Perske,.34,16.78,-.19,.00
162,2,22974,Tetsuya Haraguchi,.34,15.37,-.21,.00
163,-2,27561,Nick Flanagan,.34,18.90,-.66,.00
164,1,24399,Scott Gardiner,.33,18.67,-.37,.00
165,-3,20382,Stephen Leaney,.33,15.99,-.66,.00
166,0,24466,Gareth Paddison,.33,17.37,-.39,.00
167,0,23699,Danny Chia,.32,15.85,-.21,.00
168,0,22056,Cameron Percy,.32,12.66,-.15,.00
169,0,24663,Y.E. Yang,.31,18.15,-.39,.00
170,0,22115,Mardan Mamat,.31,21.99,-.34,.00
171,3,27436,Graham DeLaet,.31,12.29,-.16,.00
172,1,20631,David McKenzie,.31,19.03,-.36,.00
173,-1,20443,Jin Park,.31,12.56,-.27,.00
174,2,28123,Darren Beck,.31,12.23,-.01,.00
175,-4,01364,Peter Fowler,.31,18.03,-.49,.00
176,2,25389,Somkiat Srisanga,.30,11.99,-.05,.00
177,-2,22760,Gaurav Ghei,.30,13.14,-.41,.00
178,-1,26808,Tadahiro Takayama,.30,14.60,-.27,.00
179,2,29892,Steve Dartnall,.30,11.89,-.02,.00
180,0,25067,Lu Wei-chih,.30,13.96,-.09,.00
181,-2,01858,Tommy Nakajima,.30,11.85,-.17,.00
182,0,22048,Scott Barr,.29,16.74,-.40,.00
183,0,27642,Artemio Murakami,.29,12.67,-.26,.00
184,0,29136,Innchoon Hwang,.28,11.31,-.17,.00
185,0,27573,Gavin Flint,.28,15.35,-.26,.00
186,1,24034,Kazuhiro Yamashita,.28,11.13,-.06,.00
187,-1,20698,Adilson da Silva,.28,11.10,-.22,.00
188,0,27386,Dustin Risdon,.27,10.94,-.20,.00
189,0,21134,Takashi Kanemoto,.27,11.10,-.18,.00
190,0,20573,Scott Laycock,.27,12.36,-.27,.00
191,0,24617,Rafael Gómez,.27,10.75,-.12,.00
192,0,20992,Kazuhiko Hosokawa,.27,11.69,-.19,.00
193,0,37416,T.C. Wang,.27,10.62,-.17,.00
194,1,37452,Ashley Hall,.26,10.40,-.09,.00
195,2,12823,Carlos Franco,.25,12.44,-.22,.00
196,2,21339,Keith Horne,.25,11.88,-.20,.00
197,2,25441,Unho Park,.25,13.88,-.21,.00
198,3,22274,Jason King,.25,10.03,-.11,.00
199,-5,27576,Anton Haig,.25,14.78,-.71,.00
200,-4,20418,Ariel Cañete,.25,15.51,-.54,.00
201,-1,25568,Julio Zapata,.25,12.26,-.29,.00
202,0,24077,Matthew Millar,.25,12.62,-.21,.00
203,0,23716,Chris Gaunt,.25,9.84,.00,.00
204,2,26328,Shaun Norris,.24,9.61,-.17,.00
205,-1,25606,Kim Hyung-Tae,.24,9.57,-.22,.00
206,1,29942,Mark Tullo,.24,9.54,-.16,.00
207,1,20701,Warren Abery,.24,9.49,-.19,.00
208,-3,10821,Toshi Izawa,.24,9.45,-.34,.00
209,0,20929,Katsunori Kuwabara,.23,9.29,-.13,.00
210,0,29939,Fabrizio Zanotti,.23,12.31,-.16,.00
211,0,29192,Chris Campbell,.23,11.97,-.25,.00
212,0,26758,David Hearn,.23,12.65,-.27,.00
213,2,27613,David Lutterus,.23,10.23,-.22,.00
215,1,28705,Naoya Takemoto,.23,10.19,-.26,.00
216,-2,29290,Lee Seong-ho,.23,9.05,-.28,.00
217,0,26341,Wade Ormsby,.23,11.94,-.12,.00
218,1,26364,Eddie Lee,.22,8.77,-.11,.00
219,-1,26507,I J Jang,.22,9.20,-.17,.00
220,1,28697,Gaganjeet Bhullar,.22,8.69,-.13,.00
221,1,02020,Eduardo Romero,.22,8.66,-.11,.00
222,-2,20802,Jean Hugo,.21,8.55,-.27,.00
223,0,20781,Gary Simpson,.21,9.16,-.21,.00
224,0,21977,Jun Kikuchi,.21,10.15,-.23,.00
225,0,06078,Esteban Toledo,.21,11.90,-.26,.00
226,0,25398,Ryuichi Oda,.21,10.00,-.16,.00
227,0,28125,Josh Geary,.21,8.29,-.11,.00
228,0,29926,Danny Lee,.20,8.15,-.08,.00
229,0,24321,Kodai Ichihara,.20,8.13,-.04,.00
230,2,25588,Bo-Song Kao,.20,7.94,-.04,.00
231,-1,19932,Nic Henning,.20,7.89,-.15,.00
232,-1,20565,Shinichi Yokota,.20,7.88,-.11,.00
233,0,26930,Neven Basic,.20,7.84,-.12,.00
234,0,27001,Bradley Iles,.19,7.71,-.13,.00
235,1,24536,Anthony Summers,.19,7.64,-.06,.00
236,-1,25279,Richard Moir,.19,7.59,-.13,.00
237,0,21180,Tony Carolan,.19,8.82,-.20,.00
238,0,27663,Yuudai Maeda,.19,7.48,-.08,.00
239,0,28246,Achi Sato,.19,7.46,-.10,.00
240,0,19808,Sebastián Fernández,.18,8.84,-.16,.00
241,2,28152,Wisut Artjanawat,.18,7.33,-.07,.00
242,0,22212,Craig Lile,.18,7.97,-.21,.00
243,-2,20901,Michiel Bothma,.18,7.22,-.23,.00
244,0,20381,Ryoken Kawagishi,.18,7.76,-.11,.00
245,6,20580,Andre Stolz,.18,7.18,.00,.00
246,2,25335,Marcus Both,.18,9.49,-.10,.00
247,0,29309,Kim Wi-joong,.18,7.16,-.08,.00
248,-2,24532,Chang Tse-peng,.18,7.13,-.14,.00
249,-4,24425,Adam Groom,.18,9.62,-.19,.00
250,-1,23795,Nobuhiro Masuda,.18,8.36,-.15,.00
251,-1,20679,Mark Murless,.17,6.95,-.26,.00
252,0,24528,Hsu Mong-nan,.17,6.91,-.12,.00
253,0,31007,Andrew Parr,.17,6.80,-.09,.00
254,2,20492,Jesús Amaya,.17,6.76,-.02,.00
255,-1,21181,Hidezumi Shirakata,.17,6.72,-.10,.00
256,-1,21736,Lian-Wei Zhang,.17,6.66,-.14,.00
257,0,23802,Brad Kennedy,.17,7.13,-.15,.00
258,0,24752,Digvijay Singh,.16,6.59,-.15,.00
259,0,37092,Hyung-Sung Kim,.16,6.59,-.07,.00
260,0,20749,Bradford Vaughan,.16,6.49,-.16,.00
261,1,29229,Jun-won Park,.16,7.09,-.06,.00
262,-1,20721,Darren Fichardt,.16,6.44,-.09,.00
263,0,28111,Jake Roos,.15,6.17,-.12,.00
264,0,21188,Tatsuhiko Takahashi,.15,7.68,-.16,.00
265,0,24580,Rahil Gangjee,.15,7.48,-.17,.00
266,0,27428,Lin Wen-hong,.15,6.04,-.08,.00
267,0,22081,Mauricio Molina,.15,6.00,.00,.00
268,0,25653,Yoshinobu Tsukada,.15,6.91,-.10,.00
269,0,25400,Jiman Kang,.15,5.85,-.10,.00
270,0,26598,Adam Speirs,.14,5.78,-.11,.00
271,0,20752,Zaw Moe,.14,5.73,-.10,.00
272,1,20110,John Wade,.14,5.71,-.09,.00
273,-1,25274,Steven Bowditch,.14,7.68,-.15,.00
274,0,20737,André Cruse,.14,5.64,-.16,.00
275,1,20636,Andrew Bonhomme,.14,5.52,-.02,.00
276,2,23242,Rodolfo Gonzalez,.13,5.38,-.12,.00
277,3,25202,Atthaphon Prathummanee,.13,5.38,-.07,.00
278,-1,26301,James Nitties,.13,5.36,-.16,.00
279,-4,24674,Sung Lee,.13,5.90,-.25,.00
280,-1,20812,Tjaart van der Walt,.13,5.32,-.16,.00
281,0,28527,Matthew Zions,.13,5.98,-.16,.00
282,0,06377,Jet Ozaki,.13,5.17,-.11,.00
283,4,33870,Ashun Wu,.13,5.12,.00,.00
284,1,31603,Martin Monguzzi,.13,5.09,-.08,.00
285,-1,31683,Tyrone Ferreira,.13,5.08,-.08,.00
286,0,25526,Juan Abbate,.13,5.12,-.15,.00
287,-4,25273,Andrew Buckle,.13,6.50,-.31,.00
288,0,26770,James Lepp,.12,4.97,-.12,.00
289,0,35087,Bio Kim,.12,4.96,-.11,.00
290,1,21302,Chris Williams,.12,4.91,-.09,.00
291,-1,20771,Steven Alker,.12,5.86,-.13,.00
292,0,30040,Sebastián Saavedra,.12,4.88,-.05,.00
293,1,24689,Kim Dae-sub,.12,4.80,-.06,.00
294,1,27391,James Love,.12,4.79,-.06,.00
295,1,28937,George Coetzee,.12,4.76,-.04,.00
296,-3,25052,Derek Gillespie,.12,4.75,-.15,.00
297,1,10565,Ian Leggatt,.12,5.64,-.07,.00
298,-1,22402,Ulrich Van den Berg,.12,4.69,-.11,.00
299,1,24583,Ashok Kumar,.12,4.64,-.06,.00
300,2,27049,Chan Yih-shin,.12,4.64,-.02,.00
301,-2,20747,Grant Muller,.12,4.63,-.10,.00
302,-1,32196,Kris Wasylowich,.12,4.63,-.04,.00
303,0,26772,Mike Mezei,.11,4.55,-.09,.00
304,1,27402,Stuart Anderson,.11,4.53,-.03,.00
305,1,23055,Adam Crawford,.11,4.47,-.08,.00
306,-2,20753,Jong-Duck Kim,.11,4.40,-.18,.00
307,2,20988,Shinichi Akiba,.11,4.39,-.05,.00
308,-1,24238,Mitsuhiro Tateyama,.11,5.16,-.16,.00
309,-1,25289,Steven Jeffress,.11,4.38,-.11,.00
310,0,28646,Panawat Muenlek,.11,4.28,-.12,.00
311,0,20594,David Bransdon,.11,5.64,-.17,.00
312,1,20485,Udorn Duangdecha,.10,4.10,-.05,.00
313,-1,27577,Peter Karmis,.10,4.10,-.09,.00
314,1,27493,Taigen Tsumagari,.10,4.01,-.05,.00
315,-1,20584,Stephen Scahill,.10,4.64,-.14,.00
316,0,20502,Michael Long,.10,3.81,-.09,.00
317,2,29431,Sattaya Supupramai,.09,3.76,-.02,.00
318,0,24529,Lee In-woo,.09,3.73,-.05,.00
319,2,25538,Pablo Del Grosso,.09,3.69,-.08,.00
320,-3,20642,Adam Le Vesconte,.09,3.69,-.11,.00
321,-1,10107,Deane Pappas,.09,3.68,-.10,.00
322,0,28093,Miguel Angel Carballo,.09,5.01,-.26,.00
323,0,22991,Gustavo Rojas,.09,3.67,-.09,.00
324,1,32090,Kim Young-jin,.09,3.58,-.02,.00
325,-1,27013,Maochang Sung,.09,3.57,-.07,.00
326,3,20622,Stuart Bouvier,.09,3.55,.00,.00
327,3,28753,Timothy Wood,.09,3.55,.00,.00
328,-1,22597,Masao Nakajima,.09,3.54,-.05,.00
329,-3,10823,Kiyoshi Murota,.09,3.48,-.12,.00
330,1,25290,Kurt Barnes,.09,3.47,-.04,.00
331,-3,27651,Hernán Rey,.09,3.44,-.12,.00
332,0,25940,Yoshikazu Haku,.09,3.94,-.09,.00
333,0,31996,Louis Moolman,.09,3.41,-.06,.00
334,2,21943,Boonchu Ruangkit,.08,3.32,-.07,.00
335,3,29975,Christiaan Basson,.08,3.30,-.03,.00
336,-1,25883,Kyung-Nam Kang,.08,3.30,-.11,.00
337,-3,24366,Gerald Rosales,.08,3.28,-.19,.00
338,-1,21420,Brandon Pieters,.08,3.25,-.09,.00
339,1,25120,Dohoon Kim,.08,3.24,-.04,.00
340,1,27580,Tyrone Mordt,.08,3.24,.00,.00
341,-2,24457,Jaco Van Zyl,.08,3.24,-.08,.00
342,0,08555,Terry Price,.08,3.08,-.05,.00
343,1,28096,Michael Brennan,.08,3.07,-.02,.00
344,-1,20933,Kohki Idoki,.08,3.05,-.05,.00
345,0,25334,Anthony Brown,.08,3.00,-.05,.00
346,0,22977,Toru Morita,.07,2.98,-.02,.00
347,3,21415,Alan Michell,.07,2.90,-.06,.00
348,0,11758,Richard Lee,.07,3.62,-.11,.00
349,0,27124,Chris Baryla,.07,2.88,-.08,.00
350,1,19975,Hendrick Buhrmann,.07,3.52,-.10,.00
351,-4,26948,Camilo Benedetti,.07,2.84,-.14,.00
352,0,24601,Tatsuya Mitsuhashi,.07,2.83,-.08,.00
353,0,30211,Barrett Jarosch,.07,2.78,-.03,.00
354,0,26373,Michael Curtain,.07,2.74,-.06,.00
355,0,20723,Peter Wilson,.07,2.70,-.03,.00
356,1,29342,Jae-bum Park,.07,2.66,.00,.00
357,1,25199,Mukesh Kumar,.07,2.66,.00,.00
358,-2,20962,Keng-Chi Lin,.06,3.68,-.19,.00
359,0,27997,Chris Swanepoel,.06,2.58,-.07,.00
360,2,32229,Tae-Hoon Song,.06,2.49,-.03,.00
361,0,29214,David Hewan,.06,2.49,-.04,.00
362,-2,24243,Omar Sandys,.06,2.43,-.13,.00
363,2,25534,Clodomiro Carranza,.06,2.40,.00,.00
364,0,25503,Gustavo Acosta,.06,2.66,-.12,.00
365,1,31573,Pablo Acuna,.06,2.35,-.04,.00
366,2,24811,Satoshi Tomiyama,.06,2.34,-.03,.00
367,0,24751,Harmeet Kahlon,.06,2.32,-.05,.00
368,2,21002,Óscar Serna,.06,2.32,-.03,.00
369,-6,22404,Titch Moore,.06,2.31,-.18,.00
370,5,22902,Rafael Ponce,.06,2.29,.00,.00
371,-2,29303,Hur In-hoi,.06,2.28,-.07,.00
372,2,30678,Dale Vallely,.06,2.27,-.03,.00
373,-1,24368,Weitze Yeh,.06,2.72,-.06,.00
374,-3,20484,Thammanoon Sriroj,.06,2.94,-.11,.00
375,-2,22460,Hiroo Kawai,.06,2.25,-.06,.00
376,0,20481,César Monasterio,.05,2.24,-.04,.00
377,3,26375,Muhammad Munir,.05,2.17,.00,.00
378,0,24095,Thabang Simon,.05,2.15,-.04,.00
379,-2,23042,Kim Felton,.05,2.91,-.06,.00
380,2,26474,Masafumi Kawase,.05,2.14,-.01,.00
381,0,24696,Bae Sung-chul,.05,2.14,-.02,.00
382,-3,21806,Paul Gow,.05,2.91,-.10,.00
383,0,24690,Jung Ji-ho,.05,2.10,-.03,.00
384,0,14774,Vicente Fernandez,.05,2.08,-.02,.00
385,0,07465,Hideki Kase,.05,2.24,-.05,.00
386,0,31289,Benjamín Alvarado,.05,1.98,-.03,.00
387,2,25338,Matthew Ballard,.05,1.97,-.02,.00
388,-1,22033,Wook-Soon Kang,.05,1.97,-.05,.00
389,-1,20259,Hisayuki Sasaki,.05,2.13,-.08,.00
390,0,25064,Lien Yung-sheng,.05,1.91,-.03,.00
391,0,23005,Arjun Singh,.05,1.89,-.03,.00
392,0,25904,Chung Jae-hoon,.05,1.87,-.02,.00
393,1,24463,Trevor Fisher Jr,.05,1.83,-.04,.00
394,1,26561,Mahal Pearce,.05,1.87,-.01,.00
395,1,29134,Jin-won Lee,.05,1.81,-.03,.00
