RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
1,0,35891,Cameron Smith,34.31,2127,62
2,0,28237,Rory McIlroy,34.35,2061,60
3,0,33448,Justin Thomas,34.51,2623,76
4,0,39971,Sungjae Im,34.64,3048,88
4,0,46046,Scottie Scheffler,34.64,2910,84
6,0,48081,Xander Schauffele,34.65,2495,72
7,0,29725,Tony Finau,34.71,2985,86
8,0,33204,Shane Lowry,34.72,2014,58
9,0,36801,Mark Hubbard,34.75,2363,68
10,0,35450,Patrick Cantlay,34.78,2365,68
11,0,32839,Hideki Matsuyama,34.79,2505,72
11,0,47483,Will Zalatoris,34.79,2644,76
13,0,40098,Matt Fitzpatrick,34.83,2438,70
14,0,29420,Billy Horschel,34.86,2440,70
14,0,40250,Taylor Pendrith,34.86,2475,71
16,0,46442,Maverick McNealy,34.89,3070,88
17,0,33141,Keegan Bradley,34.91,2793,80
18,0,39997,Corey Conners,34.92,3038,87
19,0,30911,Tommy Fleetwood,34.93,1956,56
19,0,21961,Charles Howell III,34.93,1886,54
21,0,47529,Mito Pereira,34.94,3110,89
21,0,49964,Aaron Wise,34.94,3005,86
23,0,28252,Seamus Power,34.97,2728,78
23,0,46970,Jon Rahm,34.97,2448,70
25,0,34046,Jordan Spieth,34.99,2589,74
26,0,47504,Sam Burns,35.00,2800,80
26,0,39546,Keith Mitchell,35.00,3010,86
26,0,27349,Alex Noren,35.00,2240,64
26,0,57366,Cameron Young,35.00,2870,82
30,0,46402,Talor Gooch,35.01,2486,71
30,0,31323,Gary Woodland,35.01,2416,69
32,0,46601,Trey Mullinax,35.02,2872,82
33,0,45486,Joaquin Niemann,35.03,2802,80
34,0,27644,Brian Harman,35.04,3189,91
34,0,23108,Matt Kuchar,35.04,2488,71
36,0,35532,Tom Hoge,35.05,3365,96
36,0,32150,Michael Thompson,35.05,2944,84
38,0,45609,Tyler Duncan,35.06,2875,82
39,0,50525,Collin Morikawa,35.07,2104,60
40,0,45522,Christiaan Bezuidenhout,35.09,2807,80
41,0,33399,Adam Hadwin,35.10,3159,90
41,0,32816,Satoshi Kodaira,35.10,1790,51
43,0,49771,J.T. Poston,35.11,3090,88
44,0,28089,Jason Day,35.12,2002,57
44,0,37189,Harold Varner III,35.12,2423,69
46,0,34098,Russell Henley,35.13,2740,78
46,0,39977,Max Homa,35.13,2881,82
46,0,47995,Davis Riley,35.13,3302,94
46,0,27214,Kevin Streelman,35.13,3091,88
46,0,51894,Vince Whaley,35.13,2986,85
51,0,45526,Abraham Ancer,35.14,2038,58
51,0,47993,Denny McCarthy,35.14,3514,100
51,0,29221,Webb Simpson,35.14,2073,59
54,0,32640,Troy Merritt,35.15,3199,91
54,0,22405,Justin Rose,35.15,1898,54
54,0,25493,Nick Taylor,35.15,3093,88
57,0,46717,Viktor Hovland,35.16,2461,70
57,0,46414,Aaron Rai,35.16,3129,89
59,0,33122,Russell Knox,35.17,3130,89
59,0,28775,Nate Lashley,35.17,2673,76
61,0,35310,Lanto Griffin,35.18,2744,78
61,0,34174,John Huh,35.18,2603,74
63,0,34076,Joel Dahmen,35.21,2993,85
64,0,30926,Chris Kirk,35.23,2959,84
65,0,45157,Cam Davis,35.24,2890,82
65,0,27936,Martin Laird,35.24,2326,66
65,0,34610,Matthias Schwab,35.24,2467,70
65,0,33419,Cameron Tringale,35.24,3242,92
69,0,36326,David Lipsky,35.25,3102,88
69,0,49947,Taylor Moore,35.25,2961,84
69,0,24138,Ian Poulter,35.25,1551,44
69,0,39324,J.J. Spaun,35.25,3349,95
73,0,32791,K.H. Lee,35.26,3455,98
73,0,27129,Luke List,35.26,2821,80
73,0,50095,Austin Smotherman,35.26,2715,77
73,0,51634,Sahith Theegala,35.26,3984,113
77,0,34255,Joseph Bramlett,35.27,2857,81
77,0,37455,Si Woo Kim,35.27,3456,98
77,0,29478,Kevin Kisner,35.27,2328,66
80,0,25900,Lucas Glover,35.28,3281,93
80,0,30692,Scott Stallings,35.28,3387,96
80,0,52374,Brandon Wu,35.28,2611,74
83,0,34431,Robert Streb,35.29,2929,83
83,0,27064,Jhonattan Vegas,35.29,2717,77
85,0,32757,Patton Kizzire,35.30,3177,90
86,0,52375,Doug Ghim,35.31,2966,84
86,0,30944,Jason Kokrak,35.31,2154,61
86,0,26851,Marc Leishman,35.31,2542,72
86,0,34256,Andrew Putnam,35.31,3319,94
86,0,24502,Adam Scott,35.31,2542,72
91,0,47988,Nick Hardy,35.32,2084,59
91,0,29908,C.T. Pan,35.32,2896,82
91,0,29518,Brendan Steele,35.32,2578,73
94,0,34466,Peter Malnati,35.34,3640,103
94,0,40115,Adam Svensson,35.34,3534,100
96,0,20229,Stewart Cink,35.35,2722,77
96,0,26476,Chez Reavie,35.35,3005,85
96,0,49960,Sepp Straka,35.35,3464,98
99,0,36799,Stephan Jaeger,35.36,3006,85
100,0,32448,James Hahn,35.37,2511,71
100,0,36884,Ben Kohles,35.37,2228,63
102,0,32102,Rickie Fowler,35.38,2512,71
102,0,31420,Anirban Lahiri,35.38,2547,72
102,0,36699,Patrick Rodgers,35.38,3007,85
102,0,51890,Greyson Sigg,35.38,3184,90
106,0,29535,Brice Garnett,35.39,2725,77
106,0,35449,Adam Long,35.39,3114,88
106,0,40162,Justin Lower,35.39,2548,72
106,0,48822,Sebastián Muñoz,35.39,2937,83
106,0,37275,Sam Ryder,35.39,3114,88
111,0,51766,Wyndham Clark,35.40,3434,97
111,0,23983,Luke Donald,35.40,2372,67
111,0,31646,Emiliano Grillo,35.40,2974,84
111,0,32333,Kevin Tway,35.40,2726,77
115,0,34363,Tyrrell Hatton,35.42,2267,64
116,0,36871,Matthew NeSmith,35.45,3261,92
117,0,26300,Matt Jones,35.46,2163,61
118,0,30978,Kiradech Aphibarnrat,35.47,1880,53
118,0,55708,Hayden Buckley,35.47,3228,91
118,0,31557,Jim Herman,35.47,1809,51
118,0,23621,Rory Sabbatini,35.47,1951,55
118,0,34264,Hudson Swafford,35.47,2270,64
118,0,23325,Vaughn Taylor,35.47,1880,53
118,0,45540,Jared Wolfe,35.47,2093,59
125,0,29974,Branden Grace,35.48,1845,52
125,0,23320,Ryan Palmer,35.48,2377,67
125,0,48699,Callum Tarren,35.48,2448,69
125,0,30927,Brendon Todd,35.48,2945,83
129,0,34563,Chesson Hadley,35.49,2839,80
129,0,48117,Kurt Kitayama,35.49,2484,70
131,0,36689,Brooks Koepka,35.50,1633,46
131,0,22056,Cameron Percy,35.50,1562,44
133,0,24924,Bill Haas,35.51,3196,90
133,0,47983,Chad Ramey,35.51,2592,73
133,0,46340,Alex Smalley,35.51,3302,93
136,0,29970,Dylan Frittelli,35.52,3303,93
136,0,53165,Doc Redman,35.52,2806,79
138,0,24024,Zach Johnson,35.53,2274,64
139,0,24925,Jonathan Byrd,35.54,2026,57
139,0,39058,Lucas Herbert,35.54,1919,54
139,0,35879,Kelly Kraft,35.54,2452,69
139,0,29926,Danny Lee,35.54,1848,52
139,0,30163,Henrik Norlander,35.54,2559,72
144,0,24980,Scott Gutschewski,35.55,1991,56
144,0,51997,Andrew Novak,35.55,2702,76
146,0,47347,Adam Schenk,35.56,3200,90
147,0,25198,Francesco Molinari,35.57,1885,53
147,0,48887,Matt Wallace,35.57,1992,56
149,0,49766,Hank Lebioda,35.58,2846,80
149,0,25818,Scott Piercy,35.58,2740,77
149,0,27139,David Skinns,35.58,2348,66
152,0,54628,Lee Hodges,35.60,3311,93
152,0,24361,Pat Perez,35.60,2207,62
154,0,12716,Charley Hoffman,35.61,2457,69
155,0,49298,Kramer Hickok,35.62,3241,91
155,0,29289,S.Y. Noh,35.62,2244,63
157,0,35617,Martin Trainer,35.63,2779,78
158,0,46435,Austin Cook,35.65,2460,69
158,0,39953,Chase Seiffert,35.65,1818,51
160,0,32139,Danny Willett,35.66,2211,62
161,0,33486,Roger Sloan,35.67,2604,73
161,0,54783,Dylan Wu,35.67,2390,67
163,0,32662,Michael Gligic,35.70,2535,71
164,0,27770,Camilo Villegas,35.71,2464,69
165,0,34360,Patrick Reed,35.73,2501,70
165,0,31560,Brian Stuard,35.73,3180,89
167,0,19803,Ryan Armour,35.76,1788,50
167,0,35506,Mackenzie Hughes,35.76,2932,82
169,0,40006,Erik van Rooyen,35.77,1717,48
170,0,35461,Beau Hossler,35.79,2505,70
170,0,28114,Dawie van der Walt,35.79,2219,62
172,0,56278,Matthew Wolff,35.81,1683,47
173,0,27649,Brandt Snedeker,35.83,2114,59
174,0,27974,Sung Kang,35.86,2869,80
174,0,10381,Curtis Thompson,35.86,2295,64
176,0,33667,Carlos Ortiz,35.87,2188,61
177,0,52372,Cameron Champ,35.88,2009,56
177,0,46550,Brandon Hagy,35.88,2799,78
179,0,51950,Max McGreevy,35.93,2587,72
180,0,47856,Seth Reeves,35.94,2408,67
181,0,36852,Jim Knous,35.96,1834,51
182,0,48084,Wesley Bryan,35.98,1763,49
182,0,47128,Richy Werenski,35.98,2267,63
184,0,37212,Paul Barjon,36.03,2558,71
184,0,35110,Brett Drewitt,36.03,2090,58
186,0,32366,Kevin Chappell,36.13,1987,55
186,0,33597,Harry Higgs,36.13,2890,80
188,0,27895,Jonas Blixt,36.14,1807,50
189,0,39436,Joshua Creel,36.21,1702,47
190,0,54421,Garrick Higgo,36.29,2105,58
191,0,27095,Nick Watney,36.41,2767,76
192,0,33490,Bo Hoag,36.51,1789,49
193,0,25686,Jason Dufner,36.56,1828,50
