RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
1,0,32640,Troy Merritt,11.30,416,47
2,0,29221,Webb Simpson,10.71,280,30
2,0,40115,Adam Svensson,10.71,476,51
4,0,46442,Maverick McNealy,10.45,421,44
5,0,27895,Jonas Blixt,10.36,251,26
5,0,27770,Camilo Villegas,10.36,280,29
7,0,35450,Patrick Cantlay,10.23,264,27
8,0,22405,Justin Rose,10.14,217,22
9,0,23325,Vaughn Taylor,9.95,201,20
10,0,48699,Callum Tarren,9.90,313,31
11,0,46046,Scottie Scheffler,9.87,385,38
12,0,47993,Denny McCarthy,9.78,552,54
12,0,22056,Cameron Percy,9.78,184,18
14,0,35617,Martin Trainer,9.76,369,36
15,0,34363,Tyrrell Hatton,9.73,257,25
16,0,29725,Tony Finau,9.68,444,43
17,0,56278,Matthew Wolff,9.52,210,20
18,0,46601,Trey Mullinax,9.19,359,33
19,0,36884,Ben Kohles,9.16,273,25
20,0,19803,Ryan Armour,9.13,208,19
21,0,29478,Kevin Kisner,9.12,329,30
22,0,33204,Shane Lowry,9.09,275,25
23,0,23983,Luke Donald,9.03,299,27
23,0,28237,Rory McIlroy,9.03,299,27
25,0,40162,Justin Lower,8.97,312,28
26,0,35461,Beau Hossler,8.93,392,35
26,0,34466,Peter Malnati,8.93,459,41
28,0,24138,Ian Poulter,8.91,202,18
29,0,37212,Paul Barjon,8.90,382,34
30,0,45486,Joaquin Niemann,8.87,293,26
31,0,47983,Chad Ramey,8.86,316,28
32,0,32150,Michael Thompson,8.84,430,38
33,0,24361,Pat Perez,8.82,306,27
34,0,34264,Hudson Swafford,8.81,295,26
35,0,24502,Adam Scott,8.74,366,32
36,0,39971,Sungjae Im,8.67,473,41
37,0,49947,Taylor Moore,8.65,474,41
37,0,36699,Patrick Rodgers,8.65,451,39
39,0,30692,Scott Stallings,8.60,477,41
40,0,23621,Rory Sabbatini,8.57,280,24
41,0,54783,Dylan Wu,8.54,316,27
42,0,48117,Kurt Kitayama,8.50,247,21
43,0,27129,Luke List,8.47,366,31
43,0,10381,Curtis Thompson,8.47,248,21
45,0,57366,Cameron Young,8.38,358,30
46,0,35310,Lanto Griffin,8.36,383,32
47,0,47483,Will Zalatoris,8.33,312,26
48,0,32139,Danny Willett,8.30,241,20
49,0,36326,David Lipsky,8.24,437,36
50,0,28252,Seamus Power,8.17,355,29
51,0,33448,Justin Thomas,8.12,308,25
52,0,33490,Bo Hoag,8.05,236,19
52,0,35449,Adam Long,8.05,497,40
54,0,30927,Brendon Todd,8.01,437,35
55,0,40250,Taylor Pendrith,7.97,364,29
56,0,33399,Adam Hadwin,7.96,452,36
57,0,31646,Emiliano Grillo,7.95,440,35
58,0,36689,Brooks Koepka,7.93,227,18
59,0,39546,Keith Mitchell,7.89,456,36
60,0,39977,Max Homa,7.88,406,32
61,0,49298,Kramer Hickok,7.84,459,36
62,0,36801,Mark Hubbard,7.83,332,26
63,0,51634,Sahith Theegala,7.78,527,41
64,0,34610,Matthias Schwab,7.76,335,26
65,0,29535,Brice Garnett,7.75,400,31
65,0,27095,Nick Watney,7.75,413,32
67,0,47128,Richy Werenski,7.74,310,24
68,0,28114,Dawie van der Walt,7.72,272,21
69,0,46970,Jon Rahm,7.71,363,28
70,0,32839,Hideki Matsuyama,7.69,312,24
71,0,47504,Sam Burns,7.67,404,31
71,0,51997,Andrew Novak,7.67,313,24
71,0,51890,Greyson Sigg,7.67,417,32
74,0,30911,Tommy Fleetwood,7.66,235,18
75,0,33486,Roger Sloan,7.65,340,26
76,0,49960,Sepp Straka,7.63,472,36
77,0,51950,Max McGreevy,7.57,317,24
78,0,35879,Kelly Kraft,7.56,344,26
78,0,48822,Sebastián Muñoz,7.56,410,31
80,0,45526,Abraham Ancer,7.55,265,20
81,0,33141,Keegan Bradley,7.54,358,27
81,0,35891,Cameron Smith,7.54,252,19
83,0,30944,Jason Kokrak,7.51,293,22
83,0,32791,K.H. Lee,7.51,519,39
85,0,47529,Mito Pereira,7.50,440,33
86,0,40006,Erik van Rooyen,7.49,227,17
87,0,48887,Matt Wallace,7.47,308,23
88,0,35506,Mackenzie Hughes,7.46,362,27
89,0,34098,Russell Henley,7.44,336,25
90,0,46435,Austin Cook,7.43,323,24
91,0,32366,Kevin Chappell,7.42,283,21
91,0,49766,Hank Lebioda,7.42,431,32
93,0,37275,Sam Ryder,7.37,448,33
94,0,54628,Lee Hodges,7.36,503,37
95,0,36852,Jim Knous,7.31,219,16
96,0,25198,Francesco Molinari,7.30,233,17
97,0,27974,Sung Kang,7.27,399,29
98,0,48081,Xander Schauffele,7.25,345,25
99,0,49771,J.T. Poston,7.21,499,36
100,0,28775,Nate Lashley,7.20,347,25
101,0,34431,Robert Streb,7.19,431,31
102,0,24980,Scott Gutschewski,7.17,237,17
102,0,50525,Collin Morikawa,7.17,251,18
104,0,26851,Marc Leishman,7.16,363,26
105,0,47995,Davis Riley,7.14,462,33
106,0,20229,Stewart Cink,7.12,393,28
107,0,24925,Jonathan Byrd,7.11,253,18
107,0,25900,Lucas Glover,7.11,478,34
109,0,35532,Tom Hoge,7.09,409,29
110,0,32816,Satoshi Kodaira,6.98,215,15
111,0,26300,Matt Jones,6.96,273,19
112,0,33667,Carlos Ortiz,6.93,303,21
113,0,34076,Joel Dahmen,6.90,435,30
114,0,54421,Garrick Higgo,6.88,247,17
115,0,25686,Jason Dufner,6.84,234,16
116,0,32333,Kevin Tway,6.81,426,29
117,0,29908,C.T. Pan,6.73,416,28
118,0,55708,Hayden Buckley,6.72,461,31
118,0,25493,Nick Taylor,6.72,387,26
120,0,46402,Talor Gooch,6.71,298,20
120,0,52374,Brandon Wu,6.71,328,22
122,0,32102,Rickie Fowler,6.69,314,21
122,0,27139,David Skinns,6.69,299,20
124,0,51766,Wyndham Clark,6.68,449,30
124,0,39324,J.J. Spaun,6.68,434,29
126,0,39436,Joshua Creel,6.67,210,14
127,0,37455,Si Woo Kim,6.65,466,31
128,0,34256,Andrew Putnam,6.64,497,33
129,0,33597,Harry Higgs,6.63,392,26
130,0,28089,Jason Day,6.62,317,21
131,0,24024,Zach Johnson,6.59,349,23
131,0,46340,Alex Smalley,6.59,425,28
133,0,37189,Harold Varner III,6.58,319,21
134,0,51894,Vince Whaley,6.56,366,24
135,0,45522,Christiaan Bezuidenhout,6.55,336,22
136,0,34563,Chesson Hadley,6.54,428,28
137,0,46550,Brandon Hagy,6.52,368,24
138,0,48084,Wesley Bryan,6.50,200,13
138,0,36799,Stephan Jaeger,6.50,400,26
140,0,34046,Jordan Spieth,6.47,340,22
141,0,46717,Viktor Hovland,6.46,325,21
