RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,39058,Lucas Herbert,68.59,156,107
2,0,35449,Adam Long,65.19,293,191
3,0,34563,Chesson Hadley,64.73,275,178
3,0,35879,Kelly Kraft,64.73,224,145
5,0,47993,Denny McCarthy,64.49,352,227
6,0,40098,Matt Fitzpatrick,64.14,198,127
7,0,45522,Christiaan Bezuidenhout,63.11,225,142
8,0,35450,Patrick Cantlay,62.75,204,128
8,0,34363,Tyrrell Hatton,62.75,204,128
10,0,30927,Brendon Todd,62.72,279,175
11,0,30911,Tommy Fleetwood,62.42,157,98
12,0,46435,Austin Cook,62.21,217,135
13,0,30978,Kiradech Aphibarnrat,62.20,164,102
14,0,30944,Jason Kokrak,62.14,206,128
15,0,23621,Rory Sabbatini,62.07,232,144
16,0,57366,Cameron Young,61.87,299,185
17,0,35891,Cameron Smith,61.86,215,133
18,0,27895,Jonas Blixt,61.59,164,101
18,0,47504,Sam Burns,61.59,289,178
20,0,29478,Kevin Kisner,61.24,209,128
21,0,24924,Bill Haas,61.03,272,166
22,0,47988,Nick Hardy,60.95,210,128
22,0,47128,Richy Werenski,60.95,210,128
24,0,32662,Michael Gligic,60.68,234,142
24,0,23108,Matt Kuchar,60.68,234,142
26,0,45526,Abraham Ancer,60.67,178,108
27,0,29221,Webb Simpson,60.61,198,120
28,0,22405,Justin Rose,60.49,162,98
29,0,51766,Wyndham Clark,60.44,316,191
30,0,47347,Adam Schenk,60.34,295,178
31,0,31420,Anirban Lahiri,60.08,248,149
32,0,45157,Cam Davis,59.94,317,190
32,0,32791,K.H. Lee,59.94,352,211
34,0,39977,Max Homa,59.93,292,175
35,0,48084,Wesley Bryan,59.79,189,113
36,0,34360,Patrick Reed,59.72,211,126
37,0,35461,Beau Hossler,59.71,273,163
38,0,46717,Viktor Hovland,59.66,238,142
39,0,26851,Marc Leishman,59.62,265,158
40,0,28114,Dawie van der Walt,59.59,193,115
41,0,35532,Tom Hoge,59.46,333,198
42,0,49766,Hank Lebioda,59.41,271,161
43,0,24502,Adam Scott,59.33,268,159
44,0,56278,Matthew Wolff,59.21,152,90
45,0,51890,Greyson Sigg,59.18,294,174
46,0,45486,Joaquin Niemann,59.17,218,129
47,0,29420,Billy Horschel,59.11,225,133
48,0,36799,Stephan Jaeger,58.84,328,193
48,0,25818,Scott Piercy,58.84,277,163
50,0,49960,Sepp Straka,58.72,298,175
51,0,40162,Justin Lower,58.67,225,132
52,0,29926,Danny Lee,58.59,198,116
53,0,36689,Brooks Koepka,58.49,159,93
