RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
1,0,29926,Danny Lee,65.52,29,19
2,0,39058,Lucas Herbert,64.71,17,11
3,0,45526,Abraham Ancer,58.33,36,21
4,0,19803,Ryan Armour,57.69,26,15
5,0,32662,Michael Gligic,57.58,33,19
6,0,57366,Cameron Young,57.14,49,28
7,0,49766,Hank Lebioda,56.76,37,21
8,0,36801,Mark Hubbard,55.56,27,15
9,0,34363,Tyrrell Hatton,55.00,20,11
10,0,29221,Webb Simpson,54.84,31,17
11,0,24924,Bill Haas,54.76,42,23
12,0,46601,Trey Mullinax,54.55,33,18
13,0,35879,Kelly Kraft,54.29,35,19
13,0,27139,David Skinns,54.29,35,19
15,0,29908,C.T. Pan,54.17,48,26
16,0,34563,Chesson Hadley,53.66,41,22
17,0,35450,Patrick Cantlay,53.19,47,25
18,0,26851,Marc Leishman,52.94,51,27
19,0,46550,Brandon Hagy,52.50,40,21
20,0,30911,Tommy Fleetwood,52.00,25,13
21,0,47993,Denny McCarthy,51.79,56,29
22,0,29478,Kevin Kisner,51.72,29,15
23,0,52372,Cameron Champ,51.43,35,18
24,0,47347,Adam Schenk,51.11,45,23
25,0,46046,Scottie Scheffler,50.94,53,27
26,0,45157,Cam Davis,50.82,61,31
27,0,30978,Kiradech Aphibarnrat,50.00,26,13
27,0,27895,Jonas Blixt,50.00,24,12
27,0,25900,Lucas Glover,50.00,48,24
27,0,36799,Stephan Jaeger,50.00,60,30
27,0,36871,Matthew NeSmith,50.00,60,30
27,0,24361,Pat Perez,50.00,34,17
27,0,50095,Austin Smotherman,50.00,40,20
27,0,52374,Brandon Wu,50.00,28,14
27,0,47483,Will Zalatoris,50.00,42,21
36,0,35532,Tom Hoge,49.02,51,25
37,0,49947,Taylor Moore,48.94,47,23
38,0,54628,Lee Hodges,48.89,45,22
39,0,32448,James Hahn,48.72,39,19
40,0,28775,Nate Lashley,48.65,37,18
41,0,47988,Nick Hardy,48.39,31,15
41,0,35891,Cameron Smith,48.39,31,15
43,0,54421,Garrick Higgo,48.15,27,13
44,0,39546,Keith Mitchell,47.62,42,20
45,0,51766,Wyndham Clark,47.37,57,27
45,0,27974,Sung Kang,47.37,38,18
45,0,47983,Chad Ramey,47.37,38,18
45,0,48699,Callum Tarren,47.37,38,18
49,0,46970,Jon Rahm,47.22,36,17
50,0,23320,Ryan Palmer,46.88,32,15
51,0,46717,Viktor Hovland,46.67,30,14
51,0,48822,Sebastián Muñoz,46.67,45,21
53,0,24925,Jonathan Byrd,46.43,28,13
54,0,26476,Chez Reavie,46.34,41,19
55,0,51890,Greyson Sigg,46.30,54,25
56,0,21961,Charles Howell III,46.15,26,12
56,0,32791,K.H. Lee,46.15,52,24
58,0,25493,Nick Taylor,45.83,48,22
59,0,48084,Wesley Bryan,45.45,22,10
60,0,46414,Aaron Rai,45.31,64,29
61,0,49298,Kramer Hickok,45.28,53,24
62,0,23108,Matt Kuchar,45.00,40,18
63,0,34360,Patrick Reed,44.74,38,17
64,0,30927,Brendon Todd,44.68,47,21
65,0,22056,Cameron Percy,44.44,18,8
66,0,32757,Patton Kizzire,44.23,52,23
66,0,46442,Maverick McNealy,44.23,52,23
68,0,39436,Joshua Creel,44.12,34,15
69,0,51950,Max McGreevy,43.90,41,18
69,0,24502,Adam Scott,43.90,41,18
71,0,47504,Sam Burns,43.86,57,25
72,0,49964,Aaron Wise,43.75,48,21
73,0,45486,Joaquin Niemann,43.33,30,13
73,0,34264,Hudson Swafford,43.33,30,13
75,0,46402,Talor Gooch,43.24,37,16
76,0,29535,Brice Garnett,43.18,44,19
77,0,49960,Sepp Straka,43.14,51,22
78,0,32150,Michael Thompson,43.10,58,25
79,0,34076,Joel Dahmen,42.86,63,27
79,0,37455,Si Woo Kim,42.86,56,24
81,0,33204,Shane Lowry,42.50,40,17
82,0,34431,Robert Streb,42.22,45,19
83,0,31420,Anirban Lahiri,42.11,38,16
83,0,33486,Roger Sloan,42.11,38,16
85,0,28252,Seamus Power,42.00,50,21
86,0,24980,Scott Gutschewski,41.94,31,13
86,0,36852,Jim Knous,41.94,31,13
86,0,29289,S.Y. Noh,41.94,31,13
86,0,47128,Richy Werenski,41.94,31,13
90,0,29420,Billy Horschel,41.67,48,20
91,0,30926,Chris Kirk,41.46,41,17
91,0,36699,Patrick Rodgers,41.46,41,17
93,0,32139,Danny Willett,41.38,29,12
94,0,31560,Brian Stuard,41.30,46,19
95,0,34255,Joseph Bramlett,41.18,34,14
95,0,46340,Alex Smalley,41.18,51,21
95,0,48887,Matt Wallace,41.18,34,14
98,0,40250,Taylor Pendrith,41.03,39,16
98,0,51894,Vince Whaley,41.03,39,16
100,0,27644,Brian Harman,40.82,49,20
101,0,46435,Austin Cook,40.74,27,11
101,0,30944,Jason Kokrak,40.74,27,11
103,0,23621,Rory Sabbatini,40.63,32,13
104,0,32640,Troy Merritt,40.43,47,19
105,0,29725,Tony Finau,40.00,40,16
105,0,29970,Dylan Frittelli,40.00,45,18
105,0,35310,Lanto Griffin,40.00,45,18
105,0,33490,Bo Hoag,40.00,25,10
105,0,32816,Satoshi Kodaira,40.00,25,10
105,0,36689,Brooks Koepka,40.00,20,8
105,0,27349,Alex Noren,40.00,30,12
105,0,10381,Curtis Thompson,40.00,35,14
105,0,40006,Erik van Rooyen,40.00,25,10
105,0,45540,Jared Wolfe,40.00,30,12
115,0,35449,Adam Long,39.58,48,19
116,0,28089,Jason Day,39.53,43,17
116,0,36884,Ben Kohles,39.53,43,17
118,0,33597,Harry Higgs,39.22,51,20
119,0,39324,J.J. Spaun,39.13,46,18
120,0,34256,Andrew Putnam,38.78,49,19
120,0,33448,Justin Thomas,38.78,49,19
122,0,27214,Kevin Streelman,38.46,39,15
122,0,23325,Vaughn Taylor,38.46,26,10
122,0,28114,Dawie van der Walt,38.46,26,10
125,0,34046,Jordan Spieth,38.24,34,13
126,0,36326,David Lipsky,38.10,42,16
127,0,37275,Sam Ryder,38.00,50,19
128,0,27649,Brandt Snedeker,37.93,29,11
129,0,35110,Brett Drewitt,37.84,37,14
130,0,31646,Emiliano Grillo,37.78,45,17
131,0,55708,Hayden Buckley,37.74,53,20
132,0,33141,Keegan Bradley,37.50,48,18
132,0,32366,Kevin Chappell,37.50,24,9
132,0,20229,Stewart Cink,37.50,48,18
132,0,48117,Kurt Kitayama,37.50,32,12
136,0,35461,Beau Hossler,37.04,54,20
137,0,40162,Justin Lower,36.84,38,14
137,0,31323,Gary Woodland,36.84,38,14
139,0,35617,Martin Trainer,36.59,41,15
140,0,50525,Collin Morikawa,36.36,33,12
140,0,30163,Henrik Norlander,36.36,44,16
140,0,32333,Kevin Tway,36.36,33,12
143,0,53165,Doc Redman,36.11,36,13
144,0,40115,Adam Svensson,36.07,61,22
145,0,33122,Russell Knox,36.00,50,18
146,0,45522,Christiaan Bezuidenhout,35.71,42,15
146,0,51997,Andrew Novak,35.71,42,15
146,0,47856,Seth Reeves,35.71,28,10
149,0,40098,Matt Fitzpatrick,35.48,31,11
149,0,27095,Nick Watney,35.48,31,11
151,0,30692,Scott Stallings,35.19,54,19
152,0,34098,Russell Henley,35.00,40,14
153,0,27064,Jhonattan Vegas,34.88,43,15
154,0,48081,Xander Schauffele,34.38,32,11
155,0,39997,Corey Conners,33.93,56,19
156,0,37212,Paul Barjon,33.33,45,15
156,0,24024,Zach Johnson,33.33,42,14
156,0,32839,Hideki Matsuyama,33.33,33,11
156,0,47995,Davis Riley,33.33,48,16
156,0,54783,Dylan Wu,33.33,36,12
161,0,39977,Max Homa,32.76,58,19
162,0,35506,Mackenzie Hughes,32.56,43,14
163,0,34174,John Huh,32.50,40,13
164,0,34466,Peter Malnati,32.14,56,18
164,0,25818,Scott Piercy,32.14,28,9
164,0,24138,Ian Poulter,32.14,28,9
167,0,25198,Francesco Molinari,31.82,22,7
168,0,27936,Martin Laird,31.71,41,13
168,0,37189,Harold Varner III,31.71,41,13
170,0,33667,Carlos Ortiz,31.43,35,11
171,0,49771,J.T. Poston,31.37,51,16
172,0,34610,Matthias Schwab,30.56,36,11
173,0,12716,Charley Hoffman,29.79,47,14
174,0,51634,Sahith Theegala,29.73,74,22
175,0,23983,Luke Donald,29.63,27,8
176,0,29974,Branden Grace,29.17,24,7
177,0,27770,Camilo Villegas,29.03,31,9
178,0,28237,Rory McIlroy,28.57,35,10
179,0,31557,Jim Herman,28.13,32,9
180,0,39953,Chase Seiffert,27.27,22,6
180,0,33419,Cameron Tringale,27.27,33,9
182,0,45609,Tyler Duncan,27.03,37,10
182,0,32102,Rickie Fowler,27.03,37,10
184,0,26300,Matt Jones,26.67,30,8
184,0,56278,Matthew Wolff,26.67,30,8
186,0,47529,Mito Pereira,26.53,49,13
187,0,29518,Brendan Steele,24.32,37,9
