RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
1,0,09011,David Duval,-1.000
2,0,11011,Mike Sposa,-.909
3,0,24980,Scott Gutschewski,-.867
4,0,01823,Larry Mize,-.857
5,0,21407,Arjun Atwal,-.813
6,0,23614,Rich Beem,-.765
7,0,10733,Kent Jones,-.760
8,0,24358,Robert Garrigus,-.722
9,0,08835,Kris Cox,-.706
10,0,08123,Jeff Brehaut,-.700
10,0,25632,Jimmy Walker,-.700
12,0,21961,Charles Howell III,-.692
13,0,23541,Ben Crane,-.688
14,0,24912,Will MacKenzie,-.684
15,0,21805,Harrison Frazar,-.667
15,0,01553,John Huston,-.667
15,0,01677,Tom Lehman,-.667
15,0,01887,Mark O'Meara,-.667
19,0,06567,Vijay Singh,-.652
20,0,02104,Jeff Sluman,-.650
21,0,20127,Chris Riley,-.647
22,0,22913,John Rollins,-.640
23,0,23621,Rory Sabbatini,-.636
24,0,23325,Vaughn Taylor,-.632
25,0,01035,Tommy Armour III,-.625
25,0,23135,Tim Clark,-.625
25,0,23320,Ryan Palmer,-.625
25,0,27770,Camilo Villegas,-.625
29,0,01161,Mark Calcavecchia,-.615
30,0,23673,Michael Connell,-.600
30,0,06522,Ernie Els,-.600
30,0,12823,Carlos Franco,-.600
30,0,20766,Padraig Harrington,-.600
30,0,01599,Steve Jones,-.600
35,0,07749,Brett Quigley,-.591
35,0,12602,Dean Wilson,-.591
37,0,10505,Shane Bertsch,-.588
37,0,19913,Ron Whittaker,-.588
39,0,01139,Olin Browne,-.583
39,0,22378,Trevor Immelman,-.583
39,0,01948,Tim Petrovic,-.583
42,0,23718,Nathan Green,-.571
43,0,21646,David Branshaw,-.565
44,0,06575,Dudley Hart,-.556
44,0,23307,Roger Tambellini,-.556
46,0,24924,Bill Haas,-.553
47,0,24925,Jonathan Byrd,-.545
47,0,10809,Jim Furyk,-.545
47,0,27943,Matt Hansen,-.545
50,0,20157,Retief Goosen,-.538
50,0,01619,Skip Kendall,-.538
50,0,08375,Paul Stankowski,-.538
53,0,02223,Bob Tway,-.533
54,0,28475,Jeff Overton,-.531
55,0,06197,Michael Allen,-.529
56,0,01941,Tom Pernice Jr.,-.526
57,0,06034,Marco Dawson,-.524
58,0,24507,Jason Bohn,-.522
59,0,20691,Greg Owen,-.520
59,0,06595,Kevin Sutherland,-.520
61,0,19824,Craig Barlow,-.500
61,0,20850,Daniel Chopra,-.500
61,0,23983,Luke Donald,-.500
61,0,01329,Brad Faxon,-.500
61,0,01388,Robert Gamez,-.500
61,0,12645,Brent Geiberger,-.500
61,0,23353,J.J. Henry,-.500
61,0,27141,J.B. Holmes,-.500
61,0,11032,Frank Lickliter II,-.500
61,0,20572,Rod Pampling,-.500
61,0,24138,Ian Poulter,-.500
61,0,23497,Tag Ridings,-.500
61,0,08793,Tiger Woods,-.500
74,0,27095,Nick Watney,-.483
75,0,12660,Jesper Parnevik,-.481
76,0,01707,Steve Lowery,-.480
77,0,20094,Jonathan Kaye,-.478
78,0,20098,Stuart Appleby,-.471
78,0,24357,K.J. Choi,-.471
78,0,26420,Richard Johnson,-.471
81,0,02246,Duffy Waldorf,-.467
82,0,01142,Bart Bryant,-.462
82,0,21731,Freddie Jacobson,-.462
82,0,21660,Jason Schultz,-.462
85,0,12716,Charley Hoffman,-.458
86,0,19881,Robert Damron,-.455
86,0,02110,Jerry Smith,-.455
86,0,20812,Tjaart van der Walt,-.455
89,0,20498,Briny Baird,-.444
89,0,01219,John Cook,-.444
89,0,06251,Chris DiMarco,-.444
89,0,25900,Lucas Glover,-.444
89,0,01577,Lee Janzen,-.444
89,0,06012,Greg Kraft,-.444
89,0,20634,Peter Lonard,-.444
89,0,01928,Corey Pavin,-.444
97,0,20631,David McKenzie,-.440
98,0,23623,Bo Van Pelt,-.438
99,0,06621,Joe Durant,-.429
99,0,25935,John Engler Jr.,-.429
99,0,02239,Scott Verplank,-.429
102,0,22946,Henrik Bjornstad,-.423
103,0,08075,Jerry Kelly,-.421
104,0,26596,Ryan Moore,-.417
104,0,22548,Patrick Sheehan,-.417
106,0,23409,James Driscoll,-.412
107,0,21753,Brian Davis,-.409
108,0,22621,Ben Curtis,-.400
108,0,26360,Bubba Dickerson,-.400
108,0,20574,Mathew Goggin,-.400
108,0,22892,Jason Gore,-.400
108,0,08537,J.P. Hayes,-.400
108,0,10860,Justin Leonard,-.400
108,0,22046,Geoff Ogilvy,-.400
108,0,02206,David Toms,-.400
116,0,06004,Stephen Ames,-.385
116,0,23616,Ryan Hietala,-.385
116,0,20645,John Senden,-.385
119,0,23322,Brett Wetterich,-.381
120,0,20593,Greg Chalmers,-.375
120,0,12760,Danny Ellis,-.375
120,0,01381,Fred Funk,-.375
120,0,06643,Paul Goydos,-.375
120,0,12782,Tim Herron,-.375
120,0,20608,David Howell,-.375
120,0,01666,Bernhard Langer,-.375
120,0,27120,Troy Matteson,-.375
120,0,02101,Joey Sindelar,-.375
129,0,07013,Wes Short Jr.,-.368
130,0,25936,Alex Aragon,-.364
130,0,20121,Todd Fischer,-.364
130,0,20378,Mathias Grönberg,-.364
130,0,01761,Len Mattiace,-.364
130,0,24140,Sean O'Hair,-.364
135,0,20382,Stephen Leaney,-.357
135,0,25842,Jon Mills,-.357
135,0,20628,Arron Oberholser,-.357
138,0,01042,Paul Azinger,-.353
139,0,21959,Ted Purdy,-.344
140,0,01024,Billy Andrade,-.333
140,0,11123,Chris Couch,-.333
140,0,01226,Fred Couples,-.333
140,0,01249,John Daly,-.333
140,0,19846,Brian Gay,-.333
140,0,06573,Brandt Jobe,-.333
140,0,10565,Ian Leggatt,-.333
140,0,01724,Jeff Maggert,-.333
140,0,06350,Bob May,-.333
140,0,06373,José María Olazábal,-.333
140,0,24361,Pat Perez,-.333
140,0,22405,Justin Rose,-.333
140,0,06527,Steve Stricker,-.333
140,0,08385,Omar Uresti,-.333
140,0,12755,Vance Veazey,-.333
155,0,20105,Jeff Gove,-.320
156,0,07867,Woody Austin,-.313
156,0,24781,Hunter Mahan,-.313
156,0,01766,Billy Mayfair,-.313
156,0,28780,Nicholas Thompson,-.313
156,0,10423,Mike Weir,-.313
161,0,21949,Joe Ogilvie,-.308
161,0,20548,Hidemichi Tanaka,-.308
163,0,22293,Heath Slocum,-.300
164,0,22371,Aaron Baddeley,-.294
165,0,23048,Eric Axley,-.292
166,0,12510,Chad Campbell,-.286
166,0,21209,Sergio Garcia,-.286
168,0,01313,Steve Elkington,-.273
168,0,02106,Chris Smith,-.273
170,0,23788,D.J. Trahan,-.269
171,0,01132,Mark Brooks,-.267
172,0,07457,Steve Flesch,-.263
172,0,21350,Ryuji Imada,-.263
174,0,20472,Alex Cejka,-.258
175,0,24024,Zach Johnson,-.250
175,0,21470,Daisuke Maruyama,-.250
175,0,12680,Shigeki Maruyama,-.250
175,0,06515,Shaun Micheel,-.250
175,0,01810,Phil Mickelson,-.250
175,0,21878,Mark Wilson,-.250
181,0,20229,Stewart Cink,-.222
182,0,07223,Brian Bateman,-.214
183,0,01320,Bob Estes,-.208
184,0,01685,J.L. Lewis,-.200
184,0,24502,Adam Scott,-.200
186,0,25240,D.A. Points,-.190
187,0,25345,Carl Pettersson,-.154
188,0,23349,Charles Warren,-.143
189,0,12662,Thomas Levet,-.125
190,0,01706,Davis Love III,-.111
191,0,10885,Robert Allenby,-.067
192,0,20099,Doug Barron,E
192,0,01945,Kenny Perry,E
192,0,02214,Kirk Triplett,E
192,0,25804,Bubba Watson,E
196,0,01473,Todd Hamilton,+.200
