RANK,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,POTENTIAL MONEY
123,0,21959,Ted Purdy,3.82,1216428,31849480
124,0,19970,Robert Karlsson,3.81,234282,6152480
125,0,01707,Steve Lowery,3.76,1124949,29917000
126,0,01945,Kenny Perry,3.69,818698,22182480
127,0,19846,Brian Gay,3.68,1037599,28179000
128,0,20634,Peter Lonard,3.60,837017,23252480
129,0,21350,Ryuji Imada,3.57,1018140,28486000
130,0,28089,Jason Day,3.45,174508,5058000
130,0,23788,D.J. Trahan,3.45,1035242,30034000
132,0,24912,Will MacKenzie,3.44,879965,25569000
133,0,23580,Tetsuji Hiratsuka,3.38,44000,1300000
134,0,01219,John Cook,3.37,644505,19135000
134,0,21805,Harrison Frazar,3.37,889022,26370000
134,0,22117,Jyoti Randhawa,3.37,85000,2525000
137,0,24924,Bill Haas,3.30,887023,26865000
138,0,06350,Bob May,3.22,548711,17046000
139,0,08385,Omar Uresti,3.20,583704,18252000
140,0,20105,Jeff Gove,3.12,793476,25443000
141,0,02010,Loren Roberts,3.10,134571,4347000
142,0,20382,Stephen Leaney,2.99,746747,25011000
143,0,21753,Brian Davis,2.98,762281,25614000
144,0,23540,Jason Allred,2.97,52500,1765000
145,0,23656,Jason Caron,2.96,29260,990000
146,0,10860,Justin Leonard,2.95,781756,26496000
147,0,24512,Simon Dyson,2.94,77577,2638480
147,0,02101,Joey Sindelar,2.94,802507,27289000
149,0,10733,Kent Jones,2.92,860766,29476000
150,0,19991,Peter Hedblom,2.90,74252,2563480
151,0,06595,Kevin Sutherland,2.88,751625,26091000
152,0,07223,Brian Bateman,2.85,645153,22662000
153,0,06573,Brandt Jobe,2.84,802431,28235480
154,0,06575,Dudley Hart,2.81,762736,27135000
155,0,21646,David Branshaw,2.80,706345,25236000
156,0,20218,Shingo Katayama,2.76,207262,7517480
157,0,25818,Scott Piercy,2.74,132042,4824000
158,0,26525,Grégory Bourdy,2.73,35500,1300000
158,0,24083,Marcus Fraser,2.73,36482,1338480
160,0,26679,Kevin Stadler,2.65,170972,6458000
161,0,24748,WC Liang,2.61,25850,990000
162,0,10944,Thomas Bjørn,2.58,234273,9087480
162,0,08191,Paul Broadhurst,2.58,133096,5162480
162,0,22892,Jason Gore,2.58,717004,27814000
165,0,01685,J.L. Lewis,2.55,438668,17208000
165,0,10213,Dicky Pride,2.55,174674,6858000
167,0,01139,Olin Browne,2.54,754061,29660000
168,0,01042,Paul Azinger,2.53,702089,27774000
168,0,01161,Mark Calcavecchia,2.53,705315,27825480
168,0,20378,Mathias Grönberg,2.53,674002,26595000
171,0,23903,Stephen Gangluff,2.52,53584,2125000
172,0,23614,Rich Beem,2.49,658225,26440480
173,0,02246,Duffy Waldorf,2.47,625513,25282000
174,0,24980,Scott Gutschewski,2.45,379487,15462000
175,0,01619,Skip Kendall,2.42,439933,18163000
175,0,22110,Thaworn Wiratchant,2.42,86045,3556480
177,0,25720,Chad Collins,2.40,29459,1225000
177,0,28310,Lee Williams,2.40,29459,1225000
179,0,21188,Tatsuhiko Takahashi,2.37,30750,1300000
180,0,06034,Marco Dawson,2.36,545076,23085000
180,0,28475,Jeff Overton,2.36,577131,24435000
182,0,26360,Bubba Dickerson,2.33,650313,27855000
182,0,01666,Bernhard Langer,2.33,561512,24103480
184,0,26329,Louis Oosthuizen,2.31,61000,2638480
185,0,10505,Shane Bertsch,2.30,697058,30321000
185,0,25572,Graeme McDowell,2.30,357901,15590480
187,0,01261,Jay Delsing,2.27,276447,12160000
188,0,26331,Charl Schwartzel,2.25,211281,9402480
189,0,12652,Cameron Beckman,2.23,288427,12924000
189,0,02110,Jerry Smith,2.23,568213,25425000
191,0,06197,Michael Allen,2.22,470945,21231000
192,0,12645,Brent Geiberger,2.20,590478,26865000
193,0,01457,Jay Haas,2.19,163398,7462000
194,0,24358,Robert Garrigus,2.18,537594,24615000
194,0,21878,Mark Wilson,2.18,444317,20394000
196,0,08845,Scott Sterling,2.17,20280,936000
197,0,27088,Johan Edfors,2.15,111000,5162480
198,0,01329,Brad Faxon,2.13,543680,25528000
198,0,01948,Tim Petrovic,2.13,601928,28314000
200,0,20127,Chris Riley,2.12,495313,23382000
201,0,08835,Kris Cox,2.11,517835,24507000
202,0,22986,Søren Kjeldsen,2.06,27619,1338480
203,0,20472,Alex Cejka,2.05,525483,25605000
204,0,20369,John Bickerton,2.03,104827,5162480
205,0,01577,Lee Janzen,2.01,524197,26092000
205,0,01920,Craig Parry,2.01,283282,14062000
207,0,21007,Gabriel Hjertstedt,2.00,251235,12546000
207,0,20094,Jonathan Kaye,2.00,578713,28908000
209,0,12760,Danny Ellis,1.98,382500,19314000
210,0,23821,Yusaku Miyazato,1.93,28162,1458000
211,0,08123,Jeff Brehaut,1.89,558593,29538000
212,0,12461,Paul McGinley,1.87,199984,10707480
213,0,21407,Arjun Atwal,1.85,550535,29691000
214,0,24449,Parker McLachlin,1.83,34674,1890000
215,0,20631,David McKenzie,1.79,425227,23706000
216,0,01553,John Huston,1.78,431024,24228000
216,0,24957,Simon Khan,1.78,45545,2562480
218,0,12823,Carlos Franco,1.77,454384,25677000
219,0,22946,Henrik Bjornstad,1.76,491043,27891000
220,0,08993,Franklin Langham,1.74,16642,954000
221,0,01388,Robert Gamez,1.72,493640,28624000
222,0,22951,Azuma Yano,1.69,14007,828000
223,0,24537,Philip Archer,1.67,20482,1225000
223,0,23497,Tag Ridings,1.67,498242,29854000
223,0,08375,Paul Stankowski,1.67,319596,19134000
226,0,01313,Steve Elkington,1.66,255196,15337480
226,0,22363,Don Yrene,1.66,29238,1764000
228,0,25679,B.J. Staten,1.64,253088,15462000
229,0,02245,Grant Waite,1.62,96950,5976000
230,0,24191,Andrew Marshall,1.61,21577,1338480
230,0,25240,D.A. Points,1.61,405983,25209000
232,0,19881,Robert Damron,1.58,451299,28575000
233,0,20099,Doug Barron,1.56,388225,24921000
234,0,01468,Gary Hallberg,1.53,35692,2340000
235,0,10565,Ian Leggatt,1.49,377902,25371000
236,0,20433,Mark Hensby,1.48,251883,17043480
237,0,01035,Tommy Armour III,1.47,352446,24004000
238,0,08931,Glen Day,1.46,134580,9234000
239,0,01823,Larry Mize,1.43,217971,15246000
240,0,20935,Toru Taniguchi,1.41,35500,2525000
241,0,25396,Kevin Na,1.40,146099,10440000
241,0,02002,John Riegger,1.40,230765,16488000
243,0,25686,Jason Dufner,1.39,29459,2125000
244,0,01235,Ben Crenshaw,1.37,32060,2340000
245,0,20812,Tjaart van der Walt,1.36,234917,17271000
246,0,09011,David Duval,1.35,318276,23497480
246,0,01968,Nick Price,1.35,208938,15526000
246,0,20480,Marco Ruiz,1.35,18125,1338480
249,0,07013,Wes Short Jr.,1.33,422505,31720000
250,0,20029,Notah Begay III,1.29,116033,8982000
251,0,27466,Spencer Levin,1.28,11520,900000
251,0,02223,Bob Tway,1.28,299725,23328000
253,0,20121,Todd Fischer,1.26,395817,31527000
253,0,20569,Richard Green,1.26,64250,5087480
253,0,22548,Patrick Sheehan,1.26,386796,30609000
253,0,27730,Eli Zackheim,1.26,6810,540000
257,0,22295,Darron Stiles,1.25,157558,12654000
257,0,19913,Ron Whittaker,1.25,300032,24075000
259,0,24610,Stuart Deane,1.22,13140,1080000
259,0,23097,Scott Parel,1.22,11660,954000
259,0,29365,Kane Webber,1.22,12045,990000
262,0,01599,Steve Jones,1.21,308359,25507000
263,0,06012,Greg Kraft,1.19,273734,22951000
263,0,20443,Jin Park,1.19,6450,540000
263,0,12755,Vance Veazey,1.19,207077,17451000
266,0,27215,Patrick Damron,1.18,11660,990000
266,0,01682,Wayne Levi,1.18,6390,540000
268,0,29285,Brent Delahoussaye,1.17,10550,900000
268,0,29720,Andres Gonzales,1.17,8400,720000
270,0,23063,Scott Hend,1.16,61162,5275000
270,0,26497,Casey Wittenberg,1.16,10868,936000
272,0,10585,Scott McCarron,1.15,175727,15264000
273,0,01072,Chip Beck,1.14,6180,540000
273,0,01569,Peter Jacobsen,1.14,46256,4069000
275,0,01887,Mark O'Meara,1.13,203667,18015480
276,0,06617,Brian Henninger,1.10,96453,8748000
277,0,24878,Chris Parra,1.09,12152,1116000
278,0,11127,Stephen Dodd,1.08,41750,3862480
279,0,27554,Scott Harrington,1.04,7480,720000
279,0,01609,Jim Kane,1.04,12725,1224000
279,0,02106,Chris Smith,1.04,183410,17631000
282,0,27942,Rob Oppenheim,1.03,19500,1890000
282,0,23386,David Roesch,1.03,7400,720000
282,0,06078,Esteban Toledo,1.03,15566,1512000
285,0,06132,Sonny Skinner,1.01,9646,954000
286,0,01378,David Frost,1.00,56960,5724000
286,0,23725,Brendan Jones,1.00,68760,6894000
288,0,01361,Dan Forsman,.99,117125,11808000
289,0,01116,Michael Bradley,.98,41790,4266000
289,0,25191,Gonzalo Fernandez-Castaño,.98,52577,5392480
289,0,27929,Shiv Kapur,.98,35000,3556480
289,0,02136,Chris Starkjohann,.98,8976,918000
293,0,10201,Matt Gogel,.97,108230,11106000
293,0,06044,Scott Gump,.97,72248,7434000
295,0,01157,Tom Byrum,.95,101094,10647000
295,0,01418,Bill Glasson,.95,127931,13482000
295,0,28780,Nicholas Thompson,.95,264716,27775000
298,0,23162,Simon Wakefield,.93,21577,2328480
299,0,12662,Thomas Levet,.92,163110,17671000
300,0,01249,John Daly,.91,192134,21115480
301,0,22034,Yasuharu Imano,.90,20400,2256480
302,0,27943,Matt Hansen,.89,187252,20988000
303,0,20436,Garrett Willis,.86,60541,7056000
304,0,01797,Rocco Mediate,.84,145899,17434000
305,0,02256,Tom Watson,.83,21577,2598480
306,0,06809,Bob Burns,.81,49170,6084000
306,0,23409,James Driscoll,.81,219904,27009000
308,0,25632,Jimmy Walker,.79,153950,19575000
309,0,20623,Gavin Coles,.76,34674,4536000
310,0,25273,Andrew Buckle,.72,18497,2562480
311,0,20585,Niclas Fasth,.69,35000,5087480
312,0,01306,David Edwards,.66,16363,2466000
313,0,01307,Joel Edwards,.65,11760,1800000
314,0,01132,Mark Brooks,.64,207958,32707000
314,0,01475,Donnie Hammond,.64,52693,8298000
316,0,20593,Greg Chalmers,.63,151265,23940000
316,0,11011,Mike Sposa,.63,132130,21060000
316,0,20566,Kaname Yokoo,.63,9180,1458000
319,0,23770,Will Moore,.62,12168,1971000
319,0,21660,Jason Schultz,.62,147423,23724000
321,0,01473,Todd Hamilton,.61,165152,26953480
321,0,20686,Jeev Milkha Singh,.61,16676,2755000
323,0,07707,Mike Small,.56,40256,7128000
324,0,22624,Joel Kribel,.55,10476,1890000
325,0,23673,Michael Connell,.54,97770,18054000
325,0,23307,Roger Tambellini,.54,116684,21438000
327,0,29222,Billy Hurley III,.53,28910,5454000
327,0,27060,John Mallinger,.53,16354,3079000
329,0,10425,Jay Williamson,.52,86149,16623000
330,0,25034,James McLean,.51,16760,3312000
331,0,24846,Ricky Barnes,.46,6946,1512000
331,0,23616,Ryan Hietala,.46,87772,19044000
333,0,01771,Blaine McCallister,.44,32190,7398000
333,0,06090,Jim McGovern,.44,26070,5868000
335,0,25936,Alex Aragon,.43,94503,21978000
335,0,01938,David Peoples,.43,13988,3276000
337,0,06214,Guy Boros,.42,13750,3276000
337,0,20939,Keiichiro Fukabori,.42,19147,4516480
337,0,23108,Matt Kuchar,.42,30297,7237000
337,0,28621,Madalitso Muthiya,.42,11100,2629000
341,0,02133,Craig Stadler,.40,16258,4104000
342,0,28307,Matt Every,.38,8505,2232000
343,0,01761,Len Mattiace,.36,66540,18621000
344,0,27413,Scott Miller,.35,9588,2736000
345,0,07003,David Berganio Jr.,.34,6060,1765000
345,0,06332,Neal Lancaster,.34,54680,15876000
345,0,23633,Phil Schmitt,.34,5460,1620000
345,0,02294,Willie Wood,.34,27774,8208000
349,0,01723,Andrew Magee,.33,52710,15822000
349,0,12663,Phil Tataurangi,.33,55792,17092000
351,0,25935,John Engler Jr.,.31,72694,23571000
352,0,08339,Spike McRoy,.29,18225,6228000
353,0,25842,Jon Mills,.28,65494,23472000
354,0,23552,Hank Kuehne,.27,24676,9054000
355,0,21951,Joey Snyder III,.26,13432,5220000
355,0,20548,Hidemichi Tanaka,.26,69435,27108000
357,0,12388,Michael Clark II,.25,6390,2520000
358,0,01385,Jim Gallagher Jr.,.23,6390,2736000
359,0,20429,Boyd Summerhays,.19,20794,10728000
360,0,23338,David Gossett,.14,7480,5328000
360,0,01549,Mike Hulbert,.14,6540,4698000
362,0,10912,Craig Perks,.07,11880,17118000
363,0,25274,Steven Bowditch,.06,11160,18774000
