RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
1,0,34098,Russell Henley,78.33%,47,60
2,0,27349,Alex Noren,74.47%,35,47
3,0,55454,Carl Yuan,74.42%,32,43
4,0,22405,Justin Rose,73.47%,36,49
5,0,35461,Beau Hossler,73.02%,46,63
6,0,50188,S.H. Kim,72.63%,69,95
7,0,55708,Hayden Buckley,72.22%,26,36
8,0,39327,Ben Silverman,71.70%,38,53
9,0,50525,Collin Morikawa,71.43%,50,70
10,0,22371,Aaron Baddeley,70.83%,34,48
10,0,32366,Kevin Chappell,70.83%,17,24
12,0,51766,Wyndham Clark,70.49%,43,61
13,0,25493,Nick Taylor,70.00%,42,60
14,0,36871,Matt NeSmith,69.77%,30,43
15,0,23320,Ryan Palmer,69.70%,23,33
15,0,48887,Matt Wallace,69.70%,23,33
17,0,52375,Doug Ghim,69.57%,32,46
18,0,52215,Robert MacIntyre,69.23%,36,52
19,0,45522,Christiaan Bezuidenhout,69.01%,49,71
20,0,33948,Byeong Hun An,68.52%,37,54
21,0,26476,Chez Reavie,68.18%,30,44
21,0,50484,Hayden Springer,68.18%,30,44
23,0,33399,Adam Hadwin,67.61%,48,71
24,0,32757,Patton Kizzire,67.50%,27,40
25,0,39971,Sungjae Im,67.47%,56,83
26,0,29420,Billy Horschel,66.67%,40,60
26,0,27936,Martin Laird,66.67%,24,36
26,0,47806,Raul Pereda,66.67%,22,33
26,0,28252,Seamus Power,66.67%,48,72
26,0,54783,Dylan Wu,66.67%,30,45
26,0,52513,Carson Young,66.67%,28,42
32,0,51997,Andrew Novak,66.18%,45,68
33,0,33141,Keegan Bradley,66.15%,43,65
34,0,47983,Chad Ramey,66.10%,39,59
34,0,30927,Brendon Todd,66.10%,39,59
36,0,40098,Matt Fitzpatrick,65.67%,44,67
36,0,54628,Lee Hodges,65.67%,44,67
38,0,59836,Pierceson Coody,65.63%,21,32
38,0,37455,Si Woo Kim,65.63%,42,64
40,0,47420,Jake Knapp,65.52%,38,58
41,0,59143,Mac Meissner,65.22%,30,46
42,0,47993,Denny McCarthy,65.15%,43,66
43,0,23108,Matt Kuchar,65.08%,41,63
44,0,48081,Xander Schauffele,64.91%,37,57
45,0,56630,Akshay Bhatia,64.71%,44,68
46,0,32102,Rickie Fowler,64.62%,42,65
47,0,24024,Zach Johnson,64.52%,20,31
47,0,29908,C.T. Pan,64.52%,20,31
49,0,40006,Erik van Rooyen,64.44%,29,45
50,0,57362,Austin Eckroat,64.38%,47,73
51,0,27330,Josh Teater,64.29%,18,28
52,0,39977,Max Homa,64.18%,43,67
53,0,47483,Will Zalatoris,64.15%,34,53
54,0,27644,Brian Harman,63.77%,44,69
55,0,46441,Robby Shelton,63.64%,35,55
56,0,35450,Patrick Cantlay,63.27%,31,49
56,0,39975,Michael Kim,63.27%,31,49
58,0,25900,Lucas Glover,63.24%,43,68
59,0,33448,Justin Thomas,63.04%,29,46
60,0,37378,Min Woo Lee,62.96%,34,54
61,0,34256,Andrew Putnam,62.90%,39,62
