RANK,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK
1,0,29461,Jamie Lovemark,11
2,0,21961,Charles Howell III,10
2,0,26596,Ryan Moore,10
4,0,25686,Jason Dufner,9
5,0,34021,Bud Cauley,8
5,0,34099,Harris English,8
5,0,29535,Brice Garnett,8
5,0,30925,Dustin Johnson,8
5,0,32839,Hideki Matsuyama,8
5,0,25396,Kevin Na,8
5,0,23320,Ryan Palmer,8
5,0,24502,Adam Scott,8
5,0,21528,Henrik Stenson,8
5,0,33419,Cameron Tringale,8
15,0,25364,Paul Casey,7
15,0,20472,Alex Cejka,7
15,0,28089,Jason Day,7
15,0,32102,Rickie Fowler,7
15,0,33399,Adam Hadwin,7
15,0,37455,Si Woo Kim,7
15,0,33122,Russell Knox,7
15,0,31202,William McGirt,7
15,0,29289,S.Y. Noh,7
15,0,24140,Sean O'Hair,7
15,0,25818,Scott Piercy,7
15,0,34360,Patrick Reed,7
15,0,25834,Daniel Summerhays,7
15,0,26951,Johnson Wagner,7
15,0,31323,Gary Woodland,7
30,0,40026,Daniel Berger,6
30,0,33141,Keegan Bradley,6
30,0,12510,Chad Campbell,6
30,0,27436,Graham DeLaet,6
30,0,29725,Tony Finau,6
30,0,29720,Andres Gonzales,6
30,0,27644,Brian Harman,6
30,0,34174,John Huh,6
30,0,46440,Smylie Kaufman,6
30,0,08075,Jerry Kelly,6
30,0,29478,Kevin Kisner,6
30,0,27936,Martin Laird,6
30,0,33410,Andrew Landry,6
30,0,26851,Marc Leishman,6
30,0,34409,David Lingmerth,6
30,0,46970,Jon Rahm,6
30,0,36699,Patrick Rodgers,6
30,0,27649,Brandt Snedeker,6
30,0,29485,Brett Stegmaier,6
30,0,27214,Kevin Streelman,6
30,0,33448,Justin Thomas,6
30,0,37189,Harold Varner III,6
30,0,25804,Bubba Watson,6
53,0,29745,Tyler Aldridge,5
53,0,24846,Ricky Barnes,5
53,0,40058,Zac Blair,5
53,0,27895,Jonas Blixt,5
53,0,24507,Jason Bohn,5
53,0,29479,Scott Brown,5
53,0,20593,Greg Chalmers,5
53,0,32366,Kevin Chappell,5
53,0,20229,Stewart Cink,5
53,0,34262,Jon Curran,5
53,0,23638,Brendon de Jonge,5
53,0,23983,Luke Donald,5
53,0,21209,Sergio Garcia,5
53,0,24358,Robert Garrigus,5
53,0,31646,Emiliano Grillo,5
53,0,35539,Luke Guthrie,5
53,0,34563,Chesson Hadley,5
53,0,26758,David Hearn,5
53,0,34098,Russell Henley,5
53,0,31557,Jim Herman,5
53,0,29420,Billy Horschel,5
53,0,29222,Billy Hurley III,5
53,0,27974,Sung Kang,5
53,0,30926,Chris Kirk,5
53,0,35879,Kelly Kraft,5
53,0,23108,Matt Kuchar,5
53,0,27466,Spencer Levin,5
53,0,27129,Luke List,5
53,0,35300,Andrew Loupe,5
53,0,34466,Peter Malnati,5
53,0,25572,Graeme McDowell,5
53,0,28237,Rory McIlroy,5
53,0,01810,Phil Mickelson,5
53,0,20691,Greg Owen,5
53,0,35451,Scott Pinckney,5
53,0,26476,Chez Reavie,5
53,0,29221,Webb Simpson,5
53,0,46037,Hunter Stewart,5
53,0,28132,Tyrone Van Aswegen,5
53,0,25632,Jimmy Walker,5
53,0,25892,Steve Wheatcroft,5
94,0,24461,Thomas Aiken,4
94,0,45526,Abraham Ancer,4
94,0,20098,Stuart Appleby,4
94,0,10505,Shane Bertsch,4
94,0,26525,Grégory Bourdy,4
94,0,29268,Bronson Burgoon,4
94,0,26499,Rafa Cabrera Bello,4
94,0,32200,Roberto Castro,4
94,0,24357,K.J. Choi,4
94,0,23135,Tim Clark,4
94,0,27896,Ross Fisher,4
94,0,40098,Matt Fitzpatrick,4
94,0,28500,Martin Flores,4
94,0,10809,Jim Furyk,4
94,0,08725,Tom Gillis,4
94,0,28679,Fabián Gómez,4
94,0,20157,Retief Goosen,4
94,0,24924,Bill Haas,4
94,0,20766,Padraig Harrington,4
94,0,23063,Scott Hend,4
94,0,25444,Justin Hicks,4
94,0,12716,Charley Hoffman,4
94,0,35532,Tom Hoge,4
94,0,27141,J.B. Holmes,4
94,0,36801,Mark Hubbard,4
94,0,26300,Matt Jones,4
94,0,39975,Michael Kim,4
94,0,37454,Whee Kim,4
94,0,32757,Patton Kizzire,4
94,0,22986,Søren Kjeldsen,4
94,0,30711,Colt Knost,4
94,0,36689,Brooks Koepka,4
94,0,30944,Jason Kokrak,4
94,0,34261,Scott Langley,4
94,0,29926,Danny Lee,4
94,0,32888,Lucas Lee,4
94,0,35139,Richard Lee,4
94,0,33413,Ben Martin,4
94,0,33941,Nick Mason,4
94,0,22056,Cameron Percy,4
94,0,30946,Alex Prugh,4
94,0,21959,Ted Purdy,4
94,0,29476,Kyle Reifers,4
94,0,22405,Justin Rose,4
94,0,29223,Sam Saunders,4
94,0,26331,Charl Schwartzel,4
94,0,20645,John Senden,4
94,0,35891,Cameron Smith,4
94,0,34046,Jordan Spieth,4
94,0,30692,Scott Stallings,4
94,0,30110,Kyle Stanley,4
94,0,29518,Brendan Steele,4
94,0,34431,Robert Streb,4
94,0,34264,Hudson Swafford,4
94,0,25493,Nick Taylor,4
94,0,32150,Michael Thompson,4
94,0,02206,David Toms,4
94,0,26289,Boo Weekley,4
94,0,34265,Will Wilcox,4
94,0,25349,Tim Wilkinson,4
94,0,21878,Mark Wilson,4
155,0,33948,Byeong Hun An,3
155,0,22371,Aaron Baddeley,3
155,0,35545,Blayne Barber,3
155,0,27958,Ryan Blaum,3
155,0,25274,Steven Bowditch,3
155,0,28093,Miguel Angel Carballo,3
155,0,25720,Chad Collins,3
