RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 10'-15',TOTAL 3 PUTTS
1,0,20663,Brenden Pappas,8,41
2,0,24361,Pat Perez,7,49
3,0,08123,Jeff Brehaut,6,62
3,0,20094,Jonathan Kaye,6,44
3,0,20634,Peter Lonard,6,32
3,0,26950,John Morgan,6,52
3,0,20572,Rod Pampling,6,28
3,0,23621,Rory Sabbatini,6,58
9,0,22046,Geoff Ogilvy,5,33
9,0,22293,Heath Slocum,5,56
9,0,06581,David Sutherland,5,55
9,0,20436,Garrett Willis,5,60
13,0,06004,Stephen Ames,4,43
13,0,20098,Stuart Appleby,4,37
13,0,20498,Briny Baird,4,62
13,0,12661,Todd Barranger,4,53
13,0,20029,Notah Begay III,4,48
13,0,24925,Jonathan Byrd,4,45
13,0,01161,Mark Calcavecchia,4,41
13,0,12510,Chad Campbell,4,37
13,0,08337,Mike Heinen,4,54
13,0,12782,Tim Herron,4,38
13,0,08633,Per-Ulrik Johansson,4,52
13,0,10733,Kent Jones,4,30
13,0,06475,Jeff Klein,4,44
13,0,06332,Neal Lancaster,4,50
13,0,06515,Shaun Micheel,4,45
13,0,20628,Arron Oberholser,4,34
13,0,25692,Akio Sadakata,4,57
13,0,22548,Patrick Sheehan,4,46
13,0,22295,Darron Stiles,4,53
13,0,25450,Ty Tryon,4,34
33,0,21739,Aaron Barber,3,39
33,0,20099,Doug Barron,3,54
33,0,07223,Brian Bateman,3,35
33,0,07721,Pat Bates,3,47
33,0,01132,Mark Brooks,3,30
33,0,23656,Jason Caron,3,42
33,0,23135,Tim Clark,3,28
33,0,12388,Michael Clark II,3,31
33,0,20623,Gavin Coles,3,35
33,0,23541,Ben Crane,3,30
33,0,07457,Steve Flesch,3,47
33,0,12823,Carlos Franco,3,50
33,0,01388,Robert Gamez,3,52
33,0,21209,Sergio Garcia,3,26
33,0,06643,Paul Goydos,3,38
33,0,07941,Mike Grob,3,38
33,0,01685,J.L. Lewis,3,59
33,0,11032,Frank Lickliter II,3,40
33,0,01724,Jeff Maggert,3,43
33,0,01766,Billy Mayfair,3,52
33,0,10585,Scott McCarron,3,24
33,0,01941,Tom Pernice Jr.,3,42
33,0,02049,Gene Sauers,3,48
33,0,23034,Brent Schwarzrock,3,42
33,0,20645,John Senden,3,62
33,0,23177,Kenneth Staton,3,40
33,0,06078,Esteban Toledo,3,57
60,0,23036,Chris Anderson,2,39
60,0,19824,Craig Barlow,2,52
60,0,01139,Olin Browne,2,39
60,0,06809,Bob Burns,2,42
60,0,20472,Alex Cejka,2,44
60,0,20593,Greg Chalmers,2,28
60,0,20229,Stewart Cink,2,29
60,0,19825,Darren Clarke,2,19
60,0,08931,Glen Day,2,35
60,0,01307,Joel Edwards,2,22
60,0,01361,Dan Forsman,2,46
60,0,21805,Harrison Frazar,2,36
60,0,20574,Mathew Goggin,2,50
60,0,22892,Jason Gore,2,45
60,0,23338,David Gossett,2,66
60,0,20940,Kenichi Kuboya,2,44
60,0,01707,Steve Lowery,2,42
60,0,12680,Shigeki Maruyama,2,29
60,0,01761,Len Mattiace,2,21
60,0,25031,Andy Miller,2,35
60,0,01887,Mark O'Meara,2,35
60,0,20568,Anthony Painter,2,49
60,0,01945,Kenny Perry,2,37
60,0,01948,Tim Petrovic,2,34
60,0,10213,Dicky Pride,2,21
60,0,06567,Vijay Singh,2,38
60,0,08375,Paul Stankowski,2,34
60,0,02206,David Toms,2,35
60,0,02239,Scott Verplank,2,25
60,0,02246,Duffy Waldorf,2,40
90,0,20771,Steven Alker,1,33
90,0,10885,Robert Allenby,1,39
90,0,01024,Billy Andrade,1,45
90,0,01035,Tommy Armour III,1,31
90,0,07867,Woody Austin,1,57
90,0,22371,Aaron Baddeley,1,22
90,0,23614,Rich Beem,1,39
90,0,01098,Jay Don Blake,1,27
90,0,24356,Jason Buha,1,29
90,0,01157,Tom Byrum,1,36
90,0,01175,Jim Carter,1,49
90,0,19972,José Coceres,1,35
90,0,22621,Ben Curtis,1,34
90,0,01249,John Daly,1,26
90,0,06034,Marco Dawson,1,41
90,0,06621,Joe Durant,1,56
90,0,23125,Brad Elder,1,22
90,0,06522,Ernie Els,1,20
90,0,01329,Brad Faxon,1,36
90,0,20121,Todd Fischer,1,34
90,0,01381,Fred Funk,1,44
90,0,08725,Tom Gillis,1,39
90,0,21806,Paul Gow,1,32
90,0,01475,Donnie Hammond,1,36
90,0,06575,Dudley Hart,1,22
90,0,08545,Glen Hnatiuk,1,46
90,0,01553,John Huston,1,26
90,0,01577,Lee Janzen,1,25
90,0,26420,Richard Johnson,1,25
90,0,12705,Cliff Kresge,1,43
90,0,23108,Matt Kuchar,1,34
90,0,23552,Hank Kuehne,1,40
90,0,01666,Bernhard Langer,1,19
90,0,20573,Scott Laycock,1,31
90,0,10565,Ian Leggatt,1,36
90,0,01677,Tom Lehman,1,39
90,0,10860,Justin Leonard,1,21
90,0,12662,Thomas Levet,1,46
90,0,08339,Spike McRoy,1,49
90,0,12660,Jesper Parnevik,1,25
90,0,20095,Carl Paulson,1,54
90,0,10912,Craig Perks,1,39
90,0,25345,Carl Pettersson,1,36
90,0,02002,John Riegger,1,21
90,0,20127,Chris Riley,1,32
90,0,24502,Adam Scott,1,19
90,0,02101,Joey Sindelar,1,32
90,0,02104,Jeff Sluman,1,47
90,0,11011,Mike Sposa,1,35
90,0,06527,Steve Stricker,1,28
90,0,06595,Kevin Sutherland,1,33
90,0,20548,Hidemichi Tanaka,1,42
90,0,02223,Bob Tway,1,31
90,0,12755,Vance Veazey,1,31
90,0,10423,Mike Weir,1,32
90,0,10425,Jay Williamson,1,42
90,0,21878,Mark Wilson,1,43
90,0,08793,Tiger Woods,1,25
90,0,26489,Cameron Yancey,1,29
