RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 20'-25',TOTAL 3 PUTTS
1,0,20498,Briny Baird,8,62
1,0,07101,Dave Stockton Jr.,8,35
1,0,10425,Jay Williamson,8,42
4,0,20029,Notah Begay III,7,48
4,0,23338,David Gossett,7,66
4,0,20573,Scott Laycock,7,31
4,0,01724,Jeff Maggert,7,43
8,0,12661,Todd Barranger,6,53
8,0,06809,Bob Burns,6,42
8,0,01388,Robert Gamez,6,52
8,0,06475,Jeff Klein,6,44
8,0,20940,Kenichi Kuboya,6,44
8,0,06332,Neal Lancaster,6,50
8,0,01685,J.L. Lewis,6,59
8,0,23621,Rory Sabbatini,6,58
8,0,06581,David Sutherland,6,55
17,0,21739,Aaron Barber,5,39
17,0,12388,Michael Clark II,5,31
17,0,06621,Joe Durant,5,56
17,0,01329,Brad Faxon,5,36
17,0,08337,Mike Heinen,5,54
17,0,01553,John Huston,5,26
17,0,08633,Per-Ulrik Johansson,5,52
17,0,01948,Tim Petrovic,5,34
17,0,25692,Akio Sadakata,5,57
17,0,02106,Chris Smith,5,45
17,0,23177,Kenneth Staton,5,40
17,0,20548,Hidemichi Tanaka,5,42
17,0,02239,Scott Verplank,5,25
30,0,23036,Chris Anderson,4,39
30,0,01024,Billy Andrade,4,45
30,0,01035,Tommy Armour III,4,31
30,0,22371,Aaron Baddeley,4,22
30,0,19824,Craig Barlow,4,52
30,0,12652,Cameron Beckman,4,42
30,0,01157,Tom Byrum,4,36
30,0,01161,Mark Calcavecchia,4,41
30,0,23135,Tim Clark,4,28
30,0,20623,Gavin Coles,4,35
30,0,22621,Ben Curtis,4,34
30,0,08725,Tom Gillis,4,39
30,0,20574,Mathew Goggin,4,50
30,0,22892,Jason Gore,4,45
30,0,06573,Brandt Jobe,4,40
30,0,12705,Cliff Kresge,4,43
30,0,01707,Steve Lowery,4,42
30,0,20628,Arron Oberholser,4,34
30,0,20568,Anthony Painter,4,49
30,0,10107,Deane Pappas,4,25
30,0,24361,Pat Perez,4,49
30,0,01941,Tom Pernice Jr.,4,42
30,0,20645,John Senden,4,62
30,0,20436,Garrett Willis,4,60
30,0,21878,Mark Wilson,4,43
55,0,20098,Stuart Appleby,3,37
55,0,07867,Woody Austin,3,57
55,0,20099,Doug Barron,3,54
55,0,08123,Jeff Brehaut,3,62
55,0,24925,Jonathan Byrd,3,45
55,0,12510,Chad Campbell,3,37
55,0,20472,Alex Cejka,3,44
55,0,19972,José Coceres,3,35
55,0,01226,Fred Couples,3,15
55,0,23541,Ben Crane,3,30
55,0,19881,Robert Damron,3,41
55,0,23983,Luke Donald,3,28
55,0,20121,Todd Fischer,3,34
55,0,07457,Steve Flesch,3,47
55,0,01361,Dan Forsman,3,46
55,0,12823,Carlos Franco,3,50
55,0,21805,Harrison Frazar,3,36
55,0,01457,Jay Haas,3,24
55,0,12782,Tim Herron,3,38
55,0,08545,Glen Hnatiuk,3,46
55,0,21961,Charles Howell III,3,42
55,0,01577,Lee Janzen,3,25
55,0,01723,Andrew Magee,3,42
55,0,26950,John Morgan,3,52
55,0,20095,Carl Paulson,3,54
55,0,01928,Corey Pavin,3,26
55,0,10912,Craig Perks,3,39
55,0,22293,Heath Slocum,3,56
55,0,08375,Paul Stankowski,3,34
55,0,06078,Esteban Toledo,3,57
55,0,02246,Duffy Waldorf,3,40
55,0,26489,Cameron Yancey,3,29
87,0,20771,Steven Alker,2,33
87,0,10885,Robert Allenby,2,39
87,0,01042,Paul Azinger,2,30
87,0,07223,Brian Bateman,2,35
87,0,07721,Pat Bates,2,47
87,0,01132,Mark Brooks,2,30
87,0,01139,Olin Browne,2,39
87,0,01175,Jim Carter,2,49
87,0,20593,Greg Chalmers,2,28
87,0,24357,K.J. Choi,2,46
87,0,06034,Marco Dawson,2,41
87,0,08931,Glen Day,2,35
87,0,01307,Joel Edwards,2,22
87,0,01320,Bob Estes,2,25
87,0,01381,Fred Funk,2,44
87,0,21209,Sergio Garcia,2,26
87,0,19846,Brian Gay,2,39
87,0,20157,Retief Goosen,2,21
87,0,21806,Paul Gow,2,32
87,0,07941,Mike Grob,2,38
87,0,06617,Brian Henninger,2,17
87,0,23353,J.J. Henry,2,46
87,0,01569,Peter Jacobsen,2,27
87,0,26420,Richard Johnson,2,25
87,0,10733,Kent Jones,2,30
87,0,08075,Jerry Kelly,2,49
87,0,23108,Matt Kuchar,2,34
87,0,01677,Tom Lehman,2,39
87,0,11032,Frank Lickliter II,2,40
87,0,20634,Peter Lonard,2,32
87,0,01706,Davis Love III,2,22
87,0,08547,John Maginnes,2,38
87,0,12680,Shigeki Maruyama,2,29
87,0,01766,Billy Mayfair,2,52
87,0,08339,Spike McRoy,2,49
87,0,06515,Shaun Micheel,2,45
87,0,01810,Phil Mickelson,2,26
87,0,22046,Geoff Ogilvy,2,33
87,0,20663,Brenden Pappas,2,41
87,0,01945,Kenny Perry,2,37
87,0,25345,Carl Pettersson,2,36
87,0,20127,Chris Riley,2,32
87,0,22913,John Rollins,2,27
87,0,22548,Patrick Sheehan,2,46
87,0,02101,Joey Sindelar,2,32
87,0,11011,Mike Sposa,2,35
87,0,22295,Darron Stiles,2,53
