RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,TOTAL DRV RANK,GIR RANK
1,0,52955,Ludvig Åberg,4,1,3
2,0,58696,Peter Kuest,7,5,2
3,0,46046,Scottie Scheffler,10,9,1
4,0,45242,Kevin Yu,14,10,4
5,0,56762,Will Gordon,15,7,8
6,0,56630,Akshay Bhatia,22,11,11
7,0,35450,Patrick Cantlay,24,3,21
8,0,52375,Doug Ghim,26,20,6
9,0,45609,Tyler Duncan,28,19,9
10,0,50525,Collin Morikawa,35,28,7
11,0,46970,Jon Rahm,40,26,14
12,0,52372,Cameron Champ,48,12,36
13,0,25900,Lucas Glover,49,35,14
14,0,55182,Tom Kim,50,21,29
14,0,58168,Davis Thompson,50,16,34
16,0,39324,J.J. Spaun,53,41,12
17,0,55708,Hayden Buckley,58,8,50
18,0,57366,Cameron Young,60,15,45
19,0,51414,Brent Grant,65,4,61
20,0,46414,Aaron Rai,67,42,25
21,0,51070,Vincent Norrman,68,24,44
21,0,48867,Matti Schmid,68,13,55
23,0,39997,Corey Conners,72,53,19
24,0,35310,Lanto Griffin,73,17,56
25,0,46717,Viktor Hovland,74,5,69
26,0,29725,Tony Finau,76,36,40
27,0,52513,Carson Young,77,50,27
28,0,36799,Stephan Jaeger,79,63,16
29,0,31577,Tano Goya,80,31,49
30,0,34098,Russell Henley,81,52,29
31,0,27129,Luke List,82,72,10
32,0,39546,Keith Mitchell,85,2,83
33,0,47988,Nick Hardy,89,49,40
34,0,49960,Sepp Straka,91,25,66
35,0,49453,Trevor Cone,92,68,24
36,0,32448,James Hahn,93,29,64
37,0,40250,Taylor Pendrith,96,68,28
37,0,31323,Gary Woodland,96,22,74
39,0,27936,Martin Laird,99,74,25
40,0,26596,Ryan Moore,106,74,32
41,0,32102,Rickie Fowler,107,36,71
42,0,57362,Austin Eckroat,111,17,94
43,0,32816,Satoshi Kodaira,112,73,39
44,0,46340,Alex Smalley,113,78,35
45,0,36871,Matt NeSmith,114,83,31
45,0,23320,Ryan Palmer,114,38,76
47,0,49298,Kramer Hickok,116,63,53
48,0,36724,Augusto Núñez,119,61,58
49,0,31646,Emiliano Grillo,120,47,73
50,0,29908,C.T. Pan,122,109,13
51,0,39975,Michael Kim,123,53,70
52,0,19803,Ryan Armour,127,84,43
52,0,54783,Dylan Wu,127,109,18
