RANK,MOVEMENT,PLAYER_ID,PLAYER,% TIMES IMPROVED,# OF TIMES IMPROVED
1,0,29910,Blake Adams,100.0,1
1,0,24846,Ricky Barnes,100.0,3
1,0,28087,Kris Blanks,100.0,1
1,0,25364,Paul Casey,100.0,3
1,0,23135,Tim Clark,100.0,2
1,0,23541,Ben Crane,100.0,3
1,0,21753,Brian Davis,100.0,2
1,0,23983,Luke Donald,100.0,4
1,0,01320,Bob Estes,100.0,1
1,0,32102,Rickie Fowler,100.0,4
1,0,10809,Jim Furyk,100.0,3
1,0,06643,Paul Goydos,100.0,2
1,0,20766,Padraig Harrington,100.0,1
1,0,08537,J.P. Hayes,100.0,1
1,0,12716,Charley Hoffman,100.0,1
1,0,21731,Freddie Jacobson,100.0,1
1,0,27936,Martin Laird,100.0,3
1,0,27797,Derek Lamely,100.0,1
1,0,28237,Rory McIlroy,100.0,1
1,0,01797,Rocco Mediate,100.0,1
1,0,06515,Shaun Micheel,100.0,2
1,0,26301,James Nitties,100.0,1
1,0,24140,Sean O'Hair,100.0,2
1,0,23320,Ryan Palmer,100.0,3
1,0,22056,Cameron Percy,100.0,1
1,0,30946,Alex Prugh,100.0,2
1,0,25562,Andres Romero,100.0,1
1,0,26882,Michael Sim,100.0,1
1,0,29221,Webb Simpson,100.0,1
1,0,06567,Vijay Singh,100.0,1
1,0,27214,Kevin Streelman,100.0,2
1,0,26287,Roland Thatcher,100.0,1
1,0,02206,David Toms,100.0,2
1,0,23623,Bo Van Pelt,100.0,1
1,0,25632,Jimmy Walker,100.0,1
1,0,25804,Bubba Watson,100.0,3
1,0,25892,Steve Wheatcroft,100.0,1
1,0,12602,Dean Wilson,100.0,1
39,0,28475,Jeff Overton,83.3,5
40,0,06522,Ernie Els,75.0,3
40,0,24924,Bill Haas,75.0,3
40,0,23108,Matt Kuchar,75.0,3
40,0,06527,Steve Stricker,75.0,3
44,0,10885,Robert Allenby,66.7,2
44,0,24357,K.J. Choi,66.7,2
44,0,20157,Retief Goosen,66.7,2
44,0,27466,Spencer Levin,66.7,2
44,0,01810,Phil Mickelson,66.7,2
44,0,26596,Ryan Moore,66.7,2
44,0,23325,Vaughn Taylor,66.7,2
51,0,28089,Jason Day,60.0,3
52,0,30925,Dustin Johnson,57.1,4
53,0,12652,Cameron Beckman,50.0,1
53,0,24925,Jonathan Byrd,50.0,1
53,0,20848,Ángel Cabrera,50.0,1
53,0,20472,Alex Cejka,50.0,1
53,0,25720,Chad Collins,50.0,1
53,0,23638,Brendon de Jonge,50.0,2
53,0,27436,Graham DeLaet,50.0,1
53,0,06621,Joe Durant,50.0,1
53,0,24358,Robert Garrigus,50.0,2
53,0,27141,J.B. Holmes,50.0,2
53,0,01577,Lee Janzen,50.0,1
53,0,24024,Zach Johnson,50.0,1
53,0,10860,Justin Leonard,50.0,1
53,0,01706,Davis Love III,50.0,1
53,0,23548,Bill Lunde,50.0,1
53,0,01724,Jeff Maggert,50.0,1
53,0,01766,Billy Mayfair,50.0,1
53,0,24490,George McNeill,50.0,1
53,0,23800,Bryce Molder,50.0,2
53,0,25396,Kevin Na,50.0,1
53,0,22046,Geoff Ogilvy,50.0,1
53,0,01948,Tim Petrovic,50.0,1
53,0,25240,D.A. Points,50.0,1
53,0,22913,John Rollins,50.0,1
53,0,22405,Justin Rose,50.0,2
53,0,27649,Brandt Snedeker,50.0,2
53,0,27770,Camilo Villegas,50.0,1
53,0,20160,Charlie Wi,50.0,1
53,0,20436,Garrett Willis,50.0,1
82,0,24507,Jason Bohn,33.3,1
82,0,11123,Chris Couch,33.3,1
82,0,26300,Matt Jones,33.3,1
82,0,25345,Carl Pettersson,33.3,1
82,0,22293,Heath Slocum,33.3,1
87,0,25900,Lucas Glover,25.0,1
88,0,06004,Stephen Ames,.0,0
88,0,07867,Woody Austin,.0,0
88,0,20498,Briny Baird,.0,0
88,0,20229,Stewart Cink,.0,0
88,0,22621,Ben Curtis,.0,0
88,0,28307,Matt Every,.0,0
88,0,19846,Brian Gay,.0,0
88,0,23718,Nathan Green,.0,0
88,0,23353,J.J. Henry,.0,0
88,0,21350,Ryuji Imada,.0,0
88,0,22378,Trevor Immelman,.0,0
88,0,24912,Will MacKenzie,.0,0
88,0,27060,John Mallinger,.0,0
88,0,27120,Troy Matteson,.0,0
88,0,10585,Scott McCarron,.0,0
88,0,32640,Troy Merritt,.0,0
88,0,27302,Garth Mulroy,.0,0
88,0,21949,Joe Ogilvie,.0,0
88,0,20572,Rod Pampling,.0,0
88,0,01941,Tom Pernice Jr.,.0,0
88,0,01945,Kenny Perry,.0,0
88,0,25818,Scott Piercy,.0,0
88,0,24138,Ian Poulter,.0,0
88,0,28620,Aron Price,.0,0
88,0,24502,Adam Scott,.0,0
88,0,20645,John Senden,.0,0
88,0,26679,Kevin Stadler,.0,0
88,0,27963,Chris Stroud,.0,0
88,0,31560,Brian Stuard,.0,0
88,0,06595,Kevin Sutherland,.0,0
88,0,12714,Chris Tidland,.0,0
88,0,23349,Charles Warren,.0,0
88,0,27095,Nick Watney,.0,0
88,0,26289,Boo Weekley,.0,0
88,0,23322,Brett Wetterich,.0,0
