RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE,TOURNAMENT,ROUND,HOLE,COURSE
258,0,01823,Larry Mize,344,BellSouth Class,2,10,638
258,0,23481,Marcel Siem,344,Deutsche Bank,2,6,700
258,0,02218,Ted Tryba,344,John Deere Clas,2,2,669
258,0,20812,Tjaart van der Walt,344,Western Open,1,18,526
258,0,02239,Scott Verplank,344,Colonial,3,1,021
268,0,01096,Phil Blackmar,343,Shell Houston,1,18,699
268,0,24865,GW Cable,343,FBR Open,2,13,510
268,0,01331,Rick Fehr,343,FedEx St. Jude,1,6,346
268,0,01361,Dan Forsman,343,Buick Classic,3,12,027
268,0,22378,Trevor Immelman,343,Deutsche Bank,3,12,700
268,0,01713,David Lundstrom,343,Texas Open,2,11,625
268,0,26596,Ryan Moore,343,Greensboro,3,14,013
268,0,27649,Brandt Snedeker,343,Shell Houston,1,12,699
268,0,02191,Tim Thelen,343,Texas Open,2,14,625
268,0,26497,Casey Wittenberg,343,Milwaukee,1,10,612
278,0,20400,Michael Campbell,342,PGA Championshi,4,2,706
278,0,06034,Marco Dawson,342,FBR Open,3,13,510
278,0,20823,Gary Emerson,342,The Open,2,1,709
278,0,26758,David Hearn,342,Bell Canadian,1,1,404
278,0,12716,Charley Hoffman,342,Booz Allen,2,2,512
278,0,06573,Brandt Jobe,342,Honda Classic,4,17,710
278,0,01766,Billy Mayfair,342,Shell Houston,1,15,699
278,0,12461,Paul McGinley,342,PGA Championshi,1,1,706
278,0,12753,David Morland IV,342,Reno-Tahoe Open,3,10,660
278,0,01928,Corey Pavin,342,Reno-Tahoe Open,3,10,660
278,0,25045,Mike Ruiz,342,Michelin,3,6,681
278,0,06595,Kevin Sutherland,342,Bell Canadian,3,11,404
290,0,01143,Brad Bryant,341,Texas Open,4,11,625
290,0,01329,Brad Faxon,341,Buick Champ,3,1,503
290,0,08547,John Maginnes,341,Sony Open,1,12,006
290,0,12682,Hirofumi Miyase,341,HP Classic,3,2,511
290,0,23797,Brett Rumford,341,WGC-NEC Invit'l,1,16,036
290,0,02104,Jeff Sluman,341,Honda Classic,3,7,710
290,0,02229,Brett Upper,341,FBR Open,2,9,510
290,0,25893,Stephen Woodard,341,Bell Canadian,1,18,404
298,0,01175,Jim Carter,340,BellSouth Class,1,10,638
298,0,08633,Per-Ulrik Johansson,340,Honda Classic,3,13,710
298,0,01891,David Ogrin,340,Texas Open,1,16,625
298,0,20474,Phillip Price,340,BellSouth Class,2,7,638
298,0,10649,Tom Scherrer,340,Booz Allen,2,2,512
303,0,07701,Mike Baker,339,Deutsche Bank,1,13,700
303,0,25867,Steve Burns,339,Ford Champ,2,1,008
303,0,25364,Paul Casey,339,Buick Open,1,15,035
303,0,25732,S.K. Ho,339,The Open,2,1,709
303,0,23725,Brendan Jones,339,PGA Championshi,2,1,706
303,0,01618,Ken Kelley,339,Shell Houston,2,1,699
303,0,01666,Bernhard Langer,339,PGA Championshi,1,1,706
303,0,19904,Paul Lawrie,339,BellSouth Class,1,7,638
303,0,01761,Len Mattiace,339,John Deere Clas,2,2,669
303,0,27822,Andrew Willey,339,The Open,1,1,709
313,0,07781,Ty Armstrong,338,Shell Houston,2,1,699
313,0,23135,Tim Clark,338,Colonial,3,7,021
313,0,19881,Robert Damron,338,FedEx St. Jude,1,6,346
313,0,20289,Robert Deruntz,338,Buick Classic,1,5,027
313,0,09011,David Duval,338,84 LUMBER,2,18,696
313,0,02020,Eduardo Romero,338,The Open,2,1,709
319,0,20099,Doug Barron,337,FedEx St. Jude,1,6,346
319,0,27625,John Bungert,337,Honda Classic,1,16,710
319,0,25939,Nick Cassini,337,BellSouth Class,2,5,638
319,0,01219,John Cook,337,Reno-Tahoe Open,4,9,660
319,0,06599,John Elliott,337,U.S. Open Champ,1,1,618
319,0,22320,Bradley Heaven,337,John Deere Clas,2,2,669
319,0,23580,Tetsuji Hiratsuka,337,PGA Championshi,1,1,706
319,0,27768,Brock Mackenzie,337,John Deere Clas,1,2,669
319,0,27615,Chris Nallen,337,Deutsche Bank,2,14,700
319,0,26679,Kevin Stadler,337,Buick Invitatio,4,9,004
329,0,23656,Jason Caron,336,Deutsche Bank,1,2,700
329,0,01185,Brandel Chamblee,336,Texas Open,4,1,625
329,0,23688,Scott Drummond,336,WGC-NEC Invit'l,4,8,036
329,0,01457,Jay Haas,336,Buick Classic,2,5,027
329,0,08545,Glen Hnatiuk,336,BellSouth Class,4,7,638
329,0,25572,Graeme McDowell,336,PGA Championshi,2,1,706
329,0,23821,Yusaku Miyazato,336,Sony Open,1,18,006
329,0,08635,Colin Montgomerie,336,WGC-NEC Invit'l,4,8,036
329,0,21498,Hideto Tanihara,336,Milwaukee,4,1,612
329,0,12794,Tim Weinhart,336,BellSouth Class,2,7,638
339,0,23048,Eric Axley,335,U.S. Open Champ,1,1,618
339,0,01320,Bob Estes,335,Western Open,1,18,526
339,0,25052,Derek Gillespie,335,Bell Canadian,2,10,404
339,0,25741,Nick Gilliam,335,Milwaukee,1,10,612
339,0,20567,Kevin Hayashi,335,Sony Open,1,12,006
339,0,10117,Bob Heintz,335,Honda Classic,2,12,710
339,0,19958,Miguel Angel Jiménez,335,Buick Classic,3,12,027
339,0,06052,Andy Morse,335,Honda Classic,1,13,710
339,0,08385,Omar Uresti,335,John Deere Clas,1,13,669
339,0,21736,Lian-Wei Zhang,335,FedEx St. Jude,4,6,346
349,0,06036,Scott Dunlap,334,Bell Canadian,1,10,404
349,0,01381,Fred Funk,334,Buick Classic,1,12,027
349,0,22122,Andrew McLardy,334,WGC-NEC Invit'l,4,8,036
349,0,08057,Brian Wilson,334,FedEx St. Jude,2,3,346
353,0,01014,Fulton Allem,333,Colonial,2,1,021
353,0,01224,Jeff Coston,333,PGA Championshi,1,1,706
353,0,24875,Tim Tims,333,FedEx St. Jude,1,3,346
353,0,02279,Mark Wiebe,333,Reno-Tahoe Open,3,10,660
353,0,22363,Don Yrene,333,Tucson,2,2,101
358,0,22416,Michael Beard,332,Bob Hope Chrysl,2,6,202
358,0,24494,Erik Compton,332,Ford Champ,1,2,008
358,0,20832,Raphael Jacquelin,332,PGA Championshi,2,1,706
358,0,27797,Derek Lamely,332,Western Open,2,13,526
358,0,12389,Barry Lane,332,WGC-NEC Invit'l,1,8,036
358,0,01717,Sandy Lyle,332,The Open,1,1,709
358,0,27147,David Oh,332,Buick Invitatio,2,9,104
358,0,25818,Scott Piercy,332,Wachovia Champ,1,10,698
358,0,25240,D.A. Points,332,John Deere Clas,2,2,669
358,0,02033,Dave Rummells,332,B.C. Open,1,6,037
358,0,27963,Chris Stroud,332,Greensboro,2,14,013
358,0,10149,Craig Thomas,332,Buick Classic,2,5,027
370,0,21406,Carl Alexander,331,Buick Classic,1,12,027
370,0,01078,Jim Benepe,331,Texas Open,3,1,625
370,0,26683,Kevin Haefner,331,John Deere Clas,1,2,669
370,0,25349,Tim Wilkinson,331,Buick Champ,1,18,503
374,0,25649,George Bradford,330,Booz Allen,1,2,512
374,0,12060,Paul Holtby,330,Nissan Open,2,15,500
374,0,10021,Loren Personett,330,FedEx St. Jude,1,6,346
374,0,02076,Peter Senior,330,WGC-NEC Invit'l,3,2,036
374,0,02196,Robert Thompson,330,PGA Championshi,1,1,706
374,0,27095,Nick Watney,330,AT&T Pebble,1,9,005
380,0,27796,Joe Affrunti,329,John Deere Clas,1,2,669
380,0,19830,Joakim Haeggman,329,U.S. Open Champ,3,1,618
380,0,22348,Nick O'Hern,329,PGA Championshi,1,1,706
380,0,12759,Patrick Prince,329,HP Classic,1,11,511
380,0,10323,John Shawver,329,John Deere Clas,1,2,669
385,0,25273,Andrew Buckle,328,The Open,1,1,709
385,0,27956,Craig Doell,328,Bell Canadian,1,18,404
385,0,20939,Keiichiro Fukabori,328,Tucson,1,2,101
385,0,24511,Thongchai Jaidee,328,PGA Championshi,1,1,706
385,0,23899,Danny Mulhearn,328,Western Open,2,4,526
385,0,07187,Ron Philo Jr.,328,PGA Championshi,1,1,706
391,0,23122,Ron Castillo Jr.,327,Sony Open,1,14,006
391,0,27660,Brian Dixon,327,BellSouth Class,2,18,638
391,0,20105,Jeff Gove,327,U.S. Open Champ,1,1,618
391,0,21187,Hidemasa Hoshino,327,The Open,2,1,709
391,0,06655,Geoffrey Sisk,327,Deutsche Bank,2,14,700
396,0,27624,Benoit Beisser,326,Tucson,1,18,101
396,0,07003,David Berganio Jr.,326,Tucson,1,15,101
396,0,27818,Lloyd Campbell,326,The Open,1,1,709
396,0,27629,Jonathan Cheetham,326,The Open,1,1,709
396,0,12751,Todd Gleaton,326,Honda Classic,1,2,710
396,0,01468,Gary Hallberg,326,B.C. Open,2,2,037
396,0,12662,Thomas Levet,326,U.S. Open Champ,1,1,618
396,0,10831,Greg Meyer,326,Sony Open,2,18,006
396,0,25692,Akio Sadakata,326,B.C. Open,2,9,037
396,0,20471,Sven Struver,326,Ford Champ,2,7,008
396,0,25522,Sean Whiffin,326,The Open,2,1,709
407,0,24184,Alastair Forsyth,325,The Open,1,1,709
407,0,21284,Hiroyuki Fujita,325,John Deere Clas,2,2,669
407,0,01920,Craig Parry,325,Memorial Tourna,4,2,023
407,0,26675,Jon Turcott,325,Milwaukee,1,10,612
407,0,23349,Charles Warren,325,Wachovia Champ,1,10,698
412,0,24452,John Douma,324,Tucson,2,11,101
412,0,22755,David Faught,324,Bell Canadian,1,16,404
412,0,27782,Brandon Knaub,324,Booz Allen,2,2,512
412,0,01639,Kenny Knox,324,B.C. Open,2,5,037
412,0,27569,Myung Jun Park,324,Sony Open,1,10,006
412,0,25242,Jamie Rogers,324,John Deere Clas,1,9,669
412,0,07707,Mike Small,324,Western Open,2,17,526
412,0,02300,Ian Woosnam,324,PGA Championshi,2,1,706
420,0,23778,Brad Adamonis,323,Buick Classic,2,12,027
420,0,19822,Bobby Cochran,323,FedEx St. Jude,1,6,346
420,0,25762,Dennis Colligan,323,B.C. Open,1,18,037
420,0,21461,Kenneth Ferrie,323,The Open,3,1,709
420,0,20940,Kenichi Kuboya,323,Sony Open,3,14,006
420,0,26770,James Lepp,323,Bell Canadian,1,16,404
420,0,25722,William Link IV,323,B.C. Open,1,18,037
420,0,26329,Louis Oosthuizen,323,The Open,2,1,709
420,0,27953,Frank Vana,323,Deutsche Bank,2,6,700
429,0,27765,Oscar Álvarez,322,U.S. Open Champ,2,1,618
429,0,27767,David Carr,322,U.S. Open Champ,2,1,618
429,0,27215,Patrick Damron,322,Bay Hill Invita,2,6,009
429,0,21753,Brian Davis,322,The Open,2,1,709
429,0,06643,Paul Goydos,322,Michelin,1,6,681
429,0,25923,Scott Heyn,322,Nissan Open,2,15,500
429,0,25034,James McLean,322,HP Classic,3,18,511
429,0,25629,Brett Paquet,322,FedEx St. Jude,1,9,346
429,0,20440,Kevin Savage,322,B.C. Open,1,9,037
429,0,27599,David Schnider,322,Buick Invitatio,2,9,104
429,0,23034,Brent Schwarzrock,322,HP Classic,1,11,511
429,0,27820,Daniel Sugrue,322,The Open,1,1,709
441,0,21581,Dirk Ayers,321,Bell Canadian,4,9,404
441,0,27447,John Ellis,321,AT&T Pebble,3,9,005
441,0,27466,Spencer Levin,321,U.S. Open Champ,3,1,618
441,0,23141,Jamie Neher,321,Deutsche Bank,2,14,700
441,0,21730,Mårten Olander,321,The Open,1,1,709
441,0,02066,Alan Schulte,321,PGA Championshi,1,1,706
