RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 280-300,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
1,0,19825,Darren Clarke,39.07,193,494,-0.031
2,0,20378,Mathias Grönberg,38.68,393,1016,-0.081
3,0,19824,Craig Barlow,38.41,368,958,-0.120
4,0,07867,Woody Austin,37.92,438,1155,-0.068
5,0,24361,Pat Perez,37.64,449,1193,-0.087
6,0,06332,Neal Lancaster,37.03,477,1288,-0.073
7,0,25345,Carl Pettersson,36.30,392,1080,-0.110
8,0,26287,Roland Thatcher,36.08,302,837,-0.026
9,0,06595,Kevin Sutherland,35.89,332,925,-0.087
10,0,12394,Tom Carter,35.84,476,1328,-0.017
11,0,20572,Rod Pampling,35.81,385,1075,-0.094
12,0,21407,Arjun Atwal,35.56,367,1032,-0.046
12,0,20628,Arron Oberholser,35.56,303,852,-0.046
14,0,21893,Brian Kortan,35.49,280,789,+0.014
15,0,08123,Jeff Brehaut,35.48,457,1288,-0.072
16,0,02245,Grant Waite,35.46,334,942,-0.027
17,0,01161,Mark Calcavecchia,35.42,289,816,-0.048
18,0,20645,John Senden,35.37,422,1193,-0.083
19,0,06613,Tommy Tolles,35.36,296,837,-0.057
20,0,12760,Danny Ellis,35.35,333,942,-0.087
21,0,10912,Craig Perks,35.26,311,882,-0.016
22,0,23621,Rory Sabbatini,35.22,367,1042,-0.084
23,0,21731,Freddie Jacobson,35.03,303,865,-0.135
24,0,22913,John Rollins,35.01,349,997,-0.095
25,0,06621,Joe Durant,34.99,366,1046,-0.085
26,0,24781,Hunter Mahan,34.88,399,1144,-0.070
27,0,23338,David Gossett,34.81,244,701,-0.016
28,0,25686,Jason Dufner,34.58,343,992,-0.044
29,0,23614,Rich Beem,34.51,293,849,-0.044
30,0,12652,Cameron Beckman,34.45,412,1196,-0.141
31,0,10885,Robert Allenby,34.44,342,993,-0.006
32,0,06004,Stephen Ames,34.36,380,1106,-0.139
33,0,01945,Kenny Perry,34.34,296,862,-0.111
34,0,21209,Sergio Garcia,34.33,241,702,-0.087
35,0,01810,Phil Mickelson,34.27,256,747,-0.078
36,0,12645,Brent Geiberger,34.20,396,1158,-0.111
37,0,22405,Justin Rose,34.18,295,863,-0.153
38,0,01388,Robert Gamez,34.11,425,1246,-0.071
38,0,22548,Patrick Sheehan,34.11,471,1381,-0.068
40,0,08881,Tripp Isenhour,34.05,223,655,-0.072
41,0,23320,Ryan Palmer,34.03,421,1237,-0.029
42,0,20029,Notah Begay III,34.02,299,879,-0.164
43,0,02246,Duffy Waldorf,33.99,277,815,-0.155
44,0,10107,Deane Pappas,33.94,297,875,-0.071
45,0,24357,K.J. Choi,33.87,295,871,-0.085
46,0,02002,John Riegger,33.73,228,676,-0.105
47,0,01948,Tim Petrovic,33.69,405,1202,-0.091
48,0,12660,Jesper Parnevik,33.66,343,1019,-0.122
49,0,24507,Jason Bohn,33.63,409,1216,-0.061
49,0,24925,Jonathan Byrd,33.63,337,1002,-0.068
51,0,06575,Dudley Hart,33.59,214,637,-0.084
52,0,06522,Ernie Els,33.45,194,580,-0.129
53,0,20634,Peter Lonard,33.33,252,756,-0.056
54,0,06515,Shaun Micheel,33.30,327,982,-0.073
55,0,02101,Joey Sindelar,33.22,407,1225,-0.027
56,0,21959,Ted Purdy,33.10,469,1417,-0.085
57,0,24024,Zach Johnson,33.09,408,1233,-0.078
58,0,08931,Glen Day,32.98,402,1219,-0.127
58,0,21961,Charles Howell III,32.98,347,1052,-0.147
60,0,01127,Danny Briggs,32.92,342,1039,-0.099
61,0,20498,Briny Baird,32.89,367,1116,E
62,0,20094,Jonathan Kaye,32.87,285,867,-0.063
63,0,23325,Vaughn Taylor,32.86,348,1059,-0.086
64,0,06567,Vijay Singh,32.72,406,1241,-0.131
65,0,01766,Billy Mayfair,32.71,420,1284,-0.079
66,0,01035,Tommy Armour III,32.64,347,1063,-0.023
67,0,20593,Greg Chalmers,32.63,293,898,-0.102
68,0,08835,Kris Cox,32.58,275,844,+0.062
69,0,11032,Frank Lickliter II,32.53,351,1079,-0.074
70,0,23623,Bo Van Pelt,32.39,365,1127,-0.041
71,0,12782,Tim Herron,32.36,298,921,-0.064
72,0,01024,Billy Andrade,32.33,409,1265,-0.046
73,0,20472,Alex Cejka,32.28,256,793,-0.125
74,0,01553,John Huston,32.27,203,629,-0.108
75,0,01577,Lee Janzen,32.23,312,968,-0.099
76,0,20229,Stewart Cink,32.21,355,1102,-0.087
77,0,23108,Matt Kuchar,32.16,339,1054,-0.047
78,0,20098,Stuart Appleby,32.13,266,828,-0.109
79,0,20663,Brenden Pappas,32.06,437,1363,-0.025
80,0,10423,Mike Weir,31.99,247,772,-0.105
81,0,01707,Steve Lowery,31.87,326,1023,-0.018
82,0,02206,David Toms,31.84,256,804,-0.055
83,0,01797,Rocco Mediate,31.75,154,485,-0.065
84,0,02104,Jeff Sluman,31.71,357,1126,-0.157
85,0,01677,Tom Lehman,31.66,253,799,-0.130
86,0,08339,Spike McRoy,31.57,335,1061,-0.084
87,0,01941,Tom Pernice Jr.,31.56,374,1185,-0.086
88,0,25237,Kevin Muncrief,31.46,196,623,+0.051
89,0,01226,Fred Couples,31.45,195,620,+0.010
90,0,20121,Todd Fischer,31.44,399,1269,-0.028
91,0,01685,J.L. Lewis,31.43,386,1228,-0.096
92,0,01249,John Daly,31.36,292,931,-0.045
92,0,20157,Retief Goosen,31.36,175,558,-0.160
94,0,07223,Brian Bateman,31.32,316,1009,-0.098
94,0,20850,Daniel Chopra,31.32,399,1274,-0.085
96,0,23353,J.J. Henry,31.29,394,1259,-0.069
97,0,10585,Scott McCarron,31.26,327,1046,-0.006
