RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300-320,TOTAL DRVS - OVERALL,RELATIVE TO PAR
80,0,23623,Bo Van Pelt,20.65,38,184,+3.61
81,0,21961,Charles Howell III,20.59,35,170,+3.37
82,0,01313,Steve Elkington,20.49,25,122,+3.28
83,0,01035,Tommy Armour III,20.48,34,166,+3.59
83,0,06621,Joe Durant,20.48,34,166,+3.24
85,0,21959,Ted Purdy,20.45,45,220,+3.04
86,0,22405,Justin Rose,20.31,26,128,+3.77
87,0,10585,Scott McCarron,20.24,34,168,+3.35
88,0,01388,Robert Gamez,20.20,40,198,+3.43
89,0,01941,Tom Pernice Jr.,20.00,38,190,+3.37
90,0,01473,Todd Hamilton,19.59,29,148,+3.90
91,0,12760,Danny Ellis,19.48,30,154,+3.47
92,0,06515,Shaun Micheel,19.33,29,150,+2.69
93,0,11032,Frank Lickliter II,19.28,32,166,+3.50
94,0,20094,Jonathan Kaye,19.12,26,136,+2.96
95,0,20104,Ken Duke,18.97,33,174,+3.12
96,0,01685,J.L. Lewis,18.88,37,196,+3.22
97,0,07867,Woody Austin,18.33,33,180,+3.24
98,0,12510,Chad Campbell,18.07,30,166,+3.37
99,0,25237,Kevin Muncrief,18.00,18,100,+2.89
100,0,01577,Lee Janzen,17.95,28,156,+2.79
101,0,08537,J.P. Hayes,17.81,26,146,+3.77
102,0,22913,John Rollins,17.72,28,158,+3.18
103,0,06004,Stephen Ames,17.65,30,170,+3.20
104,0,12645,Brent Geiberger,17.58,32,182,+3.19
105,0,01948,Tim Petrovic,17.53,34,194,+3.38
106,0,23108,Matt Kuchar,17.47,29,166,+3.10
107,0,01926,Steve Pate,17.39,24,138,+2.83
108,0,01203,Russ Cochran,17.21,21,122,+3.24
109,0,01024,Billy Andrade,17.16,35,204,+2.94
109,0,06613,Tommy Tolles,17.16,23,134,+3.09
111,0,01666,Bernhard Langer,17.02,16,94,+3.00
112,0,10912,Craig Perks,16.91,23,136,+2.83
113,0,02245,Grant Waite,16.88,26,154,+2.69
114,0,08931,Glen Day,16.49,32,194,+3.28
115,0,06373,José María Olazábal,16.30,15,92,+3.87
116,0,20433,Mark Hensby,16.29,29,178,+3.86
117,0,10860,Justin Leonard,16.20,23,142,+3.13
118,0,01139,Olin Browne,15.91,28,176,+3.29
119,0,08881,Tripp Isenhour,15.69,16,102,+3.13
120,0,01938,David Peoples,15.63,25,160,+3.08
121,0,06595,Kevin Sutherland,15.58,24,154,+3.13
122,0,02099,Scott Simpson,15.45,17,110,+2.76
123,0,10201,Matt Gogel,15.38,24,156,+3.50
123,0,01553,John Huston,15.38,16,104,+2.56
125,0,23541,Ben Crane,15.34,27,176,+3.44
126,0,26420,Richard Johnson,15.20,31,204,+3.26
127,0,12705,Cliff Kresge,15.06,25,166,+2.76
128,0,20472,Alex Cejka,15.00,18,120,+2.61
128,0,12680,Shigeki Maruyama,15.00,24,160,+3.33
130,0,24024,Zach Johnson,14.95,29,194,+3.34
131,0,01766,Billy Mayfair,14.85,30,202,+3.17
132,0,01127,Danny Briggs,14.81,24,162,+2.88
133,0,20121,Todd Fischer,14.71,30,204,+3.13
133,0,01771,Blaine McCallister,14.71,20,136,+3.00
135,0,20585,Niclas Fasth,14.29,16,112,+2.75
135,0,12682,Hirofumi Miyase,14.29,18,126,+3.06
135,0,10213,Dicky Pride,14.29,18,126,+3.11
138,0,02206,David Toms,14.17,17,120,+2.41
139,0,02002,John Riegger,14.15,15,106,+3.20
140,0,01042,Paul Azinger,14.08,20,142,+2.80
141,0,23338,David Gossett,14.04,16,114,+2.44
142,0,01361,Dan Forsman,14.00,21,150,+2.86
143,0,01619,Skip Kendall,13.79,24,174,+2.75
144,0,01797,Rocco Mediate,13.64,12,88,+2.42
145,0,20548,Hidemichi Tanaka,13.58,22,162,+3.05
146,0,20029,Notah Begay III,13.43,18,134,+2.89
147,0,19972,José Coceres,13.28,17,128,+2.88
148,0,08075,Jerry Kelly,13.16,25,190,+3.36
149,0,12602,Dean Wilson,13.13,26,198,+3.12
150,0,06575,Dudley Hart,12.96,14,108,+3.21
150,0,02049,Gene Sauers,12.96,21,162,+2.62
152,0,21878,Mark Wilson,12.90,16,124,+3.00
153,0,21646,David Branshaw,12.80,21,164,+2.48
154,0,20382,Stephen Leaney,12.70,16,126,+3.38
155,0,02246,Duffy Waldorf,12.69,17,134,+2.29
156,0,19846,Brian Gay,12.50,23,184,+3.22
157,0,23135,Tim Clark,12.16,18,148,+3.17
157,0,02214,Kirk Triplett,12.16,18,148,+3.44
159,0,23983,Luke Donald,12.12,16,132,+3.13
160,0,06527,Steve Stricker,11.84,18,152,+3.44
161,0,01142,Bart Bryant,11.59,16,138,+2.63
162,0,02239,Scott Verplank,11.33,17,150,+2.82
163,0,07457,Steve Flesch,11.24,20,178,+3.00
164,0,01527,Scott Hoch,10.87,10,92,+3.10
165,0,01329,Brad Faxon,10.67,16,150,+3.50
165,0,02104,Jeff Sluman,10.67,19,178,+2.42
167,0,08339,Spike McRoy,10.59,18,170,+2.39
168,0,22293,Heath Slocum,10.23,18,176,+2.67
169,0,01320,Bob Estes,10.17,12,118,+3.33
170,0,06214,Guy Boros,10.16,13,128,+2.00
171,0,25396,Kevin Na,9.90,19,192,+2.47
172,0,01761,Len Mattiace,9.59,14,146,+2.43
173,0,22621,Ben Curtis,9.52,8,84,+1.25
174,0,01724,Jeff Maggert,9.26,10,108,+2.00
175,0,01920,Craig Parry,9.21,7,76,+1.86
176,0,10423,Mike Weir,9.02,11,122,+1.64
177,0,12753,David Morland IV,8.45,12,142,+1.75
177,0,02223,Bob Tway,8.45,12,142,+1.67
179,0,01378,David Frost,8.33,13,156,+1.62
179,0,20127,Chris Riley,8.33,10,120,+3.50
181,0,19881,Robert Damron,8.15,15,184,+1.33
182,0,06809,Bob Burns,8.14,14,172,+2.57
183,0,08385,Omar Uresti,7.83,13,166,+1.69
184,0,07721,Pat Bates,7.22,14,194,+1.14
184,0,06078,Esteban Toledo,7.22,13,180,+1.08
186,0,07363,Craig Bowden,6.79,11,162,+1.45
187,0,06251,Chris DiMarco,6.71,11,164,+1.73
188,0,01157,Tom Byrum,6.49,10,154,+2.30
189,0,01219,John Cook,5.66,6,106,+1.67
190,0,01457,Jay Haas,5.38,7,130,+2.14
191,0,01132,Mark Brooks,5.30,7,132,+2.57
192,0,02010,Loren Roberts,4.67,7,150,+1.86
193,0,01928,Corey Pavin,4.00,6,150,-0.83
194,0,01968,Nick Price,3.95,3,76,-0.67
195,0,01381,Fred Funk,2.27,4,176,-2.25
196,0,01887,Mark O'Meara,2.08,2,96,-4.00
