RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
65,0,11032,Frank Lickliter II,52.41,691519,131950
67,0,20094,Jonathan Kaye,52.39,570945,108972
68,0,22371,Aaron Baddeley,52.35,719955,137523
69,0,12652,Cameron Beckman,52.34,846609,161741
70,0,19824,Craig Barlow,52.31,692512,132397
71,0,22548,Patrick Sheehan,52.28,982574,187960
72,0,20634,Peter Lonard,52.25,520641,99643
72,0,06613,Tommy Tolles,52.25,599067,114658
74,0,02245,Grant Waite,52.22,695809,133240
75,0,02101,Joey Sindelar,52.21,872349,167075
76,0,06197,Michael Allen,52.18,752735,144256
77,0,22405,Justin Rose,52.15,624864,119815
78,0,01685,J.L. Lewis,52.13,805370,154505
79,0,01161,Mark Calcavecchia,52.10,623971,119756
79,0,12510,Chad Campbell,52.10,697878,133956
79,0,25686,Jason Dufner,52.10,700311,134406
82,0,12645,Brent Geiberger,52.08,797548,153140
83,0,01261,Jay Delsing,52.04,632518,121547
83,0,21961,Charles Howell III,52.04,753174,144737
85,0,02002,John Riegger,52.03,489965,94178
86,0,06004,Stephen Ames,52.00,771301,148327
86,0,01948,Tim Petrovic,52.00,839196,161369
88,0,19825,Darren Clarke,51.99,273081,52527
88,0,21949,Joe Ogilvie,51.99,821712,158043
90,0,12660,Jesper Parnevik,51.98,681019,131006
91,0,08123,Jeff Brehaut,51.97,916516,176354
92,0,21407,Arjun Atwal,51.92,733869,141344
93,0,12760,Danny Ellis,51.89,690680,133101
93,0,06595,Kevin Sutherland,51.89,640006,123334
95,0,10912,Craig Perks,51.86,606582,116967
96,0,22913,John Rollins,51.84,704967,135984
97,0,08881,Tripp Isenhour,51.82,473447,91357
98,0,20029,Notah Begay III,51.80,615595,118852
99,0,01553,John Huston,51.78,423332,81749
100,0,23108,Matt Kuchar,51.77,760664,146930
101,0,01313,Steve Elkington,51.76,546033,105487
102,0,01473,Todd Hamilton,51.74,677636,130963
103,0,21731,Freddie Jacobson,51.68,609131,117868
104,0,01388,Robert Gamez,51.67,871977,168744
105,0,24024,Zach Johnson,51.63,835574,161827
105,0,01941,Tom Pernice Jr.,51.63,863895,167335
107,0,06575,Dudley Hart,51.62,426086,82544
107,0,20433,Mark Hensby,51.62,777657,150649
109,0,06621,Joe Durant,51.58,727225,140982
110,0,10733,Kent Jones,51.56,847357,164353
111,0,23541,Ben Crane,51.53,748328,145218
111,0,10425,Jay Williamson,51.53,876406,170086
113,0,01577,Lee Janzen,51.51,694926,134907
114,0,01042,Paul Azinger,51.50,646769,125598
115,0,20593,Greg Chalmers,51.49,637096,123733
115,0,01724,Jeff Maggert,51.49,465943,90487
117,0,02206,David Toms,51.46,553383,107536
118,0,20472,Alex Cejka,51.40,565408,110012
119,0,01797,Rocco Mediate,51.36,349478,68044
120,0,06515,Shaun Micheel,51.34,631775,123060
121,0,24357,K.J. Choi,51.30,632213,123247
121,0,20628,Arron Oberholser,51.30,632691,123320
123,0,21646,David Branshaw,51.28,703393,137154
124,0,12705,Cliff Kresge,51.25,739949,144380
125,0,20104,Ken Duke,51.23,772414,150782
126,0,08931,Glen Day,51.21,856308,167202
127,0,01766,Billy Mayfair,51.19,922645,180244
128,0,22621,Ben Curtis,51.18,372289,72739
128,0,23338,David Gossett,51.18,510210,99680
130,0,10201,Matt Gogel,51.17,666162,130186
131,0,02246,Duffy Waldorf,51.14,578667,113144
132,0,01024,Billy Andrade,51.11,902845,176647
133,0,20121,Todd Fischer,51.10,850385,166421
134,0,01127,Danny Briggs,51.04,725240,142084
135,0,01527,Scott Hoch,50.97,404929,79437
136,0,12602,Dean Wilson,50.96,893594,175358
137,0,01926,Steve Pate,50.93,590668,115983
138,0,01142,Bart Bryant,50.91,582357,114399
139,0,10423,Mike Weir,50.88,455806,89576
140,0,08339,Spike McRoy,50.83,771987,151891
141,0,21878,Mark Wilson,50.82,538230,105903
142,0,06214,Guy Boros,50.79,552072,108700
142,0,10860,Justin Leonard,50.79,574395,113092
144,0,01361,Dan Forsman,50.77,647008,127446
145,0,01771,Blaine McCallister,50.74,594730,117208
146,0,26420,Richard Johnson,50.72,891558,175773
147,0,12682,Hirofumi Miyase,50.71,526834,103890
148,0,07457,Steve Flesch,50.69,752215,148393
148,0,01938,David Peoples,50.69,733055,144612
150,0,01666,Bernhard Langer,50.65,420945,83111
151,0,06527,Steve Stricker,50.63,677863,133898
152,0,01139,Olin Browne,50.58,745799,147435
153,0,02104,Jeff Sluman,50.57,773692,152999
154,0,08537,J.P. Hayes,50.56,636142,125823
155,0,01320,Bob Estes,50.54,465003,92016
156,0,01203,Russ Cochran,50.51,492282,97466
157,0,10213,Dicky Pride,50.49,577526,114382
158,0,19972,José Coceres,50.48,553687,109690
159,0,12680,Shigeki Maruyama,50.43,662038,131291
160,0,02223,Bob Tway,50.42,557476,110559
161,0,01619,Skip Kendall,50.37,757199,150317
162,0,22293,Heath Slocum,50.35,774856,153884
163,0,08075,Jerry Kelly,50.34,799092,158744
164,0,25396,Kevin Na,50.32,831844,165316
165,0,23983,Luke Donald,50.31,550550,109438
165,0,20382,Stephen Leaney,50.31,546063,108537
167,0,06251,Chris DiMarco,50.28,720575,143325
168,0,19881,Robert Damron,50.25,797728,158763
168,0,02049,Gene Sauers,50.25,705747,140436
170,0,02214,Kirk Triplett,50.23,570745,113618
171,0,20548,Hidemichi Tanaka,50.15,757205,151002
172,0,23135,Tim Clark,50.14,649849,129598
173,0,19846,Brian Gay,50.11,829537,165554
174,0,07721,Pat Bates,49.96,829130,165973
175,0,01920,Craig Parry,49.90,358131,71763
176,0,02239,Scott Verplank,49.88,612317,122752
177,0,20127,Chris Riley,49.82,491635,98674
178,0,02099,Scott Simpson,49.81,440604,88462
179,0,06809,Bob Burns,49.79,717435,144079
180,0,01132,Mark Brooks,49.76,524202,105350
181,0,01761,Len Mattiace,49.62,666467,134313
182,0,01968,Nick Price,49.54,318035,64204
183,0,01457,Jay Haas,49.53,576964,116494
184,0,06078,Esteban Toledo,49.51,731543,147767
185,0,01157,Tom Byrum,49.49,623308,125935
186,0,01378,David Frost,49.44,710927,143792
187,0,08385,Omar Uresti,49.41,699177,141517
188,0,01329,Brad Faxon,49.34,625528,126776
189,0,12753,David Morland IV,49.32,583146,118235
190,0,01381,Fred Funk,49.30,705263,143057
191,0,02010,Loren Roberts,49.19,583386,118606
192,0,01887,Mark O'Meara,49.08,378077,77034
193,0,07363,Craig Bowden,49.07,676040,137764
194,0,06373,José María Olazábal,48.95,439982,89888
195,0,01219,John Cook,48.86,465999,95382
196,0,01928,Corey Pavin,48.46,571856,118015
