RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 320+,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
167,0,26420,Richard Johnson,1.80,23,1280,-0.087
168,0,25396,Kevin Na,1.77,21,1187,-0.333
169,0,01203,Russ Cochran,1.72,13,757,-0.308
170,0,20382,Stephen Leaney,1.64,13,794,-0.308
171,0,23983,Luke Donald,1.62,14,863,-0.286
172,0,22293,Heath Slocum,1.57,18,1149,-0.222
173,0,01666,Bernhard Langer,1.55,9,582,-0.333
174,0,12753,David Morland IV,1.52,13,858,E
175,0,06809,Bob Burns,1.49,16,1073,-0.313
176,0,02049,Gene Sauers,1.48,15,1011,+0.200
177,0,07721,Pat Bates,1.45,18,1240,-0.222
177,0,06078,Esteban Toledo,1.45,16,1101,-0.375
179,0,01320,Bob Estes,1.43,10,697,E
180,0,02239,Scott Verplank,1.38,13,940,-0.154
181,0,19881,Robert Damron,1.30,15,1152,+0.067
182,0,01132,Mark Brooks,1.27,10,789,-0.200
183,0,01329,Brad Faxon,1.25,12,963,-0.167
184,0,02104,Jeff Sluman,1.24,14,1126,-0.500
185,0,02010,Loren Roberts,1.17,11,944,-0.455
186,0,07363,Craig Bowden,1.16,12,1032,-0.167
187,0,01157,Tom Byrum,1.10,11,1002,-0.364
188,0,01378,David Frost,1.08,11,1021,-0.364
189,0,01887,Mark O'Meara,1.05,6,573,-0.167
190,0,01219,John Cook,.90,6,669,+0.167
191,0,01457,Jay Haas,.83,7,841,-0.429
192,0,01920,Craig Parry,.80,4,501,+0.250
193,0,01928,Corey Pavin,.76,7,919,-0.714
194,0,01381,Fred Funk,.61,7,1141,-0.429
195,0,08385,Omar Uresti,.38,4,1048,-0.250
196,0,01968,Nick Price,.00,0,506,E
