RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ADJUSTMENT,TOTAL ROUNDS
79,0,01143,Brad Bryant,71.124,7286,- 31.350,102
80,0,01235,Ben Crenshaw,71.150,5084,- 32.382,71
81,0,01891,David Ogrin,71.161,6572,- 25.182,92
82,0,01755,Dick Mast,71.164,6231,- 39.725,87
83,0,02104,Jeff Sluman,71.165,6945,- 41.965,97
84,0,06012,Greg Kraft,71.167,5155,- 30.997,72
85,0,01060,Dave Barr,71.174,6715,- 24.688,94
86,0,02245,Grant Waite,71.180,6458,- 51.834,90
87,0,02100,Tim Simpson,71.185,6136,- 14.093,86
88,0,01049,Ian Baker-Finch,71.195,4397,- 54.129,61
89,0,01549,Mike Hulbert,71.203,7174,- 53.726,100
90,0,01414,Bob Gilder,71.205,5593,- 38.973,78
90,0,01810,Phil Mickelson,71.205,5230,- 32.054,73
92,0,02180,Harry Taylor,71.218,6282,- 14.779,88
93,0,01550,Ed Humenik,71.238,6662,- 36.834,93
94,0,01098,Jay Don Blake,71.240,5707,- 7.831,80
95,0,02224,Greg Twiggs,71.243,6371,- 30.388,89
96,0,06332,Neal Lancaster,71.252,7150,- 24.793,100
97,0,01093,Ronnie Black,71.257,6283,- 12.413,88
98,0,02242,Lanny Wadkins,71.284,4979,10.884,70
99,0,01006,John Adams,71.295,6586,- 26.847,92
100,0,02201,Jim Thorpe,71.296,4023,- 30.436,56
101,0,01723,Andrew Magee,71.311,5280,- 3.021,74
102,0,06086,Russell Beiersdorf,71.319,7154,- 22.100,100
103,0,01129,Bill Britton,71.321,6367,- 19.393,89
104,0,02007,Larry Rinker,71.333,5312,- 33.395,74
105,0,02131,Mike Springer,71.356,5860,- 8.848,82
106,0,02322,Richard Zokol,71.362,5317,- 36.236,74
107,0,02049,Gene Sauers,71.365,6808,- 28.344,95
108,0,06058,John Flannery,71.375,7453,- 29.995,104
109,0,02135,Mike Standly,71.396,6682,- 42.187,93
110,0,02090,Tom Sieckmann,71.408,6876,- 20.874,96
111,0,01557,John Inman,71.411,7022,- 23.690,98
112,0,01346,Ed Fiori,71.414,6804,- 19.635,95
113,0,01288,Ed Dougherty,71.421,7956,- 28.232,111
114,0,02246,Duffy Waldorf,71.459,5757,- 40.305,80
115,0,01715,Mark Lye,71.469,4667,- 21.525,65
116,0,01958,Dan Pohl,71.478,3799,- 10.657,53
117,0,02033,Dave Rummells,71.488,5648,- .420,79
118,0,06128,Steve Lamontagne,71.496,7030,- 23.366,98
119,0,01849,Bill Murchison,71.514,3894,- 32.242,54
120,0,02185,Lance Ten Broeck,71.527,6954,- 15.899,97
121,0,01408,Kelly Gibson,71.559,7338,- 38.963,102
122,0,01975,Tom Purtzer,71.588,4029,- 20.053,56
123,0,01468,Gary Hallberg,71.596,6553,- 37.805,91
124,0,06643,Paul Goydos,71.603,6825,- 22.674,95
125,0,01307,Joel Edwards,71.609,6469,- 24.170,90
126,0,01096,Phil Blackmar,71.618,6409,- 34.985,89
127,0,06589,Jeff Woodland,71.650,5691,- 30.613,79
128,0,06044,Scott Gump,71.651,6613,- 21.145,92
129,0,01388,Robert Gamez,71.660,5824,- 19.521,81
130,0,01218,Jeff Cook,71.661,5985,- 37.098,83
131,0,01116,Michael Bradley,71.667,5693,- 31.334,79
132,0,02218,Ted Tryba,71.693,6765,- 25.862,94
133,0,01249,John Daly,71.701,5159,- 68.253,71
134,0,06034,Marco Dawson,71.704,7569,- 40.038,105
135,0,02111,Mike Smith,71.725,6491,- 35.790,90
136,0,06566,Jaime Gomez,71.727,6116,- 19.168,85
137,0,01284,Mike Donald,71.738,6639,- 39.110,92
138,0,01619,Skip Kendall,71.748,6999,- 39.450,97
139,0,01846,Jodie Mudd,71.749,4241,- 7.832,59
140,0,01323,Brad Fabel,71.779,5914,- 28.147,82
141,0,10195,Tim Conley,71.787,4549,- 26.393,63
142,0,01191,Barry Cheesman,71.798,6280,- 33.597,87
143,0,01659,Massy Kuramoto,71.809,4438,- 57.637,61
144,0,01938,David Peoples,71.814,6051,- 18.664,84
145,0,02067,Ted Schulz,71.865,6881,- 53.834,95
146,0,01282,Trevor Dodds,71.869,6088,- 51.034,84
147,0,01864,Larry Nelson,71.870,3961,- 8.175,55
148,0,01946,Peter Persons,71.900,6488,- 16.971,90
149,0,01444,Ken Green,71.905,4406,- 19.803,61
150,0,06136,Mike Schuchart,71.907,5190,- 12.675,72
151,0,06617,Brian Henninger,71.922,6546,- 1.130,91
152,0,01890,Brett Ogle,71.946,4128,- 27.083,57
153,0,01374,Robin Freeman,71.971,6274,- 12.487,87
154,0,01157,Tom Byrum,72.006,5494,- 21.545,76
155,0,01761,Len Mattiace,72.041,5666,- 46.775,78
155,0,08045,Perry Moss,72.041,6210,- 14.450,86
157,0,02223,Bob Tway,72.053,4938,- 38.423,68
158,0,02303,Robert Wrenn,72.057,5858,- 21.413,81
159,0,01533,P.H. Horgan III,72.061,6292,- 22.681,87
160,0,02241,Bobby Wadkins,72.063,4708,- 23.891,65
161,0,02298,Jim Woodward,72.095,3682,- 5.134,51
162,0,01035,Tommy Armour III,72.113,4050,- 11.679,56
163,0,02206,David Toms,72.114,6237,- 35.156,86
164,0,06006,JC Anderson,72.115,5570,- 17.136,77
165,0,05319,Gene Jones,72.120,4129,- 18.143,57
165,0,01934,Dave Peege,72.120,4155,- 44.143,57
165,0,02170,Hal Sutton,72.120,6156,- 25.775,85
168,0,02217,Dennis Trixler,72.169,5934,- 16.169,82
169,0,01435,Wayne Grady,72.170,3792,- 39.171,52
170,0,01564,David Jackson,72.190,6306,- 25.440,87
171,0,06284,Jim Hallet,72.210,6537,- 38.132,90
172,0,07569,Mark Carnevale,72.276,6874,- 7.769,95
173,0,06599,John Elliott,72.302,5611,- 43.744,77
174,0,08553,Lee Porter,72.322,3725,- 36.583,51
175,0,06401,Marty Schiene,72.404,4614,- 52.578,63
176,0,10207,Jimmy Johnston,72.420,5036,- 38.991,69
177,0,01725,John Mahaffey,72.422,5306,- 19.169,73
178,0,01390,Buddy Gardner,72.549,4718,- 2.336,65
179,0,08759,Tad Rhyan,72.561,5763,- 30.659,79
180,0,01248,Rick Dalpos,72.619,5117,- 33.679,70
181,0,02255,Denis Watson,72.621,4538,- 35.471,62
182,0,01469,Dan Halldorson,72.688,5759,- 16.629,79
183,0,10795,Neale Smith,72.712,4096,- 24.150,56
184,0,01068,Andy Bean,72.769,4475,- 36.073,61
185,0,06144,John Dowdall,72.801,3965,- 33.743,54
186,0,01443,Hubert Green,72.866,3922,12.781,54
187,0,06691,Greg Cesario,72.907,4560,- 39.764,62
188,0,01930,Eddie Pearce,73.016,4573,- 46.030,62
189,0,06247,David Delong,73.532,3934,- 36.787,53
