RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300-320,TOTAL DRVS - OVERALL,RELATIVE TO PAR
46,0,30110,Kyle Stanley,31.01,49,158,+3.24
47,0,28486,Michael Putnam,30.88,63,204,+3.44
48,0,27770,Camilo Villegas,30.77,56,182,+3.77
49,0,26851,Marc Leishman,30.71,43,140,+3.67
50,0,33461,Morgan Hoffmann,30.30,60,198,+3.78
51,0,25632,Jimmy Walker,30.26,46,152,+3.85
52,0,33418,Shawn Stefani,30.17,35,116,+3.63
53,0,20229,Stewart Cink,30.00,45,150,+3.36
53,0,21209,Sergio Garcia,30.00,24,80,+3.63
55,0,25562,Andres Romero,29.87,46,154,+3.74
56,0,29420,Billy Horschel,29.86,43,144,+3.35
57,0,26679,Kevin Stadler,29.45,43,146,+3.93
58,0,24924,Bill Haas,29.41,50,170,+3.58
59,0,24781,Hunter Mahan,29.33,44,150,+3.61
60,0,31557,Jim Herman,29.31,34,116,+3.79
61,0,30925,Dustin Johnson,29.07,25,86,+4.24
62,0,34098,Russell Henley,28.85,45,156,+3.73
63,0,35300,Andrew Loupe,28.69,35,122,+3.57
64,0,34021,Bud Cauley,28.57,32,112,+3.91
65,0,32839,Hideki Matsuyama,28.46,37,130,+3.35
66,0,26329,Louis Oosthuizen,28.33,17,60,+3.24
67,0,28132,Tyrone Van Aswegen,27.56,43,156,+3.67
68,0,27214,Kevin Streelman,27.50,33,120,+3.52
69,0,22371,Aaron Baddeley,27.34,35,128,+4.00
70,0,23353,J.J. Henry,27.01,47,174,+3.51
71,0,22913,John Rollins,26.97,41,152,+3.78
72,0,22046,Geoff Ogilvy,26.92,42,156,+3.52
73,0,23623,Bo Van Pelt,26.76,38,142,+3.61
74,0,01706,Davis Love III,26.39,38,144,+3.79
75,0,33413,Ben Martin,26.32,40,152,+3.55
76,0,06522,Ernie Els,26.19,33,126,+3.48
77,0,30926,Chris Kirk,26.14,46,176,+3.65
78,0,23621,Rory Sabbatini,25.68,38,148,+3.42
79,0,22378,Trevor Immelman,25.64,40,156,+3.30
80,0,24846,Ricky Barnes,25.57,45,176,+3.58
81,0,29478,Kevin Kisner,25.30,42,166,+3.74
82,0,20157,Retief Goosen,25.00,41,164,+3.56
82,0,34563,Chesson Hadley,25.00,41,164,+3.59
82,0,34409,David Lingmerth,25.00,36,144,+3.44
85,0,35732,Wes Roach,24.60,31,126,+3.68
86,0,24912,Will MacKenzie,24.39,40,164,+3.65
87,0,32448,James Hahn,24.38,39,160,+3.74
88,0,28259,Sangmoon Bae,24.29,34,140,+3.44
89,0,30750,Tommy Gainey,23.91,33,138,+3.67
90,0,25364,Paul Casey,23.86,21,88,+3.76
90,0,20396,Lee Westwood,23.86,21,88,+3.52
92,0,01810,Phil Mickelson,23.58,25,106,+3.88
93,0,25191,Gonzalo Fernandez-Castaño,23.57,33,140,+3.30
94,0,27644,Brian Harman,23.36,50,214,+3.62
95,0,29535,Brice Garnett,23.30,41,176,+3.63
96,0,32150,Michael Thompson,22.73,30,132,+3.53
97,0,24361,Pat Perez,22.62,38,168,+3.58
97,0,27330,Josh Teater,22.62,38,168,+3.71
99,0,34046,Jordan Spieth,22.56,37,164,+3.57
100,0,20645,John Senden,22.47,40,178,+3.73
101,0,29425,Andrew Svoboda,22.08,34,154,+3.53
102,0,32200,Roberto Castro,21.88,28,128,+3.54
103,0,06567,Vijay Singh,21.52,34,158,+3.03
104,0,27933,John Merrick,21.33,32,150,+3.59
105,0,21528,Henrik Stenson,21.05,16,76,+3.88
106,0,32640,Troy Merritt,20.97,26,124,+3.54
107,0,34174,John Huh,20.78,32,154,+3.22
108,0,26289,Boo Weekley,20.54,23,112,+2.83
109,0,35139,Richard Lee,20.27,30,148,+3.70
110,0,35541,John Peterson,20.00,24,120,+3.17
111,0,29479,Scott Brown,19.79,38,192,+3.66
112,0,28780,Nicholas Thompson,19.48,30,154,+2.70
113,0,24925,Jonathan Byrd,19.44,28,144,+3.57
113,0,28475,Jeff Overton,19.44,28,144,+3.21
115,0,28307,Matt Every,19.18,28,146,+3.64
116,0,25686,Jason Dufner,19.05,16,84,+3.13
117,0,27895,Jonas Blixt,18.48,17,92,+3.53
117,0,33122,Russell Knox,18.48,34,184,+3.41
119,0,10885,Robert Allenby,18.35,29,158,+2.59
120,0,24490,George McNeill,18.18,28,154,+3.43
120,0,26596,Ryan Moore,18.18,24,132,+3.25
122,0,26956,Bronson La'Cassie,18.09,17,94,+3.59
123,0,23638,Brendon de Jonge,17.89,34,190,+3.47
124,0,24494,Erik Compton,17.68,29,164,+3.34
125,0,23409,James Driscoll,17.61,25,142,+3.56
126,0,35539,Luke Guthrie,17.47,29,166,+3.10
127,0,23800,Bryce Molder,17.39,24,138,+3.38
128,0,26951,Johnson Wagner,16.92,22,130,+3.68
129,0,34261,Scott Langley,16.85,30,178,+3.37
130,0,25240,D.A. Points,16.67,19,114,+3.16
130,0,24663,Y.E. Yang,16.67,24,144,+3.54
132,0,23108,Matt Kuchar,16.45,25,152,+3.24
133,0,12510,Chad Campbell,16.04,17,106,+2.71
134,0,25349,Tim Wilkinson,15.85,26,164,+3.42
135,0,31193,Jim Renner,15.79,18,114,+2.78
136,0,25444,Justin Hicks,15.66,31,198,+2.94
137,0,27649,Brandt Snedeker,15.49,22,142,+3.36
138,0,20593,Greg Chalmers,15.43,25,162,+3.40
139,0,21731,Freddie Jacobson,15.17,27,178,+3.63
140,0,25834,Daniel Summerhays,14.89,28,188,+3.18
141,0,31560,Brian Stuard,14.71,25,170,+3.44
142,0,07867,Woody Austin,14.41,17,118,+3.12
143,0,20160,Charlie Wi,14.29,20,140,+2.90
144,0,20498,Briny Baird,14.00,14,100,+2.43
145,0,33419,Cameron Tringale,13.81,29,210,+3.07
146,0,24357,K.J. Choi,13.57,19,140,+3.21
147,0,27556,Ted Potter Jr.,13.24,18,136,+3.56
148,0,29926,Danny Lee,13.13,21,160,+3.00
149,0,24138,Ian Poulter,13.10,11,84,+2.82
150,0,27963,Chris Stroud,12.80,21,164,+3.33
151,0,24507,Jason Bohn,12.35,20,162,+3.35
152,0,25396,Kevin Na,12.21,21,172,+3.00
153,0,27466,Spencer Levin,11.86,14,118,+3.07
154,0,01724,Jeff Maggert,11.54,12,104,+2.75
155,0,23983,Luke Donald,11.36,10,88,+2.90
156,0,22621,Ben Curtis,11.27,16,142,+2.31
157,0,21753,Brian Davis,11.24,20,178,+2.70
158,0,20098,Stuart Appleby,11.11,20,180,+2.95
159,0,24024,Zach Johnson,11.05,19,172,+3.00
160,0,28092,D.H. Lee,11.00,11,100,+2.27
160,0,30927,Brendon Todd,11.00,22,200,+3.18
162,0,31202,William McGirt,10.94,21,192,+3.33
163,0,29222,Billy Hurley III,10.90,17,156,+2.94
164,0,23541,Ben Crane,10.49,17,162,+3.12
165,0,21878,Mark Wilson,10.32,13,126,+2.38
166,0,26758,David Hearn,10.11,18,178,+3.06
167,0,10809,Jim Furyk,9.56,13,136,+1.92
168,0,08075,Jerry Kelly,9.21,14,152,+2.79
169,0,25572,Graeme McDowell,8.33,8,96,+2.75
169,0,02206,David Toms,8.33,10,120,+2.30
171,0,23135,Tim Clark,7.25,10,138,+2.50
172,0,22293,Heath Slocum,6.52,9,138,+0.11
173,0,20104,Ken Duke,6.43,9,140,+1.22
174,0,25720,Chad Collins,6.25,9,144,+2.33
175,0,10860,Justin Leonard,5.80,8,138,+1.88
176,0,10423,Mike Weir,3.28,4,122,-1.25
177,0,19846,Brian Gay,2.82,4,142,-2.50
