RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
83,0,20396,Lee Westwood,65.22,1313562,201396
85,0,29479,Scott Brown,65.20,2529403,387923
85,0,28500,Martin Flores,65.20,2052557,314818
87,0,20645,John Senden,65.19,2500282,383520
88,0,29535,Brice Garnett,65.18,2402489,368566
88,0,23353,J.J. Henry,65.18,2396428,367676
88,0,32640,Troy Merritt,65.18,1729096,265262
91,0,20157,Retief Goosen,65.17,2383991,365784
92,0,27895,Jonas Blixt,65.16,1299672,199469
93,0,29740,Brad Fritsch,65.11,1216475,186833
94,0,35539,Luke Guthrie,65.10,2313587,355408
94,0,29478,Kevin Kisner,65.10,2133596,327760
94,0,26956,Bronson La'Cassie,65.10,1096466,168427
97,0,24912,Will MacKenzie,65.08,2193625,337081
97,0,22913,John Rollins,65.08,2067274,317654
99,0,33413,Ben Martin,64.98,1898802,292233
99,0,23623,Bo Van Pelt,64.98,2003128,308248
101,0,24494,Erik Compton,64.95,2247662,346057
102,0,35139,Richard Lee,64.92,1819878,280310
103,0,34563,Chesson Hadley,64.91,2156868,332301
104,0,28486,Michael Putnam,64.88,2760796,425513
105,0,32448,James Hahn,64.86,2234256,344450
105,0,29926,Danny Lee,64.86,2117658,326481
105,0,31193,Jim Renner,64.86,1583685,244181
108,0,22371,Aaron Baddeley,64.84,1773735,273572
108,0,23638,Brendon de Jonge,64.84,2811285,433550
110,0,32150,Michael Thompson,64.83,1787196,275687
111,0,26596,Ryan Moore,64.79,1883713,290728
112,0,24846,Ricky Barnes,64.78,2393732,369493
113,0,28307,Matt Every,64.77,1999246,308685
113,0,27963,Chris Stroud,64.77,2202918,340111
113,0,29425,Andrew Svoboda,64.77,2025394,312727
116,0,33122,Russell Knox,64.72,2504085,386932
117,0,28132,Tyrone Van Aswegen,64.71,1999346,308954
118,0,20229,Stewart Cink,64.68,2165983,334862
119,0,22378,Trevor Immelman,64.66,2044811,316248
120,0,24138,Ian Poulter,64.64,1241915,192133
121,0,27933,John Merrick,64.59,2132145,330112
121,0,25834,Daniel Summerhays,64.59,2627802,406824
123,0,25444,Justin Hicks,64.58,2694138,417159
123,0,24361,Pat Perez,64.58,2216757,343241
125,0,12510,Chad Campbell,64.55,1422009,220294
126,0,21731,Freddie Jacobson,64.54,2428185,376222
127,0,27649,Brandt Snedeker,64.53,1987964,308078
128,0,24925,Jonathan Byrd,64.47,1951311,302680
129,0,26951,Johnson Wagner,64.45,1770147,274649
130,0,20593,Greg Chalmers,64.37,2189578,340134
131,0,32200,Roberto Castro,64.35,1764635,274237
132,0,25191,Gonzalo Fernandez-Castaño,64.34,2123682,330090
132,0,31202,William McGirt,64.34,2565055,398689
134,0,01724,Jeff Maggert,64.26,1323163,205923
135,0,33419,Cameron Tringale,64.24,2933560,456685
136,0,25349,Tim Wilkinson,64.22,2178410,339195
137,0,21753,Brian Davis,64.18,2406663,374971
138,0,24024,Zach Johnson,64.14,2561411,399350
139,0,10885,Robert Allenby,64.13,2121144,330744
140,0,24490,George McNeill,64.08,2117467,330465
141,0,34261,Scott Langley,64.01,2347649,366759
142,0,23409,James Driscoll,63.99,1728626,270150
142,0,28780,Nicholas Thompson,63.99,2079242,324910
144,0,25364,Paul Casey,63.97,1325092,207132
145,0,31560,Brian Stuard,63.96,2221384,347309
145,0,21878,Mark Wilson,63.96,1728181,270212
145,0,24663,Y.E. Yang,63.96,1828800,285913
148,0,20498,Briny Baird,63.93,1319378,206385
149,0,22293,Heath Slocum,63.88,1919713,300526
150,0,25240,D.A. Points,63.87,1655736,259224
151,0,20160,Charlie Wi,63.84,1960870,307170
152,0,27466,Spencer Levin,63.81,1502718,235510
153,0,08075,Jerry Kelly,63.79,1986073,311324
154,0,26758,David Hearn,63.77,2442875,383079
154,0,34174,John Huh,63.77,2103112,329793
156,0,25396,Kevin Na,63.74,2316994,363488
157,0,20098,Stuart Appleby,63.73,2507040,393383
158,0,24507,Jason Bohn,63.72,2173764,341160
159,0,02206,David Toms,63.69,1616995,253899
160,0,27556,Ted Potter Jr.,63.66,1793928,281804
161,0,30927,Brendon Todd,63.64,2736488,429981
162,0,07867,Woody Austin,63.62,1692147,265995
163,0,20104,Ken Duke,63.51,1979671,311732
164,0,23541,Ben Crane,63.48,2331764,367346
165,0,29222,Billy Hurley III,63.47,2169852,341868
166,0,24357,K.J. Choi,63.39,1983242,312887
167,0,23800,Bryce Molder,63.37,1879385,296571
168,0,22621,Ben Curtis,63.30,1897102,299707
169,0,19846,Brian Gay,63.26,1864211,294702
170,0,25720,Chad Collins,63.20,1789493,283163
171,0,25572,Graeme McDowell,63.00,1390648,220736
172,0,10809,Jim Furyk,62.91,1939598,308302
173,0,28092,D.H. Lee,62.85,1317291,209590
174,0,23135,Tim Clark,62.69,1899152,302928
175,0,10423,Mike Weir,62.11,1541683,248215
176,0,23983,Luke Donald,62.06,1254772,202179
177,0,10860,Justin Leonard,61.96,1786917,288385
