RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL ACTUAL HANG TIME,TOTAL ATTEMPTS
1,0,29718,Anthony Kim,7.1,373.7,53
1,0,08375,Paul Stankowski,7.1,157.2,22
3,0,20472,Alex Cejka,6.9,315.5,46
3,0,20766,Padraig Harrington,6.9,233.3,34
3,0,27141,J.B. Holmes,6.9,234.7,34
3,0,22046,Geoff Ogilvy,6.9,323.0,47
3,0,23349,Charles Warren,6.9,429.1,62
8,0,01024,Billy Andrade,6.7,372.9,56
8,0,25273,Andrew Buckle,6.7,342.4,51
8,0,24358,Robert Garrigus,6.7,377.4,56
8,0,22892,Jason Gore,6.7,347.2,52
8,0,24980,Scott Gutschewski,6.7,174.1,26
8,0,24924,Bill Haas,6.7,340.2,51
8,0,12716,Charley Hoffman,6.7,402.8,60
8,0,01706,Davis Love III,6.7,276.4,41
8,0,01797,Rocco Mediate,6.7,348.3,52
8,0,24361,Pat Perez,6.7,241.5,36
8,0,22913,John Rollins,6.7,400.3,60
8,0,06567,Vijay Singh,6.7,435.5,65
8,0,22295,Darron Stiles,6.7,219.8,33
8,0,27095,Nick Watney,6.7,347.4,52
22,0,10885,Robert Allenby,6.6,350.0,53
22,0,24507,Jason Bohn,6.6,217.0,33
22,0,11123,Chris Couch,6.6,341.9,52
22,0,23983,Luke Donald,6.6,265.6,40
22,0,21805,Harrison Frazar,6.6,268.6,41
22,0,24912,Will MacKenzie,6.6,427.9,65
22,0,27120,Troy Matteson,6.6,322.4,49
22,0,07749,Brett Quigley,6.6,242.8,37
22,0,20645,John Senden,6.6,378.9,57
22,0,26679,Kevin Stadler,6.6,330.8,50
22,0,21528,Henrik Stenson,6.6,184.3,28
22,0,27770,Camilo Villegas,6.6,256.7,39
34,0,21753,Brian Davis,6.5,385.1,59
34,0,25900,Lucas Glover,6.5,339.9,52
34,0,12782,Tim Herron,6.5,405.0,62
34,0,10733,Kent Jones,6.5,398.1,61
34,0,24781,Hunter Mahan,6.5,306.2,47
34,0,21949,Joe Ogilvie,6.5,441.2,68
34,0,01945,Kenny Perry,6.5,349.0,54
34,0,21959,Ted Purdy,6.5,342.5,53
34,0,22405,Justin Rose,6.5,207.3,32
34,0,02101,Joey Sindelar,6.5,310.0,48
34,0,27649,Brandt Snedeker,6.5,390.9,60
34,0,06595,Kevin Sutherland,6.5,343.8,53
34,0,02214,Kirk Triplett,6.5,374.2,58
34,0,24457,Jaco Van Zyl,6.5,200.8,31
34,0,26951,Johnson Wagner,6.5,362.1,56
34,0,25804,Bubba Watson,6.5,180.9,28
34,0,12602,Dean Wilson,6.5,335.8,52
51,0,07223,Brian Bateman,6.4,199.0,31
51,0,20850,Daniel Chopra,6.4,423.4,66
51,0,20229,Stewart Cink,6.4,401.4,63
51,0,01249,John Daly,6.4,141.2,22
51,0,23638,Brendon de Jonge,6.4,255.3,40
51,0,10809,Jim Furyk,6.4,354.7,55
51,0,20859,Anders Hansen,6.4,192.7,30
51,0,10117,Bob Heintz,6.4,281.2,44
51,0,11032,Frank Lickliter II,6.4,411.6,64
51,0,28158,Steve Marino,6.4,354.7,55
51,0,23800,Bryce Molder,6.4,180.1,28
51,0,24140,Sean O'Hair,6.4,391.8,61
51,0,20628,Arron Oberholser,6.4,305.2,48
51,0,10213,Dicky Pride,6.4,273.3,43
51,0,23497,Tag Ridings,6.4,159.0,25
51,0,06527,Steve Stricker,6.4,352.6,55
51,0,23788,D.J. Trahan,6.4,339.8,53
51,0,02246,Duffy Waldorf,6.4,247.8,39
51,0,08793,Tiger Woods,6.4,212.5,33
70,0,20098,Stuart Appleby,6.3,373.8,59
70,0,07867,Woody Austin,6.3,392.7,62
70,0,19824,Craig Barlow,6.3,158.2,25
70,0,23614,Rich Beem,6.3,357.6,57
70,0,21646,David Branshaw,6.3,333.3,53
70,0,24290,D.J. Brigman,6.3,245.8,39
70,0,24925,Jonathan Byrd,6.3,284.1,45
70,0,01161,Mark Calcavecchia,6.3,334.5,53
70,0,24357,K.J. Choi,6.3,336.3,53
70,0,06251,Chris DiMarco,6.3,284.0,45
70,0,06522,Ernie Els,6.3,189.0,30
70,0,01388,Robert Gamez,6.3,332.1,53
70,0,20574,Mathew Goggin,6.3,385.4,61
70,0,20157,Retief Goosen,6.3,151.5,24
70,0,20105,Jeff Gove,6.3,430.4,68
70,0,01473,Todd Hamilton,6.3,239.8,38
70,0,27702,Matt Hendrix,6.3,233.1,37
70,0,20433,Mark Hensby,6.3,346.5,55
70,0,21961,Charles Howell III,6.3,320.4,51
70,0,21350,Ryuji Imada,6.3,475.0,75
70,0,12195,Tom Johnson,6.3,275.9,44
70,0,20382,Stephen Leaney,6.3,300.8,48
70,0,22212,Craig Lile,6.3,295.6,47
70,0,20634,Peter Lonard,6.3,322.3,51
70,0,01766,Billy Mayfair,6.3,409.8,65
70,0,27933,John Merrick,6.3,332.1,53
70,0,06515,Shaun Micheel,6.3,253.3,40
70,0,06373,José María Olazábal,6.3,162.7,26
70,0,23320,Ryan Palmer,6.3,310.4,49
70,0,12660,Jesper Parnevik,6.3,351.9,56
70,0,21660,Jason Schultz,6.3,182.6,29
70,0,24502,Adam Scott,6.3,284.9,45
70,0,22293,Heath Slocum,6.3,450.0,71
70,0,23325,Vaughn Taylor,6.3,344.5,55
70,0,02206,David Toms,6.3,327.9,52
70,0,23623,Bo Van Pelt,6.3,404.5,64
70,0,23322,Brett Wetterich,6.3,300.6,48
70,0,21878,Mark Wilson,6.3,391.3,62
108,0,19803,Ryan Armour,6.2,430.8,69
108,0,01035,Tommy Armour III,6.2,338.3,55
108,0,23048,Eric Axley,6.2,394.3,64
108,0,22371,Aaron Baddeley,6.2,243.5,39
108,0,20498,Briny Baird,6.2,455.5,73
108,0,23613,Rich Barcelo,6.2,271.1,44
108,0,12652,Cameron Beckman,6.2,329.1,53
108,0,01132,Mark Brooks,6.2,167.6,27
108,0,06034,Marco Dawson,6.2,236.7,38
108,0,01381,Fred Funk,6.2,246.4,40
108,0,23353,J.J. Henry,6.2,289.3,47
108,0,08881,Tripp Isenhour,6.2,305.7,49
108,0,01577,Lee Janzen,6.2,224.7,36
108,0,24024,Zach Johnson,6.2,336.6,54
108,0,12705,Cliff Kresge,6.2,433.1,70
108,0,01724,Jeff Maggert,6.2,328.9,53
108,0,24490,George McNeill,6.2,318.6,51
108,0,26596,Ryan Moore,6.2,367.5,59
108,0,20572,Rod Pampling,6.2,352.0,57
108,0,01941,Tom Pernice Jr.,6.2,361.3,58
108,0,25345,Carl Pettersson,6.2,462.8,75
108,0,28486,Michael Putnam,6.2,280.6,45
108,0,25190,Jeff Quinney,6.2,360.8,58
108,0,29476,Kyle Reifers,6.2,160.9,26
108,0,02036,Jim Rutledge,6.2,149.7,24
133,0,21633,Steve Allan,6.1,220.4,36
133,0,08123,Jeff Brehaut,6.1,220.9,36
133,0,12510,Chad Campbell,6.1,342.6,56
133,0,23135,Tim Clark,6.1,303.9,50
133,0,08931,Glen Day,6.1,318.4,52
133,0,21209,Sergio Garcia,6.1,250.1,41
133,0,19846,Brian Gay,6.1,424.4,70
133,0,20378,Mathias Grönberg,6.1,352.2,58
133,0,08537,J.P. Hayes,6.1,337.6,55
133,0,22378,Trevor Immelman,6.1,225.2,37
133,0,26420,Richard Johnson,6.1,275.3,45
133,0,08075,Jerry Kelly,6.1,379.1,62
133,0,22806,Doug LaBelle II,6.1,380.6,62
133,0,01677,Tom Lehman,6.1,231.1,38
133,0,26881,Jarrod Lyle,6.1,287.9,47
133,0,27060,John Mallinger,6.1,372.8,61
133,0,01810,Phil Mickelson,6.1,189.3,31
133,0,28475,Jeff Overton,6.1,213.3,35
133,0,24138,Ian Poulter,6.1,196.3,32
133,0,23621,Rory Sabbatini,6.1,263.9,43
133,0,26882,Michael Sim,6.1,194.8,32
133,0,27963,Chris Stroud,6.1,220.7,36
133,0,12714,Chris Tidland,6.1,255.9,42
133,0,02239,Scott Verplank,6.1,305.0,50
133,0,25892,Steve Wheatcroft,6.1,226.9,37
133,0,10425,Jay Williamson,6.1,165.0,27
159,0,07363,Craig Bowden,6.0,303.5,51
159,0,19972,José Coceres,6.0,226.4,38
159,0,20623,Gavin Coles,6.0,292.2,49
159,0,22621,Ben Curtis,6.0,303.8,51
159,0,25686,Jason Dufner,6.0,300.2,50
159,0,07457,Steve Flesch,6.0,328.2,55
159,0,06643,Paul Goydos,6.0,241.5,40
159,0,10860,Justin Leonard,6.0,384.5,64
159,0,21470,Daisuke Maruyama,6.0,315.7,53
159,0,22348,Nick O'Hern,6.0,269.8,45
159,0,20691,Greg Owen,6.0,235.9,39
159,0,02104,Jeff Sluman,6.0,174.8,29
159,0,02223,Bob Tway,6.0,360.8,60
159,0,26289,Boo Weekley,6.0,277.3,46
159,0,20160,Charlie Wi,6.0,346.2,58
174,0,06004,Stephen Ames,5.9,235.6,40
174,0,23933,Michael Boyd,5.9,207.1,35
174,0,26360,Bubba Dickerson,5.9,154.6,26
174,0,06621,Joe Durant,5.9,309.1,52
174,0,01313,Steve Elkington,5.9,267.7,45
174,0,23718,Nathan Green,5.9,380.3,64
174,0,21731,Freddie Jacobson,5.9,255.8,43
174,0,01707,Steve Lowery,5.9,282.0,48
174,0,12680,Shigeki Maruyama,5.9,320.6,54
174,0,24449,Parker McLachlin,5.9,255.0,43
174,0,25396,Kevin Na,5.9,308.7,52
174,0,01948,Tim Petrovic,5.9,331.1,56
174,0,20127,Chris Riley,5.9,182.8,31
174,0,10423,Mike Weir,5.9,272.8,46
188,0,01142,Bart Bryant,5.8,311.0,54
188,0,01157,Tom Byrum,5.8,175.5,30
188,0,20104,Ken Duke,5.8,285.4,49
188,0,01320,Bob Estes,5.8,343.2,59
188,0,21806,Paul Gow,5.8,238.5,41
188,0,23108,Matt Kuchar,5.8,271.1,47
194,0,06197,Michael Allen,5.7,232.7,41
194,0,07547,Craig Kanada,5.7,384.8,67
196,0,01928,Corey Pavin,5.6,258.2,46
