RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,AVERAGE DISTANCE (YARDS),AVERAGE CLUB HEAD SPEED,TOTAL ATTEMPTS,HIGHEST DIST. EFFICIENCY
39,0,06527,Steve Stricker,2.605,288.192,110.624,58,0225603098
39,0,02206,David Toms,2.605,283.335,108.780,53,0178603168
42,0,06251,Chris DiMarco,2.604,283.124,108.731,47,0205403125
43,0,01249,John Daly,2.603,318.264,122.250,25,0211402908
43,0,01388,Robert Gamez,2.603,278.932,107.146,55,0228502896
45,0,24781,Hunter Mahan,2.602,297.265,114.256,51,0196303292
46,0,01945,Kenny Perry,2.601,295.435,113.591,55,0217403243
47,0,23048,Eric Axley,2.600,289.027,111.155,67,0215203310
47,0,24140,Sean O'Hair,2.600,301.236,115.872,64,0220003223
49,0,20433,Mark Hensby,2.599,284.881,109.601,57,0216703000
49,0,22378,Trevor Immelman,2.599,300.268,115.514,38,0214803134
49,0,29476,Kyle Reifers,2.599,303.082,116.604,30,0198102954
52,0,01707,Steve Lowery,2.598,289.338,111.382,50,0225602906
52,0,01928,Corey Pavin,2.598,271.104,104.342,50,0200703167
52,0,06595,Kevin Sutherland,2.598,290.838,111.950,55,0228203045
55,0,20498,Briny Baird,2.597,287.932,110.862,75,0204802965
56,0,25345,Carl Pettersson,2.596,295.325,113.779,76,0221803271
57,0,01035,Tommy Armour III,2.595,281.984,108.667,56,0211402981
57,0,20766,Padraig Harrington,2.595,301.676,116.236,34,0213903260
57,0,07547,Craig Kanada,2.595,274.113,105.647,71,0216603005
57,0,24457,Jaco Van Zyl,2.595,283.864,109.381,33,0242202935
61,0,20127,Chris Riley,2.594,280.699,108.193,33,0218202952
62,0,27649,Brandt Snedeker,2.592,284.360,109.702,63,0220603109
63,0,23614,Rich Beem,2.590,292.887,113.084,59,0228103045
63,0,27933,John Merrick,2.590,293.101,113.159,58,0232602873
65,0,21633,Steve Allan,2.589,297.067,114.725,38,0084202896
65,0,27141,J.B. Holmes,2.589,320.443,123.794,36,0223103211
67,0,12652,Cameron Beckman,2.588,285.676,110.367,56,0227502945
67,0,21753,Brian Davis,2.588,279.070,107.832,62,0229703259
67,0,12782,Tim Herron,2.588,291.703,112.701,63,0217803182
67,0,01706,Davis Love III,2.588,306.109,118.290,43,0223703249
67,0,28475,Jeff Overton,2.588,297.616,114.989,38,0219702949
72,0,26881,Jarrod Lyle,2.587,291.604,112.720,48,0219902949
72,0,25396,Kevin Na,2.587,287.693,111.224,54,0220703119
72,0,21660,Jason Schultz,2.587,295.009,114.022,29,0215303059
75,0,23933,Michael Boyd,2.585,273.643,105.850,35,0233302956
75,0,02101,Joey Sindelar,2.585,287.215,111.118,52,0224103016
75,0,02239,Scott Verplank,2.585,277.456,107.337,51,0227203200
78,0,24024,Zach Johnson,2.584,280.348,108.478,56,0230703115
79,0,20623,Gavin Coles,2.583,267.313,103.487,51,0221303038
79,0,23353,J.J. Henry,2.583,299.854,116.097,48,0197203250
79,0,24138,Ian Poulter,2.583,283.717,109.819,35,0192803125
79,0,23788,D.J. Trahan,2.583,295.245,114.293,57,0196703286
83,0,06004,Stephen Ames,2.582,290.061,112.338,44,0193003294
83,0,02104,Jeff Sluman,2.582,279.319,108.198,30,0179402866
85,0,01024,Billy Andrade,2.581,289.280,112.067,59,0214903034
85,0,24290,D.J. Brigman,2.581,287.912,111.548,39,0216702905
85,0,01157,Tom Byrum,2.581,279.466,108.295,30,0226402887
85,0,20859,Anders Hansen,2.581,286.190,110.880,30,0215603052
85,0,22913,John Rollins,2.581,296.030,114.681,64,0212003309
90,0,10860,Justin Leonard,2.579,283.263,109.848,66,0198803020
90,0,23623,Bo Van Pelt,2.579,297.174,115.214,66,0231202897
92,0,20157,Retief Goosen,2.578,303.802,117.830,27,0222503289
92,0,01941,Tom Pernice Jr.,2.578,280.576,108.834,62,0222703136
92,0,25190,Jeff Quinney,2.578,282.566,109.611,59,0203602894
95,0,01381,Fred Funk,2.577,273.835,106.241,41,0235002949
96,0,08931,Glen Day,2.576,273.312,106.094,53,0228002881
97,0,10117,Bob Heintz,2.574,280.953,109.133,47,0194803022
97,0,23621,Rory Sabbatini,2.574,294.792,114.534,44,0222003233
99,0,23349,Charles Warren,2.573,302.106,117.396,66,0165802959
100,0,07457,Steve Flesch,2.572,287.508,111.802,57,0214502978
100,0,27963,Chris Stroud,2.572,290.871,113.074,38,0226402929
102,0,19803,Ryan Armour,2.571,282.750,109.978,71,0220203143
102,0,12195,Tom Johnson,2.571,285.218,110.957,46,0220502933
104,0,01473,Todd Hamilton,2.570,290.023,112.849,41,0211003039
105,0,26420,Richard Johnson,2.568,278.435,108.413,47,0225802913
105,0,23800,Bryce Molder,2.568,290.894,113.290,29,0166902984
105,0,10213,Dicky Pride,2.568,281.410,109.601,45,0229102829
105,0,27770,Camilo Villegas,2.568,297.356,115.809,43,0225302977
109,0,08881,Tripp Isenhour,2.567,280.938,109.434,51,0216202886
110,0,10809,Jim Furyk,2.565,284.809,111.050,57,0222003156
110,0,20572,Rod Pampling,2.565,291.960,113.812,58,0184803298
112,0,20229,Stewart Cink,2.564,293.925,114.632,65,0214203020
112,0,01313,Steve Elkington,2.564,279.643,109.070,49,0172102861
114,0,24924,Bill Haas,2.561,303.710,118.597,53,0216002959
114,0,22212,Craig Lile,2.561,280.365,109.471,47,0216803136
116,0,24507,Jason Bohn,2.559,287.698,112.404,35,0217702924
116,0,21350,Ryuji Imada,2.559,281.588,110.026,77,0215402905
118,0,29718,Anthony Kim,2.558,303.442,118.641,55,0217902819
119,0,23718,Nathan Green,2.557,285.403,111.607,64,0217602931
119,0,10733,Kent Jones,2.557,283.698,110.961,66,0213602916
119,0,26289,Boo Weekley,2.557,299.593,117.165,48,0216203071
122,0,23108,Matt Kuchar,2.556,276.610,108.205,49,0185103092
123,0,07867,Woody Austin,2.555,287.845,112.672,67,0227203012
123,0,24358,Robert Garrigus,2.555,310.649,121.607,58,0212302942
123,0,19846,Brian Gay,2.555,266.606,104.329,76,0181703007
123,0,23320,Ryan Palmer,2.555,296.114,115.911,53,0221902924
127,0,12510,Chad Campbell,2.554,290.843,113.889,57,0207003123
127,0,25686,Jason Dufner,2.554,285.987,111.986,54,0219602931
129,0,12716,Charley Hoffman,2.553,305.380,119.638,65,0199303132
129,0,26679,Kevin Stadler,2.553,294.984,115.564,51,0186802856
131,0,21805,Harrison Frazar,2.552,300.895,117.928,43,0206902913
132,0,08123,Jeff Brehaut,2.551,289.250,113.398,37,0201402899
132,0,02246,Duffy Waldorf,2.551,283.172,111.002,40,0187803138
134,0,07223,Brian Bateman,2.549,289.348,113.534,33,0224003196
135,0,21959,Ted Purdy,2.547,292.587,114.893,55,0215203008
136,0,06621,Joe Durant,2.546,291.688,114.586,57,0217103008
136,0,12714,Chris Tidland,2.546,290.986,114.310,43,0194502900
138,0,25273,Andrew Buckle,2.545,289.597,113.769,53,0200403016
139,0,21646,David Branshaw,2.544,285.286,112.159,54,0205002915
140,0,27095,Nick Watney,2.543,304.900,119.904,53,0219703068
140,0,12602,Dean Wilson,2.543,278.780,109.638,53,0224903227
142,0,07749,Brett Quigley,2.542,290.493,114.273,39,0223102865
143,0,26596,Ryan Moore,2.541,289.254,113.827,63,0178503031
144,0,01797,Rocco Mediate,2.540,280.459,110.422,57,0212502831
145,0,08375,Paul Stankowski,2.539,293.784,115.689,25,0215602904
145,0,23322,Brett Wetterich,2.539,308.321,121.428,49,0220903129
147,0,23638,Brendon de Jonge,2.537,293.105,115.550,42,0214403026
148,0,21961,Charles Howell III,2.536,304.276,119.963,53,0217203051
148,0,22293,Heath Slocum,2.536,274.346,108.162,73,0207602872
150,0,06643,Paul Goydos,2.535,268.628,105.987,40,0196603067
150,0,01677,Tom Lehman,2.535,285.692,112.700,38,0224902886
150,0,22405,Justin Rose,2.535,287.160,113.269,35,0221603064
153,0,24980,Scott Gutschewski,2.533,302.612,119.491,27,0153402783
154,0,06522,Ernie Els,2.532,296.513,117.086,33,0169102883
154,0,20645,John Senden,2.532,298.522,117.905,62,0223703181
156,0,22892,Jason Gore,2.530,300.695,118.853,56,0192002988
156,0,11032,Frank Lickliter II,2.530,284.881,112.579,65,0225002965
158,0,24912,Will MacKenzie,2.528,290.925,115.068,69,0002703154
159,0,02223,Bob Tway,2.527,279.588,110.633,62,0143002952
160,0,22371,Aaron Baddeley,2.526,299.214,118.452,39,0216103195
161,0,01161,Mark Calcavecchia,2.525,288.155,114.099,57,0213103064
162,0,23613,Rich Barcelo,2.523,285.749,113.264,47,0211002923
162,0,01142,Bart Bryant,2.523,280.274,111.081,56,0220302988
162,0,21731,Freddie Jacobson,2.523,282.350,111.910,44,0166602907
165,0,22348,Nick O'Hern,2.521,279.446,110.839,44,0181103023
165,0,20691,Greg Owen,2.521,297.168,117.888,42,0206603132
167,0,19972,José Coceres,2.520,274.260,108.833,39,0212302885
168,0,06197,Michael Allen,2.518,287.472,114.173,43,0195502959
168,0,21806,Paul Gow,2.518,272.758,108.328,43,0205003101
170,0,20160,Charlie Wi,2.517,284.284,112.968,59,0199502808
171,0,20850,Daniel Chopra,2.516,293.668,116.742,68,0188203040
172,0,08793,Tiger Woods,2.515,311.678,123.950,33,0219703089
173,0,11123,Chris Couch,2.514,303.730,120.834,54,0189803143
174,0,06034,Marco Dawson,2.513,286.237,113.901,42,0215703065
175,0,25892,Steve Wheatcroft,2.512,289.429,115.234,39,0220802859
176,0,25900,Lucas Glover,2.509,300.138,119.632,54,0210302914
176,0,01577,Lee Janzen,2.509,284.770,113.505,38,0217302914
178,0,22806,Doug LaBelle II,2.506,273.718,109.211,66,0200002925
179,0,24449,Parker McLachlin,2.503,279.371,111.621,43,0163802883
179,0,01948,Tim Petrovic,2.503,283.602,113.291,58,0211702822
181,0,24361,Pat Perez,2.500,295.975,118.381,36,0214302848
182,0,20104,Ken Duke,2.499,284.355,113.781,56,0187202849
182,0,24490,George McNeill,2.499,293.318,117.372,56,0192902936
184,0,06515,Shaun Micheel,2.496,281.662,112.836,45,0228203099
185,0,01320,Bob Estes,2.495,278.330,111.561,60,0211302872
186,0,01810,Phil Mickelson,2.485,303.336,122.045,32,0213803144
187,0,23497,Tag Ridings,2.478,295.567,119.283,26,0205902782
188,0,26951,Johnson Wagner,2.476,280.686,113.355,58,0209002897
189,0,24925,Jonathan Byrd,2.474,287.098,116.033,49,0204102880
190,0,28486,Michael Putnam,2.471,293.486,118.760,45,0209702859
191,0,06373,José María Olazábal,2.466,284.249,115.260,26,0211402867
192,0,21528,Henrik Stenson,2.464,296.513,120.333,28,0139303051
193,0,21209,Sergio Garcia,2.457,294.762,119.953,43,0182602944
194,0,02036,Jim Rutledge,2.454,278.673,113.549,27,0169002792
195,0,26882,Michael Sim,2.453,286.230,116.694,32,0205702774
196,0,25804,Bubba Watson,2.449,313.082,127.833,34,0213103012
