RANK,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK,CURRENT STREAK
1,0,22892,Jason Gore,35,3
2,0,31560,Brian Stuard,31,0
3,0,30163,Henrik Norlander,29,4
4,0,31557,Jim Herman,27,2
5,0,33410,Andrew Landry,26,0
5,0,27214,Kevin Streelman,26,0
7,0,29222,Billy Hurley III,25,2
8,0,34363,Tyrrell Hatton,24,2
8,0,26758,David Hearn,24,9
8,0,25804,Bubba Watson,24,1
11,0,29745,Tyler Aldridge,23,0
11,0,32200,Roberto Castro,23,0
11,0,37455,Si Woo Kim,23,0
11,0,32757,Patton Kizzire,23,0
11,0,30711,Colt Knost,23,2
11,0,29926,Danny Lee,23,0
17,0,24461,Thomas Aiken,22,0
17,0,20472,Alex Cejka,22,0
17,0,10809,Jim Furyk,22,0
17,0,24502,Adam Scott,22,0
17,0,26668,Marc Turnesa,22,22
22,0,24507,Jason Bohn,21,1
22,0,24924,Bill Haas,21,0
22,0,34174,John Huh,21,1
22,0,22046,Geoff Ogilvy,21,0
22,0,35451,Scott Pinckney,21,1
27,0,29479,Scott Brown,20,7
27,0,26851,Marc Leishman,20,6
27,0,26596,Ryan Moore,20,0
27,0,25562,Andres Romero,20,1
27,0,33418,Shawn Stefani,20,0
27,0,27770,Camilo Villegas,20,1
27,0,26289,Boo Weekley,20,0
34,0,40058,Zac Blair,19,1
34,0,34021,Bud Cauley,19,0
34,0,20104,Ken Duke,19,0
34,0,29535,Brice Garnett,19,3
34,0,31646,Emiliano Grillo,19,0
34,0,12782,Tim Herron,19,6
34,0,34242,Andrew Johnston,19,1
34,0,08075,Jerry Kelly,19,1
34,0,33122,Russell Knox,19,6
34,0,30944,Jason Kokrak,19,0
34,0,34466,Peter Malnati,19,0
45,0,10505,Shane Bertsch,18,0
45,0,26499,Rafa Cabrera Bello,18,0
45,0,23135,Tim Clark,18,4
45,0,47906,Austin Connelly,18,4
45,0,23353,J.J. Henry,18,0
45,0,25444,Justin Hicks,18,3
45,0,36801,Mark Hubbard,18,1
45,0,36449,Arie Ahmad Irawan,18,1
45,0,27466,Spencer Levin,18,1
45,0,25572,Graeme McDowell,18,2
45,0,22295,Darron Stiles,18,3
45,0,30927,Brendon Todd,18,1
57,0,20098,Stuart Appleby,17,2
57,0,21407,Arjun Atwal,17,2
57,0,01132,Mark Brooks,17,4
57,0,24357,K.J. Choi,17,0
57,0,21209,Sergio Garcia,17,2
57,0,24358,Robert Garrigus,17,1
57,0,32448,James Hahn,17,1
57,0,27644,Brian Harman,17,1
57,0,24912,Will MacKenzie,17,0
57,0,32640,Troy Merritt,17,0
57,0,23800,Bryce Molder,17,1
57,0,32876,Martin Piller,17,0
57,0,10213,Dicky Pride,17,3
57,0,29476,Kyle Reifers,17,0
57,0,20645,John Senden,17,2
57,0,21528,Henrik Stenson,17,12
57,0,25834,Daniel Summerhays,17,2
57,0,21878,Mark Wilson,17,2
57,0,31323,Gary Woodland,17,3
76,0,20848,Ángel Cabrera,16,1
76,0,12510,Chad Campbell,16,0
76,0,25364,Paul Casey,16,0
76,0,23638,Brendon de Jonge,16,0
76,0,40098,Matt Fitzpatrick,16,8
76,0,32618,Rhein Gibson,16,2
76,0,34098,Russell Henley,16,0
76,0,37454,Whee Kim,16,1
76,0,31420,Anirban Lahiri,16,1
76,0,27936,Martin Laird,16,1
76,0,32888,Lucas Lee,16,0
76,0,33204,Shane Lowry,16,0
76,0,01766,Billy Mayfair,16,3
76,0,25198,Francesco Molinari,16,2
76,0,20572,Rod Pampling,16,0
76,0,26476,Chez Reavie,16,7
76,0,35891,Cameron Smith,16,2
76,0,27649,Brandt Snedeker,16,0
76,0,30110,Kyle Stanley,16,0
76,0,06527,Steve Stricker,16,3
76,0,32150,Michael Thompson,16,0
76,0,37189,Harold Varner III,16,3
98,0,33141,Keegan Bradley,15,2
98,0,29268,Bronson Burgoon,15,1
98,0,20593,Greg Chalmers,15,0
98,0,06251,Chris DiMarco,15,1
98,0,25686,Jason Dufner,15,0
98,0,31416,Derek Fathauer,15,0
98,0,28679,Fabián Gómez,15,2
98,0,10860,Justin Leonard,15,0
98,0,01706,Davis Love III,15,0
98,0,01717,Sandy Lyle,15,0
98,0,28237,Rory McIlroy,15,0
98,0,25818,Scott Piercy,15,2
98,0,36699,Patrick Rodgers,15,0
98,0,27963,Chris Stroud,15,1
98,0,08385,Omar Uresti,15,2
98,0,26951,Johnson Wagner,15,1
114,0,33948,Byeong Hun An,14,1
114,0,35545,Blayne Barber,14,0
114,0,23541,Ben Crane,14,1
114,0,23983,Luke Donald,14,1
114,0,30736,Oscar Fraustro,14,2
114,0,01381,Fred Funk,14,0
114,0,25900,Lucas Glover,14,1
114,0,35539,Luke Guthrie,14,0
114,0,33399,Adam Hadwin,14,1
114,0,35532,Tom Hoge,14,3
114,0,30926,Chris Kirk,14,2
114,0,29478,Kevin Kisner,14,3
114,0,22986,Søren Kjeldsen,14,0
114,0,23108,Matt Kuchar,14,0
114,0,34409,David Lingmerth,14,0
114,0,29461,Jamie Lovemark,14,0
114,0,27933,John Merrick,14,4
114,0,22056,Cameron Percy,14,0
114,0,46970,Jon Rahm,14,0
114,0,22405,Justin Rose,14,2
114,0,39251,Ryan Ruffels,14,1
114,0,29223,Sam Saunders,14,0
114,0,29221,Webb Simpson,14,1
114,0,25321,Lee Slattery,14,0
114,0,34264,Hudson Swafford,14,2
114,0,23325,Vaughn Taylor,14,0
114,0,02206,David Toms,14,6
114,0,28132,Tyrone Van Aswegen,14,3
142,0,24846,Ricky Barnes,13,0
142,0,40026,Daniel Berger,13,1
142,0,27895,Jonas Blixt,13,0
142,0,28093,Miguel Angel Carballo,13,0
142,0,20229,Stewart Cink,13,0
142,0,34262,Jon Curran,13,4
142,0,22621,Ben Curtis,13,6
142,0,37273,Derek Ernst,13,2
142,0,24083,Marcus Fraser,13,4
142,0,30750,Tommy Gainey,13,3
142,0,29720,Andres Gonzales,13,0
142,0,29420,Billy Horschel,13,0
142,0,10733,Kent Jones,13,8
142,0,34261,Scott Langley,13,0
142,0,32839,Hideki Matsuyama,13,0
142,0,27120,Troy Matteson,13,0
142,0,25396,Kevin Na,13,0
142,0,26329,Louis Oosthuizen,13,9
142,0,23320,Ryan Palmer,13,0
142,0,35732,Wes Roach,13,3
142,0,06567,Vijay Singh,13,3
142,0,29485,Brett Stegmaier,13,0
142,0,33419,Cameron Tringale,13,0
142,0,27064,Jhonattan Vegas,13,0
142,0,34265,Will Wilcox,13,1
142,0,25349,Tim Wilkinson,13,0
168,0,47125,Matt Atkins,12,0
168,0,22371,Aaron Baddeley,12,1
168,0,01116,Michael Bradley,12,0
168,0,23699,Danny Chia,12,1
168,0,31111,David Coupland,12,4
168,0,21753,Brian Davis,12,0
168,0,28751,Andrew Dodt,12,1
168,0,29725,Tony Finau,12,0
168,0,08725,Tom Gillis,12,0
168,0,20157,Retief Goosen,12,3
168,0,34563,Chesson Hadley,12,0
168,0,32152,Adam Hart,12,2
168,0,06575,Dudley Hart,12,0
168,0,24511,Thongchai Jaidee,12,1
168,0,34643,Michael Johnson,12,2
168,0,24024,Zach Johnson,12,3
168,0,27974,Sung Kang,12,2
168,0,39975,Michael Kim,12,0
168,0,36689,Brooks Koepka,12,1
168,0,35879,Kelly Kraft,12,3
168,0,35139,Richard Lee,12,6
168,0,31202,William McGirt,12,0
168,0,24449,Parker McLachlin,12,1
168,0,24140,Sean O'Hair,12,0
168,0,20691,Greg Owen,12,0
168,0,24361,Pat Perez,12,1
168,0,25240,D.A. Points,12,3
168,0,21959,Ted Purdy,12,1
168,0,34360,Patrick Reed,12,0
168,0,23621,Rory Sabbatini,12,4
168,0,48081,Xander Schauffele,12,0
168,0,26331,Charl Schwartzel,12,0
168,0,22293,Heath Slocum,12,12
168,0,34046,Jordan Spieth,12,0
168,0,29518,Brendan Steele,12,4
168,0,46037,Hunter Stewart,12,0
168,0,28114,Dawie van der Walt,12,0
168,0,25892,Steve Wheatcroft,12,1
168,0,32139,Danny Willett,12,4
207,0,45526,Abraham Ancer,11,0
207,0,48084,Wesley Bryan,11,0
207,0,49413,Brian Bullington,11,1
207,0,49590,Frankie Capan III,11,0
207,0,32366,Kevin Chappell,11,0
207,0,49633,Charlie Danielson,11,4
207,0,27436,Graham DeLaet,11,0
207,0,25369,Jamie Donaldson,11,2
207,0,46567,Paul Dunne,11,1
207,0,01388,Robert Gamez,11,11
207,0,46523,Joey Garber,11,0
207,0,29974,Branden Grace,11,1
207,0,20766,Padraig Harrington,11,1
207,0,20433,Mark Hensby,11,1
207,0,21961,Charles Howell III,11,0
207,0,27747,Hiroshi Iwata,11,5
207,0,21731,Freddie Jacobson,11,2
207,0,26300,Matt Jones,11,0
207,0,46440,Smylie Kaufman,11,0
207,0,27408,Martin Kaymer,11,6
207,0,28092,D.H. Lee,11,0
207,0,27129,Luke List,11,1
207,0,24781,Hunter Mahan,11,2
207,0,33199,Matteo Manassero,11,1
207,0,28158,Steve Marino,11,1
207,0,22080,Prayad Marksaeng,11,4
207,0,33413,Ben Martin,11,1
207,0,24490,George McNeill,11,0
207,0,27942,Rob Oppenheim,11,3
207,0,24138,Ian Poulter,11,0
207,0,30946,Alex Prugh,11,0
207,0,46441,Robby Shelton,11,0
207,0,30692,Scott Stallings,11,1
207,0,40115,Adam Svensson,11,0
207,0,25493,Nick Taylor,11,3
207,0,28780,Nicholas Thompson,11,2
207,0,47287,Ethan Tracy,11,1
207,0,02256,Tom Watson,11,11
245,0,30978,Kiradech Aphibarnrat,10,0
245,0,19803,Ryan Armour,10,3
245,0,12652,Cameron Beckman,10,1
245,0,26525,Grégory Bourdy,10,2
245,0,25720,Chad Collins,10,2
245,0,24494,Erik Compton,10,0
245,0,08931,Glen Day,10,9
245,0,28339,Victor Dubuisson,10,0
245,0,06522,Ernie Els,10,1
245,0,34099,Harris English,10,1
245,0,32102,Rickie Fowler,10,2
245,0,46594,Ricardo Gouveia,10,1
245,0,28380,Ryan Helminen,10,2
245,0,12716,Charley Hoffman,10,4
245,0,33461,Morgan Hoffmann,10,0
245,0,19970,Robert Karlsson,10,0
245,0,29378,Daisuke Kataoka,10,1
245,0,11032,Frank Lickliter II,10,4
245,0,01761,Len Mattiace,10,8
245,0,50844,Ryan McClintock,10,1
245,0,06515,Shaun Micheel,10,0
245,0,01823,Larry Mize,10,0
245,0,35541,John Peterson,10,1
245,0,36824,Paul Peterson,10,0
245,0,39451,Alex Redfield,10,0
245,0,22913,John Rollins,10,0
245,0,34431,Robert Streb,10,1
245,0,35314,Andy Sullivan,10,0
245,0,25632,Jimmy Walker,10,1
245,0,20396,Lee Westwood,10,0
245,0,20160,Charlie Wi,10,0
245,0,29454,Bernd Wiesberger,10,1
245,0,49964,Aaron Wise,10,2
245,0,22000,Chris Wood,10,1
245,0,35236,Tim Yelverton,10,4
280,0,10885,Robert Allenby,9,1
280,0,23048,Eric Axley,9,3
280,0,23614,Rich Beem,9,0
280,0,20070,Matt Bettencourt,9,2
280,0,24925,Jonathan Byrd,9,0
280,0,45702,Rodolfo Cazaubòn,9,0
280,0,20623,Gavin Coles,9,5
280,0,47959,Bryson DeChambeau,9,0
280,0,28307,Matt Every,9,0
280,0,27896,Ross Fisher,9,2
280,0,24463,Trevor Fisher Jr,9,0
280,0,07457,Steve Flesch,9,0
280,0,19846,Brian Gay,9,0
280,0,27141,J.B. Holmes,9,0
280,0,22378,Trevor Immelman,9,5
280,0,30852,Ryo Ishikawa,9,0
280,0,29989,Lasse Jensen,9,2
280,0,19958,Miguel Angel Jiménez,9,7
280,0,30925,Dustin Johnson,9,3
280,0,28258,K.T. Kim,9,0
280,0,32816,Satoshi Kodaira,9,0
280,0,01666,Bernhard Langer,9,1
280,0,34168,Soomin Lee,9,0
280,0,35300,Andrew Loupe,9,1
280,0,47992,Matt Mabrey,9,6
280,0,01810,Phil Mickelson,9,1
280,0,27349,Alex Noren,9,0
280,0,33667,Carlos Ortiz,9,1
280,0,28475,Jeff Overton,9,2
280,0,47568,Curtis Reed,9,0
280,0,36521,Young-han Song,9,6
280,0,20935,Toru Taniguchi,9,0
280,0,33448,Justin Thomas,9,0
280,0,23788,D.J. Trahan,9,2
280,0,46507,Bobby Wyatt,9,0
315,0,29910,Blake Adams,8,3
315,0,32334,Charlie Beljan,8,0
315,0,27958,Ryan Blaum,8,1
315,0,25274,Steven Bowditch,8,0
315,0,19825,Darren Clarke,8,0
315,0,28089,Jason Day,8,0
315,0,35421,Brandon Harkins,8,1
315,0,27878,James Heath,8,2
315,0,33490,Bo Hoag,8,0
315,0,34296,Wes Homan,8,5
315,0,47989,Sam Horsfield,8,3
315,0,20608,David Howell,8,3
315,0,34654,David Hronek,8,8
315,0,26908,Yuta Ikeda,8,2
315,0,37250,Romain Langasque,8,3
315,0,26881,Jarrod Lyle,8,0
315,0,46048,Jordan Niebrugge,8,0
315,0,01887,Mark O'Meara,8,0
315,0,50490,Chase Parker,8,0
315,0,01948,Tim Petrovic,8,7
315,0,25345,Carl Pettersson,8,1
315,0,28486,Michael Putnam,8,1
315,0,23623,Bo Van Pelt,8,0
315,0,39075,Armando Villarreal,8,1
315,0,22540,Anthony Wall,8,1
315,0,39958,Jeunghun Wang,8,2
