RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
1,0,47591,Eric Cole,217,771,28.1
2,0,35532,Tom Hoge,198,702,28.2
3,0,30927,Brendon Todd,195,701,27.8
4,0,50188,S.H. Kim,194,702,27.6
5,0,54591,Ben Griffin,186,650,28.6
6,0,56630,Akshay Bhatia,185,598,30.9
7,0,27644,Brian Harman,176,595,29.6
8,0,36699,Patrick Rodgers,174,619,28.1
9,0,35506,Mackenzie Hughes,173,651,26.6
10,0,49947,Taylor Moore,172,638,27.0
10,0,28252,Seamus Power,172,637,27.0
12,0,40115,Adam Svensson,170,688,24.7
13,0,39971,Sungjae Im,168,602,27.9
14,0,57975,Harry Hall,166,559,29.7
14,0,51634,Sahith Theegala,166,621,26.7
16,0,54628,Lee Hodges,165,570,28.9
16,0,36801,Mark Hubbard,165,617,26.7
18,0,34466,Peter Malnati,161,505,31.9
19,0,47347,Adam Schenk,159,600,26.5
20,0,49771,J.T. Poston,158,574,27.5
21,0,34099,Harris English,157,591,26.6
21,0,40250,Taylor Pendrith,157,534,29.4
21,0,57900,Chandler Phillips,157,591,26.6
24,0,36799,Stephan Jaeger,156,536,29.1
24,0,47993,Denny McCarthy,156,634,24.6
26,0,50525,Collin Morikawa,155,559,27.7
27,0,31646,Emiliano Grillo,153,542,28.2
28,0,57366,Cameron Young,151,541,27.9
29,0,37455,Si Woo Kim,150,595,25.2
30,0,39327,Ben Silverman,149,496,30.0
30,0,58168,Davis Thompson,149,578,25.8
32,0,59095,Chris Gotterup,148,458,32.3
33,0,39997,Corey Conners,146,523,27.9
33,0,57362,Austin Eckroat,146,554,26.4
33,0,46442,Maverick McNealy,146,591,24.7
33,0,39546,Keith Mitchell,146,524,27.9
37,0,32102,Rickie Fowler,145,511,28.4
37,0,25493,Nick Taylor,145,557,26.0
39,0,35461,Beau Hossler,144,575,25.0
39,0,40006,Erik van Rooyen,144,513,28.1
41,0,45522,Christiaan Bezuidenhout,143,578,24.7
41,0,47504,Sam Burns,143,535,26.7
43,0,45157,Cam Davis,142,524,27.1
