RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,45522,Christiaan Bezuidenhout,50.00%,144,288
2,0,47591,Eric Cole,48.15%,182,378
2,0,27649,Brandt Snedeker,48.15%,52,108
4,0,24502,Adam Scott,47.92%,138,288
5,0,33968,Thorbjørn Olesen,47.53%,77,162
6,0,57900,Chandler Phillips,47.06%,144,306
7,0,34098,Russell Henley,46.73%,143,306
8,0,33399,Adam Hadwin,46.67%,126,270
9,0,27644,Brian Harman,46.39%,167,360
9,0,37455,Si Woo Kim,46.39%,167,360
11,0,29478,Kevin Kisner,46.30%,50,108
12,0,30927,Brendon Todd,46.03%,174,378
13,0,55454,Carl Yuan,45.83%,66,144
14,0,29420,Billy Horschel,45.75%,140,306
15,0,55708,Hayden Buckley,45.68%,74,162
16,0,47993,Denny McCarthy,45.61%,156,342
17,0,28089,Jason Day,45.56%,123,270
18,0,39975,Michael Kim,45.30%,106,234
19,0,40098,Matt Fitzpatrick,45.19%,122,270
19,0,34256,Andrew Putnam,45.19%,122,270
21,0,28237,Rory McIlroy,45.14%,130,288
22,0,32839,Hideki Matsuyama,45.10%,138,306
23,0,39971,Sungjae Im,45.06%,146,324
24,0,32366,Kevin Chappell,44.95%,89,198
25,0,47995,Davis Riley,44.91%,97,216
26,0,51766,Wyndham Clark,44.87%,105,234
26,0,50484,Hayden Springer,44.87%,105,234
28,0,33653,Thomas Detry,44.84%,113,252
28,0,12716,Charley Hoffman,44.84%,113,252
30,0,47504,Sam Burns,44.79%,129,288
31,0,57975,Harry Hall,44.77%,137,306
31,0,46046,Scottie Scheffler,44.77%,137,306
33,0,52955,Ludvig Åberg,44.44%,136,306
33,0,35450,Patrick Cantlay,44.44%,120,270
33,0,47806,Raul Pereda,44.44%,24,54
36,0,56630,Akshay Bhatia,44.14%,143,324
37,0,47347,Adam Schenk,44.10%,127,288
38,0,22405,Justin Rose,43.94%,87,198
39,0,35506,Mackenzie Hughes,43.92%,166,378
40,0,55789,Taylor Montgomery,43.83%,71,162
41,0,33948,Byeong Hun An,43.75%,126,288
42,0,52215,Robert MacIntyre,43.59%,102,234
43,0,33408,Tyson Alexander,43.43%,86,198
44,0,32102,Rickie Fowler,43.40%,125,288
45,0,29221,Webb Simpson,43.21%,70,162
46,0,34046,Jordan Spieth,43.16%,101,234
47,0,58168,Davis Thompson,43.06%,155,360
48,0,32070,Rafael Campos,42.86%,54,126
49,0,48153,Matthieu Pavon,42.74%,100,234
50,0,37212,Paul Barjon,42.59%,23,54
50,0,36799,Stephan Jaeger,42.59%,115,270
50,0,23320,Ryan Palmer,42.59%,46,108
50,0,49771,J.T. Poston,42.59%,138,324
54,0,39977,Max Homa,42.48%,130,306
55,0,35532,Tom Hoge,42.42%,168,396
55,0,37275,Sam Ryder,42.42%,84,198
57,0,30911,Tommy Fleetwood,42.36%,122,288
57,0,25493,Nick Taylor,42.36%,122,288
59,0,29908,C.T. Pan,42.22%,76,180
59,0,54783,Dylan Wu,42.22%,114,270
61,0,50188,S.H. Kim,42.06%,159,378
62,0,29936,Ryan Fox,42.01%,121,288
63,0,50525,Collin Morikawa,41.98%,136,324
64,0,40162,Justin Lower,41.94%,151,360
64,0,28252,Seamus Power,41.94%,151,360
66,0,24024,Zach Johnson,41.67%,60,144
67,0,48887,Matt Wallace,41.45%,97,234
68,0,33448,Justin Thomas,41.27%,104,252
69,0,40115,Adam Svensson,41.16%,163,396
70,0,28420,Ryan Brehm,41.11%,37,90
70,0,48319,Tom Whitney,41.11%,74,180
72,0,51287,Ryo Hisatsune,40.97%,118,288
72,0,47420,Jake Knapp,40.97%,118,288
74,0,34466,Peter Malnati,40.91%,81,198
75,0,46414,Aaron Rai,40.83%,147,360
76,0,40058,Zac Blair,40.74%,110,270
76,0,27349,Alex Noren,40.74%,110,270
76,0,31323,Gary Woodland,40.74%,110,270
79,0,52375,Doug Ghim,40.64%,139,342
80,0,51977,Max Greyserman,40.63%,117,288
80,0,30926,Chris Kirk,40.63%,117,288
82,0,48117,Kurt Kitayama,40.52%,124,306
83,0,49947,Taylor Moore,40.48%,153,378
84,0,36801,Mark Hubbard,40.40%,160,396
84,0,33486,Roger Sloan,40.40%,80,198
86,0,57366,Cameron Young,40.35%,138,342
87,0,34587,Chan Kim,40.28%,116,288
88,0,39324,J.J. Spaun,40.08%,101,252
89,0,60067,Joe Highsmith,39.81%,86,216
89,0,27129,Luke List,39.81%,86,216
91,0,22371,Aaron Baddeley,39.68%,100,252
91,0,46441,Robby Shelton,39.68%,100,252
93,0,47679,Victor Perez,39.63%,107,270
94,0,33141,Keegan Bradley,39.54%,121,306
94,0,51696,Rico Hoey,39.54%,121,306
96,0,46113,Ryan McCormick,39.51%,64,162
96,0,52666,Sami Valimaki,39.51%,64,162
98,0,51634,Sahith Theegala,39.42%,149,378
99,0,50497,Adrien Dumont de Chassart,39.35%,85,216
100,0,27936,Martin Laird,39.32%,92,234
101,0,59442,Parker Coody,38.89%,63,162
101,0,47663,Kevin Dougherty,38.89%,56,144
101,0,29725,Tony Finau,38.89%,126,324
101,0,25900,Lucas Glover,38.89%,133,342
101,0,34563,Chesson Hadley,38.89%,70,180
101,0,32791,K.H. Lee,38.89%,91,234
101,0,40250,Taylor Pendrith,38.89%,112,288
101,0,48867,Matti Schmid,38.89%,98,252
101,0,38991,Alejandro Tosti,38.89%,70,180
101,0,47483,Will Zalatoris,38.89%,91,234
111,0,46442,Maverick McNealy,38.61%,139,360
112,0,40006,Erik van Rooyen,38.54%,111,288
113,0,49960,Sepp Straka,38.52%,104,270
114,0,51894,Vince Whaley,38.49%,97,252
115,0,52374,Brandon Wu,38.46%,90,234
116,0,46717,Viktor Hovland,38.43%,83,216
116,0,51890,Greyson Sigg,38.43%,83,216
116,0,45242,Kevin Yu,38.43%,83,216
119,0,50493,Justin Suh,38.38%,76,198
120,0,32367,Jorge Campillo,38.33%,69,180
120,0,34021,Bud Cauley,38.33%,69,180
122,0,48081,Xander Schauffele,38.30%,131,342
123,0,39327,Ben Silverman,38.24%,117,306
124,0,29535,Brice Garnett,38.19%,55,144
125,0,54591,Ben Griffin,38.16%,158,414
126,0,34374,Erik Barnes,38.10%,48,126
127,0,57362,Austin Eckroat,38.06%,137,360
128,0,52514,Trace Crowe,37.96%,82,216
128,0,23108,Matt Kuchar,37.96%,82,216
130,0,55182,Tom Kim,37.91%,116,306
131,0,45609,Tyler Duncan,37.88%,75,198
132,0,51349,Nico Echavarria,37.85%,109,288
133,0,34099,Harris English,37.78%,136,360
133,0,37378,Min Woo Lee,37.78%,102,270
133,0,39546,Keith Mitchell,37.78%,102,270
136,0,36699,Patrick Rodgers,37.57%,142,378
137,0,31646,Emiliano Grillo,37.43%,128,342
138,0,54421,Garrick Higgo,37.30%,94,252
139,0,52513,Carson Young,37.15%,107,288
140,0,26476,Chez Reavie,37.04%,60,162
141,0,45157,Cam Davis,36.81%,106,288
142,0,35617,Martin Trainer,36.67%,33,90
143,0,35461,Beau Hossler,36.60%,112,306
144,0,59095,Chris Gotterup,36.57%,79,216
145,0,36884,Ben Kohles,36.46%,105,288
146,0,51997,Andrew Novak,36.42%,118,324
147,0,47983,Chad Ramey,36.30%,98,270
148,0,33204,Shane Lowry,36.27%,111,306
149,0,32757,Patton Kizzire,36.11%,65,180
149,0,27214,Kevin Streelman,36.11%,78,216
149,0,27330,Josh Teater,36.11%,26,72
152,0,60004,Jacob Bridgeman,35.93%,97,270
152,0,59836,Pierceson Coody,35.93%,97,270
154,0,55893,Sam Stevens,35.86%,142,396
155,0,48084,Wesley Bryan,35.42%,51,144
156,0,48119,Ben Taylor,35.19%,38,108
156,0,27064,Jhonattan Vegas,35.19%,95,270
158,0,54628,Lee Hodges,34.97%,107,306
159,0,39997,Corey Conners,34.92%,132,378
159,0,56149,Wilson Furr,34.92%,44,126
161,0,30163,Henrik Norlander,34.52%,87,252
162,0,60767,Blaine Hale Jr.,34.44%,31,90
162,0,27770,Camilo Villegas,34.44%,31,90
164,0,35310,Lanto Griffin,34.38%,99,288
165,0,52453,Nicolai Højgaard,34.34%,68,198
166,0,52372,Cameron Champ,34.26%,37,108
166,0,34076,Joel Dahmen,34.26%,111,324
168,0,36326,David Lipsky,33.89%,61,180
169,0,32640,Troy Merritt,33.84%,67,198
170,0,59866,Nick Dunlap,33.80%,73,216
170,0,28775,Nate Lashley,33.80%,73,216
170,0,26596,Ryan Moore,33.80%,73,216
173,0,47988,Nick Hardy,33.33%,96,288
173,0,59143,Mac Meissner,33.33%,84,252
175,0,54576,Patrick Fishburn,32.87%,71,216
176,0,34255,Joseph Bramlett,32.29%,93,288
177,0,27139,David Skinns,31.48%,85,270
177,0,48699,Callum Tarren,31.48%,51,162
179,0,40026,Daniel Berger,31.35%,79,252
180,0,51070,Vincent Norrman,30.95%,39,126
181,0,36871,Matt NeSmith,30.56%,55,180
181,0,50095,Austin Smotherman,30.56%,66,216
183,0,46340,Alex Smalley,29.44%,53,180
184,0,32333,Kevin Tway,27.78%,60,216
