RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# BIRDIES,GREENS HIT
80,0,06251,Chris DiMarco,29.47,254,862
81,0,10885,Robert Allenby,29.46,327,1110
82,0,12680,Shigeki Maruyama,29.44,338,1148
83,0,12660,Jesper Parnevik,29.40,264,898
84,0,01941,Tom Pernice Jr.,29.39,355,1208
85,0,20094,Jonathan Kaye,29.38,260,885
86,0,06197,Michael Allen,29.35,297,1012
86,0,20229,Stewart Cink,29.35,312,1063
88,0,10860,Justin Leonard,29.28,258,881
89,0,23036,Chris Anderson,29.26,199,680
90,0,01945,Kenny Perry,29.19,296,1014
91,0,01577,Lee Janzen,29.13,245,841
91,0,21959,Ted Purdy,29.13,416,1428
91,0,02106,Chris Smith,29.13,337,1157
94,0,07223,Brian Bateman,29.08,317,1090
95,0,24140,Sean O'Hair,29.07,348,1197
96,0,06599,John Elliott,29.03,173,596
97,0,01766,Billy Mayfair,28.99,398,1373
97,0,20691,Greg Owen,28.99,280,966
99,0,21878,Mark Wilson,28.95,240,829
100,0,24227,Justin Bolli,28.94,200,691
100,0,08931,Glen Day,28.94,250,864
102,0,21633,Steve Allan,28.89,325,1125
102,0,20766,Padraig Harrington,28.89,156,540
104,0,02101,Joey Sindelar,28.84,370,1283
105,0,19846,Brian Gay,28.83,320,1110
106,0,01320,Bob Estes,28.79,308,1070
106,0,02214,Kirk Triplett,28.79,173,601
108,0,24507,Jason Bohn,28.78,310,1077
109,0,01723,Andrew Magee,28.77,246,855
110,0,01724,Jeff Maggert,28.75,251,873
111,0,20645,John Senden,28.74,348,1211
112,0,24357,K.J. Choi,28.71,242,843
113,0,20548,Hidemichi Tanaka,28.68,351,1224
114,0,20498,Briny Baird,28.62,342,1195
115,0,01473,Todd Hamilton,28.56,297,1040
116,0,01685,J.L. Lewis,28.52,332,1164
117,0,12510,Chad Campbell,28.51,323,1133
118,0,06004,Stephen Ames,28.49,251,881
119,0,23788,D.J. Trahan,28.48,266,934
120,0,24502,Adam Scott,28.47,234,822
121,0,08123,Jeff Brehaut,28.44,240,844
122,0,22405,Justin Rose,28.42,330,1161
123,0,01928,Corey Pavin,28.41,233,820
124,0,01457,Jay Haas,28.40,161,567
125,0,20634,Peter Lonard,28.38,275,969
126,0,20098,Stuart Appleby,28.35,273,963
127,0,21209,Sergio Garcia,28.28,248,877
127,0,21961,Charles Howell III,28.28,302,1068
129,0,23409,James Driscoll,28.20,227,805
130,0,02223,Bob Tway,28.17,284,1008
131,0,25240,D.A. Points,28.16,296,1051
132,0,10425,Jay Williamson,28.12,169,601
133,0,08725,Tom Gillis,28.09,243,865
133,0,21806,Paul Gow,28.09,232,826
133,0,23725,Brendan Jones,28.09,266,947
136,0,20623,Gavin Coles,28.08,219,780
137,0,20378,Mathias Grönberg,28.04,189,674
138,0,01219,John Cook,28.02,225,803
139,0,20099,Doug Barron,28.00,236,843
139,0,20396,Lee Westwood,28.00,154,550
141,0,19972,José Coceres,27.99,164,586
142,0,24138,Ian Poulter,27.97,174,622
143,0,08385,Omar Uresti,27.96,281,1005
144,0,06595,Kevin Sutherland,27.88,293,1051
145,0,20382,Stephen Leaney,27.85,286,1027
146,0,22293,Heath Slocum,27.83,339,1218
147,0,10201,Matt Gogel,27.78,237,853
148,0,01761,Len Mattiace,27.77,233,839
148,0,02010,Loren Roberts,27.77,173,623
150,0,01797,Rocco Mediate,27.74,238,858
151,0,01139,Olin Browne,27.71,327,1180
152,0,07457,Steve Flesch,27.65,266,962
152,0,01948,Tim Petrovic,27.65,300,1085
154,0,02104,Jeff Sluman,27.56,312,1132
155,0,12823,Carlos Franco,27.54,249,904
156,0,20628,Arron Oberholser,27.51,208,756
157,0,01666,Bernhard Langer,27.49,215,782
158,0,12454,Mario Tiziani,27.48,213,775
158,0,20812,Tjaart van der Walt,27.48,183,666
160,0,23540,Jason Allred,27.47,214,779
161,0,23353,J.J. Henry,27.45,344,1253
162,0,08075,Jerry Kelly,27.27,321,1177
163,0,19881,Robert Damron,27.23,278,1021
164,0,21951,Joey Snyder III,27.20,327,1202
165,0,10423,Mike Weir,27.17,200,736
166,0,06515,Shaun Micheel,27.16,251,924
167,0,01823,Larry Mize,27.14,152,560
168,0,26758,David Hearn,27.13,226,833
169,0,01677,Tom Lehman,27.09,220,812
170,0,01927,Dennis Paulson,27.05,191,706
171,0,28088,Matt Davidson,26.91,155,576
172,0,06621,Joe Durant,26.79,277,1034
173,0,26287,Roland Thatcher,26.75,244,912
174,0,23983,Luke Donald,26.63,196,736
175,0,24290,D.J. Brigman,26.55,219,825
175,0,01887,Mark O'Meara,26.55,188,708
177,0,01035,Tommy Armour III,26.52,335,1263
178,0,25847,Rob Rashell,26.30,182,692
179,0,12826,Paul Claxton,26.22,241,919
180,0,23108,Matt Kuchar,26.14,177,677
181,0,20502,Michael Long,26.11,212,812
182,0,23614,Rich Beem,26.10,184,705
183,0,08545,Glen Hnatiuk,26.08,175,671
184,0,20127,Chris Riley,26.06,178,683
185,0,01313,Steve Elkington,26.05,211,810
186,0,10912,Craig Perks,26.03,189,726
187,0,01157,Tom Byrum,25.93,251,968
188,0,01619,Skip Kendall,25.91,228,880
189,0,20472,Alex Cejka,25.87,246,951
190,0,12645,Brent Geiberger,25.85,174,673
191,0,01132,Mark Brooks,25.78,199,772
192,0,01127,Danny Briggs,25.61,200,781
193,0,22621,Ben Curtis,25.48,184,722
194,0,12662,Thomas Levet,25.00,146,584
195,0,01381,Fred Funk,24.96,300,1202
196,0,08993,Franklin Langham,24.87,243,977
197,0,10962,Bradley Hughes,24.63,149,605
198,0,21498,Hideto Tanihara,24.62,129,524
199,0,01487,Jeff Hart,24.34,167,686
200,0,01418,Bill Glasson,24.25,145,598
201,0,01599,Steve Jones,22.60,134,593
202,0,01175,Jim Carter,21.77,145,666
